ts,token,islem_ts,tur,cuzdan,usd,tx
1790245438,4R6sTSvRmM2vZxGC4AYWMjPJE7j2TJMowwMcMeFbpump,2026-09-24T10:23:33Z,sat,AsA76pjNLKd1Es7g9Uo9yzbGk2y3Vy5b26kd4gjXMefv,30177.7,2KhxnvGcTuyQQwm8D638ktn3RVqyCyfMbrHAnAXJ9Fosby1wJ7RaPum7dfLuQAUV5TM7oLSPV8exZMWf1hRtmntP
1790245438,4R6sTSvRmM2vZxGC4AYWMjPJE7j2TJMowwMcMeFbpump,2026-09-24T10:16:04Z,al,AsA76pjNLKd1Es7g9Uo9yzbGk2y3Vy5b26kd4gjXMefv,26047.55,4YBW9U5xTYzrGrFbLb3QW3XToune4YR3F7BAWqq1NDfGzfjTLdBVpdJATopXL4ToHxbhcDLkeQV6MmndDdfbKCbR
1790245512,5dhNeEcxcfPt2hSZkxotaEmAo2zRseaYMx36x1Lupump,2026-09-24T10:23:10Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,3157.42,4p3gWrSS9ogosLxLyxeB8dVwGSdCyf3p3P7VshhM8v8vqx6iPim5ZU5xxoQG2AqdBWSWirH5GrsxVQr7fkPe88AZ
1790245512,5dhNeEcxcfPt2hSZkxotaEmAo2zRseaYMx36x1Lupump,2026-09-24T10:20:08Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,26218.17,3cPLfdjRtyWWmhK4yGbhMQrAmXXEUohzMN2aiMqLUyXxJHVVSkySMYi8Bo1gXY3yDMArhBsP9dxS4Lfimkf54SFZ
1790245512,5dhNeEcxcfPt2hSZkxotaEmAo2zRseaYMx36x1Lupump,2026-09-24T10:10:16Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,18582.76,2ShBTaiwydvSQgyvyp53PWAJmyKyz7RjGbWiDeCRgJX6kieiVNijPF9hhiQKV2hXtnXzYeMyAQ2DNgWcPZwMvrkc
1790245635,BKxhFtoKqvS3b9X6xT9GtJsJHJiiamWNSh2DKspRXrL6,2026-09-24T10:05:22Z,sat,J2wmNpBicpjpNXvpBzrN3GpBnemFGsfZCdjwWBRchUmL,2644.76,WESnRTyrKEkcAJAQKa7B5XK45vzcT1GLMS3nVsanHxbvxp63fvnNxA9j7MxzrkCCifea5KDwbuXUuCbSv5hzW6f
1790245635,BKxhFtoKqvS3b9X6xT9GtJsJHJiiamWNSh2DKspRXrL6,2026-09-24T10:04:55Z,al,A36f4ExkUWtjVuwwaKSiG64LgpTJ7DsvzXQGdC5KLycq,3392.25,22AHN8DweFhXEi6ZxRnBvufdCnGFmkNcUvXeHE3rdWinAWkiLRNCmhCpQCDZFN3CBG8UWcDGWSQamsUayRvAbhnu
1790245684,FdJd1sfjRcLo5Qt8pCaSguyNBx3VyMdTWwvfPCtMpump,2026-09-24T10:18:44Z,al,DoWHJjRnU73V2WTAC58YB7f5Xx5dT28rn89QTHssDAX7,5692.44,48dj3p3SFyVUeJZuRg1ErQBUcHNogHKyTHTi4FAk92VWky5cw1a7jyNYTLQ4RjvtysbcrDhNinTyDT6yuGzWEKFW
1790245733,GN7PMX42JBzPoZwm7M3sjdhHaMjuTu1MkSqygcnDpump,2026-09-24T10:18:42Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,17903.19,62ZjcRhjbDMUczgcW5NNWsA5kLjSqcjEtUpWWMmTGSPmvmQCRLwvHiaUUwTEAtsQpkQeZmBudAdFzJUDE5mWC2LG
1790245782,MLdXKXUGXoYSDx5pcDWMrCdLP2AyxzxaQd3QvFMpump,2026-09-24T10:27:04Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3647.92,5Gyo3BnNTX1hBhFKMGEbMdRVgxopcQqBqPqwAYU2LkQk58Pc23ennZDqPPaL64CpkGCfuNhPGYj4ZmvqWCK1SqDb
