ts,token,islem_ts,tur,cuzdan,usd,tx
1789573801,9GEUA6pXNmf1c8nujWRoJDq17K8gfMyWBNp5d9cfw8xG,2026-09-16T15:34:48Z,al,jtrQbJXea4RgX1DekboPs6QoT7zC5MKCtKdtYv7V7Pu,2859.3,kZfjWozxxDLi1qJxug31ARgcidFTm5UvHA3fjAEjbHDV6XHi4FE1djJcPnP8rBBwXMkJYxfEkYequDDzMbQzn3k
1789573801,9GEUA6pXNmf1c8nujWRoJDq17K8gfMyWBNp5d9cfw8xG,2026-09-16T15:29:02Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,5202.34,98KmeSGHJUfR2Tc7cnzWppLkG4FHbFEHc97bJdE6DZ5HmidzUwrPaeauiKPxEakEgq4NZcTvMt27RjQs4qAZjfq
1789573801,9GEUA6pXNmf1c8nujWRoJDq17K8gfMyWBNp5d9cfw8xG,2026-09-16T15:12:11Z,al,BMgsHTvcasRVtuevHJh8t6Vf5dmcWkDLAx6gSAQ3dsYm,3217.98,2Kdqk4PFeALbdCWAHgZPPVtvhoDvSrq1Vmjo2KxQAujrde7jeUJJUx21gojKUXeKHMXXY1cp692paCoGx8ZxfCHx
1789573826,ADwZDpksXiV3jq9UJ7BWCYcttzNezHJMhC1i1YqkiKZW,2026-09-16T15:34:40Z,sat,HQCJKAReA89hMeMUqQbgKcXQaYzs3UPk4PZ5spiezzBV,2713.31,2LjZTuFRnLV922eNSjTy7HcfgTCVguFyueiGRW5nFuqmM6c1Tqw8FWp8hhnT7hCkw7nJE3qE1vMFwE9Vf3uEzv96
1789573826,ADwZDpksXiV3jq9UJ7BWCYcttzNezHJMhC1i1YqkiKZW,2026-09-16T15:27:29Z,al,HQCJKAReA89hMeMUqQbgKcXQaYzs3UPk4PZ5spiezzBV,2621.23,35SbaB7KBDHC3U8KBdeeizthC6GChPEisDgBB3bA7PGsaEt66yn5sVPY5dHFmH2mWYSrJxmMYdi7bZETf7gqPF8r
1789573826,ADwZDpksXiV3jq9UJ7BWCYcttzNezHJMhC1i1YqkiKZW,2026-09-16T15:02:23Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2734.2,58UA1vazqYoNWQJAeFHEVT3A6gXfA7pF3Wyr9MzF9TT3a3q7NnsaFuL94G3Y8iQ7smKo7rMmQhg8JBQjBiPaknui
1789573826,ADwZDpksXiV3jq9UJ7BWCYcttzNezHJMhC1i1YqkiKZW,2026-09-16T15:02:02Z,al,5FnE3q4tcDkEjRGuHgcxoBLXoZjWXDE5xEpJyneHDc9g,3901.33,HiqufUSW3itPhZdq7LpB518XroffmN7bfNybdjZexPucHvjP5Zbh4nK6WsvzubJyiAExh4yeEAyysTNzaZkdvRT
1789573850,AowPHdsFTZNTa7JDGFUCRpyGa4niTS9GBG26CNWtpump,2026-09-16T14:50:55Z,al,DjcUqZhpEpYvj6tqfNcyFahPF6pJ3eyqZzbCDR8LoJFT,7237.07,4i9CqF94LdLenyW8y1xeQ9Xm3wrxNcYmLBJuDAk3QExXgdHLjKwLkwFP8A2YKdEqzVRLJqxqmWUZr7NgK1z6PzMQ
1789573972,7k7J6BMjMv1iXNuFGzv12ANoiDW6zx9ev6uea9QCyGAR,2026-09-16T14:13:45Z,al,72iBPvq1a1JNhTKrNQC3nN1EmbUrhoLy9BAgyBfxrUkz,2541.32,3Jpe9wqpjW9dWj6546Lwj6pkfcL5LrqGJVwSM79Wf4wtWDYePpbGK3dQfZUvyfJiBUrLVY39TyqaAh4AtQqkJoTP
1789574107,HEDJpdHgxUupMoPxxjPBrFB6RyKLYpRdEKKRFUofpump,2026-09-16T06:52:36Z,sat,E7mdTgYspRGRAE1zJoUW8zdxNU5VjpQbivXU6huB7oqJ,4787.94,4FjAjH5WQam4Kog9vmg7HtiJweZwqCb9u14uWfPHjeWfMFEEseAcvasWeN69QLQUMgyZWCqjasuNdVgpXGyNRioG
