ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790423188,61PFpp4ESAiUr8wzVXpsCHEVhBRuJptEJErBUoBdm9w7,5C5iRq1WrzgvggdVGtxMixon4SMeLk6NjcZumj2TtPsC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790423213,DATqBMxg1wjmg4kBrnKGsHKcKRQH84JJLDKcqvudpump,6b3XymB6HsZmvY4jx5fWqoPDjfJfYAqq6Kf3NWhM73vT,1000,1,1,0,16344.98,0.0,1,0,16344.98,2026-09-26T11:24:23Z,2026-09-26T11:24:23Z
1790423237,DbACYn9Q7nEXe29qxQsk7ATdTduvSDU2ZSYkGLZjBWd,3b8xRWKwUY5kb2g32DGENW9yQ2XhXp5Gdt2ZayyA5ih9,1000,1,1,0,1336.56,0.0,1,0,1336.56,2026-09-26T11:41:58Z,2026-09-26T11:41:58Z
1790423262,EJDzXVdB9z3LzUzG43psZQVNEM79GEWg2o4QCeWSpump,kGXXG9kwj5Hy6egxMkXiKrQiLQeSeRiQ6yzWbThoYKr,1000,1,1,0,18423.9,0.0,1,0,18423.9,2026-09-26T11:02:19Z,2026-09-26T11:02:19Z
1790423286,F3C2t4hXyeGXsUSVQ2zJ5fbD2tFrjQygZosCS1cHRC5J,5YtqenEWMTv8uBwW7YYyw1cmKR9t1oTAyK2yyzrpEdSB,1000,5,4,1,7884.89,2244.77,4,1,3600.65,2026-09-26T11:38:33Z,2026-09-26T11:45:11Z
1790423311,FZJwdib252gTYPQruogmJKAgYCC1dxtpWiKEsQTpump,H85C6aREySPPigD1R6geQDG3psJGBhYzH8gCM1rrUjuV,1000,4,3,1,6724.46,2673.94,3,1,3121.46,2026-09-26T09:05:41Z,2026-09-26T09:23:46Z
1790423336,R1oFs3KfZ14tdduJ8xxvUdXiMGqkEnoTrAKHdo6stqm,64adZMCb1VkRMwFYys8wnuvyQ6G3qS6SXA12wQMKuRhL,1000,300,161,139,177349.14,153022.33,48,49,1207.6,2026-09-26T11:40:33Z,2026-09-26T11:48:42Z
1790423361,VJdhzAgoBnoHkDpU7xcm4VXbgUCzSYKZ3bpEDbKpump,DrWpVjnFMEv1MSnFMSXkQmdjX6ZQFphAh3RV7dLnYqD,1000,1,1,0,113713.96,0.0,1,0,113713.96,2026-09-26T11:43:08Z,2026-09-26T11:43:08Z
1790423373,2VbTPXqtHLmB7keTjbS6UxqWtdZB8qXXv4GFCERUhEUR,G6uL7w3rgboRtAVEe1FvErLSWTmVPyRTatiiTzBY6gGs,1000,1,0,1,0.0,1127.43,0,1,0.0,2026-09-26T08:48:56Z,2026-09-26T08:48:56Z
1790423385,3Fu7YBMaCLc2uAeWXop3dNhVFUJDRVobeLy67QqTxU2Q,Hacyx35D8koKTh3W23XJXajscrrNXQAGXTCe83GV3hBi,1000,0,0,0,0.0,0.0,0,0,0.0,,
