ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790441293,3YwvsjGxZGjbFNwTvYnyEzBZHRwi8kENhXFUeUqc7h3R,AtUeuZ7w6fkjvaD1i9ovvFxE343wdeDAj1qmo8XydZ2E,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790441317,BY5hK5yhx8NmftPhpo3jgJ7NraDXdicNmyLQd7w2pump,4UuHQ8q3DtNEhJupD9RPGsfVA2jYpPjxupP2Q3MjJnyn,1000,8,4,4,13594.89,11650.06,3,3,6299.93,2026-09-26T16:21:42Z,2026-09-26T16:45:23Z
1790441342,CDbZLeUgK5P82xXU7FG52c2mmWfpucmXabDwMGWKTAGG,73N22tNPwZfLuAVjzXawWWrmQ8B1PJwKoWzWPbmYjABS,1000,6,2,4,2382.99,5202.71,1,4,1191.5,2026-09-26T16:36:01Z,2026-09-26T16:45:34Z
1790441366,Cuu9rNw8L56JHDwu6QxkCgCSKHcestyD4u2atX6Qx2oD,DQs2T6gDADhNjUniRRxzhNGnSp7xnNfxSc2VrSfuimR3,1000,1,0,1,0.0,1015.22,0,1,0.0,2026-09-26T09:14:56Z,2026-09-26T09:14:56Z
1790441390,Dqe98dGNj2h7uDwasaTJXzv2yDoG8eT72H2bvsqSpump,36BMyMu5Phhk3HRrQtCw1UwKFFHbYAJPmJEVzaPnf1ah,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790441415,G6CyshxSaA5AcmnVbXCUtFNjt1ER3oErEJsZxd8zyaeB,9ixadFz3neBfDiuAaNLBvVYEmVhqB3ej15HVL5sFGp8p,1000,1,1,0,1264.01,0.0,1,0,1264.01,2026-09-26T16:44:18Z,2026-09-26T16:44:18Z
1790441439,Gs8f8yPJbkBmwU1QqwNrdSoC5XQWqJs5kCk74YmKpump,DcSPN1NTozLcwiwTLNpQEpWCyQbmvYuXfo5ktt2GWutY,1000,1,1,0,7009.38,0.0,1,0,7009.38,2026-09-26T16:41:31Z,2026-09-26T16:41:31Z
1790441464,H8dUJ9acwcHW5ZJMyH6qafkAaxEGHfRdgYnkG1r95xLx,HHc1jFm6WLt6JZpwCpN6HN336Usq9Luk1FQZQwYLt12R,1000,2,1,1,3646.35,3867.26,1,1,3646.35,2026-09-26T16:39:26Z,2026-09-26T16:39:53Z
1790441488,J8gyXxEMvB8hTxALkwSX9e84xkADG45Zm4mDRYsRXeQo,8te9NCP6MTEqbQtgLQDkf3wakYYBud5MJNxBnzKpmJyp,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790441500,231eFPGosPmSiEMsYxQNVhAAWj3B1DvGtfwaj9ztidea,5KD6fvmig4bfbeL6soS35eAZN9tqXjXZ6Y46zAAfpy7Y,1000,27,13,14,16733.11,17652.2,10,12,1777.97,2026-09-26T14:23:27Z,2026-09-26T15:08:21Z
1790441513,6VMTDo5TyNZ7reerj2uDpDmX7mbVopysG9n19GZZCEnj,28NAJuVX7jwmPUa8nvsh4d6TTvJJ8VKdxcgnwTFk9ewp,1000,1,1,0,1178.24,0.0,1,0,1178.24,2026-09-26T13:41:27Z,2026-09-26T13:41:27Z
1790441525,6hzyHMwR1S2wAbPfDjTcQtM5fTq4XZBWFTRSdTsvZ2DH,4TcaXZVY5o6DE31v9GBgw9qneFg1Ud7nRsJUF1kRPyaQ,1000,24,11,13,13767.89,16242.67,10,11,2158.62,2026-09-26T13:24:49Z,2026-09-26T14:14:44Z
1790441537,92hjfSi5HrUgUpPWvgKtVrz2MQn2zJrAPQSRzdjmpump,3Tr5pyx3r6EmWyB3N78Y2vnv18QxqYWqR2S42mGPPheM,1000,15,4,11,4828.32,15419.6,4,10,1308.92,2026-09-26T13:08:00Z,2026-09-26T15:08:18Z
