ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790257748,3C8NJBaCK1uTnuquThMj12UQdzmrwkx3hk5fbT7Vpump,EMBERCHUMP,DMRU5sbFSVRBDpzaDDRdkdfgMgaptyw8w6WbnQBRwP4S,pumpswap,1789134655,0.000002424,2711.18,2397,2397,0,0,0.07,18.67,0,0,0,0,1,1,14,27,,,-1.52,-1.79,0,1,2,1,,,,,,,,,,,
1790257751,DWAi7YhCF59EfLUm9nZwdwJfAyExzqvZCvyax9KakHry,WEN,H9Tc12bg2tNi6aD6cjKJHPpRwKEDjehCXbAEDdys269h,raydium,1789137974,0.00001318,9446.18,13189,13189,0,91.41,91.41,2526.44,0,0,1,1,1,1,29,25,,3.86,3.86,-20.44,0,0,1,1,CPMM,,,,,,,,,,
1790257752,ErUbNDfBdQ87g5vXxmTwYVSo7wKkRTs2ArcYtodkmwXY,XRPCAT,AkuTEFTh1L2egTsMmmt1kp65B3ApjyRT4Q6jWLQHGXUW,raydium,1789085056,0.000004287,5958.11,4287,4287,0,0,0,304.59,0,0,0,0,0,0,7,5,,,,-6.88,0,0,1,1,CPMM,,,,,,,,,,
1790257750,9uHVufcAPmqVcgSyYHLnKDwUxbJ6cNznrT8wFYxkFGXX,ROCK,Hws2eHYQ845Lt3rWtc7QtYFz3CsC4tQDLmgA7cX6H5B1,meteora,1788993719,0.00008034,33786.58,80337,80337,1131.08,9001.98,66835.21,77595.71,7,1,65,42,363,245,435,311,13.29,26.48,250,94.53,0,0,1,1,DYN2,,,,,,,,,,
1790257750,9yzErCcHKpEkHAwV61yfQ4Fi24yR8s8TiPsy4gJkF1Tq,MARIE,HSzzwrHJ12Fud6gX57YLi4zbFZX8269zhygoddM3TVJk,raydium,1788967363,0.00004610,23428.46,46102,46102,0,71.1,698.44,3199.07,0,0,2,1,3,6,11,19,,-0.75,-7.85,-30.76,0,1,2,1,CLMM,,,,,,,,,,
1790257751,CGeeXU6dEy5SmUxUpfxQtDzec4p4d5L1Ts1tZb75VsMz,Verity,9GtGrJRjxqwDdas58emeUiyXaCbf2GUEsMZShCY1G1a2,raydium,1788708560,0.00005039,21598.82,50400,50400,0,141.28,5275.03,36577.6,0,0,3,1,27,33,184,184,,2.54,21.59,-52.33,0,0,2,1,CPMM,,,,,,,,,,
1790257750,ASoQZA3Dee2HU34Vwx3b5SAtTaczJtZcyx1T413nDALL,ALL,uzAK8txfJAvqS9VHtDaYAWfBiYbzwq4BzxdiFJTQEnJ,pumpswap,1789155497,0.0001956,54910.39,178941,178941,25.84,999.16,10357.43,98584.84,2,0,10,19,89,88,929,594,-0.01,0.96,-4.11,102,0,1,1,1,,,,,,,,,,,
1790257751,DGzdG3RxW6vB3uv8TvwDyDgG1KaTwtaqVCfyHwF7sWhu,HI,DRXeg1Gjo4o7qwPqZ9rVMRKPWfWzPdWYYLrm5pSMiBqk,raydium,1789154572,0.000003150,5069.02,3151,3151,0,0,320.1,320.1,0,0,0,0,1,3,1,3,,,0.59,0.59,0,0,1,1,CPMM,,,,,,,,,,
1790257748,3xbNQg4tXDdUNp93ioXeNDTURPbf2nXFbwga1t9cpump,WALLY,8RKCif7jaWtCNxpLEhMyMQa1EjrefztGHm4GWyq8SK59,pumpswap,1789221535,0.000002713,2766.87,2634,2634,0,0.55,29.98,145.24,0,0,0,1,0,3,106,115,,-0.19,-3.03,-3.5,0,1,1,1,,,,,,,,,,,
1790257750,99kxekvdDAUKHBTw7hXVmFtsLWvCnNJFtJCEyAXMpump,anonwjak,7qStMa9bZLDbP7x8FfZCC5QkQFPZjkpnCRKuSWXPwAsr,pumpswap,1789220854,0.000002377,2578.56,2302,2302,0,0,0,0.67,0,0,0,0,0,7,0,10,,,-15.34,-16.48,0,1,1,1,,,,,,,,,,,
