ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790250419,215MkqNg6G17U8Ys9aSh21M8rR68F2vszHqq8iNJTStk,STOCK,2KMW5TBdeM1hVLRjFSpFGyG9v1RtUWstvUPK7y6wTewi,meteora,1789128230,0.000002800,4620.22,2799,2799,0,0,0,1.68,0,0,0,0,0,0,1,2,,,,-1.56,0,1,1,1,DYN2,,,,,,,,,,
1790250419,2X4irKtHpVaGQs19JmrZMdPZfZeqQXxbxhAHDBpgh9sP,Bob,DYj7i4HLgVNPWi9N2FPrqYdr7C3wgsUENR1fKVue1DZq,raydium,1789130739,0.000006287,7102.77,6287,6287,0,0,0,1271.91,0,0,0,0,0,0,10,6,,,,-7.69,0,1,1,1,CPMM,,,,,,,,,,
1790250423,DQTmLdVVKWqXhz5yXXMAj8rWJcvVAmbpnyBrcRqGxytP,BITCAT,C75NmqYf1FqDfXciFzQAiGTyLDkTx5TZMtE2NK2RRBvT,raydium,1789088976,0.00001642,12148.39,16425,16425,0,243.55,466.84,8328.16,0,0,3,2,10,4,131,102,,-6.43,-12.6,-31.4,0,2,1,1,CPMM,,,,,,,,,,
1790250423,DZ2RujvT1FTQvi2fbw5zwDcWAKXxZm2Ggp4ugB1aEwnt,MINER,5vPwrSSNEfHJMzJbFBCaJK59C2UvjmAnnpA24GtMhhzK,raydium,1789129500,0.00001667,14386.64,16671,16671,0,9.89,54.81,7806.77,0,0,0,1,1,2,68,68,,-1.1,-5.99,-6.08,0,0,2,1,CPMM,,,,,,,,,,
1790250419,33LZGLLvtRDx3uAfJ1CcBSC7pNFqdiCBAvwPsVkBpump,BILL,HNxrfm75oxqW2atwbvFymRfiFT1gUDJeGFproaT5JkPq,pumpswap,1788695507,0.00006202,26831.36,61728,61728,0,22.32,3734.34,18001.81,0,0,1,3,27,29,153,123,,-1.58,1.67,6.95,0,3,2,1,,,,,,,,,,,
1790250421,7DXpx7wk6Rd4c6YndhSTJ6cN8iPXcQM1ZUWGvTFZSFM,SFM,9F1cBDgSDTJnEu7SuUm2idoK1xg1behRpQNEi3Jzs17g,meteora,1789132960,0.000002453,4523.19,2452,2452,0,0,0,55,0,0,0,0,0,1,1,3,,,-2.41,-3.35,0,0,0,1,DYN2,,,,,,,,,,
1790250421,8SqYfYNm3g7TQJmm7EaxYJcDV9f5G3Y7t92DzbUQKFws,DFC,1DNTgbzKqcPn3Q9gMmEwi2gEzsZzmbPhL5pM4ddztgw,raydium,1789138529,0.00006858,24117.58,68584,68584,0,135.43,1761.85,20018.03,0,0,0,1,16,18,167,136,,-2.24,12.75,-55.33,0,1,4,1,CPMM,,,,,,,,,,
1790250423,BSZR7tCG2KefQNVzcJbcmdiLoqmsf5hdhwoL6W8tuEbZ,XRP,D9sAkQRtLk9FCwf7hpYJRgboLViGAL9vFy28wHgPoooR,raydium,1788940771,0.00005127,21383.98,51277,51277,140.92,360.43,4388.3,12980.68,0,2,2,4,21,25,96,103,-2.71,-0.07,-4.82,-11.85,0,0,2,1,CPMM,,,,,,,,,,
1790250425,J34G9pftSfEnidz9quVXziDL6CeHjaieh35hvEYY4FHM,STONKLET,8xSbKFfsdDMVVS66vavP2oF1rXRUpAqqPGdTn6FKfyt5,raydium,1789157157,0.000008677,9026.58,8677,8677,4.35,4.35,211.58,1973.4,0,1,0,1,2,3,16,27,1.83,1.83,4.68,-8.45,0,1,1,1,CPMM,,,,,,,,,,
1790250424,EdRE5zDMaDYRsnJcdhP8gLPo9tgKdstxUMHmvagxpump,yugllihC,Bh9NM22epveZzHjfSAgyq3qCh8aKDB6HpPF8DkPRGJpa,pumpswap,1789386421,0.000002321,2412.37,2197,2197,0,0,0,0,0,0,0,0,0,9,0,12,,,-1.11,-0.96,0,0,0,1,,,,,,,,,,,
1790250420,43YTfnYFLyYiiRFr5YZ1mJFVUJrY9PgeodQ9ofNCpump,triketyson,3nYu83SuZywkEvebBa7ehk4ArqXSvEB4ZAH5ujGYagNw,pumpswap,1789407104,0.000005654,4874.1,5482,5482,0,0.47,1.01,110.08,0,0,1,0,3,6,102,108,,0.91,-0.36,-1.77,0,0,1,1,,,,,,,,,,,
1790250422,ACUwRujuT8fwQWh7Z6qwndJeWddzkHjUtnhiQygmyG1D,scat,EdWvSkpnUgiiranmboeq5Asu7BQaCFTxGHCDexBb6S3Q,raydium,1789147272,0.00001130,12356.79,11309,11309,0,70.26,107.34,472.46,0,0,1,2,3,4,12,27,,-2.46,-7.14,-3.84,0,0,1,1,CPMM,,,,,,,,,,
1790250425,J6AzegrwPyA8ti3Q6qvByEqM4r3E77A62xSdGZ7Xpump,TRUMPET,HDFepMMnneaeo8SpsFsJ1bUTHupCF2AwAyQbeQpukCW8,pumpswap,1789406630,0.000002481,2676.75,2459,2459,0,2.31,5.62,123.16,0,0,1,1,1,4,76,89,,-0.43,-2.08,-2.99,0,1,1,1,,,,,,,,,,,
1790250425,HrZh7koZFedTSHng4bVmhULwejpmVdSKUYxaf2N5im1b,CATOSHI,3ymDaFRGWYGY4jD1AX1GPAhsd6m5MNwSA5cUm35wpqg8,raydium,1789406889,0.0001795,35948.2,179535,179535,0,43.16,257.31,11150.35,0,0,0,1,4,8,101,83,,-0.49,-2.97,-11.15,0,1,1,1,CPMM,,,,,,,,,,
1790250421,8VJ9ksmzQbVnz8dzT9ggzo3WuXtxnurBqLAvLGFGSTNK,BELIEVE,C371GYu6eMZf4KCkrzPdwoSDQy1tGeQYUqeeJnpyu5KQ,raydium,1789408396,0.00002430,12803.44,24300,24300,0,335.14,3404.89,18880.58,0,0,3,5,13,18,109,119,,-1.42,-41.69,-28.59,0,0,1,1,CPMM,,,,,,,,,,
1790250421,7YkVB7wohCf51NFWMWY2h6FHpJsYa8VZVDvAczx8pump,thewok,2p7SwekMNiYM8qdSeZR3Fk2Pcqi3Pe4ZNsHjhN39mT3t,pumpswap,1789394358,0.00001013,7165.96,9783,9783,0,0,0,888.06,0,0,0,0,0,0,10,10,,,,4.93,0,0,1,1,,,,,,,,,,,
1790250423,DemN5N4frwggrxjnLeuasKBovoVUhyKFPhG5cHGZpump,beep,H59JYnM5GiG4vRKeNoVWLvtekk6kK4Yqaan3UUnYabo7,pumpswap,1789409383,0.000002886,3013.09,2813,2813,0,0,0,36.42,0,0,0,0,0,0,0,4,,,,-0.99,0,0,0,1,,,,,,,,,,,
1790250422,9KJtRgekHsCoum2nHt4ePf6xf88gFtDSM6RvKif8uray,PAD,xGBchn3BPi9PwPDQLdZ9R3BE7cTHLTJiLAJVoRUhiMN,raydium,1789495922,0.000002709,4787.96,2710,2710,0,0,1.04,1.11,0,0,0,0,1,0,1,1,,,-2.24,-2.24,0,1,1,1,CPMM,,,,,,,,,,
1790250423,C8pvSBY8JBhP6zjAXAmbzNTAsqCsKiVoapCpCF5pump,DihFish,5DRi7sDjoht29kCPnzh45MwqdKFQ4ohAbNdibM93FGrY,pumpswap,1789495148,0.000002344,2399.8,2264,2264,0,0,0.01,16.32,0,0,0,0,0,2,16,19,,,0.24,-0.3,0,1,2,1,,,,,,,,,,,
1790250421,8CyAMTRa5VB7aFYAbCBXahT8ruLBapJa1ffv8wEsz1br,PONZICAT,H9bDy4cWuzWRKpFzCqXfEpwTMkk5AhoaPTvdXfF7nmLv,raydium,1789420142,0.000009654,10508.42,9655,9655,0,0,216.65,467.63,0,0,0,0,1,2,4,12,,,-9.21,-6.73,0,1,1,1,CPMM,,,,,,,,,,
1790250419,2A1Qu9FcQPvQeXTY6WvvL27v7hqWRdPg6yP2iwJMpump,armstrong,jDEcAEekmW2AFb3f1f4j5dbnEcYgTiW3XFdSQhPeqz4,pumpswap,1789498510,0.000003399,3254.38,3277,3277,0,0,0,98.07,0,0,0,0,0,0,0,4,,,,-7.43,0,1,2,1,,,,,,,,,,,
1790250424,EZdoYwMPiSFVUf68t4RnndQuPnCNtUCkZZNGnSLgwZCB,BOLDCOIN,5oKFXChXQ1qvxbSTo8z92kCaBg3W5Sgzx6pGRFYMDh8s,pumpswap,1789509397,0.000005089,4852.77,4812,4812,0,0,0,221.4,0,0,0,0,0,0,0,5,,,,-11.79,0,1,1,1,,,,,,,,,,,
1790250424,FZrn97qRKda2SEvWVw1EKkeku6LUs3NJxDPz7xyg2cra,FLIPPY,HC8wszYEj3NvyK9E2pQs9U5zB4FBnqHHcJiGTUQBNgEi,pumpswap,1789516248,0.000003324,3423.95,3217,3217,0,0,0,0.37,0,0,0,0,0,0,0,4,,,,0.3,0,1,1,1,,,,,,,,,,,
1790250421,8MinWCVhsVpnSp3mHM41K7m1Y5jySA4BdsWYREWPcsXc,XCoin,3GoZZFeqaehuaxHvDNQiiz5iGCLQQM9A35ki9smjGu9X,pumpswap,1789580249,0.000005849,5667.08,5749,5749,0,0,44.31,175.58,0,0,0,0,0,4,6,20,,,-3.18,-6.15,0,0,1,1,,,,,,,,,,,
