ts,token,tur,d1,d2
1789227774,BZsWcLotZVTBUUYVa1zy8AenDugmoDKqyLiQMUmDpump,profil,,
1789227774,6W9fNpqodrrvojz6DLFgShg98NKSCN2B8jbyM5b6V9wj,profil,,
1789227774,DX1SnAPCfV9ZDGmYguUXCAtSQ8pL3B7N4ak4cqjtpump,profil,,
1789227774,47yQcdAgymJTYWhttcrV4P36dpX8hLs4ZQA3H2FgRnBW,profil,,
1789227774,4xHwMcF26k5WMseBdwSJX93ob6iEMGxSjxa7ejczpump,profil,,
1789227774,DzQ8DeMQK2iamr8tHbmSy2CSoHa83yRQC23Wz918pump,profil,,
1789227774,7NuvPvscmTgaBC5ZHeqMKsHGEejdsZJrrNQznPsnpump,profil,,
1789227775,4eLRe7Vh6UWDNxiDZPg9tqiEsaXnWf1Ar9SDam9Mpump,profil_guncel,2026-08-21T02:47:33.498Z,
1789227775,RJMYJKZe1DR69XwznGAfWx5QueMmXQ4uPt1Fuphpump,profil_guncel,2026-08-21T02:47:18.131Z,
1789227775,BbGcaeFpwhshH1EJTbh4KJzrgRgjLajx1afMTnRVpump,profil_guncel,2026-08-21T02:40:22.556Z,
1789227775,GqnkeRkiSNMdRNCg94hpsBJnQq9ZFsicWhnyDBWNpump,profil_guncel,2026-08-21T02:37:49.493Z,
1789227775,AFLtAUCxuu6rSfpE2d366zvQkG5KPBES9Tnr6gNVpump,profil_guncel,2026-08-21T02:32:18.071Z,
1789227775,QY5tHAnGgDjq62L4Ch61oFEeEUHF83H8sFS2yZLpump,profil_guncel,2026-08-21T02:27:48.069Z,
1789227775,CzeYh6zKRwRXmNwrb7PdQTCmd2upRSRH1iyh65bhpump,profil_guncel,2026-08-21T02:27:07.211Z,
1789227775,DmUsS8DzCUF65MYVzYg5UaBe7GvKnqso7bgiGmGapump,profil_guncel,2026-08-21T02:15:48.057Z,
1789227775,4H3KjxdCwZ5dKAtHy6uBukDEi4QAuVEnzq6mHR8NTRPY,profil_guncel,2026-08-21T02:12:48.110Z,
1789227775,DWrrbYP65oo33Fk83iaQVHQhytntFM1uooyJHjaxpump,profil_guncel,2026-08-21T02:12:25.054Z,
1789227775,BorqazWEAnSQDkCkMSQFHw7cbi5o7CCbsDioMySTpump,profil_guncel,2026-08-21T02:08:35.351Z,
1789227775,4wXP83KvMNHBRqczkqwNfCgj7kuUqnYZ6TgnxrMWpump,profil_guncel,2026-08-21T01:56:17.979Z,
1789227775,3vWyhqT6wLsBTS9nGfoQzHFRva3JYJejNeXKUxS7pump,profil_guncel,2026-08-21T01:54:22.955Z,
1789227775,2cpzoowjxNkBdyjqa1Dd21xbzbYCCuKGQ3kViPQ5pump,profil_guncel,2026-08-21T01:48:47.953Z,
1789227775,GDDaU4iuYHTX8WdRtRBWUtg1uTvEtK51hwasgGBJpump,profil_guncel,2026-08-21T01:47:18.333Z,
1789227775,GFZwynuQ2LboU1zJBiXCPpPC4hnj1SVBpYmRHASrpump,profil_guncel,2026-08-21T01:44:17.981Z,
1789227775,9XWmHuoR9yRxC4VaDU5US3tX6hMGqJWHF6vYQqHFpump,profil_guncel,2026-08-21T01:42:46.072Z,
1789227775,2ZxDytvJHqa8Y5JizKfXiQPPpp5uJ8BWXdkNJq8gpump,profil_guncel,2026-08-21T01:38:18.052Z,
1789227775,4wTsqNF9bbP3D5Em1qksiPufs2GDZsK5HapSvYiWpump,profil_guncel,2026-08-21T01:38:18.029Z,
1789227775,Gj8pxESpdiirtBSuF8zQ4DWTAvK8TbpFvvTMLkk3pump,profil_guncel,2026-08-21T01:17:17.874Z,
1789227775,42ycK9ArByM4eYxuKubiWxrYpcFbsuXunpDxHZWAfDgm,profil_guncel,2026-08-21T01:13:50.514Z,
1789227777,D19orhRdeNGPYypFg5JgqDRhpXq53JnAQ8nTPWe3i4J6,boost,10,10
1789227777,ApikwMrgm6XPupi6ggR9mCLTzXSzvnHqAQjdKgpgpump,boost,100,100
1789227777,2dV9NZ8WEKDX98GrvpjRLUb5DiwBtwPZ52fRLQxEpump,boost,30,30
1789227777,8b5c8hbbcKdd4F49RHjCiCntJS68Vro8ZJLumJNFZZHg,boost,10,10
1789227777,Dout3SmQeeuaxrjwvFMW3uJ98SBry8ZAubSusi2Ypump,boost,10,10
1789227777,3xbNQg4tXDdUNp93ioXeNDTURPbf2nXFbwga1t9cpump,boost,100,100
1789227777,2G8jCXX6HCTtXmZ8ngS2Z3qs6z2BJzLhdJt7YNsgpump,boost,30,30
1789227777,J34G9pftSfEnidz9quVXziDL6CeHjaieh35hvEYY4FHM,boost,10,10
1789227777,5EyvP6FCPLAcAUMY9xbsbGXeY3AH5KeMJg9KEx2Gpump,boost,30,30
1789227777,7VXWhZtDuUt85xqKWjkcbfBkX6LcRPod4SazmCkSpump,boost,50,50
1789227777,BSZR7tCG2KefQNVzcJbcmdiLoqmsf5hdhwoL6W8tuEbZ,boost,10,10
1789227777,FM8MTTCKGXpYbELh68LqswXTWAw1Vf8gSrJy4Diqpump,boost,30,30
1789227777,BTdiQvaguCrtygLFfZmdpUCxzGQ1WCaYT2Jx3oCcpump,boost,30,30
1789227778,BGU4TfDLpV1JeJGXVgSbZkLSRxgAzcsQci1vEbaWJVcm,topboost,900,
1789227778,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,topboost,700,
1789227778,2RbedkHKGCfJ7NyeQBGWSParreAzSeAn6D8GHqLzpump,topboost,500,
1789227778,EWnSZW86xhJ91nvxPjdZD3g1SqhHj7q8eqY6DEUKpump,topboost,500,
1789227778,J2X88a37smFUnpehNJHtR1CZcx8yRVUkx3nNW8zupump,topboost,100,
1789227778,zzjkh1hLbvsFJXWLfE6h4JNbcnRj4eteuKRw42PN2tC,topboost,100,
1789227778,3URpNcV9wAPjwMAyuBsPjwwkGN9wFJuwcRs3RMbdpair,topboost,100,
1789227778,2fRDA5f353VXLs2PeLJNqqHqTMhrjJunAXmWWpLkpump,topboost,100,
1789227778,3xbNQg4tXDdUNp93ioXeNDTURPbf2nXFbwga1t9cpump,topboost,100,
1789227778,ApikwMrgm6XPupi6ggR9mCLTzXSzvnHqAQjdKgpgpump,topboost,100,
1789227778,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,topboost,100,
1789227778,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,topboost,100,
1789227778,88gsSGZ8UNpU1ZgB61HyrFd7J2RaTs7wDNJKPXGmpump,topboost,100,
1789227779,G4vqe8KAcRGTb7Kc55n9sz43aR4ugTPdSeUnAXZhpump,cto,2026-09-12T00:18:35.989Z,
1789227779,2bDQvnvwd7rNbm4o3JNdN6z9c7MVzp4yqHJPNXPiSTNK,cto,2026-09-12T00:02:32.358Z,
1789227779,7wCM5K4ziHmrbjGe5QFhBqBME2fH82dn4Wfx8vhKSTNK,cto,2026-09-12T00:00:17.300Z,
1789227779,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,cto,2026-09-11T23:19:12.925Z,
1789227779,GWTP6M5bxhaJ1k2Kxvf8hhYaHE6jZMhh4cKzFuCpnc83,cto,2026-09-11T22:22:47.720Z,
1789227779,FgJReZeYfmKZeWrCaGYL8gLnUixwBhjdHuRknC6ypump,cto,2026-09-11T22:15:51.321Z,
1789227779,7LA4wwjoXU4hAdwX1eT5ouuSsMrHq9wHQBfAyPfJK1eQ,cto,2026-09-11T20:34:12.831Z,
1789227779,7XmaUUj2PQw2sQvPKkomKUQXFNtqzMo2DURHhrk7rnN2,cto,2026-09-11T18:40:31.588Z,
1789227779,HYXWYW8wkuGYMy6j2o2TARiXG9z1V3AepneQYEpQpump,cto,2026-09-11T16:23:58.581Z,
1789227780,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,reklam,10000,tokenAd
1789227780,2Vw4P9pGA9phHyLGYoPxidobX1KNnTddBY2yMUFvpump,reklam,10000,tokenAd
1789227780,CqyM9VEcHGvTCD6uG3x6fgyZ9xibEVSsztvYRvdkpump,reklam,10000,tokenAd
1789227780,6r5nvxazDyPqWuL4ZUkj46gttBRUBdH8JpCUFttapump,reklam,10000,tokenAd
1789227780,3nyAYJW3jQXrE3QjfjRQXuEuFV58Bu59j6jdjhZvpump,reklam,10000,tokenAd
1789227780,GHouxjAtzhbaJSH3zhFY1BBBGytvtrAuWY9wb5a4pump,reklam,10000,tokenAd
1789227780,BHauMX8akk2umqkQqnJwpYkCRkZmefGnEBFByeFXRKqv,reklam,10000,tokenAd
1789227780,VCFN4S4N2oK4FZvp2daHfhgWm7oWyAsthL1EakYDNDT,reklam,100000,tokenAd
1789227780,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,reklam,25000,tokenAd
1789227780,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,reklam,,trendingBarAd
1789227780,HGNzEjY7V1H779VN3hdLvTeDeAYBSkXBAqYivfFCpump,reklam,10000,tokenAd
1789227780,BnAiMFh71MM5J3y1Yzaac8VWjARuz4zdwB3TTrUApump,reklam,10000,tokenAd
1789227780,H1kXUqEPkQNNeNjGNN5tuHf3nsQK2vB1jUA9c4RggpUf,reklam,25000,tokenAd
1789227780,VCFN4S4N2oK4FZvp2daHfhgWm7oWyAsthL1EakYDNDT,reklam,,trendingBarAd
1789227816,2jm45AydgQ7fp1w5Wn4kQNXnkL66pnkxyZSfXAW8iBic,gecko_yeni,1,
1789227816,GGfxLR5RWBNL7CnHbZLBgmEeaDkcC8UEUUMvja55pump,gecko_yeni,1079,
1789227816,88BTG4kJSxya2FHdtne1bYv4EziXAzGTAGY3AtEYpump,gecko_yeni,2264,
1789227816,86EnWHKemNdz8G1xfvDsp5WvFmRVdsh1WpnmXtijpump,gecko_yeni,0,
1789227816,4ArkWMnvR4dRxqv9UjP5bQiMLXiBKQTY8hcSgkyJpump,gecko_yeni,1320,
1789227816,B5PDBMiZaHtucqiLS15Yi3MKsymXxdfxJavuKoQ5pump,gecko_yeni,995,
1789227816,9KAhxsUr1THToZzgKvQ5o1etCx9XZPaogX59DxpSpoPc,gecko_yeni,1,
1789227816,CRmMs1zq5qTQLCAZyYHxRYqDJ9LXUDidTwebD3vcpump,gecko_yeni,2704,
1789227816,6JGiTEkLRYZrmrNzj2mWus9DrofAPyb3JxksXNftj1Nt,gecko_yeni,9134,
