ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789901196,2wgkrGf9w44sXx6heDB3Drq4tgnQbcnvCW16z4mh1yxV,EEaBCxsbfiaPMaRVj3CKbog7SDuQ9vrQZ1EEunAmtRKt,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901221,6HUhAVauKiuTdeKDYy7KSCCytkqHv4UXuPwFF56u7ZTs,6FsrTyZZj1KMhBUkpR9tXjDSmsvEianSEqY6eQ1WgwkL,1000,1,1,0,1100.37,0.0,1,0,1100.37,2026-09-20T10:41:56Z,2026-09-20T10:41:56Z
1789901245,BZJdM6E7EgyzxsSEHrfva8Dge6RAHwtHNWJm9P4Epump,FnbDYNmZxYRMEft4KvZSnw2oYK35HePhzbhkMKwposti,1000,2,1,1,23760.63,24761.78,1,1,23760.63,2026-09-20T10:32:07Z,2026-09-20T10:38:59Z
1789901270,Bwws7YtfsUZaywkwN9QutzicLeCZQBfxuNsPQRMUpump,AoouKMUtZvG6VtYnAyibCz3K53JCgRuDpebua3ZzCV3v,1000,2,1,1,20102.28,22364.19,1,1,20102.28,2026-09-20T10:29:11Z,2026-09-20T10:37:05Z
1789901295,CZm7j6GxwXD9YbmXuFPs4EAm5hyVD8zVMCyu4h6CHmJU,9qnHVLnXffL1fpzSWuXG34nouK4sjosuwd4XJtqGYjpy,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901320,DWdAiTpfDqugPBpf5Av1rMvympqkLvQFh3DdAN6RLE3,8Ha7kA4GVEvSw48CoFNyzEejoaAm3KFPhUoEayuJsKdr,1000,300,171,129,177834.93,134538.27,47,46,1078.97,2026-09-20T10:36:50Z,2026-09-20T10:48:31Z
1789901345,FmQdmtFhGFDRUm1tsZ5ELpc2k9vDTMNzWqCAGMp8pump,ABLn9XYyuj8yYdZE1PfMkPXp5hhKvEwYJtjheC26vt26,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901370,GEjbUiakaKUyQpxPBawWYuHsJwumrUtr9Z8tVum1CdgJ,9SvCTZjviPqJJnpYmv4ZyKiNJkfUp2qqxkn29R5itVuW,1000,1,1,0,1948.63,0.0,1,0,1948.63,2026-09-20T08:29:44Z,2026-09-20T08:29:44Z
1789901382,4QBF44kwF8tS1YxNphqUrFATC9MLfwDsXjapdQRKcGa4,H6sfPM4iBawN3SsdRbd26cUs1ZQC22fCLZSe32CkSkiC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901394,4cFAGsZ1x7cHMgGvMAq9xfUFLCro5m1MjHcWCGPHpump,BX1eHSDw3bExYBAdy7W8w8fffThPr2okoaRimeMEth9L,1000,1,0,1,0.0,1041.79,0,1,0.0,2026-09-20T07:54:35Z,2026-09-20T07:54:35Z
1789901406,9vByBALakH19cSvaqvxAXPJHw1m2xYHC34kaR33zpump,7Rnw9QqtF2HFM6tKAegLpe96n56jMctkotBTKSHXWBEq,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901419,BrhFEZY6kAacz8jbXS1wUv7RJaHBSw3MxG4n1pMZxNhg,3nKEvgvr9uQ9ddX5vi2wDrouY3GP8ghfyDgwekoaLymE,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901431,D4QCAPikrf9ay6sdJh1CDNRjcpTjW65WpAtXEQZPxyPQ,6xQs23km2XRGjaQ7QoeqkuZf1zj4zwq7FckX23rCGoD,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901443,D8xF2LHWCwA413REGLRHbq1Ppm8T3QoAr37kmwf4pump,CDsDvnmbzYAUm8vHoVrS2CdsZnWM84DDJwvrH9vAhx2T,1000,3,1,2,21313.87,28372.0,1,1,21313.87,2026-09-20T07:33:51Z,2026-09-20T07:48:13Z
1789901455,EmnseBDjtZdwNSd1GfLMi2xaktCcskVVBrCu9qjWhi2c,21Yf8ELKjSJg7Y7gSAYLpYndsRxyJqaJ8keSjKPV65kv,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901468,EeJV26UepXMiSQLrB66PL1nEJS87WvXMaJQZjm5YtMuT,8kyZR9XwNvpsRks23DKh3tSFk75udaraNi1bh8Gquiyz,1000,1,1,0,1014.06,0.0,1,0,1014.06,2026-09-20T07:15:42Z,2026-09-20T07:15:42Z
1789901480,7LhPCtngBMvgyFtGKPRrcqRFHdUeAfqqb8uEy9mLoKy8,D5qzT6Sg2TVYHto4e8HDQkfmGvkLQ2t4RdrDLHGRoS7Y,1000,1,1,0,1016.48,0.0,1,0,1016.48,2026-09-20T04:43:13Z,2026-09-20T04:43:13Z
1789901492,8uWDx26e2DzroXF9ZCVJPisPRTFZBQw3TMUUSUWMjo44,HV2Yf5B3Rbwd3wdaQaxtfonB1r6CcyWnEUX4x1uViTt7,1000,3,2,1,2150.07,1252.41,1,1,1076.66,2026-09-20T04:35:02Z,2026-09-20T04:45:00Z
1789901504,B1Y2WMUsSBP7mNzViMvAzerhiXHZ7VF62AynJhkbpump,3Ukn7wBVtRTEqChK7X2FAteJfxxi3YgW2uRmgsxihviz,1000,1,0,1,0.0,1027.26,0,1,0.0,2026-09-20T06:57:40Z,2026-09-20T06:57:40Z
1789901517,F5qvLkuwE2EU1j7F7h8SBft6uZ4wVJUUTv1Xh4sjxhVE,5MR7A3GJ98GUGxipH3yH9XQaNF5QWh92jda4MDANEiPo,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901529,Fgan44FpVee2wExkdrPCEZHQNJHQZBBRbs3vX1sKs5S9,2kGeF7p7mKM9A6d7rT8GAA3RsVHLVfvf6w3HZQT2tau4,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901541,HWoHr9GGLazrTpkgSp5E5RfeTierVyh517KV7w1bpump,CAvjmnKZAHJQtZvZtqJ51gXM8QLewgpoF79h7TDxMp2G,1000,2,1,1,2133.15,1129.94,1,1,2133.15,2026-09-20T04:47:55Z,2026-09-20T04:47:55Z
1789901553,VcD3NHLewdH5eycBBfexuBz1upieNvuCfcKd9n3M92C,D8i7T19K6gZ2Jm7twaEkbMKpsHFoxyAsBWDPEMx44RrG,1000,2,1,1,1602.22,1114.33,1,1,1602.22,2026-09-20T04:58:24Z,2026-09-20T05:02:02Z
1789901566,2Ph4TrnBkBsuaRDXKuL9UJmqoc2TA2yzARv6V2ViisBo,HMWXTmB988T3KucXN7p8oXh3fhfTKCxZkfon5VuSxpcV,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901578,2jaTqWe1LC72i34AWoPwj4w2etfgzh7jtFLbZhcFczTY,DAsrnEZksDEHSWRL5fqauQv1pRh3XunFcaczBafayjx1,1000,1,1,0,1087.76,0.0,1,0,1087.76,2026-09-20T01:42:33Z,2026-09-20T01:42:33Z
1789901590,3QgAJyTGGKfp1QPHBV6tV5P1kq2KwvPBfdG4jjxvZobF,GznJ5NLBEB5tKJxTce7yubH5YP29Nq1mvR3YSP86ZLhp,1000,98,40,58,78513.81,100975.78,27,34,4790.41,2026-09-20T01:41:00Z,2026-09-20T10:31:06Z
1789901603,4BSNtg2z7564UW4jjJF5BMAAuiCAdWMmyXhziHsyLqBw,HMvxEutpkxSeCTs6HqkLnU6bJxjQDzCeaHDuzfeuQq28,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901615,74n1rfVThzjftriBzPmn9VTyHBcEg5nXL4fsFNeqpump,EnYE3QrPrFgJv5NxbKxQ5hbQTbKkvvnzAtfFtRhq6UVT,1000,2,2,0,2169.36,0.0,2,0,1087.42,2026-09-20T01:32:48Z,2026-09-20T01:35:15Z
1789901627,7w43AuN6SHvPfxkyyBppHcnrtUW5Vf4U6SE27Q5d9Em,7GFAd7qY6rPW13FwYjVvU7mMrYAJdjbPPjRtzkSfRjeo,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789901639,A6JMQqUEsYsburGRwkUJj11tZt8xkYVad4QqGhmx9gYK,8z4aU2M8fn7GddpKPiFxtj12aXXa6B4edmLD8prAbzDm,1000,21,8,13,11354.66,20787.05,5,10,2168.58,2026-09-19T22:10:07Z,2026-09-20T02:13:33Z
1789901652,BBgbtvgMSVjSYvxgyTQdNedMxmoFRmKM6iNpJeLtpump,7GVzjFwQwwmT5hH82CnUCJMtL2Qj9fdo31fgcLBQv2tX,1000,4,2,2,21924.99,25105.68,2,1,20289.63,2026-09-20T01:42:12Z,2026-09-20T01:47:58Z
1789901664,EoaH4dTdYuJPehdMG8DQBpcicQHex7RQ6yn2ZLQNFEV1,DizSXbFBtgAGKDvhFTMkvrcvGUMpnmn6zhfrvgPE4t9F,1000,1,1,0,1029.15,0.0,1,0,1029.15,2026-09-20T01:42:05Z,2026-09-20T01:42:05Z
