ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790047270,HgFC59Ac5TE52BCxD8U59FZSiHeUfxmeLtyj56J5pump,Holdoor,58UCPGvRJNa75zz3t6F78MGxFBthSNx2UoCLpzHp67yq,pumpswap,1789297598,0.000002938,3006.32,2788,2788,0.1,0.1,0.1,0.1,0,1,0,1,0,1,0,1,,,,,0,0,1,1,,,,,,,,,,,
1790047269,DpJ7wnXHMAQ1nK7CpXnwgt15F5GXCLqDZbrBQCt1pump,Cupsey,9Kk1nrsZJBxeyFKFDH9uCXrH1idiVPz5HDRVYGXGW6X4,pumpswap,1789296977,0.000003590,3622.64,3399,3399,0,0,0,1.14,0,0,0,0,0,0,0,1,,,,,0,0,1,1,,,,,,,,,,,
1790047270,HRe2LkLMiQnrpeooNTmvkHp2bzX7JdBPpek7Eu3oWSuK,GUARD,b1iTNNW8NrcrSCHwQFcAzxU5vm7FL1wnCzDMHbW9UXH,raydium,1789257801,0.0009153,89547.34,915379,915379,0,8.92,1035.94,9317.79,0,0,0,2,7,20,53,66,,-0.8,-11.72,8.06,0,0,0,1,CPMM,,,,,,,,,,
1790047269,DSgjVUFC6NA59YuxiEDSxgs6zP4jjwSuoYJ3uS7WboeH,SATS,7YsZhszqm3pnzzabss3PDEbjHmR6BS4CxV4udt3wJFGR,raydium,1789334779,0.00003446,18455.19,34464,34464,7.52,14078.35,41092.62,69175.77,0,1,63,54,221,158,376,283,-0.14,-43.64,-75.91,-73.65,0,1,2,1,CPMM,,,,,,,,,,
1790047268,7ghKoBZBAjGSgbxix5K5kFhQzu9mxVmbdPxRT8j27eEo,ETAC,Dj3LKxwR5NEajJBG9qcZgi5MeXnigVBAcJinYY6AuvKw,raydium,1789354413,0.0001276,38116.2,127673,127673,0,384.76,9443.79,69525.77,0,0,3,10,53,53,409,287,,-0.06,-26.01,75.52,0,1,0,1,CPMM,,,,,,,,,,
1790047269,DhM9xy8gQzZmjoCyyCNPn57nMPPBGgXxj6rXtJnpump,ETAC,K5H1yw3yKqxshy6Q9zP32Tym69k5UZSPJvps3uxiXNg,pumpswap,1789355919,0.00002563,19756.61,24851,24851,0,635.76,2692.85,12459.21,0,0,9,5,30,20,87,70,,-7.66,-18.51,-53.65,0,0,2,1,,,,,,,,,,,
1790047269,GA8BnK3FE6755J2j1GyUUXksaC6VZoJP4dQKtXVKpump,TACOCAT,HtT22B9qQrJ6SWGAA78jdaE6V1acTWktveSv8NRy3XCs,pumpswap,1789378231,0.000002484,2557.82,2409,2409,0,0,0,0.69,0,0,0,0,0,0,0,2,,,,3.11,0,0,1,1,,,,,,,,,,,
1790047267,7TRk8xVyE2gg6nf9osbct8g6uVsHdc1mYzzhwdPzo6da,STANKS,74DzZV6ad1ii8h3vsTWvGX8eRS7hM9Kibgev4tT9ZamN,raydium,1789421819,0.00001225,11054.65,12257,12257,0,31.11,241.93,1245.62,0,0,0,2,0,6,9,28,,-1.25,-7.4,-16.29,0,0,0,1,CLMM,,,,,,,,,,
1790047269,G7a5oPNbphGb5sj576XaN71SXWPsvWGBk6hksKSdNPoP,BUBBL,AZ7jee9XoBF6hZs5MkUFEu97RYaLfgpRQ9ZNdgZbo35U,pumpswap,1789421728,0.000002452,2458.33,2334,2334,0,0,0,6.25,0,0,0,0,0,0,0,2,,,,0.48,0,1,1,1,,,,,,,,,,,
1790047267,4qJq6S61iHTNdrdmWjcSyMWR4VMspFGEMKykrG7vpump,HILL,9VsXabiYMpU5phvTFqEqRS6MUHxN9vKwTDqBJcvMST1B,pumpswap,1789445178,0.000002831,2781.31,2719,2719,0,0,25.25,43.03,0,0,0,0,0,2,0,5,,,-1.92,1.46,0,0,0,1,,,,,,,,,,,
