ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790354956,3YMNkRKhZZXYQVH4sdy24V6hKw4mTR2QRhA41j4PcRTM,TBURN,AefFADrGud5WXRc8RqG7hcJ327dreujLRkkWYQp5BmBd,raydium,1789149775,0.000006397,5701.45,6397,6397,0,0,248.89,255.17,0,0,0,0,7,2,7,3,,,14.16,14.16,0,0,1,1,CPMM,,,,,,,,,,
1790354956,3o9FX3rc2VbcHugk8MjFxLn3fgHMLiFkDA3QWoUSpump,HODL,6VcDLAMaKGEQLX7YiR8JnwUnoyU9mMJuMSYZnK9XmVTN,pumpswap,1789232417,0.000009136,8740.12,8947,8947,0,0,109.84,257.77,0,0,0,0,0,1,7,9,,,1.99,10.54,0,1,1,1,,,,,,,,,,,
1790354958,9oXA1VWKNiYDYa6VKHBFFBBvZdvuhw1b2eD5Aka7YrVt,FLAME,23B6d3FvDu2eiZxyBLgWdm2W2vn1bdRwJTR6NCfQpxGE,meteora,1789122774,0.0005756,76735.96,575632,575632,37.14,1509.63,13291.58,54302.73,1,0,4,14,62,103,323,336,-0.67,-1.46,-13.37,-32.57,0,3,1,1,DYN2,,,,,,,,,,
1790354957,8eaTKu3hpJwaLQbsVbUjAVt1CPCvwP3PfYHP8k5Ypump,CHARLEY,3Sfjjf7STRDurytUssXQsekvEJg3HqAQoBegVQNTx2VC,pumpswap,1789319853,0.000003378,3522.05,3320,3320,0,0,234.87,234.87,0,0,0,0,1,1,1,1,,,-2.52,-2.52,0,0,1,1,,,,,,,,,,,
1790354958,CVStKr4Y8EEGmCrQCCEweTLGAkwURZzGZ5ozJBpPnu1c,PREDICT,CpwDcC1kbGAqUXkZqEvjAyauMJeoa7DUtcczoE2zjeig,raydium,1789266041,0.000003095,4906.56,3096,3096,0,0,1.66,627.34,0,0,0,0,0,1,66,67,,,1.74,0.06,0,1,2,1,CPMM,,,,,,,,,,
1790354958,AAR2iw2ZiFFtzRY66fQCdAABVwruRBAeZSA6bkgopump,BIKESEM,6gHMYqMDmwCaHJqe75Vh5BEVo2MqQ6NJ3GRgYCurqWip,pumpswap,1789404053,0.000002566,2596.14,2495,2495,0.08,2.08,3.69,51.56,2,0,7,4,8,6,60,65,1.42,1.7,2.87,2.43,0,1,2,1,,,,,,,,,,,
1790354959,ED5sSiNyupMpgV9UwcsKRN9yMGiPKojQ3Vx5f6rYpump,PUI,C1p5VyMXuzUJBYEu4fHQThVWqLW61ufFQbLLdgb7YHYp,pumpswap,1789406615,0.000002901,2883.64,2786,2786,0,9.48,12.38,124.38,0,0,3,11,3,14,98,104,,1.07,3.2,3.68,0,1,3,1,,,,,,,,,,,
1790354959,EhhGRVTrCRecXoq25UoonE7dBUESzMd5uibohm28pump,HOTLINE,A7bWENbPaG8BPZVfozTW17tJEMAyhRRRA8PQejBnYrJJ,pumpswap,1789528094,0.000002348,2343.8,2236,2236,0,0,0,68.54,0,0,0,0,0,0,1,2,,,,2.09,0,1,2,1,,,,,,,,,,,
1790354961,SPqTn8KkooByR41x3SsaNxGxXDqPFFRXR2Kkt8TJhSK,ANSEM,AjobmNq3maGBLWronsoCcoBBe7GBSFFShhnRUG8GRua6,pumpswap,1789514069,0.00002193,13822.48,21069,21069,71.14,3949.5,4769.7,10208.25,1,2,40,20,42,32,123,123,-1.85,38.92,27.07,1.14,0,0,0,1,,,,,,,,,,,
1790354957,7Gh4XxuvvMLxxmryEFLAPkeuzrSTEB71eF9jx9FXQi3S,4STONK,3n3MCJ5fVhgt63rLKjz7ZigqhhahRFCCM2U2ZjyJ5v2E,raydium,1789473154,0.00003493,25824.88,34934,34934,0,0,26.75,7341.34,0,0,0,0,6,2,66,32,,,-7.54,-40.11,0,1,2,1,CLMM,,,,,,,,,,
1790354958,CgTPWVY5fu4FqHtjzi8v5yTkuQA9iTne4ay8fu4EASY,JACKPOT,HjLUwfhCfMM8i59GGPWNXqLJks8dM1xdaXWjz6DDgq2n,meteora,1789576888,0.00001403,10732.13,13667,13667,0,0,0,150.72,0,0,0,0,0,0,0,1,,,,,0,1,1,1,DYN2,,,,,,,,,,
1790354956,4zpUxpj1vWXbFHiSLhXrnbuJcZ4eUDRM8AN5erGwpaid,CAT,HXXvP3QGoqkKpRpsZ5zBnvK1cDwhyT8A5bBE3ij4TKUD,pumpswap,1789507590,0.000003835,3673.72,3584,3584,0,0,0.23,4.98,0,0,0,0,0,1,0,4,,,1.47,1.58,0,1,1,1,,,,,,,,,,,
