ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790378334,DvdmEnztCmXwBnAbedD48XVGZJSxq31zNvnyftXdpump,pill,Bof2XL9zAbLZ15kzAXcXy39wDeZFgKwyvb3UVkv3FhsX,pumpswap,1789342309,0.002160,178110.52,2087818,2087818,1136.33,4674.38,193756.78,357354.32,0,10,7,19,301,343,576,785,-6.12,-6.18,26.96,7.16,0,1,1,1,,,,,,,,,,,
1790378331,2qEubd7GwtZbCqDu1uQwNC4kNaJLBdRUcWKpckTypump,KRYPTO,5KA82pef8tpzZ29rRf3oJCdwjJ5NUTciLHpZQLdfPJga,pumpswap,1789442443,0.00001460,9287.39,13751,13751,0,12.67,374.28,990.86,0,0,0,1,5,3,15,29,,-0.02,0.41,-13.45,0,1,4,1,,,,,,,,,,,
1790378331,46ztSzomfonEwzwHkZehAbrMb43vRPYw3ApkQcz3pump,TETRA,28kuCiPsbrnr162VrcXz11qRsZN5BL8GeF9SVoGnzh4V,pumpswap,1789037897,0.00004331,17170.82,41631,41631,0,0,250.96,1307.78,0,0,0,0,4,1,22,16,,,6.48,-7.3,0,1,2,1,,,,,,,,,,,
1790378335,FdYVwz4bVqk1HqAcB7obTf9B29XLNf3XSy3mipLbSTNK,JOLLYBOT,47Q2WUAQNLuNUeKEg5RzpxagubmixAHWjbStTkNkrHA9,raydium,1789537439,0.000004960,6350.73,4960,4960,17.85,17.85,314.38,2263.71,0,1,0,1,5,1,15,29,-1.17,-1.17,19.88,-33.2,0,0,0,1,CPMM,,,,,,,,,,
1790378335,ER5Mk4jK2gpLSTneD14hHczodi3rsVU4mEGFaa9rQMjw,MUSEBOOK,GGo2Qm4THB5yCttrSwu57hzE1XKKYThDJmT2idZ2vhGW,pumpswap,1789536834,0.000005963,5537.25,5834,5834,0,0,32.53,2076.17,0,0,0,0,0,3,5,18,,,-1.58,-7.82,0,0,1,1,,,,,,,,,,,
1790378334,DKtHkEgR9F6gbFr3C2eMy5qhCbn7jU7gPRyEizoiPBC8,APEINU,HeALT91koxdGzAdn7PA5sogCQzpRBSKhJG6xZbwJAJq3,raydium,1789594323,0.0000009167,1143.72,917,917,0,0,11.25,33.64,0,0,0,0,13,0,34,1,,,-12.48,-27.74,0,0,0,1,CPMM,,,,,,,,,,
1790378335,FvhorDts9M8uJekzs3pBcYUPUjWtCTrGLhdv3ADHyeRY,LinkedInu,CMcEKRDMpLPtijKpt57zYAba6f57oB65xDXPa3W7zMBF,raydium,1789598638,0.0007584,92223.92,758487,758487,203.68,14396.84,51708.47,182923.91,0,3,51,17,148,116,593,473,-0.88,-13.41,-4.39,-23.92,0,1,1,1,CPMM,,,,,,,,,,
1790378333,9Ds15qCLz7isbbHQ51ERgcesVVK1ZASU4s5v7UsJpump,LCF,2UXZiebhD2Tc2w9AceNEmLH5sbmm6ybmDvajQQsDdvzz,pumpswap,1789621413,0.000003262,3216.15,3138,3138,0,0,322.2,416.55,0,0,0,0,2,2,3,2,,,10.23,10.23,0,0,1,1,,,,,,,,,,,
1790378335,GQLexQmjC4AFY5zodCB2ZcnnZkPuBBwxU9tTH2i8pump,BATSTONKS,6MVTaYHb61jSqweai1514s1bmLyjaq2qBukLYNR1Dkgi,pumpswap,1789642960,0.000002953,3448.06,2884,2884,0,0,1.96,2.14,0,0,0,0,0,3,0,7,,,-1.07,3.75,0,0,0,1,,,,,,,,,,,
1790378332,8DFK1PPr6Uwvj69A3wbXgzGg7vMn49ztXdZMUfcGpump,SOF,5YPvBtNAHgnXyL3fyPZUq31GMxotdW9Zs1F8SMwNvHWZ,pumpswap,1789664292,0.000003167,3239.35,3071,3071,0,11.47,12.39,44.01,0,0,0,1,0,2,0,4,,-0.53,0.48,2.44,0,1,2,1,,,,,,,,,,,
