ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790296146,5oYikwfp6WBso6faBoYRvLuzSQc5cpDcg3xFm7XbVTdD,HaWG,8L9G8QBjeApa9FpYEFc2z7KkmVkoquiEfdJ21HaYTBPp,pumpswap,1789077985,0.0002443,45143.04,229629,229629,0,669.86,9892.11,17301.98,0,0,3,4,50,26,106,60,,-2.48,-24.7,-26.38,0,1,2,1,,,,,,,,,,,
1790296150,GKPntZNreVvWW8iCitaaH1BakpGLS4fQrQTXu7MGZBN1,INFROGNITO,6Ht37Zi6j6dQ3Kph4uuadSxhaK96UW9U2U1kwvySGyaU,raydium,1789254674,0.000005030,7985.73,5031,5031,0,0,50.44,50.44,0,0,0,0,0,1,0,1,,,,,0,0,0,1,CPMM,,,,,,,,,,
1790296148,CYSx8M2ZRKoRcfswcJnDjHYz139erQwwCpHRd7Zbpump,HACHIMI,7QeLBqzME2dfmrsExCQvu2TMJzWqDDsbadVxsoeRBmTS,pumpswap,1789342905,0.000003618,3515.44,3511,3511,0,0.6,4.66,61.01,0,0,1,1,7,7,23,20,,-1.05,-1.11,1.92,0,1,2,1,,,,,,,,,,,
1790296151,vetrcJ3GV7aL4hne2zVjtZqZAmZppwv6tD8KWp1pump,biketrump,EB3ngRRiAJwWgaamiAPy2qsh1qNcSth4HqWZtzAQKxNS,pumpswap,1789452745,0.000002358,2488.32,2251,2251,0,0,0,0,0,0,0,0,0,6,0,16,,,3.11,1.06,0,1,1,1,,,,,,,,,,,
1790296145,14B28DLfB4S9J7yvyBdhaBoAhqZp3ikxcJKES8Nab6Ni,titcoin,5nGHouF4RZG5cNB6ZoqHB4dvxaGPHsimR5FobNjpjT1J,pumpswap,1789448583,0.000003674,3788.12,3508,3508,0,0,8.88,48.45,0,0,0,0,4,0,5,5,,,1.39,0.75,0,0,0,1,,,,,,,,,,,
1790296149,E8fsmahzoa4WGZ1dCnGBTzgXRxz9T7nC17KWGkzGxray,LYNKS,EaYU5egBW8SEvQNEuxDy2tLkENXBpZ96Hm6JhNLdZXGZ,raydium,1789480981,0.0002556,53679.18,255632,255632,506,2402.46,33742.66,172252.37,2,1,25,25,243,222,975,809,-0.38,-9.53,-2.14,-32.31,0,1,1,1,CPMM,,,,,,,,,,
1790296145,49VZNZqvkcsGajJ8k9xrEzDZTLRDV5rZn9YYthg53czn,EGGU,H8S3Xm93y6ufMjHJue7XQHh6sAQ8SzQvJGwwNYdRpeCq,raydium,1789450079,0.00005490,21337.46,54903,54903,6.8,361.75,1607.53,5052.12,3,0,17,14,102,75,277,295,0.13,0.2,0.16,-0.62,0,1,2,1,CPMM,,,,,,,,,,
1790296149,DiPGXNtHxipNrixTfrQPBA51GFLtHdQvBJ8Moj8m6aNP,TOELY,47ibtpsJiCXjj2uyENj3wJUomaoDS8Y4Tdj2x6e3nMea,raydium,1789443831,0.000002813,4834.69,2813,2813,0,0,0,2.98,0,0,0,0,0,0,0,1,,,,,0,0,1,1,CPMM,,,,,,,,,,
1790296146,58NKqgGPUgEPNq5ergdiiUBw9rGPcnX37wUTLYe2nKut,feg,FA8KKkhiyVKBvofjWpfHQqbPFtvSymCPVwBzFY8YMxry,pumpswap,1789479876,0.000003050,3202.72,2963,2963,0,0.01,1.94,9.75,0,0,0,1,3,6,8,14,,1.08,0.15,0.71,0,1,2,1,,,,,,,,,,,
1790296150,H7Y3TzFyyfPBnn5Dpwa5m79NdgDQnFS8TcAtQe2Tpump,ALLCAT,FRbbs4H1UkpQHEYJUt3Lwqg1rx8wQxYan12SgFxVj5Rr,pumpswap,1789496538,0.000002466,2725.35,2428,2428,0.04,0.49,4.33,19.94,1,0,1,2,7,8,20,29,1.55,1.73,1.14,3,0,1,1,1,,,,,,,,,,,
1790296147,9CacTHqLYfQf6TD1z86A13RdgEfoiDDfKRAbjwMHGNAU,MUL,4DiRPZaRAN5bYBbsgUNFcYRAKftaA1kjgnRdZch64js2,raydium,1789496022,0.000004082,6325.31,4082,4082,0,0,86.41,93.44,0,0,0,0,0,1,0,2,,,1.21,1.21,0,1,0,1,CPMM,,,,,,,,,,
1790296147,9MBetPjhp7uZ4odThXNm44GTVaffoYBcmGpdda9rpump,TOELY,EErk5N1XarTuQxacRxE48Ljcs5WKzZrF1vHvRgSsk1sp,pumpswap,1789495984,0.000002473,2787.88,2462,2462,0,0.76,10.65,15.48,0,0,1,1,10,10,13,14,,1.76,2.33,2.99,0,1,2,1,,,,,,,,,,,
1790296145,2pPPGoFjQtkFjGkwDDUfVofdgEUrFZEiU6D8SuedZupM,BACKD,76dgJVMiCnvZKaKSDxWJPgzZ9NxxZHk1Qc9LhQq6XCJ3,meteora,1789496266,0.0001494,36812.7,149310,149310,475.49,1615.46,13508.85,69254.78,2,1,17,12,104,54,419,295,-2.42,-2.39,-16.26,51.74,0,1,2,1,DYN2,,,,,,,,,,
1790296146,69fmNNTkyAfWSTG5Fs86cULWC3bBxLxkY4mM88Ptpump,CCOIN,6jCUxXKebHqHxFxJ2g3sTkEe4695PmT5n7VPCnQoKbdu,pumpswap,1789498042,0.000002767,2868.14,2639,2639,0,0,0,4.8,0,0,0,0,0,0,1,1,,,,-1.33,0,1,1,1,,,,,,,,,,,
1790296146,5ibhibvF2VHnyizcrrcZp3PM2zrttosvibomMtex8tSK,PMARCA,7CC5fP8gasN5UXvv6MD4ZvJVRVNwigbi8TCCqgckpdBn,pumpswap,1789519779,0.000002867,2926.82,2753,2753,0,0,0,4.15,0,0,0,0,0,0,1,1,,,,-1.3,0,0,0,1,,,,,,,,,,,
1790296150,bveCUi7gPHCKQWjc1ZgUf4rRSfkqsiUQeu5UuYoLooT,LOOT,713wkRbUeKcoV72yqSvVStjWoPtQanFT1a9ckzGfvQTi,raydium,1789534763,0.000003804,6119.04,3805,3805,0,0,0.56,8.45,0,0,0,0,0,1,0,3,,,0.76,2.81,0,2,1,1,CPMM,,,,,,,,,,
1790296149,ETrdKNbVXetLddQKAEn3W84aHQySF7N2Lk1tkx3Ypump,launchcat,21vYoEU41wsjUxBamzWP7yPfhuSgPKnPLnH8TcGYhsMC,pumpswap,1789558660,0.000002574,2548.14,2453,2453,0,0,0,2.64,0,0,0,0,0,0,0,1,,,,,0,0,1,1,,,,,,,,,,,
