ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790360568,91JFHKvHDKaKj75UomZRdUuqRyjHZVRMEhdsL6SwAdjG,CUM,DeBtFGfKfCYA7kD2HgbSHmv4Ck8WrRku6uRv1vdtgPvM,raydium,1789022118,0.000007023,7420.92,7024,7024,0,0,35.18,2352.56,0,0,0,0,2,0,17,15,,,1.36,8.56,0,1,0,1,CPMM,,,,,,,,,,
1790360570,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,Stunk,8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6,pumpswap,1789150357,0.000004800,6569.73,4771,4771,0,0,1.48,9.41,0,0,0,0,0,6,4,17,,,4.05,3.33,0,1,2,1,,,,,,,,,,,
1790360570,DrHDDvxdmLEpb4d1DiCgiAnLNATiw2MC7EEuiyqfHGpg,minecat,6AYjEjwzu2AvHVjQRvYXdm7c1RReSdtSicBCQHAPFAjH,raydium,1789146234,0.00001124,11841.33,11249,11249,0,96.92,398.61,2186.83,0,0,0,2,10,5,27,32,,-2.18,13.69,29.92,0,1,1,1,CPMM,,,,,,,,,,
1790360571,GJnF3R7QXZdquYEeCFUE5YJuSkR9wdL9B3ojE5bNpump,Cupsey,8KeSrh4fKnDsDzRExi2BH3cBQSWPLU6Kd52or6xgSscq,pumpswap,1788985996,0.00001847,12111.55,17944,17944,0,0,0,312.95,0,0,0,0,0,0,2,2,,,,-1.36,0,0,1,1,,,,,,,,,,,
1790360571,GJRxYW8MiEPhJztdh41EXsuZvNQj7sJZRnuKSrTBpump,aicate,FxKhr8JP5Dd9BKbKmG3dVc7f3QDC5BeUFzZghFTygcHj,pumpswap,1789323870,0.000002718,2808.24,2651,2651,0,0.08,24.46,31.03,0,0,1,1,2,5,13,18,,1.89,2.13,3.96,0,1,2,1,,,,,,,,,,,
1790360566,4775QEyTS7ECpvhbeEg1a5XUjpK6CtEJwRpw6vvwpump,ニーナ,F7Ec4mc9RcRGYFEyHB1gFxJXeGsCo87dELpXNDKa4JZA,pumpswap,1789318876,0.00002918,16081.39,28365,28365,0,386.23,3814.97,16710.28,0,0,4,10,66,57,234,158,,-4.44,-21.32,17.81,0,1,4,1,,,,,,,,,,,
1790360571,FsEQGePjwwnH3iJzRLekPNMqMdYZLi5L2oCLsKGppump,Catez,aKBt61bhKkHNYUBwrvcWmj3iJJNujLkTqcknHEhFFnw,pumpswap,1789410723,0.00001095,10976.35,10598,10598,0,0,52.13,251.64,0,0,0,0,2,3,12,22,,,10.17,24.89,0,1,2,1,,,,,,,,,,,
1790360566,2CFiKwy5ATZZQkjrVtrvXPFaa5WZddv2uJ25Acs8uz6J,AIRDROP,6MPGodFxvn2NrtXZyyVt7stm7yyNmz3aJZLLjM1AabPA,pumpswap,1789412586,0.000004115,2374.04,3980,3980,0,11.62,67.29,1574.72,0,0,0,1,0,3,33,22,,-20.93,-29.39,24.61,0,0,2,1,,,,,,,,,,,
1790360570,DYQTJL5XVRyv4ghRRt4CDGnYF5XhKiHHG2WqoKfzkgYN,BASKET,4ebUKdxqjVWcNa1vzJP3JPiR7G1y9BFHhdtJCWDk2FYV,raydium,1789423680,0.00001826,12524.89,18072,18072,0,0,0,109.45,0,0,0,0,0,0,4,0,,,,2.75,0,1,2,1,CPMM,,,,,,,,,,
1790360571,H7Y3TzFyyfPBnn5Dpwa5m79NdgDQnFS8TcAtQe2Tpump,ALLCAT,FRbbs4H1UkpQHEYJUt3Lwqg1rx8wQxYan12SgFxVj5Rr,pumpswap,1789496538,0.000002497,2766.42,2459,2459,0,0,6.45,16.14,0,0,0,0,0,3,9,20,,,-1.41,2.41,0,1,1,1,,,,,,,,,,,
1790360568,9CacTHqLYfQf6TD1z86A13RdgEfoiDDfKRAbjwMHGNAU,MUL,4DiRPZaRAN5bYBbsgUNFcYRAKftaA1kjgnRdZch64js2,raydium,1789496022,0.000002820,4923.99,2821,2821,0,415.69,415.69,678.04,0,0,0,8,0,8,4,12,,-28.64,-28.64,-30.9,0,1,0,1,CPMM,,,,,,,,,,
1790360568,9MBetPjhp7uZ4odThXNm44GTVaffoYBcmGpdda9rpump,TOELY,EErk5N1XarTuQxacRxE48Ljcs5WKzZrF1vHvRgSsk1sp,pumpswap,1789495984,0.000002563,2889.97,2552,2552,0,2.43,4.93,22.27,0,0,3,4,6,8,19,20,,1.85,2.46,4.17,0,1,2,1,,,,,,,,,,,
1790360566,2pPPGoFjQtkFjGkwDDUfVofdgEUrFZEiU6D8SuedZupM,BACKD,76dgJVMiCnvZKaKSDxWJPgzZ9NxxZHk1Qc9LhQq6XCJ3,meteora,1789496266,0.0002029,43728.7,202761,202761,0,2026.46,13652.87,68081.24,0,0,7,10,73,47,392,282,,-8.12,11.05,13.13,0,1,2,1,DYN2,,,,,,,,,,
1790360567,5ibhibvF2VHnyizcrrcZp3PM2zrttosvibomMtex8tSK,PMARCA,7CC5fP8gasN5UXvv6MD4ZvJVRVNwigbi8TCCqgckpdBn,pumpswap,1789519779,0.000003029,3093,2908,2908,0,0,0,1.34,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1790360572,bveCUi7gPHCKQWjc1ZgUf4rRSfkqsiUQeu5UuYoLooT,LOOT,713wkRbUeKcoV72yqSvVStjWoPtQanFT1a9ckzGfvQTi,raydium,1789534763,0.000003933,6327.37,3934,3934,0,0.2,23.65,24.7,0,0,0,1,1,2,1,5,,0.46,2.42,3.39,0,2,1,1,CPMM,,,,,,,,,,
1790360567,7GPGqsfVK1gG88GuVEetrsVyDiikABTsj9B9aHEHpump,lockinu,F8sLh2baV3McR7VQorzdpcMzVAvE3sJovEeESe3oVGMH,pumpswap,1789560446,0.00002606,16190.05,25231,25231,0,199.42,432,3060.52,0,0,6,7,18,25,82,78,,-1.58,-2.98,11.48,0,1,1,1,,,,,,,,,,,
1790360566,2eMoMqs194VxPHSWtCCzkBGqwCUbD4ZcqhecoGuh4tTp,casinu,CgV97a8rm9sKLFcZDbM2avuUA6NQE64pnBzDv7tLUPSA,pumpswap,1789582867,0.000004524,4537.68,4349,4349,0,0,5.47,19.96,0,0,0,0,0,4,11,15,,,2.06,1.39,0,1,2,1,,,,,,,,,,,
1790360566,52qkNpgTHcjuDYhKVcg6rJS4uYYtJHpDRcJoSdKqpump,PAIDDOGE,Bs7Ad8EhZb4NjfcsnewodG2yULXrvdNpLU4wgKJJ2sqj,pumpswap,1789583060,0.000003109,3861.5,3096,3096,0,0.09,101.83,141.9,0,0,0,1,3,6,14,25,,-1.71,-1.63,1.67,0,1,2,1,,,,,,,,,,,
1790360569,BXrbjRfUH35Y9fDxmHw9GambqVHZ6McmgfRXGqkzUjQr,BALLS,kuasvHwyBm31UjcgCQKLGQYJ5xZnsjpxWfSYZLHgduH,raydium,1789604407,0.0001369,41291.32,136912,136912,21.05,3522.91,33390.64,58804.57,0,1,19,27,142,111,313,272,0.67,-7.84,-23.74,3.97,0,1,1,1,CPMM,,,,,,,,,,
1790360568,9QAiNWyJTZQBfgCXw63xMwZmPYerQpiC9myE2iZi2wgc,pumpball,FvYJkdxysRLNJTrUYz8SieGgetCnR1X25L84kHMfw8RH,pumpswap,1789607457,0.000004358,4067.44,3390,3390,0,0,0,185.59,0,0,0,0,0,0,3,4,,,,-6.78,0,1,1,1,,,,,,,,,,,
