ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789799173,2HVKz5KNrH6HBmewbf353AHonK4zVKjKsDyUMx5Ppump,GJFaCVXzgCyfLzE37Arrk3uFraSkwh1ieH5yyDSrfhPg,1000,1,1,0,22185.91,0.0,1,0,22185.91,2026-09-19T06:21:40Z,2026-09-19T06:21:40Z
1789799198,5o8QqCznxsTz9jLqzNidC3XjHEBNCgLpTbe7kGhxpump,BUQCAYroKKDmDykkTYo4kWpLkyRNNDSQcSA6ktBFPNnD,1000,1,1,0,27902.44,0.0,1,0,27902.44,2026-09-19T05:33:59Z,2026-09-19T05:33:59Z
1789799222,ArGc3cLPX23c25iigt8Rpq6zEYZ1KC4yopkFGB1dpump,BYyrXBTybghJcKnYp9wMkVRhok8MGYF2XKcoJzpnGFvN,1000,1,1,0,1099.92,0.0,1,0,1099.92,2026-09-19T06:24:39Z,2026-09-19T06:24:39Z
1789799247,CKs11nrpMzUthgWkcpxiKPS6AYSbLgesri8yQAvu381o,CkNzkapGXcjHCV2N8mWALEwj2F2Cg2JV1ABeGiMdwPPU,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789799271,CLeT8aZ2wf17isBM9uWtXVUCTnfjswnTqBhCbyyM7iU7,GAVoDjcmph53mL25JZLR5z4Kx23RArc6kPjP4KH1G16h,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789799296,FPtSRkLbSSmKgDF1YLVakHi2FaRay8ZRrsop3jCpump,36EJ7vA2igDDakPvGQ9LoD8YXtZvVKn3Gb9pNM1d27e6,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789799320,Vpuo8uQ1if4c4ugXnaxZkoMukFWtyzXkX2ac7Rjpump,2uwvERihibxR56b5V6KZK3SZ6dqHp5VWHMaS7ReRm8wi,1000,1,1,0,24394.43,0.0,1,0,24394.43,2026-09-19T06:21:32Z,2026-09-19T06:21:32Z
1789799345,nuHgCo5Xz2EKaA1uDHatj1jdzGqpYnL6rgSfiqKHogD,HqRzG2BDXgMeZbLjN5EdJCEaACaXA2QgCbjbUgNvMDFC,1000,1,1,0,1422.61,0.0,1,0,1422.61,2026-09-19T06:21:19Z,2026-09-19T06:21:19Z
1789799357,3DJnpAqzrYnEvYmohrt1TWey3kG2JQwicQAMQuUPpump,3EVJUBfqZ6WcRwYt39e3PKohJWXA6r2tp7VX6fQW48VV,1000,1,1,0,7922.09,0.0,1,0,7922.09,2026-09-19T02:58:46Z,2026-09-19T02:58:46Z
1789799369,3oAPDbGyLytmBaEfH9ouw3wXcHeSgDuYJgv9AQtQpump,Fue1xMXPucnjxqYtsnv7mXzksGNdwj8Sk6cmQDmuxySs,1000,1,0,1,0.0,1153.07,0,1,0.0,2026-09-19T04:23:36Z,2026-09-19T04:23:36Z
1789799382,4GdoeUFWMp5JMrtFd4TKHRAGdfBAySeF6rSHjpuDDkzK,4Fe4XKrVnEJ5gxfcTozHCJqbkpB9FiqXDKNVkZfdREyR,1000,37,18,19,28491.48,31522.02,13,9,2834.57,2026-09-19T02:05:03Z,2026-09-19T05:21:14Z
1789799394,4Th2yqg9pkHLKaTju7Xn2uqcwpGkvzQERrsZPRQapump,143e89VSvmN5Ef9gRMqXQXGsamTZpgE4xQQraZUPTrM,1000,1,1,0,7356.21,0.0,1,0,7356.21,2026-09-19T02:58:49Z,2026-09-19T02:58:49Z
1789799406,5TFNTUgR75wmXxTFVscbAXewjFaiKCzxRDqLoT7zpump,885mZZgaaJyzYnasSAFnEqyb8EJV2Md8wuBKpKUfR33K,1000,3,1,2,22580.81,25861.37,1,1,22580.81,2026-09-19T03:17:59Z,2026-09-19T03:27:04Z
1789799418,6N4hRe3Bbae13APntSPB6XoyRjNh9oZWZSTNMAtUFbb8,59Pjv4RTViK9ZEALpfJJhq63fAonUrgb86jYEmdmN6pP,1000,1,0,1,0.0,1183.27,0,1,0.0,2026-09-19T03:12:22Z,2026-09-19T03:12:22Z
1789799431,8SqYNGHNEib1EHn9hDndS9jcxqhh9chjRU5ySNBpump,AtqgkriPYq4BSuRyntEda5UJu89C5RnMzFvsKvynPPk3,1000,3,1,2,22909.47,36062.58,1,1,22909.47,2026-09-19T03:17:39Z,2026-09-19T03:47:19Z
1789799443,BQSd3cdbnGzGNp5uPHTykJ4YT8qfW33tij94wcKQpump,3xG3ZxWp5fq4CmtJfJySzCdP8n8CSVYw9vtjssk9raXU,1000,1,1,0,2251.24,0.0,1,0,2251.24,2026-09-19T01:32:04Z,2026-09-19T01:32:04Z
1789799455,CjtxpmhGyHMhdN5MmS7vooYbDVi6utNz5DxJVjF8bjoZ,6QYY7WWQdwxBoUiTkveV4a7ygx6T7TPK73idp2RLDngA,1000,22,14,8,23412.49,13199.75,7,8,4388.95,2026-09-19T03:03:50Z,2026-09-19T03:16:52Z
1789799467,5G4Jtp6yRTWwrzrS6EWLGmxwmxDH7mq5mhcc9ZXDTgxd,6L2azktgPdGQSv13nvCpLBLmhysProJ7UiRjqDUNmM4c,1000,1,1,0,1053.86,0.0,1,0,1053.86,2026-09-19T00:23:45Z,2026-09-19T00:23:45Z
1789799479,6fZdNmQRmcuV5UuVFoahhrfDExo7oLc7mmCB1rbKXZyo,CXwebsPqdZWA6V3Str8uyMKXKdETTuFa2vsnN5zg5u1u,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789799492,7vNWJPnAy76xJR6yHQYfFeEbe3WXCZCm9npM4cBHpump,4mqcUpYMDLWZEyMXh86q51NkFevkteom3piPZts1SKsx,1000,4,4,0,9268.86,0.0,4,0,2411.48,2026-09-18T23:56:55Z,2026-09-18T23:56:55Z
1789799504,8pCYnTGuzeLEs5PQkB9pofFrKetSgxySYffCXDwQy8hf,GkuMtEyn3XzYAB2KDiD3iSmTLvn1HcvkqEeiJVHZ5FjV,1000,48,25,23,30472.87,28940.48,19,20,2015.28,2026-09-18T21:17:37Z,2026-09-19T06:24:59Z
1789799516,E85AudkwMSFgyFtJdS1nkmoQVgMrgmFDeRf8PXoepump,2UQPs9HTKC7TgDvN3VMFQ3gmPHkA3LUT734d85jeiWZN,1000,0,0,0,0.0,0.0,0,0,0.0,,
