ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790038342,2Xy8hfogaKmCJdyuciMS9kjPwkDkigWCd5J1ZKuypump,6PFtGR6hexEZq2ZevbTLMB4Fd1eaus4WDurZ3yK6V62a,1000,1,1,0,471557.21,0.0,1,0,471557.21,2026-09-22T00:48:35Z,2026-09-22T00:48:35Z
1790038367,4YsNiA65FnBNaQ7pbWhWekaBWueX9cjxHX95zygszQ6N,6griuhPcxpLqy31KADxVZWsBkPqNhncuhZS6nk7KthRh,1000,2,1,1,1191.66,1613.66,1,1,1191.66,2026-09-22T00:47:44Z,2026-09-22T00:47:53Z
1790038392,55b1a7R8jkci1rkDkNxfWMq3nojaqWfdGXVN7zsYSx5c,9UCdTD9AxDepchGW7T78ceqks7v8Pww2M1rBnuqRJFwU,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790038416,65d9zPGzAGDz5ia2V1iHTbtAFHQYd3WjSxmeVGp3UKqa,4328JUM9dukgcGittLVP6q31WUCzc33o1nXfRYrmU65x,1000,11,9,2,17296.89,2893.96,9,2,3569.64,2026-09-21T22:53:26Z,2026-09-22T00:44:10Z
1790038441,8QM1mqX3pGp1oYM2GvkVSbnqhMqmF9EEZna7NdCgDdSt,4neGzvk6h9TVR3Xnumm64F7iAvs7sNpjxitYN68z1pML,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790038465,AVXPQqxd32ABAP5F7shHKNeWBpos9miktdH3uKqgXYJZ,FrCvbU6p7CmvRxxuGca9t14Bu3LGk9wKFzJyZQHVjLrC,1000,19,11,8,19097.6,11429.13,11,8,3487.06,2026-09-22T00:11:25Z,2026-09-22T00:54:13Z
1790038490,AjA6oo3WGyDYccjE6dis8WKbtq64DTQGCq9cpCwjRhVV,6mL19navi55pM9UyXWZqMMnRu47a52gmkRzSaY63uUn,1000,1,1,0,1000.07,0.0,1,0,1000.07,2026-09-22T00:48:52Z,2026-09-22T00:48:52Z
1790038514,E28eQFoCPndfLUPnxYgEWHhbnEVqSpyNPgAacoAEpump,FVc7EaaSg9a5BYz2y3nuemmjvfq2BRWXopjjocA1G593,1000,49,32,17,48580.73,24673.42,23,16,4927.19,2026-09-22T00:32:54Z,2026-09-22T00:54:50Z
1790038539,TPbs5Z9o2xQ3mYZ23ti3dMxW7pcMZPXQxsqwMu2pump,6kvzKR65Ac2ZW7oyACBBMuGgaWasQY7USto8DupBrNzm,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790038564,p5raruXYdDtwibfWkAgNdeYHQGe1nUdAGKB7EwWpump,5cWSxNyaowpBjyHzzLTVJP9pyuu9av2PrQbke2jk3Lg4,1000,4,1,3,1180.72,3792.52,1,3,1180.72,2026-09-22T00:49:10Z,2026-09-22T00:51:12Z
1790038588,ujCdvHZTvQz8wU3bCN8acPaPVuthz4pp7Csfpfwpump,BZCUU5XQacF12kxgRAHkhRt71oCDZqvKvtshmxBg7Xdi,1000,2,1,1,23332.38,35038.26,1,1,23332.38,2026-09-22T00:36:09Z,2026-09-22T00:55:46Z
1790038601,4Snyjr6rabbd14bKLpfXcuarhSG5CvVbeHcd8T53vjmF,B6Rak7adNBLTDGrUa6mResfLzxxue5LczxuonNXFFt2E,1000,8,4,4,5994.54,4368.99,4,3,2366.39,2026-09-21T21:45:17Z,2026-09-21T21:48:47Z
1790038613,5tYcEEKvN63RrzpomgF2jWMxJMHmr4Zo19RX1mXipump,ATqdMJZ6epcdY76mWqR5fek1KifruRsWEJc4DtRYFNVV,1000,11,2,9,13568.43,11785.75,2,8,12468.1,2026-09-21T21:25:13Z,2026-09-21T23:50:39Z
1790038625,7eB1TyCNdHwUWxbPTZta5c61QX9RCejeiyVgYofdJEzh,7qTYQhXqExfKpAwJWSY396hLPaZM5R8KD2Mwp1DkkHGn,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790038638,C1YaF1UQZeP1zbrLjSpxqMATxT9fKNgAbyA9cje8pump,3RKpyeA23V1kzkfqrSUwA8497vahWCoYm9kyMJaEdLPV,1000,11,1,10,9463.15,21808.46,1,6,9463.15,2026-09-21T21:15:10Z,2026-09-21T21:23:32Z
