ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790081561,3wMj4yBCGoV4fBJKdhHHCP9ZR1npcoBb6FQpCbSLpump,7ZaR7rPp8mGuYd8Mr15UzYEHDVBTEbH64EoC621uxaKA,1000,1,1,0,1156.8,0.0,1,0,1156.8,2026-09-22T12:44:34Z,2026-09-22T12:44:34Z
1790081586,86PVomurhJMHw32GE4aPbbtsmYSgRnE8LstfRAUcpump,4xnCs19THVCxT2M6CjHksrsrXXb3p5ehwv6y5s6rSXaS,1000,4,4,0,9947.26,0.0,4,0,2509.0,2026-09-22T12:34:02Z,2026-09-22T12:34:02Z
1790081611,8XUJJBq9tyHPbvqFh7nHw8fVAabaaHTLxZtEP2qivciw,D5THWBbZgXvmACA8fiZrrZqDcjadaWTFn7VtREssWdhe,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790081635,EAATwtj2DsCeuoGjchozvAMXtT7ZM7qg5wVK9xAJdbzR,EubhxjmsjT9x4spUb797EnXyojWuEcCZDi4Y8N8SCxUs,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790081660,Ff6RmiFmp2eYy9SXG61g7agHn8MjzVV5jiyDCLfhX1wx,e4PGtbhGpcNJHwKSc9AJciTEYSoxthTyx5wN7sdtUHf,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790081684,Gjd3QFnCWuGb9XsJEBJ532uFdAfSdJenQdNRFqcPXFFp,5B7FjQCvxAf8z2JYz7HMEeHtqDJ4DkqovThjVitYFKw6,1000,1,1,0,1029.92,0.0,1,0,1029.92,2026-09-22T12:48:00Z,2026-09-22T12:48:00Z
1790081709,MboMMGXjGDi45hfjCVzYru32kEM5nw7VzCqCofZpump,4kJEwCpiGtvFRxm1RKYExsFCm1CsB8RwnUQv3LCQs5YG,1000,117,61,56,95696.85,81109.86,44,43,6391.79,2026-09-22T10:30:07Z,2026-09-22T12:54:16Z
1790081734,jyurFsb717v6kNJZLk9LRbHdN1y5ddHTyXP3yrZpump,AdEMY8tpBsGSgkEefZhRgAhAKmmbRbZnXqJ3CjRfGBbd,1000,1,1,0,20780.37,0.0,1,0,20780.37,2026-09-22T12:41:22Z,2026-09-22T12:41:22Z
1790081758,runupS9JpTdB169taDKykxa2y8fqxghqeJYCqr9cAk3,7H59ffyZoM4QjU7WP6dyAmM9LtjhtSSqChWSmZbDR4u8,1000,45,28,17,47874.58,24549.87,20,15,3518.36,2026-09-22T12:22:05Z,2026-09-22T12:55:16Z
1790081783,s2dFHkuLohifR6GBsgsGjGFkDxF6Vmh3uCwE3kzohw2,7SPXAcH7AVDhHomaCKGWgZbt8JdRm4dAi9mEke5oiFE4,1000,1,1,0,1042.04,0.0,1,0,1042.04,2026-09-22T12:44:02Z,2026-09-22T12:44:02Z
