ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790106473,3y4KW6Yere8NAjVSPVVWEXkUoDfXV8b6t3EDGS2W5wP2,G81USzwt5ud94BDBke2SbdQkeUazVfdGDt8tx8aJdQFe,1000,5,3,2,3474.28,2522.69,2,2,1158.95,2026-09-22T19:35:00Z,2026-09-22T19:43:44Z
1790106498,7iRh7pcWST1qDpKjKxHVS8kQAq9yeXBHfLNxMs2xC3o5,FwNmwx1AzRtj8kiWrzBHrxpnFCBmAdavEK5uxVqYLG6W,1000,1,1,0,1041.09,0.0,1,0,1041.09,2026-09-22T19:34:40Z,2026-09-22T19:34:40Z
1790106522,9Uqpbbpq7EzAtotoQJhRhD9DUnWAQKB2Bzc2ym7J4yzD,AcMgAuY1kkBzCcbTGd4YRzp36xtmwCEpotoqEgBmv8W7,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790106546,A9pEQhP1M7k8acHMsG4jH7PtRMXjU3P48PerT1h3hpAc,7ZbnK1Uqz1JixEUki4PzWPLHV7tBMyQWMmNR8GZbucTs,1000,1,1,0,1144.86,0.0,1,0,1144.86,2026-09-22T19:31:22Z,2026-09-22T19:31:22Z
1790106571,BG9JzUixbVqwBgtgTWtdDaJgK1wUTnCESZkHskLbZjNg,CdbvkUy59ruP6ficdSHa57C7eVxowgmtzi7uZa4TsXsY,1000,4,4,0,5143.02,0.0,4,0,1764.39,2026-09-22T19:24:42Z,2026-09-22T19:26:54Z
1790106596,C9GVVfB6P67FEMvhD1YHyCVPrGLGbpAHtXgnJrig4MKY,AMZKXrQjS6JLZXMob2s6P9ZzZ6UZMCufbK3iEf78exZP,1000,129,67,62,93660.97,92809.2,44,49,2939.9,2026-09-22T15:35:15Z,2026-09-22T19:37:36Z
1790106620,CMyTc87vDt5zvdVn1scjHmFhiFWjsQZYYXVFp3s3S5Ch,7w2UpuUFvycL7XVKP3f3g4UkH2pVjzZ7g5SP7LbMiwkJ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790106644,CYMeaCi7gvU3RVMuvVpyD6ykxQQzJWMZ4Vki3NNTpump,An4SpyVaPKDnPXrW13P4YFqJA5rmKTH6ooLWPxaSy5GJ,1000,1,1,0,3897.07,0.0,1,0,3897.07,2026-09-22T19:32:42Z,2026-09-22T19:32:42Z
1790106669,CfJjsR7S9KkYTihbL9NJ5ZVDyoVtef3HUJuoWJtK7rgq,8DcUHCdXob6PNzKs4v9wJ8vB4vbQvXHYPhyUiWMbJxWR,1000,3,2,1,2425.15,1742.83,2,1,1245.54,2026-09-22T19:27:56Z,2026-09-22T19:42:19Z
1790106693,DvkuNrod8GKb1JtHE1Yfn6PyGBaCHPm83K12kSBcDpc7,A5JkxrdGgQZta6K7fGqra7yG8qwtZqes2ByEe7NKhhd6,1000,0,0,0,0.0,0.0,0,0,0.0,,
