ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790097696,3F9uDe48cNtLaDz69cEMWUmvizZ5wKkppmJanh86yYsZ,Db5fSvKjtPdsQ4qsY1DrbQ6N2WCwY4LV3d244WZhkWaB,1000,4,2,2,2732.64,2122.4,2,1,1395.47,2026-09-22T16:55:11Z,2026-09-22T17:07:17Z
1790097720,4HacF9AQDHzXaDhWbzwuky93Gnj8LksuCtDx7qU4yxr1,GQJxcjKM5tdYSJk1Ao81KoCXiftB4yQCDsMHC5Mi4RBY,1000,1,1,0,2353.71,0.0,1,0,2353.71,2026-09-22T17:14:43Z,2026-09-22T17:14:43Z
1790097745,5VgpvucCX2ZCEqAo7RKqKzd9G5PUm3AcWvsQy393S72V,9P95sTGqCgrF2jGqM4YtJuNeApdDvhRwCTerV8DY636x,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790097770,7NDC4UXwdPNTV6MTSWtNenS7rQY92vkJzoBAzeikpump,3fV8S6Cm9dRLBXmtY8dqzBwFokzUef3pdN1XU2hkUHJN,1000,70,41,29,59122.55,39653.16,21,22,5803.28,2026-09-22T16:51:08Z,2026-09-22T17:21:33Z
1790097794,7gGHax1hCCv4qCLnj1r4GGb6ZNAQA13AvPD6WSvZpump,2S2udxafHvtPjVFHUZHt9Pudn6T7x1BZEQij8qd4ciNc,1000,2,2,0,2884.42,0.0,2,0,1729.77,2026-09-22T17:05:18Z,2026-09-22T17:20:51Z
1790097819,D1moL9vco9Zz4yuthM9ZxH2E19gKji779AVV959XEtXx,45zCNN835k6xyjNheDkLWFF1y4PPxm56s6n6b5sPcUFo,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790097843,DCAoEpjCK5v5h4D8UA461xaWMEh7STb2hmzFChQaut38,3BvT3faGAkjPnQHVk1TKy1T3xxDAiP5C5x59Cm1tmirz,1000,1,1,0,1134.5,0.0,1,0,1134.5,2026-09-22T16:59:41Z,2026-09-22T16:59:41Z
1790097868,DbnHu8ZY1S7ymymbAvo3zpN3s5QRNNDXWqfNwHzNpump,4iUNz6ccgduxwwdX99nmx8pWyC1Yvwbr9KrMLpDPQeQf,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790097893,EF5LSTx3VcvFFLzKe4HpkStBd7urrMfGfnmZaUQVFALM,7XT5c9Q4HgY7bEufDx3iiFtW5Betnf1Ys9bz974Bsudv,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790097918,Hg4fEDL9YxsQqXmXKKwEowvNuy8yiMyBV4WukhsuVdpG,92CchhejbFy9pSNQcVwF17ee1DvdY7MtGVjzDQQUsNPc,1000,1,1,0,1032.14,0.0,1,0,1032.14,2026-09-22T17:12:52Z,2026-09-22T17:12:52Z
1790097942,JADKiZe55fRqUKWy8tnqzLP8WVPU9hGcpNYtKdsgpump,FybwBXVvoewWwxyN5ZdhXbjgNonYFC9973yjymZcgzJj,1000,13,11,2,41129.56,39432.56,1,1,26548.92,2026-09-22T17:05:51Z,2026-09-22T17:22:11Z
1790097967,LQocdYi6uN7dVntDUZZBCaCtkAvHPt1MZNJxGChvuL5,EZB1nmnvgJb6S9MfPWhaZCZuJWENRdk61W5Ha1fNGPuR,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790097991,gbm8MiC25KGpnGE56vreDgVsAGp7jkUxvEZozxhKag8,6atnUZVbzCd3rFswa8sr3tkv1ejjxLGk8NfXauZQFofF,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790098016,wCatSXqN7wrPPxJ2zFeoZSiZbVpXTCRKNBzrNj1yeBC,DwST3dK9R9o2FUZomPaFkn75BSrcoa26BcVTy2GAn12M,1000,53,18,35,37706.01,51235.22,7,19,3115.98,2026-09-22T17:09:19Z,2026-09-22T17:25:38Z
1790098028,4kf3dajnNuJwZGwapWqqQYCwXKoVaGRiPcrFMsp2QXRn,B42fQ6i2YzJX5CDJ2Zb3TezWiNjTMbeAMjTt31kCyT8Z,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790098040,7VRFR2qqwyHqfTZGqYyUr5kZvomd5RB3LMmx4Aq3pump,54vXjbS7EuoBQREcYx84kn1mSPA3c4Xk2aJyrCxCxmJr,1000,4,4,0,9892.67,0.0,4,0,2542.78,2026-09-22T14:06:04Z,2026-09-22T14:06:04Z
1790098052,Bjygd7p7aTRpTobQgdSK5eq7bahFxvtj86Si6diPNvZp,HQF6B4p3D2KQJcnWk5nPpwcsR6paLVnFB9xDkQBjEv8A,1000,6,4,2,5440.57,2099.69,4,2,1877.24,2026-09-22T13:48:16Z,2026-09-22T14:00:18Z
1790098065,D8wpNjbBWoPbcHCfGBDERinKfTPBrVhRDt4R9jeavv1h,8aesqMkEoV2masacizaiWFqhqhnZBRU4Cb7QkfcZw54C,1000,6,2,4,2498.47,4850.66,1,4,1395.94,2026-09-22T14:15:17Z,2026-09-22T14:20:17Z
1790098077,EoCvLdAnZKbuqEq8zgTi2X2PmYmuhKLLngeJp5w8hK8P,2ZU8CTuv79ueRvRUxyMuXLTgaFrRStw7qnsoGuz14LRB,1000,1,1,0,4868.25,0.0,1,0,4868.25,2026-09-22T13:53:56Z,2026-09-22T13:53:56Z
1790098089,LtWgiTGByaEakniBTvmwKt7EBnPHqWgphyafb6fzfpo,BraB6Zfqxw94sWv1R7RQonWgVduWgZ1erXdAN8SshNCR,1000,2,1,1,1175.51,1426.78,1,1,1175.51,2026-09-22T14:40:06Z,2026-09-22T14:45:10Z
1790098101,4yWMXVb7mHtKD8uoNukTtdKt46xtHRRWsNBSE7AimPt4,5YXbZPiS9xiEpHCvRAPubXL6oY3QFE1FJTbiSx5riL47,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790098113,5eweY3VoW46XtTj4QzEyu18sPbXMcmHPyLnMoXT7pump,FDB3nAFtsCjjVByPZeoLXZmtYnnEMwBghfMo2cb1HzSe,1000,3,1,2,22863.03,33985.04,1,1,22863.03,2026-09-22T11:12:50Z,2026-09-22T11:25:36Z
1790098126,5xsCuLRgTdjjc5Gv2HqyuBwE2jgcvFErZzfhoPDEEVWT,4mU3cszZUSvZ4ak9Bouz3maFtfv5sEZUVGLbAhfWefSi,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790098138,658fSzqp5bCh1Xjdnciey9j5ezhigrvvHtgnV3wULcJ1,D8D7UK61ornYiY1SnNia8cB58qjXhdCeGhrTrgYmCtpS,1000,1,1,0,1165.38,0.0,1,0,1165.38,2026-09-22T15:33:29Z,2026-09-22T15:33:29Z
1790098150,7NHGK1vnCLWzhoWKEKwogffC895TaH1Apb37kLj7jmb7,9jvxpnXguyv8XV8LKes57SxMEgbqELmvrF99fRtSHvjg,1000,1,1,0,1091.76,0.0,1,0,1091.76,2026-09-22T11:17:03Z,2026-09-22T11:17:03Z
