ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790090546,3PvjubWGHJX31MFy3p4BNWg2etNiZtdgBJxaMEAhqHqQ,G5WSA9znL4WPNceoXFf8y3DYV8gQRWxuqhwJKvnpqrc6,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790090571,3TDvJALY5Uc5vskd9YXcEFw6aefqzEfZo4Pu2itQpump,FCErxZGUy99u3dCqreFktU4tDkWywoPUYQ4hRrxuYSAw,1000,4,4,0,8108.59,0.0,4,0,2360.66,2026-09-22T14:47:31Z,2026-09-22T14:47:31Z
1790090596,4M3gYZ2dQ39KuBuJYVmQi5qrtFfMpMWHpJhhx7Wapump,2SxHF5SgmFvFZFRboy8FJEYrWZ8PVreuT7UKug56YdFv,1000,129,129,0,544295.78,0.0,52,0,332929.65,2026-09-22T07:03:04Z,2026-09-22T09:26:47Z
1790090620,7Av2nsdTFLwo8Vb5CFE7iLw1NvLxkaePuoy4uWHtpump,DEaBvBYFTjn9Mgi6777u6RjqLW6pkHSLGt1giGYXeD9N,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790090644,7QQ7Bu1dg71A8HJ2vtc5xZFN4rx2McS4oNMzhGr7JtZL,E8x4wVXiPCDjnWGg2wR1smqE168HvZr8ffpAViBFwmsT,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790090669,7dwbNJnJGuJ9ck7v3jabRU4EgSessP2a6xNMnjn2CDhz,GiQZa3Lb7GvieEWAhiwYfwadQzcwgrwLEsnKd92EWSLX,1000,63,21,42,22580.38,44881.36,9,12,1169.63,2026-09-22T15:06:25Z,2026-09-22T15:19:30Z
1790090693,A1qpbeVGJ6HuXZEEfvpW1MfHrpcwm7BrF9tKowbrpump,5aoQY3hkvpfj5CDb5X2RGufiNJCKiWpNiREQNqKo87Mi,1000,1,0,1,0.0,1654.86,0,1,0.0,2026-09-22T15:24:00Z,2026-09-22T15:24:00Z
1790090718,AzAqSZoL2kKpWXxFvUSQK6H1mT7FeKa9Yh5akgjMC3PL,GjWZiHPpxS1XbdjZEBMMV5rnagsT6XFb9CdxyYoEFmWL,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790090742,BT1s3B2udBJXmmQMzR5nThKHsUjHfZUuMB2Cji7CsL4v,FBRKGGqqeX5YEfS5Jfms2ethZiDBoc7QjkMUzzCz8xG,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790090767,D9aqFYQEJzBqDnDscgBi6NRGKS2mSZdDN79spaitpump,75b4J2hvD8ecojGxA3dh7Paqbs7WXMNgdmaEijGSpccm,1000,6,4,2,6915.1,2601.6,3,2,2297.28,2026-09-22T15:13:05Z,2026-09-22T15:15:20Z
