ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789339521,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,MINER,BCom1yyzu3gmNc5peBdKhUz15PewAZjpsU1zDuoioBEi,raydium,1789070834,0.00002700,15009.08,27002,27002,134.76,710.95,5864.66,22503.14,0,1,14,6,74,49,307,210,-3.72,5.91,-21.37,7.35,0,1,0,1,CPMM,,,,,,,,,,
1789339518,5MdA82CL7GwKknEYzBWUrzCHGVyFGfJYZkK9NTMtSTNK,Peptides,sFsY6jMRiYEu7Xoq2hG7soTkLg2hoG6o8eCjADoyAzR,raydium,1789122244,0.00002660,12483.93,26603,26603,0,89.94,1878.56,15502.49,0,0,1,1,10,20,79,95,,-5.12,-21.39,-10.93,0,0,1,1,CPMM,,,,,,,,,,
1789339521,aJZoaVr288mTW3bvCYac22Ndccoj1YZNyg1GKCfbxyF,BNBCAT,D9hADMahTUkub4Xy2FK4YYU89xuYJaTCbP5DgJ5iNrSJ,raydium,1789121978,0.000004245,5472.56,4246,4246,0,204.48,346.2,2439.93,0,0,0,1,0,12,56,81,,-14.13,-21.49,-50.9,0,1,0,1,CPMM,,,,,,,,,,
1789339518,6yudUgpgp5YMzYf4L17jmnGW3CPjdQfQ38htcaUNF3Xm,Stonker,E6Sa34UNPpc64fFEyR1BB2wnFw9cVJPdmWtrtpYA3TkQ,raydium,1789100453,0.00004846,18764.19,48463,48463,452.68,6754.94,58015.78,155278.41,5,1,55,25,566,389,1466,1012,6.37,-29.08,-28.57,74.16,0,1,2,1,CPMM,,,,,,,,,,
1789339520,EDuorZsHVCLGcvP4DYsZf3oCf3xFwgWS513xUaug2UnV,SIR,HQXGTYdeVaoj6SLqe48mGLMGzs8kWSgFJqXQYSp7Vcco,raydium,1789143928,0.000001962,3706.69,1963,1963,0,0,58.89,92.44,0,0,0,0,0,1,0,5,,,-6.77,-10.64,0,1,1,1,CPMM,,,,,,,,,,
1789339520,C3sxaQQ2Te4X2bBxbHNkYkFiKrrQsiwWy4puRGRypump,FLYCLOUD,GNNEF7ZYXE59gi39SwebiZumR2wQd4LhUfWNaL42Gb5M,pumpswap,1789144535,0.000002266,2376.34,2201,2201,0,0,0.13,7.6,0,0,0,0,0,1,1,11,,,0.13,-1.54,0,0,0,1,,,,,,,,,,,
1789339517,3YMNkRKhZZXYQVH4sdy24V6hKw4mTR2QRhA41j4PcRTM,TBURN,AefFADrGud5WXRc8RqG7hcJ327dreujLRkkWYQp5BmBd,raydium,1789149775,0.000006995,5607.9,6996,6996,0,0,59.35,1007.11,0,0,0,0,2,4,12,16,,,-5.94,-8.3,0,0,1,1,CPMM,,,,,,,,,,
1789339520,FrYrHyZBRVDKNtHGwESE7iMEisP7tNVNhoVU98swpump,Flyton,DgRHd7UbmiWmucB9F5eJxEcSk8MM74HuqHt6RwZZ35Bg,pumpswap,1789168399,0.000002088,2093.85,2002,2002,0,0,4.86,7.36,0,0,0,0,1,1,1,4,,,1.35,-0.55,0,1,1,1,,,,,,,,,,,
1789339520,E48e1En3hWSBE8LgNDkDaKFvxDgjHHk83AwSxqicpump,minecat,BN7iEgea6eJKeyWvrpW97wAPpsvzzKBdRwZ8HHAYPWG1,pumpswap,1789166804,0.000002121,2216.48,2088,2088,0,0,0,40.06,0,0,0,0,0,0,0,3,,,,-3.89,0,1,1,1,,,,,,,,,,,
1789339518,7md5HsnRHeCaS8zEdpuBDBEhZcWB2y7kGtWBK5X7STNK,SHITCOIN,8JpH637yUUEPx3KFLMtVQR6XiNP6UyNaWqEmFu15XynP,raydium,1789166942,0.000002189,3606.63,2190,2190,0,7.83,101.13,3117.36,0,0,0,1,2,4,84,108,,-0.87,-12.09,-78.47,0,0,1,1,CPMM,,,,,,,,,,
1789339519,8PBCyTAd61JuVvUdzT3CgYmyc7v8c3dP9xoP7p9m2gGL,WAGMI,AyrtFCtDsvJa5MTdoCr3rHCpAANYoQhqm9N7HQktHxZ2,raydium,1789172305,0.000004919,5190.42,4919,4919,0,24.22,445.83,7056.33,0,0,2,2,10,14,100,83,,-8.2,-4.17,-34.36,0,1,0,1,CPMM,,,,,,,,,,
1789339519,9ArbbbmeqEAYoKvRiBNmAondXjVFygeCHsoWXJ9ogU6B,SUPERSTONK,C4mgbt9Fi2xZXHX3pQT8Vc23GK1SLCHK9cLqxcvLDgW5,raydium,1789172282,0.000005999,5677.23,6000,6000,0,1.52,110,6437.5,0,0,0,1,4,13,58,69,,-8.84,-15.14,-35.83,0,0,2,1,CPMM,,,,,,,,,,
1789339520,CmpEFS6N8XnnmwLwwtPpBnjhwoBQ6jVpEZ5Bxh2Hpump,embersol,9U2SCbbyRMskJajCUS1f6SRpLn1DnAFJWNti5CzEPjgB,pumpswap,1789174084,0.000002046,2129.49,1979,1979,0,0,0,2.19,0,0,0,1,0,3,0,7,,-0.69,0.09,0.24,0,0,0,1,,,,,,,,,,,
1789339521,WX2v776Zu2yQT4LjgShsDcRJRePQPzhZG2X7kidBmag,MAGMA,AjBYMYeciW9VjmQQMcyAKdJp88RDxGnVg4PBn78fuiCe,meteora,1789173968,0.000002340,4088.14,2340,2340,0,0,10.4,56.33,0,0,0,0,2,0,12,4,,,-0.12,-3.82,0,1,1,1,DYN2,,,,,,,,,,
1789339518,6fAQyH8Q7Fj8fBuKv4HWTTmDNnzo461jqYZdEytCpump,6,7SW2iyonfLsYQqE3rpJ3pLWekHgUwbs8QZBLLm6je9zr,pumpfun,1789175647,0.00002637,,26370.75,26370.75,0,0,0,0.52,0,0,0,0,0,2,0,4,,,-0.66,-0.67,0,0,0,1,,,,,,,,,,,
1789339519,83CHCpuAz2AcNzYgPzbHpRUphSSgu1EfpceCzYokpump,worm,2pRvPj93pyFGNFERNgcmxtnFkZ6tb9VEJfjc4ApkaVxv,pumpswap,1789175227,0.000003462,3205.35,3346,3346,0,13.04,448.88,1093.4,0,0,0,1,6,11,23,47,,-3.52,-14.18,-24.95,0,1,1,1,,,,,,,,,,,
