ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789267559,AgMWUmbKycV1Pc3X3whJn71CEdbbarDQx7q2f5AYpump,Doodlecat,5qx4Czs6SzwWtUN5rnfuVK1YgJXJPmAVYahJJjhzEuQt,pumpswap,1789109605,0.000001867,1906.84,1867,1867,0,5.04,16.01,200531.13,0,0,1,0,4,3,8290,3715,,1.93,0.19,-99.96,0,0,0,1,,,,,,,,,,,
1789267558,4MT4NAgPGXLa6ZCPdCyRWPKZsyD22Y3rUcUZhLjyqJar,OSMA,8Ax75NZniL9cowGMQNjuEQDvCKNQ7kKyDcrYFrBsu1kG,pumpswap,1789115327,0.000002601,2615.65,2527,2527,0,0,6.01,115.08,0,0,0,0,0,6,23,50,,,-0.67,-6.06,0,1,1,1,,,,,,,,,,,
1789267560,Ect9FGGLm7eb1SBsjGFdkGvV6FsrArPWtwAkzNZYpump,ASHIBATON,EhPToHyb2MRSv2eQ5zkQgiyoq7QYzswRAtGR1AV2mQrR,pumpswap,1789115824,0.000002120,2268.73,2063,2063,0,0,0.98,6.58,0,0,0,1,0,3,1,10,,-0.8,0.29,-0.19,0,0,0,1,,,,,,,,,,,
1789267560,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,MINER,BCom1yyzu3gmNc5peBdKhUz15PewAZjpsU1zDuoioBEi,raydium,1789070834,0.00002834,15373.53,28348,28348,25.69,1746.59,8030.13,83110.47,0,1,15,11,141,92,781,488,-1.74,-12.82,5.57,-79.44,0,1,0,1,CPMM,,,,,,,,,,
1789267558,5MdA82CL7GwKknEYzBWUrzCHGVyFGfJYZkK9NTMtSTNK,Peptides,sFsY6jMRiYEu7Xoq2hG7soTkLg2hoG6o8eCjADoyAzR,raydium,1789122244,0.00003152,13623.67,31524,31524,0,5231.07,7430.19,45615.06,0,0,25,16,35,38,290,306,,9.86,0.75,-48.07,0,0,1,1,CPMM,,,,,,,,,,
1789267561,aJZoaVr288mTW3bvCYac22Ndccoj1YZNyg1GKCfbxyF,BNBCAT,D9hADMahTUkub4Xy2FK4YYU89xuYJaTCbP5DgJ5iNrSJ,raydium,1789121978,0.000008057,7678.98,8058,8058,49.37,51.95,3427.15,23137.71,1,1,1,3,53,52,324,227,2.83,2.48,-55.19,-79.64,0,1,0,1,CPMM,,,,,,,,,,
1789267558,6yudUgpgp5YMzYf4L17jmnGW3CPjdQfQ38htcaUNF3Xm,Stonker,E6Sa34UNPpc64fFEyR1BB2wnFw9cVJPdmWtrtpYA3TkQ,raydium,1789100453,0.00002473,14564.46,24736,24736,0,146.26,4805.52,69885.67,0,0,1,12,62,66,662,612,,-2.16,-14.81,11.54,0,0,1,1,CPMM,,,,,,,,,,
1789267558,593pV1TzX6w9x8s7WV6BvfF2uFxQA8o7BgMz7nFMpump,CPZ,85d3KKmeADvbr9RjfifSGYkCuiPHuGj2k6sgpwaRixLU,pumpswap,1789128209,0.000002082,2160.28,1991,1991,0,0,0,29.91,0,0,0,0,0,0,5,9,,,,-0.2,0,1,2,1,,,,,,,,,,,
1789267559,8zP8DhqoTGNGXHXdQfHPPWrAijWt7FkgyporQ4FHpump,TRUMPCAT,HdpWYVr9vwJ4SafX8WNjoEx3MnUXnHH1Jy4yb4zPev8P,pumpswap,1789135365,0.000002058,2177.47,2036,2036,0.04,2.44,12.29,75.64,1,0,5,5,24,12,62,29,1.24,-0.15,0.68,2.89,0,1,1,1,,,,,,,,,,,
1789267559,E1kghBCLZGxbu154knjvtXxC7vCxMEBFHpAwwgjMpump,STOCAT,AQ2Dmu8UB5tCcQZbSRrVb3P1ApixhmyjnbM9YfHei8xw,pumpswap,1789134935,0.000001963,2131.41,1952,1952,0,0,0.03,1.21,0,0,0,0,0,1,0,2,,,-0.09,-0.09,0,1,2,1,,,,,,,,,,,
