ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789259317,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,AwT84VU92wtwU7J312XidGCBgmokgBcCNjD8vCuhX9AA,pumpswap,1789106171,0.000002182,2403.31,2124,2124,0,0,0,1.19,0,0,0,1,0,4,1,20,,0.15,-0.12,-0.69,0,1,1,1,,,,,,,,,,,
1789259318,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.002518,122163.13,2518395,2518395,65.37,23856.22,79837.39,289369.03,0,5,71,37,208,116,1247,542,-3.82,-10.93,72.4,35.74,0,1,1,1,CPMM,,,,,,,,,,
1789259316,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,4uRvSi6yjwjLbEZB1tw3jcC7izBTxfeMDAPmTR4LAyrT,pumpswap,1789174854,0.0002206,38485.23,213174,213174,9.32,2582.84,26277.59,217323.18,1,0,14,14,134,72,1129,806,1.14,-6.72,69.56,422,0,0,1,1,,,,,,,,,,,
1789259317,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00003993,15170.17,38333,38333,0,2.78,1634.23,2787.9,0,0,0,1,12,11,24,23,,-13.54,-24.93,-30.84,0,1,1,1,,,,,,,,,,,
1789259318,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002635,3031.28,2482,2482,0,0.07,9.6,46.67,0,0,1,0,26,5,36,19,,0.11,0.33,-2.17,0,1,1,1,,,,,,,,,,,
1789259318,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.00001285,8917.42,12855,12855,45.74,125.39,976,6350.23,0,1,1,1,11,7,97,126,-10.9,-4.48,11.67,-65.86,0,1,2,1,CPMM,,,,,,,,,,
1789259317,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0003520,57359.8,352081,352081,799.99,17837.25,83574.79,346633.91,4,4,71,42,426,247,1837,1122,-3.71,-24.03,-19.65,-52.55,0,2,1,1,CPMM,,,,,,,,,,
1789259318,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000004858,5055.9,4831,4831,0,2.53,72.69,307.48,0,0,2,0,14,9,29,47,,1.17,4.25,-8.01,0,1,2,1,,,,,,,,,,,
1789259318,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.00009130,36031.28,54025,54025,0,346.75,4879.46,22787.57,0,0,12,9,84,35,192,179,,2.65,22.65,10.37,0,2,2,1,,,,,,,,,,,
1789259316,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.0004246,59807.82,424622,424622,115.76,4524.68,74171.81,353123.24,3,1,26,17,502,399,1943,1614,0.98,-0.55,-14.14,-42.22,0,1,3,1,CPMM,,,,,,,,,,
1789259316,7paKY5zJ98AgtGsMvRxw68uo9WefQ4eryB5SNfH2pump,holyfrog,A9tsTcTzQ8rLrvCBwWdsVCfcJnZvoe79y6uwgcfAAxNX,pumpswap,1789051123,0.000003960,3864.84,3856,3856,0,52.73,103.09,112658.92,0,0,3,6,23,22,3932,991,,2.46,1.31,-95.89,0,1,2,1,,,,,,,,,,,
1789259316,6CsmCtDAhRcbp3G4KiinKC2JjLJ9BpR7isqcgZefqLym,METH,5Fa9X4whJVKtyyQRzArRda8oJ1ouT2m5LvnqtxiawKxQ,raydium,1788842267,0.0006574,79881.6,657434,657434,199.08,11784.01,77066.34,515088.16,2,1,50,39,336,300,2371,1569,0.52,-10.55,-0.22,-13.91,0,0,1,1,CPMM,,,,,,,,,,
1789259318,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,baton,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,pumpswap,1788985934,0.01119,470626.84,11185464,11185493,12555.98,228333.49,2777269.39,9757461.56,21,22,477,502,5787,4535,19413,17065,-3.06,-5.83,-19.82,73.86,0,1,1,1,,,,,,,,,,,
1789259317,A8AdxR4WqCMvE9ZdzSGKtczGpUhYJ7EjcQXNF2YY5smj,Brian,JC5ADeGLYXN2UyZLf4PCPXhiBLYRrMYpmgyacAJFUbgk,raydium,1789015276,0.00002508,15467.1,25088,25088,203.53,1105.28,9234.45,76198.69,3,0,22,6,106,94,655,554,5.36,-8.63,-44.1,-12.18,0,1,1,1,CPMM,,,,,,,,,,
1789259318,H1kXUqEPkQNNeNjGNN5tuHf3nsQK2vB1jUA9c4RggpUf,ATTN,D3haaTZfGAuvVsowEGZAXRKQUqG5NGcQ7XwF5X4zsdnY,meteora,1788883011,0.03310,211835.89,3347518,3347518,1579.68,11565.51,48147.31,165260.44,1,10,16,146,51,719,240,4388,0.8,11.77,31.29,-9.06,0,1,1,1,DYN2,,,,,,,,,,
1789259316,7Y7V1a4m2nWK7BMgbka5B4vR1pDvCK7yva3Hnrqkraze,Nasduck,937nYYCPzqygDm71FX5XJzepDCnJLca9GSfe5essZK2H,pumpswap,1788742003,0.0007855,115518.04,755371,755371,335.87,17157.6,141072.87,699849.27,4,10,110,140,1142,1090,5063,4535,-0.62,2.26,1.81,-42.01,0,3,1,1,,,,,,,,,,,
1789259316,8RVBk8vxLiUHueLUW1f4izFVqN3nWippLhkohKg6EGkS,KNOTS,BUVzsLLLG7GWoyJVoU31pXiBveazA6GXTavZ9VD3CwS9,raydium,1788674285,0.02783,1350680.04,27839877,27839877,8805.26,63330.54,538207.84,2997869.14,18,3,113,99,766,620,4472,2980,-2.55,-6.25,20.32,-6.08,0,1,2,1,CPMM,,,,,,,,,,
1789259316,659xrvMd1Vdc7TUFQ2uL8hFMmbN3i52yqRX3HTGiEbnu,911,DFRju8F4YvLTfMQUhA9L27h1AAGFKUPMb2mfTN9h5ZTB,pumpswap,1789082204,0.000006662,5674.99,6532,6532,0,112.5,308.16,6491.77,0,0,0,4,8,34,131,326,,-5.55,-9.66,-44.31,0,1,1,1,,,,,,,,,,,
1789259316,7LxC96Ag4DnBotK6bMMUj4kdneAo1kdV1xHnzVF5s7W2,ROCK,8iUZBKeXCuHDxjbHVFPqhXy14Wk6ZPtC572g7GAtgRVE,raydium,1789023646,0.002740,157901.59,2740842,2740842,897.27,40238.63,164338.78,834530.53,1,1,57,125,315,555,2088,2409,1.37,12.18,21.96,20.85,0,0,2,1,CPMM,,,,,,,,,,
1789259315,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,EMBER,2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,meteora,1788992701,0.02557,519263.92,25465050,25465050,4746.05,41180.43,210980.55,4110023.74,22,9,268,142,1105,864,13786,11465,1.43,3.35,18.38,70.99,0,1,1,1,DYN2,,,,,,,,,,
1789259317,AGi2s9zPRPHs3zEDPhPTroumTEXK5ufymYSfEFndCSSW,LEVERCAT,42JnUXw5N9ftMkbM1tMzJw2tnzqs1U9RxWBk5LzNv4gD,meteora,1788790180,0.004025,195522.83,4020411,4020411,4227.57,30687.94,251006.25,723853.12,2,3,35,39,322,231,845,593,1.63,3.47,111,42.07,0,1,1,1,DLMM,,,,,,,,,,
1789259317,AY9mRp4v2SoSDr2c8n1AesFohntEu2nw2oLZTS4E7oLv,M3M3,38wcUgK7BpGmeg8LFEcAGXyuXVk2UfZ9D4jMwKfz5s7m,meteora,1788999675,0.00002325,14891.84,23256,23256,0,1348.18,11814.48,71391.42,0,0,12,12,103,86,588,460,,9.03,-4.79,53.22,0,0,1,1,DYN2,,,,,,,,,,
1789259316,7AgdPtxUB1b6VmKbwD7DSFGp5QQrs4Lj6NfChpbmSTNK,polycat,5aZN5iu3fzeP6YseLETFSUKkPH5V2RCBKWG1Ss1Qekuq,raydium,1789111074,0.000004324,5642.17,4324,4324,0,213.53,856.19,2887.06,0,0,0,3,4,19,23,72,,-13.7,-40.99,-51.26,0,1,0,1,CPMM,,,,,,,,,,
1789259318,GgmYZQQPgZJrtPR8yCH4MDn6ggkksuRhSew5Jxo8xVnK,BET,7AadNrhFJkYmbrh41L8nFh1RKwfy3WZ8FW2m5uSLninW,raydium,1788742653,0.00001443,11150.14,14434,14434,0,2.3,894.12,5733.11,0,0,0,1,5,6,34,97,,1.43,33.99,-46.61,0,1,1,1,CPMM,,,,,,,,,,
1789259315,5YbyUFhKRTZgkFzNsqgRVs3Jk7DBtVKoxCj6Mvqdpump,RACCO,3Dj1fVkMTa4CUCSTwajb6WxExUVr2XpnUm6auR5K3SjQ,pumpswap,1789114523,0.000002441,2414.32,2088,2088,0,0,0,0.1,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789259318,MyGZoNEQa6DHAkJg9gZGJyMWJesrTmDmyS7vWBEpump,Launchcat,AfMUzMEczPZZFo53xaF3H9YURDcNsBhNhax7opKxgT64,pumpswap,1789128749,0.000002472,2425.12,2270,2270,0,0,3.84,94.61,0,0,0,0,0,3,2,15,,,-0.36,-8.54,0,0,1,1,,,,,,,,,,,
1789259317,DZrPvujBDRgA2PPF7dkNXFkEfABctB6J8rS6Nkt2hFpw,OPAI,GtpsAK9WvC2VTrAc2hV7F1pBcLKdfsFWytNXc7x5uhSH,raydium,1789135348,0.000002909,4888.28,2909,2909,0,6.11,12.41,874.76,0,0,0,1,1,5,9,47,,-0.55,-1.08,-19.28,0,0,1,1,CPMM,,,,,,,,,,
1789259318,Enhuu882mnhTtM7bGwAUG5GzgdDUcyjtL2uqQTxgpump,GETSTONKED,suQHMZZNrzxRJWQtUcSSRkwNYLhL3MmvCwnmVqopTqv,pumpswap,1789134966,0.00003362,15543.62,32476,32476,34.47,2529.79,22171.01,177874.38,0,2,32,38,264,305,2544,2548,-1.44,8.52,-1.08,-61.83,0,2,1,1,,,,,,,,,,,
1789259319,iZyHmdNa6HxsPPttwK981mLmHEGpA6UgLrzSwucpump,pipejak,3vaN4tGfv9hD5EfUjgwUaJXTUoHF1jmS4MFg18gnPKEo,pumpswap,1789134747,0.000002175,2394.65,2109,2109,0,0,0.05,303.31,0,0,0,0,0,2,7,19,,,-0.12,1.12,0,1,2,1,,,,,,,,,,,
1789259317,CygfJt67TZBEqJnib8RfSoAgrf1v15ooJNFCFZt8pump,ORCAT,8YebdxK9SPVyBcaMTSG7b364DZGnrQHMVPjuYfwZcF9N,pumpswap,1789132573,0.000002081,2191.09,2061,2061,0.62,7.58,76.73,142.25,1,0,7,4,33,18,58,27,0.05,1.43,-1.23,0.95,0,1,1,1,,,,,,,,,,,
1789259318,EWgq2xUb6eVCApeQombkPxd6uFjM8j9zRUXFS9MjKTiv,CTO,3364H2G3Kt536qgfV4az9HhN42i4owXGpcs4LuenHCBA,pumpswap,1788959412,0.00003164,14357.74,30956,30956,19.96,415.92,8783.77,46778.41,1,1,14,8,157,112,684,549,0.78,-2.51,-34.46,-60.06,0,1,1,1,,,,,,,,,,,
1789259318,QnJzavkZ9ZKcNz46M4tjjpD8811DzcxQRoWSrrkpump,RST,5o8BVDGy2jEnLkt9vhaVW9Q61iiBMNxZkP7XwXvkitku,pumpswap,1789136378,0.000001940,1959.67,1940,1940,0,0,302.7,302.7,0,0,0,0,2,1,2,1,,,7.2,7.2,0,0,0,1,,,,,,,,,,,
1789259316,72T5GySJTt2RVqgB7R8fH4WVo2QdFwgmzye7vsT7cYeS,COKE,C6tQVNcdifno4NocY6ZYefRDZRhi6Mrjm2hV2qVSqXFB,raydium,1789142483,0.000004125,5458.01,4126,4126,0,16.83,95.76,4851.72,0,0,0,3,0,8,41,70,,-1.2,-6.97,-45.25,0,0,1,1,CPMM,,,,,,,,,,
1789259316,6ZNubRGunwWXArKqcCpNF55524gdKBqairVcKiktXefw,CINDER,GB8dnHBKhcpNpUNCYC2Jx7yKN6sDYL7qrgirpnLEav8G,meteora,1789142219,0.000002988,4877.93,2988,2988,0,3.26,252.73,5001.89,0,0,0,2,3,12,71,133,,-0.51,-17.56,-55.52,0,1,1,1,DYN2,,,,,,,,,,
1789259319,zzjkh1hLbvsFJXWLfE6h4JNbcnRj4eteuKRw42PN2tC,MM,AbXLP7NmNiPn7iJiRJKRVoQ8Vs6SNzkuBRMFiRVygvtY,raydium,1788964414,0.0002878,77263.17,287868,287868,2125.97,46854.37,248181.92,1142355.07,69,69,1056,1025,6662,6048,34691,32655,-0.62,-20.42,-27.59,-60.84,100,1,1,1,CLMM,,,,,,,,,,
1789259318,MNDexWaFwXWKXMKWLya1hUJKeknCkQgLpN4KFjthvKN,FIX6900,47s2Bpb4imRTLMMojpFc9bVq6UxoSsiTabzUin7qBSLv,pumpswap,1789143030,0.000002829,2842.42,2506,2506,0,0,0,31.8,0,0,0,0,0,0,25,5,,,,-1.61,0,0,0,1,,,,,,,,,,,
1789259317,BciXmiwuX8HdVoef2hdkmuWNSUMpE8WPKiwnt2kLpump,baton,4RVnAt86HWarJuG2ivwdzXS9eQ2kxPPcCQHjQ9Z3eXpn,pumpswap,1789142885,0.000005927,5887.46,5836,5836,0,120.97,188.71,1573.05,0,0,0,1,7,15,49,87,,-3.57,-7.65,-0.11,0,0,0,1,,,,,,,,,,,
1789259317,DQUeWKQNZKwPL6E9oWh32cU2MJ5rN9W9hH3ptkLdpump,baton,2AALrSpUfkTTK776CzTeLkk6Nc2K91tFpJae8jBqAihV,pumpswap,1789142941,0.000002907,3105.35,2758,2758,0,0,0,33.17,0,0,0,0,0,0,17,10,,,,5.69,0,0,0,1,,,,,,,,,,,
1789259317,CJiKaY4ALpMzqGZ2XfMfAwDBDSAj8Fy9DXGaLr82pump,Google,HjLjWQQRUj7WgRtk62UC4avwyEBS5bP7xqoyGFos8hK5,pumpswap,1789143566,0.000002061,2069.56,2058,2058,0,0,0,175,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789259319,o8SkZTczmwYdb1nnjvqyFPuEZGEZqmnn2kGEVYgpump,$1,2Cw9JALLUUZ4LeKTcJwBQANM1tb97hjHr2ztvfBBPipi,pumpswap,1789141513,0.000001801,1821.3,1801,1801,0,0,0,0.61,0,0,0,0,0,0,1,3,,,,-1.15,0,0,0,1,,,,,,,,,,,
1789259317,91JFHKvHDKaKj75UomZRdUuqRyjHZVRMEhdsL6SwAdjG,CUM,DeBtFGfKfCYA7kD2HgbSHmv4Ck8WrRku6uRv1vdtgPvM,raydium,1789022118,0.00001493,10428.78,14933,14933,0,14.22,1513.21,14203.8,0,0,0,2,6,13,127,144,,-0.36,-1.06,-42.78,0,1,0,1,CPMM,,,,,,,,,,
1789259318,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,Stunk,8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6,pumpswap,1789150357,0.0009955,95629.54,989630,989630,7299.4,96326.61,587971.84,4925624.63,231,171,3307,2907,31980,22231,190417,113343,-4.52,6.87,-34.26,-47.17,200,1,2,1,,,,,,,,,,,
1789259318,DrHDDvxdmLEpb4d1DiCgiAnLNATiw2MC7EEuiyqfHGpg,minecat,6AYjEjwzu2AvHVjQRvYXdm7c1RReSdtSicBCQHAPFAjH,raydium,1789146234,0.00002835,17451.96,28351,28351,0.12,1430.66,22335.36,171558.07,0,1,32,15,261,223,1721,1325,0.49,-19.94,-41.41,-66.75,0,1,1,1,CPMM,,,,,,,,,,
1789259316,7HCBodu6EEAq3pbwgtpTRuJMBeSwbjF1BkBZvCAspump,emberjak,BjqzMaM2m7cnz7KjbdgRQ6rdV8u3nS1uriCKGKD2Zxnc,pumpswap,1789151425,0.000002192,2426.75,2129,2129,0,0.21,0.37,53.58,0,0,0,1,0,4,0,22,,0.09,1.14,-3.92,0,0,0,1,,,,,,,,,,,
1789259318,G1jonmoSEbMJSwEg1AmgDAJq2utmuBSZct8oqttBf9rT,GRAMS,FxeRAf7vpaHjH2pzPQhR5bdh85gMLni11k7izjwaJMAa,raydium,1789149132,0.001255,101799.75,1255472,1255472,0,15725.28,292043.8,1156422.5,0,0,42,40,923,770,3595,2974,,4.15,18.92,-49.74,0,2,2,1,CPMM,,,,,,,,,,
1789259316,84PqNXQ9xeBG73BsF3kxS91g1oBimLogxRGxNQmLpump,TINGLE,BLCwj1TLZkGvzFjw9cbeX8bpsdFWdvbLQ4hVgeHAZUGQ,pumpswap,1789155467,0.000003685,3474.76,3619,3619,0,0,274.08,5037.18,0,0,0,0,5,6,80,160,,,-8.19,-70.94,0,1,1,1,,,,,,,,,,,
