ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789323778,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,AwT84VU92wtwU7J312XidGCBgmokgBcCNjD8vCuhX9AA,pumpswap,1789106171,0.000002141,2361.89,2084,2084,0,0,0,1.01,0,0,0,1,0,2,0,15,,-0.42,0.05,-1.89,0,1,1,1,,,,,,,,,,,
1789323780,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.001703,78764.44,1703985,1703985,570.25,1752.99,14533,260236.01,7,0,25,1,113,40,604,405,6.52,-9.67,-30.82,18.53,0,1,1,1,CPMM,,,,,,,,,,
1789323778,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,4uRvSi6yjwjLbEZB1tw3jcC7izBTxfeMDAPmTR4LAyrT,pumpswap,1789174854,0.00003408,14061.04,32933,32933,0.29,1117.97,37046.29,73259.17,0,1,6,14,251,210,501,346,-0.16,-21.77,-78.31,-73.33,0,0,1,1,,,,,,,,,,,
1789323778,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00003968,15100.64,38093,38093,0,1.24,66.65,2435.67,0,0,1,1,2,4,22,26,,16.17,12.05,-21.96,0,1,1,1,,,,,,,,,,,
1789323780,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002616,3009.04,2464,2464,0,1.4,2.52,16.28,0,0,5,3,9,7,46,20,,-0.08,2.5,-0.42,0,1,1,1,,,,,,,,,,,
1789323780,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.000006396,4916.15,6397,6397,0,57.45,1334.06,3822.72,0,0,1,4,15,20,57,54,,-24.17,-51.47,-44.67,0,1,2,1,CPMM,,,,,,,,,,
1789323778,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0003243,54175.62,324368,324368,466.05,16113.43,60333.8,7197857.26,6,1,125,32,352,172,1227,750,2.57,-11.95,-34.78,-28.66,0,2,1,1,CPMM,,,,,,,,,,
1789323780,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000004164,4539.92,4142,4142,0,9.98,6333.16,6559.6,0,0,0,3,57,63,76,89,,-1.99,-4.69,-10.62,0,1,2,1,,,,,,,,,,,
1789323779,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.00009840,37511.89,58223,58223,60.04,825.78,9566.7,53843.68,0,2,2,9,54,73,348,254,-1.32,-7.98,-29.98,32.18,0,2,2,1,,,,,,,,,,,
1789323778,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.0004277,60223.69,427752,427752,806.32,5216.57,40970.76,193395.58,3,2,31,38,263,192,1409,961,-1.97,-0.26,14.21,-6.96,0,1,3,1,CPMM,,,,,,,,,,
1789323778,7paKY5zJ98AgtGsMvRxw68uo9WefQ4eryB5SNfH2pump,holyfrog,A9tsTcTzQ8rLrvCBwWdsVCfcJnZvoe79y6uwgcfAAxNX,pumpswap,1789051123,0.000003208,3295.57,3124,3124,0,0.86,246.3,474.74,0,0,2,4,4,9,37,50,,0.32,-16.13,-17.88,0,1,2,1,,,,,,,,,,,
1789323777,6CsmCtDAhRcbp3G4KiinKC2JjLJ9BpR7isqcgZefqLym,METH,5Fa9X4whJVKtyyQRzArRda8oJ1ouT2m5LvnqtxiawKxQ,raydium,1788842267,0.0002623,50703.55,262332,262332,2739.73,17615.3,120878.75,330711.2,11,9,93,68,590,400,1628,1072,-4.63,-34.79,-53.91,-60.82,0,0,1,1,CPMM,,,,,,,,,,
1789323780,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,baton,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,pumpswap,1788985934,0.008388,400979.2,8378716,8378716,17608.15,306999.63,703283.65,5635844.19,50,38,957,546,2235,1387,12925,10003,3.84,-15.53,-30.51,-37.84,0,1,1,1,,,,,,,,,,,
1789323778,A8AdxR4WqCMvE9ZdzSGKtczGpUhYJ7EjcQXNF2YY5smj,Brian,JC5ADeGLYXN2UyZLf4PCPXhiBLYRrMYpmgyacAJFUbgk,raydium,1789015276,0.00004441,20883.57,44411,44411,243.41,29801.12,36533.11,55533.49,6,1,123,91,186,142,405,346,3.24,14.14,15.8,-3.49,0,1,1,1,CPMM,,,,,,,,,,
1789323780,H1kXUqEPkQNNeNjGNN5tuHf3nsQK2vB1jUA9c4RggpUf,ATTN,D3haaTZfGAuvVsowEGZAXRKQUqG5NGcQ7XwF5X4zsdnY,meteora,1788883011,0.03163,206554.95,3182989,3182989,117.01,2359.62,30441.75,117527.97,0,22,2,203,94,765,168,2938,-0.24,-3.54,15.42,18.17,0,1,1,1,DYN2,,,,,,,,,,
1789323778,7Y7V1a4m2nWK7BMgbka5B4vR1pDvCK7yva3Hnrqkraze,Nasduck,937nYYCPzqygDm71FX5XJzepDCnJLca9GSfe5essZK2H,pumpswap,1788742003,0.0008163,118163.12,785021,785021,3696.46,36308.22,117697.22,469571.98,27,19,172,169,993,788,3649,3097,-0.71,2.55,-16.45,9.58,0,3,1,1,,,,,,,,,,,
1789323778,8RVBk8vxLiUHueLUW1f4izFVqN3nWippLhkohKg6EGkS,KNOTS,BUVzsLLLG7GWoyJVoU31pXiBveazA6GXTavZ9VD3CwS9,raydium,1788674285,0.01701,924815.56,17014752,17014752,20797.95,223295.2,622361.64,2111492.24,41,17,566,157,1033,468,4110,2372,2.28,-13.69,-27.01,-28.63,0,1,2,1,CPMM,,,,,,,,,,
1789323777,659xrvMd1Vdc7TUFQ2uL8hFMmbN3i52yqRX3HTGiEbnu,911,DFRju8F4YvLTfMQUhA9L27h1AAGFKUPMb2mfTN9h5ZTB,pumpswap,1789082204,0.000007899,6346.54,7745,7745,0.14,46.97,925.97,1672.25,0,1,2,4,31,26,57,89,-0.55,1.87,18.15,7.37,0,1,1,1,,,,,,,,,,,
1789323778,7LxC96Ag4DnBotK6bMMUj4kdneAo1kdV1xHnzVF5s7W2,ROCK,8iUZBKeXCuHDxjbHVFPqhXy14Wk6ZPtC572g7GAtgRVE,raydium,1789023646,0.001116,100944.61,1116544,1116544,2160.93,9871.7,174787.77,526205.03,7,5,50,35,485,356,1302,1290,-7.92,-19.66,-34.05,-49.67,0,0,2,1,CPMM,,,,,,,,,,
1789323777,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,EMBER,2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,meteora,1788992701,0.03484,611804.71,34652024,34652024,4771.21,38313.34,748068.77,2337756.63,16,13,165,298,4001,3092,9815,7699,-0.81,-9.48,-10.42,56.84,0,1,1,1,DYN2,,,,,,,,,,
1789323778,AGi2s9zPRPHs3zEDPhPTroumTEXK5ufymYSfEFndCSSW,LEVERCAT,42JnUXw5N9ftMkbM1tMzJw2tnzqs1U9RxWBk5LzNv4gD,meteora,1788790180,0.003114,177822.44,3110021,3106874,8834.93,33122.62,87952.43,446621.61,0,6,9,31,98,125,610,537,-12.11,-16.12,-18.91,62.98,0,1,1,1,DLMM,,,,,,,,,,
1789323780,MyGZoNEQa6DHAkJg9gZGJyMWJesrTmDmyS7vWBEpump,Launchcat,AfMUzMEczPZZFo53xaF3H9YURDcNsBhNhax7opKxgT64,pumpswap,1789128749,0.000002390,2352.69,2194,2194,0,0.21,5.17,41.76,0,0,0,1,1,1,1,8,,-0.6,0.94,-3.51,0,0,1,1,,,,,,,,,,,
1789323778,91JFHKvHDKaKj75UomZRdUuqRyjHZVRMEhdsL6SwAdjG,CUM,DeBtFGfKfCYA7kD2HgbSHmv4Ck8WrRku6uRv1vdtgPvM,raydium,1789022118,0.00001003,8502.87,10034,10034,0,0,223.63,3306.54,0,0,0,0,1,7,20,35,,,-7.71,-32.38,0,1,0,1,CPMM,,,,,,,,,,
1789323779,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,Stunk,8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6,pumpswap,1789150357,0.0004351,69752.54,432495,432495,6396.61,193150.09,2202119.08,6418531.3,279,213,4148,3277,53009,33735,186756,109463,2.11,-26.27,-62.41,-71.52,500,1,2,1,,,,,,,,,,,
1789323779,DrHDDvxdmLEpb4d1DiCgiAnLNATiw2MC7EEuiyqfHGpg,minecat,6AYjEjwzu2AvHVjQRvYXdm7c1RReSdtSicBCQHAPFAjH,raydium,1789146234,0.00002148,14276.02,21487,21487,0,281.74,4356.05,37332.42,0,0,3,8,50,67,434,406,,-2.43,-6.99,-55.64,0,1,1,1,CPMM,,,,,,,,,,
1789323778,7HCBodu6EEAq3pbwgtpTRuJMBeSwbjF1BkBZvCAspump,emberjak,BjqzMaM2m7cnz7KjbdgRQ6rdV8u3nS1uriCKGKD2Zxnc,pumpswap,1789151425,0.000002141,2375.48,2080,2080,0,0,0.28,2.52,0,0,0,1,0,3,0,12,,0.79,1.25,-1.1,0,0,0,1,,,,,,,,,,,
1789323779,G1jonmoSEbMJSwEg1AmgDAJq2utmuBSZct8oqttBf9rT,GRAMS,FxeRAf7vpaHjH2pzPQhR5bdh85gMLni11k7izjwaJMAa,raydium,1789149132,0.0008748,80103.25,874880,874880,11.96,22865.95,71291.45,55492561.21,2,0,105,33,240,166,1628,1251,-0.05,-6.89,-26.72,-16.78,0,3,2,1,CPMM,,,,,,,,,,
1789323778,84PqNXQ9xeBG73BsF3kxS91g1oBimLogxRGxNQmLpump,TINGLE,BLCwj1TLZkGvzFjw9cbeX8bpsdFWdvbLQ4hVgeHAZUGQ,pumpswap,1789155467,0.000003218,3126.02,3160,3160,0,0,188.58,464.17,0,0,0,0,2,5,7,14,,,-11.49,-20.7,0,1,1,1,,,,,,,,,,,
1789323778,8FZY9AXiz3P4EMoa3C1mM7FAyZMuC82ovcXqFGNwEnqK,MORE,CyMdVXi7izM1NMpZdiragaLSPuqoqdgjpwX1LS2QUWB7,raydium,1789154814,0.000001970,3207.05,1971,1971,0,0.1,97.94,5544.27,0,0,1,0,2,3,9,7,,-3.02,-12.06,-17.24,0,0,1,1,CPMM,,,,,,,,,,
1789323777,4t58A221u1fMfxy3KgeZ8oRhQKQjTghUYFWZZ9rZpump,FATMUSIC,Ea56cDwWjp2L5YXbor5Hd4FjRQcXwS4UGPyh3pg2XdgZ,pumpswap,1789188175,0.00004869,16945.64,46793,46793,34.09,465.26,12806.97,60340.38,0,1,4,7,76,103,457,456,-1,-3.63,-15.73,47.77,0,0,2,1,,,,,,,,,,,
1789323777,4tkupXEGfbYPCVN37CagviJd3tgWnudT9avKZvouT3Dm,HEV,Bkkau4CqFzUjyqLb5mfTXkpwBCknbMQYLBbwuQWNNJHU,raydium,1789153968,0.001541,158825.65,1541720,1541720,76.92,28266.53,216716.17,1035676.58,4,3,74,126,621,735,3381,3087,0.09,-16.23,-24.4,-15.74,0,1,1,1,CLMM,,,,,,,,,,
