ts,token,islem_ts,tur,cuzdan,usd,tx
1789820755,1g74RJzTJEkSrTD9exz3UBhjXb1M6NvBkR7Rxm2pump,2026-09-19T12:21:42Z,al,4853dFU3QbuFtCVfcFCPqntudn4vHybYhPTVKwtAsEcs,58271.15,2WW496WG8TykQPbGA7f8mmAowp9qZ6Hr3b1QgegeKqL9PoSZqo5orZYnb1gAMrAoUwukJRZzuKn6kpLjKm1WAXet
1789820828,6tyKkAr3vdoHJ29KrGshuiUnKRURiVzXUwwcxRtLpump,2026-09-19T12:21:45Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,9726.57,3CkPTL5UyDDUoPiik39YyDt2m6ob8BK8JWaRkP3vgQi4APXSAX9hgrYKMhUnLbsMc15jUagtkz4s3YVdzXGBoi5j
1789820828,6tyKkAr3vdoHJ29KrGshuiUnKRURiVzXUwwcxRtLpump,2026-09-19T12:20:44Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,22219.97,4jEYCxiVCwBkiuHjBMUqTt93XRad3vvuz9EvkSUG4pSJL7mN6idu8FdqUzg4fBG81MssdnSwKVPRAZTUnwqiZLu9
1789821011,3mCs98j1Hjr6KoNMQTmBf6RoQcUVBCnARvHyrk2Lpump,2026-09-19T09:13:05Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,2518.29,3AdYB6zBgFywRa9uKybnZdPpYCjh4TDmgyVwxVXzdtkWAMqnZyNo6E4Fraoqd7YWnAjWNEopj1Ke2qYRJkjkauLL
1789821023,77NH7Lca2NtPdYapGknFGN749kmd4wHYNNqsxMFJpump,2026-09-19T09:45:43Z,sat,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,4394.35,FqVreojnopwWPpMC6aM4ACez3jz94fESb68KqUf24QMHSXyegYS9kQDTzaQ8EM9LzM7bfwXk8ZXH5sRcQfRxoik
1789821023,77NH7Lca2NtPdYapGknFGN749kmd4wHYNNqsxMFJpump,2026-09-19T09:45:43Z,sat,9qZvANPkPE6NHoj5W5BzJ4gb4byaVqvg1V4JCJBfiK2m,44441.06,CdfCtGsAyRhtbRs87nEup33ps9tTrKijuyBLt9iPNrsVpQgN9PWaq91TgZG7Lgr8eknQ6769yfrh1HfNP9ooV18
1789821023,77NH7Lca2NtPdYapGknFGN749kmd4wHYNNqsxMFJpump,2026-09-19T08:25:19Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,15983.89,hCpFDVM8VQz1z74X43w3wryWWPYosWNqdfE556qegzA8upbnBpHzfPM6R9tvhXYo4gs7zVJ2vwgwm5PwahJcuqA
1789821035,9UfySjMsSz4tyQR9X2SCgPaWagQL5eYPpw9y9Nr2STNK,2026-09-19T09:43:04Z,al,AYZryL5JYFhAJ7PtA9uvebDqcFrifcPTucvDyjbd7xzN,2753.79,4ci6gJUDFntocxF22DjyYDsPLG2arEcsPH41znd4JBJC3equQXUp93QATt7frLnRK2zyZUjHVD3xJVSbCgQW2t2D
1789821084,HfSEXnfpVNFzK7pgj3QUMATcEt8qronwAo6NHayjpump,2026-09-19T10:03:00Z,sat,4G9JAzftaydKjB2558MLnkYw175KMN6NGGgyxkeRuwwA,41418.23,3VGkYnVZXDq4VpoWon6BqHh3RpsKtgjYCZz2bYLbvM23oozxdkMz7qoL6hNDw1pQcv4Ezc44krZfzsdN5U5sMFt9
1789821084,HfSEXnfpVNFzK7pgj3QUMATcEt8qronwAo6NHayjpump,2026-09-19T08:45:53Z,al,6tzAKfHtQA4zLwgaXn97kU5C1dYsKcRy8XZhZUWmWU23,18343.49,63kLLsKXDUPkwgpkEiWjrULa17U96WVi35UerySXcrpLP6BsTuCRsodzWNakuZUzNvKidYVMp86o8mFJrxRuk3j6
1789821108,2HVKz5KNrH6HBmewbf353AHonK4zVKjKsDyUMx5Ppump,2026-09-19T06:30:10Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,4140.32,TUtTNkh9tnuSSc2U5jhnsML2vEWcyTsEsuRwq2FRrVRoVvL1VftuufWuWbFK6iXFrkZZCGT9MkSJEXBjUvS8E43
1789821108,2HVKz5KNrH6HBmewbf353AHonK4zVKjKsDyUMx5Ppump,2026-09-19T06:28:40Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,22707.55,2ceGjgXh4UHi5FGh3RmFXUDFiwoFmLrB1Z5svRKSKGQfzL6XQwPFQhMYbyWgkeXMyQ6oe1rk9AzuaLCnDUGU7EVS
1789821108,2HVKz5KNrH6HBmewbf353AHonK4zVKjKsDyUMx5Ppump,2026-09-19T06:21:40Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,22185.91,3oyRaYdF7iQ7hAJBvTSeLDxPmkbqRoKmHJ7yuuRsf9MvyP7jaPKjc7g7yCeEDgBJAgDnsjghoJ2C2URncUN7sMHG
