ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790002070,8zP8DhqoTGNGXHXdQfHPPWrAijWt7FkgyporQ4FHpump,TRUMPCAT,HdpWYVr9vwJ4SafX8WNjoEx3MnUXnHH1Jy4yb4zPev8P,pumpswap,1789135365,0.000002575,2703.57,2546,2546,0,0.56,1.66,96.07,0,0,1,1,1,8,141,143,,1.76,4.94,9.47,0,1,1,1,,,,,,,,,,,
1790002071,FjTfaSH861nVcbAxdFAHTvhoSL4kyR6wgTWynuJkapht,DIVI,9jP2H9FbqkYQtKYkehsq3XcGn36FFb15cCo96EBu339s,raydium,1789132107,0.008153,248883.17,8153161,8153161,0,1274.6,19313.92,85633.66,0,0,9,14,24,71,269,161,,1.15,17.67,4.89,0,1,1,1,CPMM,,,,,,,,,,
1790002070,AaCBdbi8DiBvWiSjTG2xkkqeshDCSifsvYqZrkpDpump,USESTONK,9wjZeqeWphj8JGSaFW1TEYqTznn5FmLvijPWiSqW6LCz,pumpswap,1789135056,0.000002930,3217.26,2896,2896,0,0.13,2.79,99.05,0,0,1,0,1,7,101,121,,2.65,6.46,9.11,0,1,1,1,,,,,,,,,,,
1790002072,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,WEN,ArXpohFUAsifyZPHsYqgSTqLyA6sQG8KMocJ6zBLG29D,raydium,1789137845,6.79,69619.39,,,620.89,9072.86,22855.6,103014.79,2,2,33,18,67,143,560,569,0.11,1.09,0.93,1.81,0,0,0,1,CLMM,,,,,,,,,,
1790002068,4FmtvrR3tgtcUT4qkGSKJx386u6CfFno3QE7KCesXoZV,BUM,4LYDj9hpAYsqUyCfHewiJxB7MDMpXKPQNAGvxpFdoGkT,raydium,1789141997,0.0001367,33087.71,136795,136795,0,94.14,4692.94,24800.23,0,0,3,0,26,15,110,80,,0.3,-0.66,10.76,0,1,1,1,CPMM,,,,,,,,,,
1790002072,Fsey6rXphKexfVfcLWKkNZte9pKfehcG6oajGVS89nkW,SCAT,GBVX14UTDq3qrmNqP6nDgMgKYhUCPPAKeAhmE71gKSkc,raydium,1789156103,0.000003307,5411.05,3308,3308,0,0,1.68,207.83,0,0,0,0,0,1,0,4,,,7.82,-3.81,0,0,0,1,CPMM,,,,,,,,,,
1790002071,EyTqw7KVLEiazsqJbekGRnTBTtmw7VX5fmVMfoNEZ5rS,CHEEMS,CfpUXd28Lg1V928MQRLhvWrV3hrws2s4cqV1yY35uhsy,raydium,1789159218,0.000003824,5720.04,3824,3824,0,0,0,188.56,0,0,0,0,0,0,0,5,,,,-8.21,0,0,0,1,CPMM,,,,,,,,,,
1790002071,DqBXBtPeMoP77D7jhCTqpBvjvHTGWDJATeo5qnvxpump,LCMM,EqdAAxivyf6v5cqP4WdLQcvw2d3y4fF5w7KSQ1ytJBT8,pumpswap,1788992683,0.0002129,39153.68,205572,205572,0,0,0,29.14,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
1790002068,4MMQY9bwkxxTtsK3W227Q5ABT6yFY8Pmn9Ze7wmAXKY8,ALLINU,7VKhbFtkc7APwuPYTL38c3XtktPJxphY4ECLR4ozXNbQ,meteora,1789158130,0.01979,471250.03,19794094,19794094,6225.29,21675.72,82055.49,573740.74,3,0,10,10,44,63,356,554,1.8,1.37,-7.98,26.23,0,0,0,1,DLMM,,,,,,,,,,
1790002072,Tqwy8EU5zZ3cmYjMDE9SF46Bz5e5eFuihBhe7nH9iyY,CASINU,12Mn4w8EmBaV5kdansvrvSnqCHuRBJVVAXzKMcJCD3As,raydium,1789160380,0.00002829,14047.04,28296,28296,0,314.18,3777.63,10889.41,0,0,4,4,36,31,152,111,,-3.55,0.02,-19.34,0,0,1,1,CPMM,,,,,,,,,,
