ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789996843,DVL2mEFgtnyFL6m2HG2RCiRCaxazKkQ7kuTiCt4rpump,ROTATOOR,HnAUnji9WpxE4cE4C879826fJw3owHRJCTLkw1XVLgx6,pumpswap,1789700380,0.00001787,10103.22,17259,17259,81.43,153.5,813.98,3642.38,0,2,1,3,18,9,66,41,-2.25,-2.27,7.61,47.22,0,1,2,1,,,,,,,,,,,
1789996843,9dWDjBdiA186JVEKLvHCSbKaMZqLqrkW9WJ8j5S6pump,rat,2f8NgQUemSQPaPDX8t4EcTydYdq49VA1pWDUAbkjDsXC,pumpswap,1789311043,0.000003131,3154.67,3053,3053,0,0,0,1.97,0,0,0,0,0,0,1,0,,,,,0,1,1,1,,,,,,,,,,,
1789996843,Du12R6ZESJrfC6VDcqVwQjLyw6AbA39VW9NZhjTzSTNK,NINJACAT,9yz1xDFtJJz9uhrHw5tvh1HPT8isZUywccK7osPm5UfD,raydium,1789347778,0.00001248,10204.88,12483,12483,0,1021.07,5443.48,9431.79,0,0,12,7,51,31,77,62,,1.33,40.36,51.33,0,1,1,1,CPMM,,,,,,,,,,
1789996843,EeKgKFUdCRK4qyhVQRwjC2gWaT8UvyFrFfFtCA3gpQS9,BabyCate,CM4Z54q2EzhUBcGQMiPkk8wYWGx81f8qyz2fsEtAiSJA,raydium,1789377574,0.000006326,8522.92,6326,6326,0,0,166.73,1123.71,0,0,0,0,6,3,14,18,,,15.36,-23.47,0,0,1,1,CPMM,,,,,,,,,,
1789996843,BMn5WDdPzuQS2yJKJQ6zkjPzNKGpfEHp9pDQRJh8Ho6V,ZERPY,53t2gm9bkYstg5LAk9AUnG22hzmWEKXp4hkP22CZdNge,raydium,1789411413,0.000002865,4539.92,2865,2865,0,0,0,0.53,0,0,0,0,0,0,0,1,,,,,0,1,1,1,CPMM,,,,,,,,,,
1789996841,2QsNBQCemcVG6GNbSwsP681QWpaCMHU86jukfrtTnXAu,SAMERICA,CVLWrHHxmQydCPsguE7xPn4zqWueLBPkV1G8SHwJASsG,raydium,1789413218,0.000003334,5007.17,3335,3335,0,0,119.31,479.01,0,0,0,0,2,2,2,15,,,6.62,-18.85,0,1,2,1,CPMM,,,,,,,,,,
1789996841,5rFuCavg36FRLjvE4yzSrf36ArDjQELaqVWsrny61SaC,SEC,HPZiB2pr9wppQuaSu3ZSLAemwteVPrRZNwSFX7Dsf5LY,raydium,1789059197,0.00003608,24837.34,36089,36089,318.49,704.37,2126.93,11722.48,0,2,2,11,24,30,119,94,-4.9,-5.45,-18.05,-0.97,0,1,1,1,CPMM,,,,,,,,,,
1789996841,4sgjzB5Nc49SUB4xnb3MC2H5dVkKvimfFN5AsJuVs5U7,CINNA,EMvX5Fr3V96wW3nVJtaZqJxEBCB2BHcrt6i83on9XkWR,raydium,1789250134,0.00001292,9785.72,12927,12927,0,0,370.98,2049.11,0,0,0,1,3,4,18,21,,-0.21,-2.21,0.82,0,1,1,1,CPMM,,,,,,,,,,
1789996841,3RXvQuQn4RMg4GUJK6gmDM47dN5vH5vjWShugWzYpump,國語助理,9EuJwMT4dFt4ZHkLdj7wNdAjfx7BjybWRt4iKF6Jynzu,pumpswap,1789435628,0.000004354,4249.55,4176,4176,0,0,0,24.77,0,0,0,0,0,0,1,9,,,,2.45,0,1,1,1,,,,,,,,,,,
1789996843,F9JPcq4UvdUqwBfmfxyP1LDR5SG1GyhhbR8k5XFnA886,XCAT,DFE4tZPtWJu4RabyDFvYpMCToWEWhZwqWxFeVU8saXke,raydium,1789455280,0.00002701,14858.35,27014,27014,9.19,165.12,2184.97,10356.59,0,1,7,9,37,38,114,87,0.2,-0.73,-26.75,-8.5,0,2,1,1,CPMM,,,,,,,,,,
1789996844,stammhomWdwpZtncMzJbMn2ykF5h8TcnigxDZxp288D,STAMPY,FBkQdJfWVb2qaW79ipySaUZ4rk7NvkjaxZhcWA3GuA7m,pumpswap,1789484099,0.000003532,4006.01,3421,3421,0,0,0.25,73.29,0,0,0,0,0,1,2,8,,,2.65,5.2,0,1,1,1,,,,,,,,,,,
1789996841,39HqgQ18g9R33sUfKq1TjX4sbKrgTb4YntnBCFhURJvy,MONEROCHAN,4misp3ZaffwuvK5tMoG9z3gKmmsa5XAEE2nW2mnxEY6H,raydium,1788895116,0.002324,130776.97,2324070,2324070,3163.12,19874.54,109557.72,352027.77,4,22,93,99,302,485,1055,1284,4.17,21.45,17.09,111,0,0,0,1,CPMM,,,,,,,,,,
1789996843,AJRjfEArx9EZN6RBMre4jB6PW8F7pjAidA268N1bpump,FIGHT,9RKtyVC3K6jEAdFmUuaUmC2rdJGWEKSt5KWvU8NWAq4q,pumpswap,1789521212,0.000002870,3319.4,2666,2666,0,0,0,0,0,1,0,4,0,6,0,8,0.23,0.47,5.6,7.72,0,1,2,1,,,,,,,,,,,
1789996843,AL44bCBjmdXQzdzSacvsaMRNM8kkdA9hmymjb7eGSCeW,TRUMP,AGM7sDWzbyC934xqrDjySghD6VLEUgPworsxF9cvuzNY,pumpswap,1789521634,0.00002781,16355.47,26612,26612,1.47,268.22,2904.58,11593.72,0,1,5,3,38,33,178,171,-0.33,4.62,20.75,7.25,0,1,1,1,,,,,,,,,,,
1789996843,BxftAowY2dVa2h9KMqDTPk4oMxzU9k6uVbZuoorXpump,Holdoween,Apy5FShcDSLdyYSH4HWgY8zSFj4At8FbKeHZF3D72e9k,pumpswap,1789520236,0.0001581,35105.78,153839,153839,107.65,654.3,3363.22,35454.33,2,0,18,10,59,45,599,422,0.95,3.27,10.19,23.68,0,0,1,1,,,,,,,,,,,
1789996842,8GqkhEzW9nL5FXZbom3A8QNEBhkhd1sJb3NCgxEwqe1i,PEPE,FTgLT92Lv3yx5eqQBy9CMVeWKjwCjp3B2dBVi2zeVu2M,pumpswap,1789523048,0.000002749,2771.95,2647,2647,0,0,0,390.38,0,0,0,0,0,0,2,4,,,,1.59,0,0,0,1,,,,,,,,,,,
1789996844,HmUksYWTdQ8LahsR31q5pYrAvxAw6jj2uoLoXt6wJukR,Gambull,hKQykTyZzN6tRacGMtAfzPUnT3it5m22fyW8SsvJCsH,raydium,1789160052,0.000002416,4125.69,2417,2417,0,0,0,46.38,0,0,0,0,0,0,0,1,,,,,0,0,1,1,CPMM,,,,,,,,,,
1789996844,HpYdUftXwEaG7jekkjFvFLWeJ5dfqaFvtDHoRC6jd99s,GIN-CHAN,Gx7XRnFb2w5EedWtDF1ULGY9wzR5LAFiaQ1nuFh2e5fp,pumpswap,1789544133,0.000005645,5493.79,5418,5418,0,4.03,74.48,877.31,0,0,2,2,11,5,31,33,,0.94,8.6,-7.57,0,1,1,1,,,,,,,,,,,
1789996842,7gKKy2p1SaMkRFPX7caF96YpfuMMpDj82ZpjaffuvaU5,PARK,2rF43Wd7uk6ojiD9CAWHv1E1hfsuFBmFe2tgQsiGFkW1,pumpswap,1789563226,0.00005341,20441.71,51152,51152,2.37,620.52,3706.7,47304.69,0,1,3,13,23,33,285,293,-0.95,-5.33,39.85,52.33,0,1,2,1,,,,,,,,,,,
1789996844,bobyR5BDzjtHeTuBZw62yjX324F2dGaCihyRMa3VZoh,BOBY,5y5uuu2h29Fa8bQMAgwa5mBT5xHYd33T5wEF5UWhLKUS,meteora,1789563312,0.000003239,5658.43,3237,3237,0,0,5.08,147.14,0,0,0,0,4,7,193,141,,,4.59,10.95,0,1,1,1,DYN2,,,,,,,,,,
