ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790019884,2fRDA5f353VXLs2PeLJNqqHqTMhrjJunAXmWWpLkpump,Duplicate,DtbMVnPihodk3ch6T1yZKPPLXYoQX3MAc6zRUWTCmEwr,pumpswap,1789157984,0.000004277,4394.22,4242,4242,0,0.46,15.65,109.21,0,0,4,4,8,12,29,39,,0.21,-0.55,2.48,0,1,1,1,,,,,,,,,,,
1790019884,2QRqp5k3uefWisqCXSpSRWmMPu5pWFfEP9JXXbSA6ALL,ALLDOG,6QA6nMogzms87YjRGVQNZA2PEDyobw1ppfxEXEEC5WPc,pumpswap,1789160767,0.000004649,4227.37,4454,4454,0,0,0.88,100.52,0,0,0,1,2,7,6,16,,0.82,2.58,4.14,0,1,0,1,,,,,,,,,,,
1790019885,5Lo4Mh6Pijbqn4pM2C3U3s6RnKs5yjRwu8RjVZdApink,PINKSHEETS,7LPmB7sSYG6EyKNTcZVDTMubokGJiMYTWruCtMEAaoW5,meteora,1789161554,0.000003569,3561.31,3570,3570,0,0,0,11.58,0,0,0,0,0,0,0,1,,,,,0,1,1,1,DYN2,,,,,,,,,,
1790019888,bH9fNsRmZGWLi9iDymNNNJysZ1dYdU5x1UHWot5pump,CPU,CbinWKLHGS5ctb3hgzatMKAWbw7vmDyezPS7YM2rh25A,pumpswap,1789182236,0.000002757,2814.34,2649,2649,0,4.01,4.01,4.33,0,0,1,1,1,1,1,3,,5.19,5.19,6.38,0,1,1,1,,,,,,,,,,,
1790019886,9aZma8g6uiymp8DrGJXLMtJrDNrWPaKtbDReEvcvUZHb,DOGGO,LjqYGg3Qr4B8wheeXUcBwynBmTNnwuCxZ1KsNiWvGpS,raydium,1789183044,0.000003042,4976.17,3042,3042,0,0,3.3,8.57,0,0,0,0,0,1,1,3,,,-1.02,-2.87,0,0,0,1,CPMM,,,,,,,,,,
1790019884,2fWzx35rQMAATQGhJzVTvzeXHcenCQLqCog9Jkg5pump,LAMA,CXKwgui737V9EDZKLtU5AeHQnWX4kNTnn3gGQT9Tf6wK,pumpswap,1789181945,0.00005875,24245.49,57096,57096,92.26,4206.6,11329.15,95806.25,1,0,21,23,92,79,688,761,2.12,-23.48,-3.26,21.84,0,1,1,1,,,,,,,,,,,
1790019884,3xbNQg4tXDdUNp93ioXeNDTURPbf2nXFbwga1t9cpump,WALLY,8RKCif7jaWtCNxpLEhMyMQa1EjrefztGHm4GWyq8SK59,pumpswap,1789221535,0.000002914,2955.94,2829,2829,0,16.28,59.78,112.07,0,0,19,15,57,56,120,143,,1.48,3.18,7.72,0,1,1,1,,,,,,,,,,,
1790019886,99kxekvdDAUKHBTw7hXVmFtsLWvCnNJFtJCEyAXMpump,anonwjak,7qStMa9bZLDbP7x8FfZCC5QkQFPZjkpnCRKuSWXPwAsr,pumpswap,1789220854,0.000002889,3047.04,2797,2797,0,0,0,0,0,0,0,0,0,2,0,4,,,12.56,12.55,0,1,1,1,,,,,,,,,,,
1790019886,8b5c8hbbcKdd4F49RHjCiCntJS68Vro8ZJLumJNFZZHg,BURST,6ZMRSv48uBX7ESyZaocvm1ZNcsD3LgF1uJt4jmPfKDRT,raydium,1789091118,0.00001868,12680.01,18688,18688,0,1106.78,5269.1,9850.8,0,0,9,7,47,41,99,87,,38.2,27.27,-18.59,0,2,1,1,CPMM,,,,,,,,,,
1790019887,DX1SnAPCfV9ZDGmYguUXCAtSQ8pL3B7N4ak4cqjtpump,memee,AkrF8Msikv6FUxg2bL69iXWKL3gNkyMn8Lt2WVdHs5Wv,pumpswap,1789223876,0.000009261,6727.54,8834,8834,2.73,68.77,332.53,1195.61,0,1,2,4,6,8,27,26,0.29,0.27,-8.44,-4.36,0,0,1,1,,,,,,,,,,,
1790019884,3R3TBCuybuRHmWkhFjkQqQjQdcfVSb7hz1SXNzfusvro,AC,8zMAWFwoPcdyJoirM8DahpsDNBBBFjSMg6KVEWAJmwd4,pumpswap,1789272491,0.000002935,2869.16,2761,2761,0,0,1.17,1.17,0,0,0,0,0,1,0,2,,,5.59,5.59,0,0,2,1,,,,,,,,,,,
1790019887,DBDqhnAi5MjaHsk1JyUonAtUUrmRBJPjJi3GdiBLpump,OGCALLERS,EvWn2BHHo1431m3sUGvcBv7QU1L5PLDdParJJtfjs3rE,pumpswap,1788640178,0.00002912,13499.37,27685,27685,0,58.24,1292.59,4985.71,0,0,0,1,9,14,65,60,,-2.23,-7.34,34.51,0,1,1,1,,,,,,,,,,,
1790019884,3937Rsye62a53Y5o3UVG6gDPk8whAnKq1sxCV3Xu8YLP,DRUGS,G7k3VPqq9e1wPQ89x2fJnmAtTsndQi24VjKtoLhpm8WQ,raydium,1789265921,0.0003164,52285.13,316435,316435,0,4.86,3336.35,29500.81,0,0,1,1,8,17,85,91,,0.54,-0.89,23.54,0,1,2,1,CPMM,,,,,,,,,,
1790019885,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,MIZO,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,pumpswap,1789289607,0.00002524,15536.13,24499,24499,0,0.02,3244.1,5054.95,0,0,0,1,21,27,57,59,,0.28,37.67,23.94,0,1,2,1,,,,,,,,,,,
1790019886,8p7uhDVpe5Pw4fg2tfHXskHmCicfr7gTrnbRtzAopump,THIEVES,EkgDHmHiYUk6iaP53E3TPMJgjMb8QNAhdsWcLxjsPCHJ,pumpswap,1789308720,0.000003684,3966.09,3578,3578,0,0,0,1.89,0,0,0,0,0,0,0,4,,,,6.31,0,1,1,1,,,,,,,,,,,
1790019884,2HFakYaUp8au5oZThEvZ8wvSqoTreTQAvqtvoKarpump,Mizzy,GDv74w6ALCmH6Yg7sZw46L2Q6nhbTBFJkPnQCaQcKr5B,pumpswap,1789308013,0.000003113,3646.22,3064,3064,2.29,28.66,73.46,152.93,1,3,28,20,64,67,160,163,-0.03,2.55,3.49,10.36,0,1,1,1,,,,,,,,,,,
1790019885,5aSmh1jiS24NXPRkqJ7a1afb9Sson3zY26stuAmvpump,FADD,AwXGAbYNC35EhyQ1bC2YSo3Kb7dpKtqJEnRbfTNCx2kv,pumpswap,1789304657,0.000006341,5307.12,5956,5956,3.08,626.5,23686.18,25070.41,1,0,3,4,144,128,155,151,-5.73,-24.96,20.08,0.08,0,0,1,1,,,,,,,,,,,
1790019884,2Nx5SdkTJxwykc1vNuUBY326zT3pQwSr974rNFvqpump,PLEUNTJE,64zm6pYXNFoRwXp3fKBLUEyBZ2APwxmSrSFXqVHgRwKf,pumpswap,1789307345,0.000002864,2899.18,2759,2759,0,0,0.2,109.17,0,0,0,0,0,1,0,3,,,-2.07,-2.8,0,0,0,1,,,,,,,,,,,
1790019888,HNEJCJwrfaFbD5yBjw7V1GPUQGY5P9Reqie8nTHESGEy,O’MEAL,GNa9zeB81FUQ3h6TakbCoWtxRuAj4PmfuwD6JXdXCQD,raydium,1789330192,0.000004323,5746.19,4324,4324,0,0,1.84,109.5,0,0,0,0,1,1,2,9,,,-0.47,-6.97,0,0,1,1,CPMM,,,,,,,,,,
1790019888,UipKPXKACvFV5vsYQHCH3SvrvJRbKhQVX7mQKdvSTNK,BNB,2usWt3PJX5wN3DMGVQjhcqDZcApG7jTx1k9v76ESB4qe,raydium,1789330222,0.000003114,5016.9,3114,3114,0,0,121.92,121.92,0,0,0,0,3,6,3,6,,,3.19,3.19,0,0,1,1,CPMM,,,,,,,,,,
1790019888,GpTEmPGmgx9HDThCR44xMyJoXZkDYtzTkPs5zAY7YDcY,AMC,4e8nUMuLrD4y4YbrS4nVtFkbp9fnb5Y2Y4wtXCH1kQ2D,raydium,1789329221,0.00001513,12316.15,15138,15138,814.14,11100.85,31371.19,32881.46,8,6,133,89,375,293,405,332,-20.34,-28.26,93.34,150,0,1,2,1,CPMM,,,,,,,,,,
1790019887,Cf35k1qwZ9dMpxujKwoRizfpZEBb45azg3oa2aSmtcbY,ZELDA,4vEtdqjxaEt6hJ2gMKX1zibmxwpsgmMCvNSrXdup8xzE,raydium,1789330762,0.00001894,13831.09,18942,18942,0,262.72,613.39,3507.9,0,0,6,3,10,17,35,34,,-0.12,-8.52,-8.39,0,0,2,1,CPMM,,,,,,,,,,
1790019884,2QmmEqXymWNZNBRwEaoD4dn7vvRRjo9LFPwjzKiQpump,JohnWick,JBjg7wGKd3fnrRQJ3tHkEPY8GyVkv1BpW2wgoiRLgYQ7,pumpswap,1789350774,0.000003535,3544.42,3432,3432,0,6.49,102.08,142.5,0,0,0,1,5,6,5,12,,-0.9,6.06,9.77,0,0,1,1,,,,,,,,,,,
1790019885,6Mmpe862mSEcDgWMwh3Y4pE1afBFsJtD8LFVDkixHCVJ,uniPCs,Dnm84Poh7aZebvKf4rUe7aGUwU2EqT3vwhXWzJJCBD2h,raydium,1789263779,0.00001054,10786.46,10547,10547,0,239.08,1825.04,13376.71,0,0,1,3,10,20,94,119,,14.49,-5.5,2.54,0,1,2,1,CPMM,,,,,,,,,,
1790019888,Z2ZA3cMD36rxJUXuHkr6Rf5w5GceCvC2dgpZUPJpump,NTDA,F1T2SDc7fusrHwtsT2uMAPVwJZHhiKJ8LqZQu5Xema4,pumpswap,1789374066,0.000005252,4605.05,5250,5250,0,0,141.03,322.07,0,0,0,0,1,2,6,4,,,-0.09,9.55,0,0,0,1,,,,,,,,,,,
1790019887,DjrtmQM3tQj51YDCrMYETG8PF4crqy9nLUyE5CEGpump,CatDamon,E2187xKG5pGt7ZdhU4221b9a9ittMwucMm2C2ztmr8Pd,pumpswap,1789416407,0.000005908,4948.01,5737,5737,0,0,10.08,281.72,0,0,0,0,1,1,1,9,,,1.96,-5.45,0,0,1,1,,,,,,,,,,,
1790019885,7Vv1veMsBcBWAiSP1JTkRKvNeWmwf5Z7KbQuuKH1pump,PS500,FttBL57hVwM9DvRwRUrtBM1wWs8HMuTF8JxKj5g5rXb2,pumpswap,1789415891,0.000004705,4743.72,4557,4557,0,0.17,174.68,272.87,0,0,0,2,3,7,4,18,,-2.96,-6.29,-10.46,0,1,1,1,,,,,,,,,,,
1790019886,B3STjzr94bn61TF9qXhAiK98HwypNoyMc8tr78f3QuCQ,FINE,DBsTYngQkjsHqaiNNbnEpqDYp5GyYhzFaaW6s5UWQUn9,raydium,1789415482,0.000004228,5626.5,4227,4227,0,0.01,221.72,235.67,0,0,0,1,2,2,3,3,,-2.48,12.16,13.02,0,1,1,1,CPMM,,,,,,,,,,
1790019886,8HFKgQFayak7xevaqYvyesUJWijrFrDaA6iVpHK1Nurf,STONKX2,BDFso7wTdifCHY25vEbiycPmSU9ZhK43Qc8tf21QLsFZ,raydium,1789412787,0.00009650,35933.04,96502,96502,0,4.95,741.66,1448.27,0,0,1,0,15,4,26,11,,0.58,10.57,14.08,0,1,2,1,CPMM,,,,,,,,,,
1790019884,25zrhpHif2nxwH3dYraqAA64AeRdRj2keo1oNpsdpump,PUMPATHON,CrYT2LM5FdQaiFoin16fGCP2eszE2U8mToq2ZMJb2dqZ,pumpswap,1789415252,0.000002551,2680,2487,2487,0,0,0.1,0.1,0,0,0,0,1,2,1,2,,,-1.23,-1.23,0,1,1,1,,,,,,,,,,,
1790019888,PTNzAfFAB4LvoUQEUUGrFMyUoRLExMYjH6CcfyQfsVP,PTN,9gDcEZCzYMPyDWBgSoGaTEdcVHuznPfGeBrMjpTpefMQ,raydium,1789415699,10.71,110370.9,,,902.23,35944.94,198556.69,1307547.81,4,5,86,134,874,1044,6867,5622,0.01,-2.81,-2.25,6.54,0,0,0,1,CLMM,,,,,,,,,,
1790019886,BaxP2dCmFRJfFTnY5jVcGdL9uRPJDrgD8yUikGHH7RYS,BULLGATES,DeT64arBQVdZRae2ayGN3wYLGwAM4xqVZpsJPsHAUdeS,raydium,1789437896,0.00001900,12372.27,19007,19007,0,666.18,2650.78,6597.87,0,0,4,9,43,48,111,100,,-14.56,-28.55,-10.43,0,0,1,1,CPMM,,,,,,,,,,
1790019885,62QNjgBCZeAwkYMJQvC7osvdSdo5yPr2aahq8qMGpump,SQUEEGEE,2pBUTfKeczvdXyQeNMJJmr7TEjZzik1qaPUQxnGX2MyM,pumpswap,1789438041,0.000001131,1055.63,1082,1082,0,13.32,57.98,248.99,0,0,0,1,1,3,2,6,,12.76,6.76,-9.92,0,0,1,1,,,,,,,,,,,
1790019886,Bm5gGEKrfq9sikseXSLbyQ5c7PV2UBKQq8NY2TJ6pump,STOC,Dt6BrnGDCAdc1d5W7rhKCbhR6oWvLwJF5oAXjczndVZK,pumpswap,1789434305,0.000003427,3259.15,3364,3364,0,0,0,24.75,0,0,0,0,0,0,0,2,,,,-1.4,0,1,3,1,,,,,,,,,,,
1790019888,F8Sc8HoZvJcMrTY6vBsetTqGPv6XQmM2XgVAZo1sSTNK,MARINE,BnkYfw796XXq9UQ9kMYoX9iqSgXnjw7sFCsCVWVDiCUa,raydium,1789328900,0.0003070,50446.67,307062,307062,17.24,9436.48,34607.15,69267.42,0,2,37,23,189,110,351,225,-0.16,-2.26,-26.28,-16.49,0,1,1,1,CPMM,,,,,,,,,,
1790019886,98kfF7rmsg1QDUEoCqNE7g7M1FdrTt92TEp2CLzypump,PAID,6e3jZLtf4tQbWZm3f7A66jF8tfZn6MRQVrbDFgcNWarA,pumpswap,1789500144,0.01255,632429.03,12051391,12051391,5092.12,250738.66,2002315.45,7380599.33,29,27,1135,582,6065,4699,23266,20441,-0.3,-11.6,-17.45,6.51,0,1,1,1,,,,,,,,,,,
1790019885,5auB5jWUuZAWvMyWD3uP51LbdNCfcbGe2qrc3sZSpump,NUT,5fSV8adyMaZG7P9KsVd2PahNiXATLi4JmQ7w8PiQsqxw,pumpswap,1789489945,0.000009322,7388.11,9010,9010,0,0.23,1310.78,2246.07,0,0,1,1,11,19,28,34,,-2.79,-16.21,-11.94,0,0,1,1,,,,,,,,,,,
1790019888,FHPg1sktNjCTmAb1mv4DRDGrb2hk9jBDX1V9a8JRsmaB,STNKSCRN,6u6V8AgCNj7v3B8kZnc1m7z3itbC7aQHFzMekUjUMtM7,raydium,1788932630,0.000007202,11972.71,7203,7203,0,41.81,90.33,2117.15,0,0,2,0,2,2,14,27,,2.42,8.84,-25.13,0,1,2,1,CPMM,,,,,,,,,,
1790019886,BRVaZKg6J9iF2BEsdpsxJ9NyvN9PPxPZuoQUX2v8qqkk,BROS,ErrpoipfuWktq6DccoNCbmKWtFy9WiDUkQPJZ9X81Jge,raydium,1789502164,39.10,41867.76,,,53.38,2778.35,14746.51,41930.12,1,1,18,15,110,96,330,330,0.03,0.68,0.3,0.56,0,0,0,1,CLMM,,,,,,,,,,
1790019886,9tgSydUxn1KDwoHyBLnCMN6MTPqYnbeorZdz88N33koC,Democrat,9onPcyXXQtYQqgf9AEdVeZ64QUMaEu5egq9J3dj1XvRK,pumpswap,1789501286,0.000003248,3442.49,3164,3164,0,0.03,1.81,20.37,0,0,0,1,0,3,2,10,,0.68,1.08,6.13,0,0,0,1,,,,,,,,,,,
1790019885,7VA3sptCfdCdLdzBdzpUGgYSDL4EPQxu2aiAzq6Rpump,Ibrahim,AQohNHN8wB26znMucZUw58TnwM2MKoZUdBUUBAq4tnWG,pumpswap,1789524241,0.000004318,4095.61,4112,4112,0,0,4.1,39.46,0,0,0,0,0,1,0,5,,,0.49,1.56,0,1,1,1,,,,,,,,,,,
1790019884,3rGSot1DANawxJYQPhYuNPxrLwX3wjLqnqfRWQSPF7FE,BARRON,9h4djh4SP9B6qjiWWUK8RLqxtVFoRoqoqbJyEkoZ81fE,pumpswap,1789523069,0.000004946,4605.16,4627,4627,0,0,25.58,557.97,0,0,0,0,3,2,12,14,,,1.35,1.74,0,1,1,1,,,,,,,,,,,
1790019886,BgtTwkskEJ7Akt21eZvj153spm3SyDHysWPryw7w8888,FCAT,2QmGrcQYVbHzHHXR73XgkDP8TQitvndnuEizWxPBpKY2,raydium,1789510939,0.0003136,5101.34,5940,5940,0,3.53,11.82,15.14,0,0,1,0,1,1,1,2,,0.28,-0.35,-0.35,0,1,2,1,CPMM,,,,,,,,,,
1790019884,4R2vepDVY7Gdcm2VKuAy6EbBfWsYSEsDJou1QGKuMfnf,POT,DAbSqjHryfMDqN6Vj4YF28SSmZftHBYzueM8ykTyQPHZ,pumpswap,1789522856,0.0001482,47769.1,141964,141964,1.51,364.68,20666.91,74023.2,0,1,10,13,133,142,463,513,0.03,-1.72,-13.68,24.39,0,1,1,1,,,,,,,,,,,
1790019886,8cyg9uWYN5LTyaJ2SXRXmtdg1DpzFiaw5FvRAd3kJZwX,SOLDAQ,H4mNxJdT7hwyU1ede13h9RACro6rySis3h64KaRdKeE4,raydium,1789566364,0.000001892,3722.65,1892,1892,0,0,0.72,2351.34,0,0,0,0,0,1,13,15,,,2.52,-9.32,0,0,0,1,CPMM,,,,,,,,,,
1790019888,TW16nqvVUg9j29pY7pan4EjpJ9dHZKDHgJ88AvXdum1,x-0,A6FTU7ak4F3B7TqG4KdpiR9Q847xmAzSP3aHRsyXVr87,pumpswap,1789566437,0.000002865,2961.95,2766,2766,0,0.29,166.88,173.43,0,0,1,0,8,6,8,13,,1.27,4.06,10.11,0,1,1,1,,,,,,,,,,,
1790019887,ChuxPtvuk8BGAtyBm6vd3ZNQaqWuTJXiNRguXvXqpump,WIFELON,6QKBZw36mCbPQE1JjbNZ9NWLaYKgapJeWLL1aQWCdxuo,pumpswap,1789565768,0.000003160,3959.43,3083,3083,0,0.14,0.83,5.63,0,0,0,1,0,2,0,8,,-0.64,5.36,5.96,0,0,0,1,,,,,,,,,,,
1790019886,9xNoCET14f4rhffNjtVH2TfDTfjo7nzS26BSDyS9DqHn,NQDOG,ESFzTHNLyuD5ihW7Ry7K5zCWi8y2yxy1obsa1maAfuwE,raydium,1789610738,0.000002442,4212,2442,2442,0,0,0,170.66,0,0,0,0,0,0,2,8,,,,-8.59,0,1,1,1,CPMM,,,,,,,,,,
1790019888,Eu1e7uuuYzhup2CbHc9CqCyfDmrLJ6wMviYQjUhnmZaB,QUALITY,83RqCjC29ppA3WmBPQntr8DyRVrwCPCLdGYW27SkYoQ4,pumpswap,1789609755,0.000003582,3686.24,3363,3363,0,0.27,5.75,574.41,0,0,0,1,0,2,4,15,,-1.09,-4.11,-1.49,0,1,1,1,,,,,,,,,,,
1790019888,GgePjaaXRYgU5foqPjbZANbVHGqJY7gTCoeYq7vjpump,ERROL,5XPbhhXrPQMjm6aYNp47RH1WHDRGLZkhaRWwZcHspAoM,pumpswap,1789611112,0.000005311,5322.72,5182,5182,0,2.12,488.84,851.37,0,0,0,1,3,5,9,20,,-4.74,-3.09,-12.67,0,1,1,1,,,,,,,,,,,
1790019885,6GewNzedSYD8d4U87ekZzLCPmNTV9o9D8GrV5T3wkgP4,MEMEFIGHTER,NKRSfruyT68Ny9B9zpWZqZ84qzCPAuDyatVkBvMr5oG,pumpswap,1789652443,0.000003385,3532.27,3290,3290,0,14.45,72.78,103.05,0,0,0,3,3,5,3,15,,-2.31,2.57,6.69,0,1,1,1,,,,,,,,,,,
1790019886,BxvNDu83gKrKijEBvVtdA7SubddJTPjk4SDQW8oJ7kXw,PAIDFOMO,7GPNYYNRtbqRNBhnNQgvCRvEGxcqmye4FauQmsWN4wnK,pumpswap,1789652041,0.000002329,2353.78,2244,2244,0,0,0.45,2.21,0,0,0,0,0,1,0,2,,,6.65,6.65,0,1,1,1,,,,,,,,,,,
1790019885,6vn3Jpg4f2oY21ZmKYnYFfvZh1mTKuyhQBNTbfw8pump,catwif,GkhraC6gAhbRdWh1Pwy7DTgvPe9S3hrm3gKKmEstEra5,pumpswap,1789650800,0.000002603,2823.24,2561,2561,0,17.34,50.94,109.87,0,0,7,16,47,49,130,115,,0.23,3.01,7.13,0,1,1,1,,,,,,,,,,,
1790019884,2QsUQt6bGQ9zT6VQ1wewLZY87h8C9qVeE8f1fQJ8pump,NasWhale,EfHGjvCVPu6yCBhXZJ6pz6ynnNWHNT1ferwE16nTKsML,pumpswap,1789651739,0.000003221,4040.79,3090,3090,0,0,0,0.01,0,0,0,1,0,2,0,4,,0.61,0.67,0.09,0,1,2,1,,,,,,,,,,,
1790019884,3c7mmVSyEH8jfZXgxvpLsETtko1Y16DyRJ5XYB4snhGt,SANTA,GSdTwSpxKyrBhsEYUMpCNfDGTEzrKX5L1tNhpHenbcNj,raydium,1789676363,0.0007980,101770.11,798088,798088,1118.09,5736.2,70771.95,198525.95,1,2,23,27,296,226,1186,863,-3.73,-8.25,-9.48,41.68,0,1,1,1,CPMM,,,,,,,,,,
1790019884,3Dej5wv7kiRzFrUkYaBpxKZDDZ91hMSU8JJsh7DTy8S4,ZKSTR,CtC4kcqZN5CztxHJAh9EwgW2MyfXXGNeP1rHfgemoviQ,meteora,1789696179,0.00001547,12419.48,15476,15476,0,286.26,861.99,16545.22,0,0,1,4,10,16,148,131,,-7.96,-17.74,-34.98,0,1,1,1,DYN2,,,,,,,,,,
1790019886,8Ko3GWjAvVnVTD5sQL7g6SFdcPRTnYKdrnyUj7tDpump,Cover,Bb9jd73HKRGT9yzsFigL6WfXBwc4kSRuPqvrQUpbRHei,pumpswap,1789695426,0.000004190,4187.69,4049,4049,14.89,43.28,55.3,514.62,9,13,14,20,14,22,26,41,2.06,1.87,0.15,10.83,0,1,1,1,,,,,,,,,,,
1790019887,DxxM9dntqaG7JqEEjfhZuTrSjzS1pEHK1cKrYYxbpump,BOB,27frhfnaBifRGRNfGACKBMYoiwDGbiHrMEuQ78b2fHZm,pumpswap,1789739053,0.000002377,2376.81,2263,2263,0,0,2.96,66.06,0,0,0,0,0,2,0,7,,,-0.03,0.32,0,1,1,1,,,,,,,,,,,
1790019885,5YR4QciAMw5NqV95Ahjpvc5F6cvqsTCZAddu4hZpBbVx,Cali,HsLEjmRbJwn6cxhDkiXL9FGhFDKYq27351RRNLMBxFEi,pumpswap,1789737680,0.000003339,3456.16,3267,3267,0,87.94,2265.91,2954.46,0,0,1,2,14,17,17,31,,-4.7,-3.21,-27.45,0,1,1,1,,,,,,,,,,,
1790019884,41tE1JqzfNvsqP9P8XyMUzRa5H8bHJg5mGhQcgtCP8BD,Wolf,GoUntqFS6kciYkD79tUV51APzg5QxCengQeuVAFiFX7C,raydium,1789658065,0.00002141,13229.43,21413,21413,0,182.36,1287.83,9090.14,0,0,2,4,14,15,58,66,,-1.6,-8.41,-19,0,0,0,1,CPMM,,,,,,,,,,
1790019886,9NR6u9J7KvfyZdi2n9VnEjv5JgV3BRE4WLvXWQiRJ4dk,MONEKO,38jN4Ss4S6GPArRBPy8YG3i91xXqV8Zfso2taBiYbpQg,raydium,1789753719,0.00003056,16192.57,30570,30570,0,341.86,5543.4,38819.55,0,0,4,7,64,64,400,286,,-4.2,-8.04,58.26,0,1,1,1,CPMM,,,,,,,,,,
1790019886,AkbFJRfvbWLBZSb1mznJCbyCQgq3hwWcTjPBoteHpump,FINN,4V99gr9nnL9FvmsRZbo79YCTHUh6CNcMaRerjK7d57XW,pumpswap,1789762562,0.000003257,3304.9,3162,3162,0,0.87,13.07,36.3,0,0,0,1,1,3,1,14,,-0.32,-0.38,4.93,0,0,1,1,,,,,,,,,,,
1790019884,39hwobt97VfVF5WAwzkEbEkE9w8bZMtBTx4NWjFMhctd,MSGA,AsrheTT6GBSvfyEV98iKh5WQaUSb2CistBAvurtzJ8xf,pumpswap,1789844823,0.000003227,3101.74,2885,2885,0,0,35.91,83.7,0,0,0,0,2,7,5,23,,,-0.57,3.37,0,0,2,1,,,,,,,,,,,
1790019885,7vD6CsCqfx9Av9hPW5W1PBMEkZbY4FnUQcuDTbxjhYrX,PURPLECOW,8aKt2iG6vGHtfoFpan4Cfnts5xY3hQoY2N2NFvMjyAjB,raydium,1789759966,0.000009782,8857.24,9783,9783,35.09,278.52,523.5,1487.47,1,0,12,1,19,3,21,18,1.36,12.66,26,-4.32,0,1,2,1,CPMM,,,,,,,,,,
1790019888,FYZcYCHSp8FzNba1UtDZydKKGosmxVNpFBiVuia38AhT,MONARK,GhCGq9qTCBWZvpBY4fzfvxvENWe1syryLuGACgj3Lhvg,pumpswap,1789324540,0.0001382,32629.62,131739,131739,11.49,959.41,11998.67,43272.93,0,1,3,8,47,56,285,239,-0.62,0.46,-4.61,3.67,0,1,1,1,,,,,,,,,,,
1790019886,84CZYReR9jKyxgX2wsQ65GnPWVndUSuQJPP2tE1ipump,CASHCATE,J3MGyrPR1AbGf5ptHCA4yKRqj6z5pL85VwdiSE3G5NdB,pumpswap,1789762644,0.000002504,2521.63,2414,2414,0,0,4.26,10.28,0,0,0,0,1,1,2,2,,,5.53,4.15,0,0,0,1,,,,,,,,,,,
1790019886,BQis4tv4CcGFzQdeftKzdZw9fkg5xBY6NKGWPHEspump,SCHEMECOINS,72k3hCFS1W8ZwocvnyQtqADczVcdHS1p9BnKzb2ozsAB,pumpswap,1789784413,0.000002533,2501.59,2304,2304,0,0,0,0.45,0,0,0,0,0,0,0,2,,,,-0.22,0,0,1,1,,,,,,,,,,,
