ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789980453,8zP8DhqoTGNGXHXdQfHPPWrAijWt7FkgyporQ4FHpump,TRUMPCAT,HdpWYVr9vwJ4SafX8WNjoEx3MnUXnHH1Jy4yb4zPev8P,pumpswap,1789135365,0.000002453,2576.05,2426,2426,0,0.25,15.54,96.19,0,0,0,5,13,21,141,137,,0.92,1.67,5.1,0,1,1,1,,,,,,,,,,,
1789980456,FjTfaSH861nVcbAxdFAHTvhoSL4kyR6wgTWynuJkapht,DIVI,9jP2H9FbqkYQtKYkehsq3XcGn36FFb15cCo96EBu339s,raydium,1789132107,0.006929,229031.8,6929972,6929972,1059.32,1421.43,29552.27,67736.21,2,1,4,4,78,24,253,108,1.85,2.44,26.59,-10.26,0,1,1,1,CPMM,,,,,,,,,,
1789980454,AaCBdbi8DiBvWiSjTG2xkkqeshDCSifsvYqZrkpDpump,USESTONK,9wjZeqeWphj8JGSaFW1TEYqTznn5FmLvijPWiSqW6LCz,pumpswap,1789135056,0.000002752,3027.91,2720,2720,0,0.49,5.57,96.45,0,0,0,2,7,13,101,116,,0.07,-0.43,4.63,0,1,1,1,,,,,,,,,,,
1789980457,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,WEN,ArXpohFUAsifyZPHsYqgSTqLyA6sQG8KMocJ6zBLG29D,raydium,1789137845,6.73,66745.66,,,119.05,7157.88,24213.18,82931.05,7,3,76,32,138,74,511,470,0.01,0.37,-0.07,0.81,0,0,0,1,CLMM,,,,,,,,,,
1789980452,4FmtvrR3tgtcUT4qkGSKJx386u6CfFno3QE7KCesXoZV,BUM,4LYDj9hpAYsqUyCfHewiJxB7MDMpXKPQNAGvxpFdoGkT,raydium,1789141997,0.0001376,32838.9,137697,137697,171.15,6078.53,12386,22677.68,2,0,18,9,45,14,96,76,2.01,-2.59,93.64,-1.65,0,1,1,1,CPMM,,,,,,,,,,
1789980456,Fsey6rXphKexfVfcLWKkNZte9pKfehcG6oajGVS89nkW,SCAT,GBVX14UTDq3qrmNqP6nDgMgKYhUCPPAKeAhmE71gKSkc,raydium,1789156103,0.000003067,5015.27,3068,3068,0,0,0,206.14,0,0,0,0,0,0,0,3,,,,-10.79,0,0,0,1,CPMM,,,,,,,,,,
1789980455,EyTqw7KVLEiazsqJbekGRnTBTtmw7VX5fmVMfoNEZ5rS,CHEEMS,CfpUXd28Lg1V928MQRLhvWrV3hrws2s4cqV1yY35uhsy,raydium,1789159218,0.000003824,5720.04,3824,3824,0,0,0,266.37,0,0,0,0,0,0,0,6,,,,-9.62,0,0,0,1,CPMM,,,,,,,,,,
1789980455,DqBXBtPeMoP77D7jhCTqpBvjvHTGWDJATeo5qnvxpump,LCMM,EqdAAxivyf6v5cqP4WdLQcvw2d3y4fF5w7KSQ1ytJBT8,pumpswap,1788992683,0.0002129,39153.68,205572,205572,0,0,0,78.7,0,0,0,0,0,0,2,2,,,,3,0,1,1,1,,,,,,,,,,,
1789980452,4MMQY9bwkxxTtsK3W227Q5ABT6yFY8Pmn9Ze7wmAXKY8,ALLINU,7VKhbFtkc7APwuPYTL38c3XtktPJxphY4ECLR4ozXNbQ,meteora,1789158130,0.02151,513347.26,21510914,21510914,295.33,15242.3,81837.43,579586.75,0,1,9,7,93,27,412,580,1.91,1.59,10.32,60.56,0,0,0,1,DLMM,,,,,,,,,,
1789980457,Tqwy8EU5zZ3cmYjMDE9SF46Bz5e5eFuihBhe7nH9iyY,CASINU,12Mn4w8EmBaV5kdansvrvSnqCHuRBJVVAXzKMcJCD3As,raydium,1789160380,0.00002829,13889.72,28290,28290,0,71.86,716.58,14084.03,0,0,2,2,10,14,183,134,,-4.52,-9.58,5.23,0,0,1,1,CPMM,,,,,,,,,,
1789980453,8d3bQS9vNy3BfqK9dX95JRoaTbWoiuL2hzmSFLDopump,AILE,PibATxvKbXFdzrugGGZSz8CLrX35h9v6EZ9bo99TK4z,pumpswap,1789155426,0.0002115,41574.32,199827,199827,243.94,5132.04,40327.5,266144.06,0,4,26,44,232,286,1803,1451,-1.58,-2.31,0.24,-31.67,0,2,1,1,,,,,,,,,,,
1789980453,4hmBjZ4NGG8HvVZridQ1ii7PKaFbw4CUMD2fudejpump,Dabo,2hV7iWgHGbjccQod4n53p9EybHtDf7VeDYXCeuzuaech,pumpswap,1789171909,0.000004427,4254.42,4314,4314,0,0,3.4,100.95,0,0,0,0,0,1,10,5,,,-1.86,3.61,0,1,1,1,,,,,,,,,,,
1789980454,ApikwMrgm6XPupi6ggR9mCLTzXSzvnHqAQjdKgpgpump,caton,3m8SCCaFvcFVDuGX762xxyyukfoB6X94fJLfU925stya,pumpswap,1789222090,0.000002497,2668.44,2473,2473,0,0.26,9.29,109.31,0,0,0,5,10,19,115,122,,0.95,-0.23,4.29,0,1,1,1,,,,,,,,,,,
1789980455,CNTcaYTBBrSjYQXrWSL3T126eCjYnmvAhSwYBXBScLLM,​,Bg9DC5rDRBqtCZM9YTWxnisehoUooZ19SenaxEzDYfiV,raydium,1789233310,0.0004877,70688.23,487729,487729,131.94,22231.61,84271.59,224526.76,1,3,59,58,246,277,1111,954,-0.43,43.15,173,148,0,1,1,1,CPMM,,,,,,,,,,
1789980452,3BzHwZCLoaKMK3co1PDCAgFfeLKexTVJb2dWFX18BmKs,KUROMI,8PKmJbCoxcRNjgBjTkuUnHF6F9YK72EvrBRuybLBJSFg,raydium,1789245589,0.00001146,9396.29,11464,11464,0,156.86,407.47,5721.05,0,0,0,1,2,4,36,32,,3.02,-8.78,-13.07,0,0,0,1,CPMM,,,,,,,,,,
1789980454,AVAwh5NJArC4aa6fGx6zrkpLChNEcGRxMjZS9P97k5Um,STONKSZN,5AMysRqX6btQ4ezxuEQYqkk29apAuxDCK4fFWdQYaxhN,raydium,1789062088,0.00002883,20242.19,28838,28838,29.69,38.78,577.37,3081.22,0,1,1,1,8,10,24,28,-1.2,-2.56,-0.96,31.53,0,0,2,1,CPMM,,,,,,,,,,
1789980454,BmhfH3W7JdEe7UGkw47m1EH8F6ov3M5jDc222ffK9Eeh,DCAT,4vCEftSpSWt5kc4DkQ9Ehhj3mxdnEkFutkDS8wjx6c6M,raydium,1789247041,0.000003190,5055.6,3191,3191,0,37.31,87.36,93.43,0,0,0,2,1,2,2,3,,-7.99,10.57,4.45,0,1,1,1,CPMM,,,,,,,,,,
