ts,token,islem_ts,tur,cuzdan,usd,tx
1790004115,4ArNPRk8ATz6vVobaLgpvWxK2dQm6BeGi8TPDhCrfSPX,2026-09-21T14:57:51Z,sat,DteTYG5kX8AhMe69RtdHX4MoB9P4KcsFN3agFLU9Y3WY,2761.06,5tp93tBZbdLcxk6bbpychgCfaPBqEvDKZaNnMLSZZmCjRy6CMfLM52pV1vnuXwqbge97Bnhamc3bDRgQ1NiBa4qH
1790004188,8jHhyBNgZmpjxAPRTL1TmsEiYLsApsRDVrjeQxrVpump,2026-09-21T14:12:22Z,al,FgzHAL3Y7PqVoZkKtyA78TgmWnDS9eBC7aDjAqu5Zxpy,4714.89,4QvXr3t8tppN53JXP5sesWkSJYxbLd1Z85PDHgXzGnThAzsSHyKbrJ9wTF6XzxinTcSE2ncxYrqHZPPe4JWDtQFA
1790004188,8jHhyBNgZmpjxAPRTL1TmsEiYLsApsRDVrjeQxrVpump,2026-09-21T14:12:22Z,al,Crx9HBT95hNaXCpagwmTsvXvJmx8nag5REdKwPVu3vbN,6731.24,46g9C8Mdiv3NVJ1nHhMU6zrR3atntABj6gHLZXbiyiuShXVRSKJTi3MekCp8VEwBHfHyJ23sxX6rf97gsqe4QUQY
1790004336,DuyDWMnvTrii9tm7x8E2vnZVYQbShhheyom839MrfcaW,2026-09-21T15:24:23Z,al,DdM1tyCdoEyoxYYmGMjdf5rRPcpmj3UzZTpE7ScuTf7d,3245.24,5NwFH5haVHBUu1L6HG2K1EN4JFejESbXikwq9gCj9NQzH3NTJKj35TcVfFB9DztAfHpQRNNFb2rZ3mGhTvK7z4pv
1790004336,DuyDWMnvTrii9tm7x8E2vnZVYQbShhheyom839MrfcaW,2026-09-21T15:20:37Z,al,7RSuMr3MHCRipvFT7mmVbc5gjMs5h6Ga2Am6HGAVEW9A,2898.76,2prGQKgUr2RgVSfrsUnmniyYqyuUHB8pLC7RrfsQLWjyy4QgnL1KwFidKzfPpTYVtYyoZmsA5fGsLW5fC6Xh9imK
1790004336,DuyDWMnvTrii9tm7x8E2vnZVYQbShhheyom839MrfcaW,2026-09-21T15:19:53Z,al,8f8zzsguJwddR4R4PJUpo9krLCcBioaRBhTV1zQsgoo2,2650.03,2jSdkTcKCSTKZ6YqRZn16826izQMHHJTJ8vBgmAbW11ZKp3XcRStoZTFyJUmFG1GkC2YT7MMrCWEz4qeSaZijzcx
1790004409,FCCMzPSbBS1yPGuVeMwFnPuyS862LZq7mfiimmqRpump,2026-09-21T15:15:46Z,al,DuLgKQ2dhweGbUvmUhsU4aRiBxEuB2qC88BHok5hZspS,105343.35,3cR38Ch31iHBNQ3L3zju6PekhPiC8YT6QkjHeoRBFJS56eSURLRU68NzC6LjP7ABzTscT1fD6GypegSmZHGeq1yb
1790004507,3QzJkAD6Tg1ZeUvF5SkrPYTqLV2yunR8VhNGqTYqpump,2026-09-21T11:42:05Z,al,Ai3Dw8BebZtNDBSHvnqifnEEYkJuM2Cs8qMyWUWEWZsH,7554.23,5yVC2tKGLjGEAFgyfYdjUdVzaZEBzrVjkAdg6AzojwFMhh43NZQ6CWAWc1MFCU74phrGt5xi5T28q5NMhfQahzg2
1790004618,HzdBPsFDzrWvFbZ6xs4MSFfPyEWdu49fzaJVA1FVpump,2026-09-21T12:25:34Z,sat,R2H1jfh52o7LKVE8XW27UBWHSy3EBZMMJNKMycKbptb,2696.31,2MmLMcmgAmL51RzycWn2YuZcfr7CKkxmDZ7E5SS5pvWwSVtfabxhAKKqHLM3fvxmXhRHjq8zjsyf89uJRcLQj54p
1790004618,HzdBPsFDzrWvFbZ6xs4MSFfPyEWdu49fzaJVA1FVpump,2026-09-21T12:19:42Z,sat,DvXubVXzW5Fh7nH8jSdSYMiuEBXzLuZYSfb7sdeK2KQX,2945.24,4VTEBDAd8eNjAoBH2SSu9bfVuQDgnngCaqqqL87mZf7x8hftRYq8xmEhMVMgU2CXhE77wN35m7UVajPZECAuBioZ
1790004642,2j3GLdEcZBSzNNLuny8foxT6kfQBfga1h1yj12Typump,2026-09-21T09:23:23Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,5065.65,5JFPuP9infnQU1a6jvxKTGjbiXdyqXohQc81mxQLSL2iLUw49hNC5f9fjMg8QNmcpv4Ysyxe7SmePJiFJStdUyPT
1790004642,2j3GLdEcZBSzNNLuny8foxT6kfQBfga1h1yj12Typump,2026-09-21T09:11:01Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,5707.27,4v8qLF5ig9Q9QcJne4jUHa5NH78TymMmDsR9To7gP3rh7LLQCdRMxYowS1bUecfXr2MTXC4P6eGZ9jTmTuwkjxFS
1790004642,2j3GLdEcZBSzNNLuny8foxT6kfQBfga1h1yj12Typump,2026-09-21T09:10:06Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,20205.07,41X7UzwMtKHwhMpo8BErxNMgVUKjgizBmkzGXnyHsXnfjr7cbDeYwzw21NiffCYaTx9VdLFwheC6mwKsPM7PqdZK
1790004642,2j3GLdEcZBSzNNLuny8foxT6kfQBfga1h1yj12Typump,2026-09-21T09:03:11Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,21099.59,6GAXTYvTaFo4Cn6ez8GS6csE2HzqnSFt3LswBqqsgFLmbAENjaAB3h4thCTgVVVE875vgV4kce4c3Ej8XUiKXMC
