ts,token,islem_ts,tur,cuzdan,usd,tx
1789899669,345SNUTe2vABrrhUsDvygzuuY5UgLNua2mE6EtU6Tzfi,2026-09-20T10:17:25Z,sat,4q1a2e5cGJ2MjwYA5H45eQFF1frpCUMdUcbFTPGnVZ5g,2774.37,qE2sMopy85SetMdwhSmsm2XvSc9NJbXMK7jxBJJvxrMoKU5vhB43TYvmp7r8vGuvF4mxHuWRt44tbrnrTjyruUn
1789899669,345SNUTe2vABrrhUsDvygzuuY5UgLNua2mE6EtU6Tzfi,2026-09-20T10:16:21Z,al,4q1a2e5cGJ2MjwYA5H45eQFF1frpCUMdUcbFTPGnVZ5g,4452.53,3LPkFpsqVwCAP7mSNJuEUgX6TfiTYdCKN4RyWJP7iBZeis9SF4oBumVDefg3LWB8K6BSMx5aNLcwJiG2aTbF3Sqp
1789899718,Bo5NwETDHna8zKMHuLNWK5nrTJPdGMtKfzVMstqr2ck9,2026-09-20T10:17:22Z,al,Hkm9m53BVZsV3SRf23zzq6BVEpcsfz2M6Ucsa837Nzk7,3675.24,4jiwKKsMzYCBAHfhnA6rgd4gjyJU93KRExXKEbMjYioc7Djqv69sB3H367Y7ZPZ5co5cWDYYuPNxpyytX4nehwqg
1789899852,5nMoQAJAkdpCrbjhJh597ycaK3fTAtxSo8Usf6d3pump,2026-09-20T07:22:17Z,sat,C4gV2B3gKMifjeuvGHAwm5vtyeskwX19yUvpfF5TBuxp,8073.94,63pGdSmFqq376aCwoWcgh7WAwGHhcT1kJAfdenCa5VLpJtPzcvNX6HVqg5yKTEAsC3he5ZTtiDzCmVjXxFrm581J
1789899852,5nMoQAJAkdpCrbjhJh597ycaK3fTAtxSo8Usf6d3pump,2026-09-20T07:18:59Z,sat,9geEeDgp2FpbCbfEx2rxFBTjAb9TrUXAfkBH7UoKknLP,14196.99,38CvrHW5SYGhWwnsGWGVbLRpcG3e4mUjpmjRZK4kuKAUPV2JBY1io7GKdetkbvSCrXNsPrL7jkpzdJ8EmNpP3pT
1789899852,5nMoQAJAkdpCrbjhJh597ycaK3fTAtxSo8Usf6d3pump,2026-09-20T07:16:25Z,al,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,15068.08,4coHNEZQEA6nTqFodZD3ADwMN9nriws7CFTM853eNRjpkdTZrc2D9tf1u1Vka6faW94auwR8QbjrxAbZSgsCbi4J
1789899992,24G6fv23pPg3UTKAAA4dnC7UBe9SgEoj8HXscHJRpump,2026-09-20T05:26:51Z,sat,4aBBexAkMUh6JLTbTuFPDZnmzPcrE3fcngnUKqyKKz4W,2633.05,5hwCQy9SovdhtcLZr3KPZGBVg2pQgbinM5aQoiFwtQmUb9AksApssF1ZWyDGVSHWbVpW4HbMgoz5V4dsHQhiGSHx
1789899992,24G6fv23pPg3UTKAAA4dnC7UBe9SgEoj8HXscHJRpump,2026-09-20T03:59:19Z,sat,H9A3ExDpK9rsnohMkikLg346yT55JPpSczJfLgLZeVqN,3285.34,2VCct6q5zNy2BduhAQiosBPLTwGZTwquPHKvjzvLfEbzEpPNGsknKv2wb1Sd5vLbyZcQ8z8jQUN2T1wn3bCnJqZv
1789899992,24G6fv23pPg3UTKAAA4dnC7UBe9SgEoj8HXscHJRpump,2026-09-20T03:49:39Z,sat,9Nf4quNkYCeLbCeapJhetSScPCAjpESSwWW6xGehZLsS,2577.14,2RJEXBas4aDHRanaiNCfDiKLritRM3mgQ9qJehgmL4MTTNuVRshtUeoG4vjyFv5P3gGtaoJnk6SFQHBwBiFyRaEz
1789900008,2wFHMmHeS5HRhPKUsp4jukK4PjvmsSHNcDA6ccHb7omN,2026-09-20T08:25:51Z,sat,C7Ky2tNQ5JSxTmKEpSQTQRCyuxBsBW5vLdPmqEdP6QkC,4943.18,3FBQ85pJ5ACD1km2wr6qnZkpvJzZCLUPTpmdwSidWzYgzRyVbSHpKcDZc6HzcyDwsxPpDXxvdZjNGDdH3suH79JZ
1789900055,9zgNG4geaxks9Dq1Wqe1f6BNxjvjhefs6Nj6P2gjpump,2026-09-20T04:41:32Z,sat,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,12549.62,4MWZfyy5622acgkw1Eo4ZuDNyVQUsMhcBvEKJVnyo3ZDgP7TM19GRnjgnrmiQ1ucmnwXnrYon8EQKabBp6jrK9EG
1789900055,9zgNG4geaxks9Dq1Wqe1f6BNxjvjhefs6Nj6P2gjpump,2026-09-20T04:29:09Z,sat,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,33801.32,3LBAc5wCnytjMsu4PcCWQxCsaXrSKS1u6yrB2Bs4tCmwc4ikueoYNDjKgscRg4mCWusGY94rCtVxeJcbXtEPR19q
1789900055,9zgNG4geaxks9Dq1Wqe1f6BNxjvjhefs6Nj6P2gjpump,2026-09-20T04:07:35Z,al,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,20250.97,2WmjhAxtetQKoNoTF3Nrsr88wSBwcKuDPqqoGAPdtEZka6VfxCyJhvMbQ1kK8DmawwFKZjqgkriSpX8WpdV1GiJH
1789900087,CBLgLg4rjkqqwXuZjR1WAqWet2vR68Vne32J2bFLpump,2026-09-20T05:12:16Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2937.51,4byurf79XhLxikT7NTTBLxE9kRE2SXKjqG72oLu2uhK5sKJFtXEsY9QvCyzvHjYtLF81GcGpPET6rc74agVf6kqq
1789900087,CBLgLg4rjkqqwXuZjR1WAqWet2vR68Vne32J2bFLpump,2026-09-20T05:11:58Z,sat,3beeuVwjghv3QFSTFpY6Zy1PSz5NvGezgZ69DDwKW6Xx,2859.35,5spRqbcKprh4w6Abm1aZHKcBfuPNUJVmXmmMmsBodevR1bFYjrEEvgwbdJxmDwVyeGJzyWT31WdqLFFAFaPXp2Mc
1789900087,CBLgLg4rjkqqwXuZjR1WAqWet2vR68Vne32J2bFLpump,2026-09-20T05:08:23Z,al,3beeuVwjghv3QFSTFpY6Zy1PSz5NvGezgZ69DDwKW6Xx,2946.87,3ST5QRA8Y7nsKMXAfJSoUDQxZyC5gY9hg1HhhD37j3uTgvWNDNLBmdMaGNaEZQ5q1G9eKiCLun48Fe7AnmSUf8Fe
1789900087,CBLgLg4rjkqqwXuZjR1WAqWet2vR68Vne32J2bFLpump,2026-09-20T04:44:14Z,al,CaoDPYRG6rrLrCDDBB91Wjhc4XzFk6F8yhMKba7Xau6P,5072.5,5YwJVwrXQCUpfbCfmxedVWfbW4HjB7tJwUr4a3fmMqhMVt7D7YTkankrvpDigCsDHVhf21JGTrbUUZto3EYhQaxq
1789900229,EPNtncC1obgbmyNvmPD27hg8uE3ERvwyoSxZZLjypump,2026-09-20T01:21:58Z,sat,7KvEcvjtRhAiMwUVi8W76DyMrXJYTRu3FqTRHBEErYLx,2922.12,4BvTN3mRqf1Ynoby91nbQU57KmjxfR9L4yrekRiVVwS3qsrz8RSdEcCCNGELU4dzZiGV2zcgdchf2AMpb7gUUJHx
1789900229,EPNtncC1obgbmyNvmPD27hg8uE3ERvwyoSxZZLjypump,2026-09-20T01:21:58Z,sat,EYiAwVuup4SJGKVcRAjj5NDtrRjutr1Bx789WdLKcqfz,4242.16,2vJA11aAuhwvspcuGGupgi6j3zzKSK7DWsXYNVyTtChEoGD1PUej63ERCUbDkqGLAqPrkRBuGGJ1Mx6DDz8x1duZ
1789900229,EPNtncC1obgbmyNvmPD27hg8uE3ERvwyoSxZZLjypump,2026-09-20T01:14:09Z,sat,EYiAwVuup4SJGKVcRAjj5NDtrRjutr1Bx789WdLKcqfz,25006.65,3TK3HM9hagcwrWaV1iYmwe2M3RRFp141MALqPqsK9ppa1KSHJrNimGWdfN5XEP8KAvQhEh9vt38aKDFXUyXSb5BM
1789900229,EPNtncC1obgbmyNvmPD27hg8uE3ERvwyoSxZZLjypump,2026-09-20T01:04:30Z,al,EYiAwVuup4SJGKVcRAjj5NDtrRjutr1Bx789WdLKcqfz,20405.59,5PHeGDyahmN9XcMfXt2tc7rFh69opkZGjWd67qQTuLnWtowJGuFENhaQfYskDnDp9iYtD8b32zDNWCb9KxubNwpg
1789900324,7wC4zCJQp6AEJH5K7onsRKCBzRn8MEqSvCTcZfVBpump,2026-09-19T21:46:59Z,al,Hohz6KqUwTRQdbP7wEuXsZbnH4fzNYtuNypGNGokjPCV,7488.48,tZhM7WzKFKGMcUuzY4iZeRpgG49sVUyhDrumymrikAgipia2xVAtvCUTnWvPW9xNnPKV7CeesoT1vBXhpVm8Yeq
