ts,token,islem_ts,tur,cuzdan,usd,tx
1789429915,8XcATDK56Axr3sDkh9HhzN1AWXUefY4Vdo8PdXopump,2026-09-14T20:44:04Z,al,B6CHWKKRgV5KBcVUhgGab2UaMinQhg7rtmexHWSm9C9x,72398.08,5zWTNdnkFpfXGRJCLgbvU9U9VRUHG2xWip1pm9xj64jo7NakjnAg7eBcaUFPPTYhQF8voLFSUyR9pciWZn5Z2D2w
1789429940,BsT8W5QonrJuVVre5ivab62cJsxYYYAoZqiPu3uHpump,2026-09-14T20:09:56Z,al,Gw5VNzZEBFi1kyXJDV1q4x7JXRKCkE9pgVbrutkPUJYS,8757.72,2hSURo7UYvkY17zRNyzgkKL6gd5hfM34yVjznhDi8oBDgxSpfxUyCMLTicg8hDgjA5knCFmK8cTP8hADLECUaxXA
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:47:49Z,sat,EKCfHLDngF3n9TYanP2pHVEfSk9YCHuJATW5UBYwaG94,2639.94,P1yeeHokxaABZQu7h9vGofhPwbHWwEft565a6RoUtTrfQjxBr68USWXZqUnFjv3RzoWYSygfvuSJ24MY43pDzfJ
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:47:05Z,al,3LwFPBa1nXrqFNg8QrPx8ZE125fm5cp1rN28JmkyjL2i,4960.58,5XVySkc4QYaQuxMLzdTCCnbNCv9AMzQsUjZABhrZGQtDkvQveXfGL3UCEfeR6gM5PvTaKRZbfaDx9VsSh75Y71d4
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:34:59Z,sat,39Ky6jaRWMSmH27RCNd3QKmtfLFkfjbZnRPsJ7MCSYpd,4458.2,3WYmfrkASwQxqgFNyMtFbKmY8kmnhp9vH8Gdqp5BX6ygtJnFZ1bUVvYr8DdeFKWXc3Guamg1s9n7eJSPV2Ah7ykU
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:22:47Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,4309.25,5XfUmnFXkb2imdDEezFL7UfRW8zeSMaePLmqKX67KyxrgW2kYwMc8FhyCNZZ9gX8iDLC68e5BpuZfdLawpXe7Jkg
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:08:08Z,sat,71B2FC3xmwQkj2W3oJqESTvBiVdPYG68UWxX4dMu9YKb,5560.22,4tD4Nbpuj7uqrf6pQfD6rPczikNyUnjr47fhSPewGeYiEqWR6Xg3Bay5JYJBDxiTCss4jebrZJAYN3LZ4SFHVcAq
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:07:44Z,sat,B2GFtzdAYKWTXrn61o3nbERYkvzyrBKSt4SKhQew3mV4,3212.14,26y4E51CQ7ctRbvSnkXGiKv3BxT4Cyf5JJfD1nU1WQuLBwFLUw1LoPDh87oc2Xbpiiyz9s1Xmp7dfNuSyjyhriCW
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:07:21Z,sat,3FL6QJSezSRThNr66vUoVfjTkG5NW6VixY8h747rVZAF,2549.1,59czQzo5LZZduGxYB2e71hhSqxWQhB1ASZZTCdvvnUBzpdBUFi1eL8n59ZeqgtUXVj7Tp3qe81ia1HMFe7Lk8LCv
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:07:03Z,sat,FuioonPmB8TDWhqEU8L8EFRko5yxnmKNCfrbcLtT5iBY,3684.54,4fyHDK2tUZbkShPzebvHCBV4Sj5cbta7GUftrG6t35KGqTHxwsaUTTK9nmTLBMjeKyvY1UAKg4wutwsjGMmx7s8A
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:03:09Z,sat,3VmGr1zFcqtPYN53N2PP42GCvkq3FnHTr8iESJdbwHZe,2668.08,26HN5Jzt21auaNvonMgmK3X93C3RgRNWEVPRpUp7k2tYxaYXbhuS2vK938c4RBkduB2jZ24JynVDmjJsWexwnaNL
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:02:38Z,al,B2GFtzdAYKWTXrn61o3nbERYkvzyrBKSt4SKhQew3mV4,2758.59,3jLBAbPNskHYURgzecHC6g49aQpHsADqf2cggNrmyieYG6rB5sa86ZNpKzLtzeoiPKDChktaRb9ZNg8wfHTNmEpP
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:01:28Z,sat,4KFjw2xfH4cXJJKjG1jDZRNphctZPMoFz3K6r3bAVtmD,2753.55,24exw4NZoPqv1KqcxtzRNkYAauyPDD7EVaD9m4onuiJESSahvyPqfduQr9dKJKmB5ud2aL573Ax2bCcTCCKd1HEN
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T23:01:13Z,sat,12aV8MEJPqbfbGEf894Top9mBk6tCAm7W4qSPvdmonke,2842.84,27Ykqx39SeQJr2veKdFfozZwnmdEmgquAq9FmioPjQJLCASKmK9RXUtWxPdQkP4kWVJ324chz4tHjTVDCtiSmyym
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T22:49:13Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2993.64,2f3MusB1RuLrV5RAKBQkYSyXwrPyGJrdATDjg6c2aKFvZ2jkfc4V71Y6xCxeanzc4YKwJKuGnHPKpdfX4gcJerPp
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T22:47:53Z,sat,6zLffsScmCYnKh78LtteTA53zCQ9WSrEuCMiHVzBU3LR,2610.91,2Vivhov6asYUFQS9AeYTkKyPWzAExppMo1qsZan53DM4dJ6XhNAQLC1DiJn6uPU4HMxPe3FKwmkzSVqaMJdhCZRg
1789429953,H1q6vF9X2ewo7XxqJ2qb2uTdwkjDLAWF1Y3SefRAUTGZ,2026-09-14T22:42:09Z,al,39Ky6jaRWMSmH27RCNd3QKmtfLFkfjbZnRPsJ7MCSYpd,2843.44,2wHwTVEqfFY2VHwwj2HcUgrA6c38HsQsth1SCwqiPgNxoJ8wV8brvTqJtuxvWFnB2T1eDDKZGGAcJZaehJ89cTDD
