ts,token,islem_ts,tur,cuzdan,usd,tx
1789404759,6XV1bfWhSZfmeZgfRzJHSZ51df31BNVzNE8Xxr2Kpump,2026-09-14T16:16:14Z,al,HDfJtRrHmwkmyQSFAL3yPuty2e8X45S2v971o5SzjThq,6616.16,3BXuvCeAjuEpHbTxfQpWiA2tYb9UZu13MLGxwANjErXxMYxvnWqJXw1j3zK23WWCs6ivsd3eiszWo8Gms4aWXisG
1789404857,CMCPJ4g6Deqtaf8FkvCk1dubbw2k87SRWWwRqiVJpump,2026-09-14T16:47:52Z,al,DybmERbzJWnjfW1nK3gDsZjMHj1UTPCP6z1r1q5CSvgn,6137.86,5KVi8mwNgJwR2QpNJpisGBP8ESFvM2L5qWFxRCMvayPVtyKsykbe4z36f4Sof8ZEXXLkmxucJbH8ra4rxahf3gvX
1789404931,ymH9tz7zXUE3ZpJFbG2M96XDkZsr3dRmkMBqr9Kpump,2026-09-14T16:27:57Z,al,JE8aBAGo2QUGTNB8LQ7mTWX4kiFFJJX98dJwiABxK2ig,60923.7,3L9CKkhjHoKjjQA7SFYtcUpALP5LEpM4CoHSXMg8JVniQtcozRrSjo2GJ7eLfVq3ZjgoRDwzyzgnDa7rMdb3JDFb
1789404943,13EP9jmof9SZp1uM7a6vHpeYW46zdWfNMBzEeA31pump,2026-09-14T14:25:56Z,sat,AYE3JFY7bZcBziWYae8kTJLwPQFaRoLN6ZSTFAkbt7ts,4182.28,2bajuirFxJjg28iv29kYN2aY1eDG5D8xMhFnmb9Vvg9WRPHmzUhVBnRkD9KNxSPRMpN8WJTGu4pyCQzGPsPQJCvg
1789404943,13EP9jmof9SZp1uM7a6vHpeYW46zdWfNMBzEeA31pump,2026-09-14T14:25:56Z,sat,CpdWgV7tLihPLR2fP65EpPfbi8kGf4azzwTvATVow8kk,6054.36,2z1F7XogJvroiUoZ9rPxiY131wLKc1xxAHYJLeUMHsWzuMC6XKrowkSd48JYKTBab5BrTb9tjR5VNhf6MvYXe6Y4
1789404943,13EP9jmof9SZp1uM7a6vHpeYW46zdWfNMBzEeA31pump,2026-09-14T13:46:18Z,al,AYE3JFY7bZcBziWYae8kTJLwPQFaRoLN6ZSTFAkbt7ts,40917.63,3rMF9zSPsCM98fHH69evQzDXqthk2WDUjggpRcCt5ku8SbDwHSzP9gBwweWtNZkxpMmAGjcpZQ2daQFPc7HTihBT
1789404979,BaBuYxnW9Jrc135bCjDj3CWDFqZcgHnc2iAySiW5pump,2026-09-14T14:13:56Z,sat,6uvKfHmgfQHshEYwYrM2sEgcA13eyUjKVag71kiJjeDX,4089.38,3aMEAMiMLp6cbE3iamx1secqsqwBd4p8jygDSwuatm5DFKQV8xYD2Bzd8KiHmo95cz1CzodGLT783hSJAF56weMC
1789404979,BaBuYxnW9Jrc135bCjDj3CWDFqZcgHnc2iAySiW5pump,2026-09-14T13:30:22Z,al,E7mdTgYspRGRAE1zJoUW8zdxNU5VjpQbivXU6huB7oqJ,72504.27,2JN1KszdMqikRbvMTXHh5Vpe6vvkY2VYrWTp1NEuchKTFdcuKXYAh13sjDLCa9f6nt9AR8cChvD3t6SkS4z1ihEt
1789405125,Gex4iBUiKg2sEu1QgvxyrndQ5ihtzfFsLrN7itBpump,2026-09-14T14:46:15Z,sat,45UGE9Ye9hiTcc93zcwhoXrLiYeUv5BnqorFnUFD6mHp,11112.28,5zdgHnvXCScYM1UBQg74nt3Ytskh54CUpNpEz2BKxNW2LdW64oiYZkm2WDJJtknqUbS1fwVUZfqByf8k9LDacxiw
1789405125,Gex4iBUiKg2sEu1QgvxyrndQ5ihtzfFsLrN7itBpump,2026-09-14T14:46:15Z,sat,GjXZevKha2svYM67pxkXqwK5vMgzJwx7uhdxjwvXyEAx,9553.38,5TnHcddzUC4UYP28jZE7qDSTG9U9zF91Y2DAeUBFJBCC9uZ7DsELW9tkdoVkZyvBMR7MLv7DQGBZUiyv4eVhf1rw
