ts,token,islem_ts,tur,cuzdan,usd,tx
1789199180,3FCedQHCaxHFe6WaJbVQEkunUQBzqf1d6JeRDpxuXv8M,2026-09-12T07:41:34Z,al,6NG4rJiz7aynCQ4GnSFqTjAgmW2JeLuv2JZ2VfK6dvcC,8135.55,wShgoh8RzqEw2wmpS3QFhbnXmokbmRtpbMWtKwfCGwpwEsy1mkz43pDTjFYTvWvaYZyQ8PKcg2fHs12rYRXZSZX
1789199228,8GNV6hnUo3kJCBhQVjokAgTQBav8J4sDuwTPuAspump,2026-09-12T05:47:37Z,al,Cjz2nDdDjiNGeY4tLBPccUy7Pnr2JKcR1ogtnQqRZX1p,138763.36,5QnrphGarsMY9XqD9yKYY8doLrA3bpA7aQi1RiDNHXScjkDqLkvjrC1BuwBKCpVBtfxfekGMBRxrbQMzoCqmhJJ6
1789199277,DW3BH7gvKyZxcHgywfFLuroHuS3DUVJ371bv5WvMpump,2026-09-12T07:35:01Z,al,6tzAKfHtQA4zLwgaXn97kU5C1dYsKcRy8XZhZUWmWU23,42309.3,3ejjCVpqH65CDWWNfMtNTRVgq1CbJMH8oDXFmKo4bnedK7WHACR88ECSaF7LqWq8YE2vaStnr56y1En3L5ZhWTkQ
1789199350,FkNiVjYdSfxtsGkj6jEZiKyyKfhM38tjzwN2CXDC2hBS,2026-09-12T07:40:53Z,sat,4Qq1VG2eG1YNxcBeW6h2nixfhYPqMn9LJdxAvHwnC5Zs,2547.66,4bJaeL8ig7nQf6GYzhqdfvkMD25JyWYAHBd31FEteitYM4uj5gD1gsGuvyp6hVefT8dX6TXw94YteRJR6ksLqNDd
1789199350,FkNiVjYdSfxtsGkj6jEZiKyyKfhM38tjzwN2CXDC2hBS,2026-09-12T07:40:20Z,sat,4Qq1VG2eG1YNxcBeW6h2nixfhYPqMn9LJdxAvHwnC5Zs,4353.26,3616Vz9PxxseCDfrK3fWMXrPa28AXPYQn45T4Qt2s1csN7wNXpeqg7Y2fpKRk9ebpFBNhuMaMZifbFfN6eSyN7PL
1789199350,FkNiVjYdSfxtsGkj6jEZiKyyKfhM38tjzwN2CXDC2hBS,2026-09-12T07:39:46Z,al,4Qq1VG2eG1YNxcBeW6h2nixfhYPqMn9LJdxAvHwnC5Zs,6099.21,3kqo4B1KhZ13SjYMBXhC9Uiqfv79bHLpuktusjKgr1iwEDWiksmZTTN7dAWb1QAQ86tB1Ygwh558KYD4ggXvuSK2
1789199400,jqCXqsUK1cnJBYTjYSFhJ7JboFVG986Jcsmm4y1pump,2026-09-12T06:08:28Z,al,53meB92mudiEq3xh5vCh2UPUq7Asd9oLrQWzDUEQPuhA,199028.87,4911rKQXf2Xi3WG2LyDnbgdHBRhGWarYHcskYP5LFGYJTadBpwdw7viRSn8LSfdzBDNkLkLkPmdRtWM3nQwzPE1v
1789199570,UBb1MoDDGJ1otHh8hyqgLAsSYNCgBxuipVJWLXepump,2026-09-12T02:44:24Z,al,HqXqJoJvtztmxWoBnLerc4BzApMphmpnupLsaSERRHkQ,96383.69,4BhmGa8w9FJ3Jep9yi6SQMtzWj2NxXpNTJ7SNPkDEzhxTs7UWPUkWMBgksQCVKBcGpJzjLC6UZjvb6dycKdGHcPw
1789199607,4nCmpwne7hCoWTSpAd54uENmCgHJrHTyn4DMPCEMpump,2026-09-12T01:34:35Z,sat,Hkk4yo6LTfRB1B97jr7qx7rbqsaio5MGCKzseCqFjgcJ,3645.77,2Wp19s7PcU6F6ZxXwWBkNLfyuPbVvosoJ3AiNLStbLJoJtJYNEPWLXagYjQTmGosGf3hivttX1inPd9qze3ehBqw
1789199607,4nCmpwne7hCoWTSpAd54uENmCgHJrHTyn4DMPCEMpump,2026-09-12T01:32:05Z,al,Drm7RutuXmaxPVKXR6z62BzP85vB6afu7R4vTDvxKbV5,2527.65,2uG7Eo23Zm6usmXJShRGteh8yRJpbQfWzWC58W2rdmA7eYxaup5FgY3PHZMmsBKwq4hLcMAtLF5iiuP1QhFAayAZ
1789199607,4nCmpwne7hCoWTSpAd54uENmCgHJrHTyn4DMPCEMpump,2026-09-12T01:30:48Z,al,HvSezmMEnEQiUoBuHvm5YnbWFPVZM5Svg6D4PrA2J8jE,2528.6,4oyYgEWipQw4sxqWt9GU3UhTrizALs4oNCudruASTUjErKa8HT75fu5XTj232Cotpwgepgkdx9DRijBVeweguyR4
1789199607,4nCmpwne7hCoWTSpAd54uENmCgHJrHTyn4DMPCEMpump,2026-09-12T01:30:48Z,al,498g1rVnFcnjBjpfw1xyqA1WvgQXUU8RWuELjxkjAayQ,2958.36,3Stu8fhDEVxATwTQkHTTrWB1Cznps4jTrohe8WRxuhT5RPxiBZ3Wobdtm3q39qMe9SMuay3w9QjLnm8Rw6M2m21r
1789199607,4nCmpwne7hCoWTSpAd54uENmCgHJrHTyn4DMPCEMpump,2026-09-12T01:28:48Z,al,Hkk4yo6LTfRB1B97jr7qx7rbqsaio5MGCKzseCqFjgcJ,2972.0,4rQvsTDMRBDvmziaXfFN2wB9x6uSjNkFVzB96Ykeh3DiwhchR1a16hebAUSiWJWbLJTuZ6arN3QBSeDcXzpLyqMw
1789199693,o2EjzewtaUMCJCsQTK4XnTMUnRe6y3Z44Pb3pyBpump,2026-09-12T02:35:18Z,sat,ByVU8NTzE8G9Whbjx5dcrutFT7E8gP7ncJEQEGYHrPDk,164615.23,act1mKyJkxsbATRiPLFfb9JCzHE8X3f6XJFCEP2kanbw3PsGyidHZfRfW6f5GGH2VmGqkPak4qpVZr8PogHbUJq
1789199693,o2EjzewtaUMCJCsQTK4XnTMUnRe6y3Z44Pb3pyBpump,2026-09-12T00:27:59Z,al,7Q6wQA43x6Lz4ATfv5r8fey8TSQYLEUoDgj9JwXFGhTg,117938.52,3TCsdirGtYn5cxNfiHbVaXQmHpDC7Ls4RfGKsCdRp5uC47ac4SABf2h4HFmoAzpgcxs8pT4Mp8a8tWMNxmUWUUkN
