ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789123675,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,BVPprVYcE56Scndc98bQcoYwuz4tHmbg4cC1HyvCtyU,pumpfun,1789106171,0.00004103,,41030.49,41030.49,0,0,8488.63,8488.63,0,0,0,0,8,0,8,0,,,1369,1369,0,1,1,1,,1789123718,0,0,0,0,8,0,8,0,
1789123676,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.005263,217926.57,5263982,5263982,302.85,69269.34,740713,1762938.95,7,0,177,59,1504,541,5378,4632,-2.41,-8.97,208,11101,30,0,1,1,CPMM,1789123718,0,6,41,125,233,814,1158,2309,99.9999999985047
1789123674,2bRoY87nsBq84TTKJKFD5gYxVLPhrTPKK9MaheSLCCLg,UNC,4UzewNYxrvNzATKiSDXjynL9krknGX4vzUxbnj7WtCBw,raydium,1789104206,0.00007489,23190.39,74898,74898,195.06,9112.19,287064.76,287064.76,3,5,92,58,3706,2276,3706,2276,0.07,20.7,84.1,84.1,0,0,1,1,CPMM,1789123718,3,2,62,46,1362,1177,1362,1177,99.9999999911082
1789123675,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,DQ8PWaGPsVz487jxVLJjiEqqkSjWcxdsqBuuQpSu7twK,pumpfun,1788795549,0.00002303,,23039.63,23039.63,0,183.45,1709.67,4279.07,0,0,2,0,18,17,43,44,,4.56,26.45,29.56,10,0,0,1,,1789123718,0,0,2,0,9,7,25,27,100.0
1789123675,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00005819,18467.16,55855,55855,0,1.46,486.64,3636.48,0,0,0,1,16,8,99,60,,-1.02,5.6,21.94,20,1,1,1,,1789123718,0,0,0,1,10,5,62,42,100.0
1789123674,3XQZDtpn5QisVxcvB4sAReoknWnooU7yM4YCQtj45nqp,FARTCAT,85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,raydium,1788949208,0.0002366,40837.52,236679,236679,28.69,7746.37,53170.08,276391.7,1,1,68,43,359,195,1576,1287,0.03,-25.88,-22.84,11.21,10,1,1,1,CPMM,1789123718,0,1,45,30,174,116,498,503,100.0
1789123675,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002570,2956.77,2421,2421,0.1,2.46,638911.78,1442151.75,0,1,0,2,4020,2389,11761,8739,-0.21,-0.67,-96.58,-93.71,100,1,1,1,,1789123718,0,1,0,2,484,529,2872,2742,100.0
1789123676,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.00006543,25786.28,65438,65438,205.04,1631.3,13733.48,62286.46,0,1,12,15,137,84,452,297,-5.27,19.23,-9.41,13.43,10,1,2,1,CPMM,1789123718,1,0,14,6,60,69,166,227,99.9999999986632
1789123675,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.001249,101865.74,1249726,1249726,1974.35,14107942.43,21547838.69,334602852.13,11,7,84,73,839,625,3866,2898,-4.02,13.7,-3.76,-99.84,30,0,1,1,CPMM,1789123718,8,4,53,63,409,332,1313,1004,100.0
1789123675,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000003592,4067.67,3573,3573,0,175.27,221234.16,6135617.82,0,0,3,6,18472,12903,129644,84047,,-0.78,-97.22,-96.93,500,1,2,1,,1789123718,0,1,3,7,3653,4403,13279,11821,100.0
1789123674,2YhZUBBVxoDAEtXMhkRjHvAHvkDibyxN3ABHQ9Sspump,CAT,BzZFqwcoATKE8KAXNsoVJsxkUdUVAnvGNsGUuizcFv2C,meteora,1788941779,0.00004437,23969.65,42873,42873,0,0,0,60087.68,0,0,0,0,0,0,918,892,,,,-3.92,500,1,1,1,DLMM,1789123718,0,0,0,0,0,0,50,54,
1789123675,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.00006329,25250.41,39104,39104,22.88,4324.73,37566.46,83143.1,1,2,66,48,517,360,1167,887,-0.43,-24.44,27.56,55.14,500,2,2,1,,1789123718,1,3,39,44,205,182,484,428,100.0
1789123675,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.0009028,86262.71,902853,902853,3691.35,26678.08,142210.88,2955878.54,5,15,193,101,848,515,16967,12084,15.71,13.32,12.51,2069,100,1,3,1,CPMM,1789123730,7,2,82,110,359,495,4541,5848,100.0
1789123675,7paKY5zJ98AgtGsMvRxw68uo9WefQ4eryB5SNfH2pump,holyfrog,A9tsTcTzQ8rLrvCBwWdsVCfcJnZvoe79y6uwgcfAAxNX,pumpswap,1789051123,0.00006248,19889.8,60855,60855,921.45,9900.1,66178.03,422158.5,16,6,194,70,1245,485,9556,3091,-0.77,-8.11,-32.2,31.81,100,1,2,1,,1789123730,14,3,188,66,1208,450,8933,2536,100.0
1789123675,6CsmCtDAhRcbp3G4KiinKC2JjLJ9BpR7isqcgZefqLym,METH,5Fa9X4whJVKtyyQRzArRda8oJ1ouT2m5LvnqtxiawKxQ,raydium,1788842267,0.002262,143238.25,2262771,2262771,7360.73,48974.36,572779.59,1886408.63,36,22,197,135,1845,1416,6726,5310,18.81,35.68,25.24,985,0,0,1,1,CPMM,1789123730,15,9,118,94,905,788,2812,2339,100.0
1789123676,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,baton,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,pumpswap,1788985934,0.003435,231764.18,3431050,3431050,12823.54,174649.31,428412.1,6292888.68,20,26,384,564,1430,1425,19882,16723,-0.96,40.46,25.47,-27.79,0,1,1,1,,1789123730,11,20,253,309,690,812,6144,6536,100.0
1789123675,A8AdxR4WqCMvE9ZdzSGKtczGpUhYJ7EjcQXNF2YY5smj,Brian,JC5ADeGLYXN2UyZLf4PCPXhiBLYRrMYpmgyacAJFUbgk,raydium,1789015276,0.00009144,29924.15,91442,91442,37.57,4732.06,25046.54,303418.45,1,2,23,22,151,153,2033,1833,0.01,-17.39,29.21,-59.61,0,1,1,1,CPMM,1789123730,1,2,16,20,100,122,921,1272,100.0
1789123675,H1kXUqEPkQNNeNjGNN5tuHf3nsQK2vB1jUA9c4RggpUf,ATTN,D3haaTZfGAuvVsowEGZAXRKQUqG5NGcQ7XwF5X4zsdnY,meteora,1788883011,0.05922,280006.92,5968230,5968230,262.69,8478.28,68194.29,535509.37,0,6,8,271,58,1495,758,5863,-0.45,-2.04,-20.05,6.44,0,1,1,1,DYN2,1789123730,0,6,6,21,33,61,240,366,100.0
1789123674,2RX8rVoMSCQkDMKeDLNBRc2mXDoTevx77T8gTQ4KkdPU,CYBER,2YtcCVNjo8Gi7WKeiYMkcvc7EPQZdfE65TYZJXm4eMuq,pumpswap,1788930538,0.00002297,11420.2,22092,22092,44.48,74.19,2319.24,46722.93,1,2,3,10,101,52,828,546,0.6,-1.27,-1.8,-6.65,0,1,1,1,,1789123730,2,1,5,10,50,43,264,252,100.0
1789123675,7Y7V1a4m2nWK7BMgbka5B4vR1pDvCK7yva3Hnrqkraze,Nasduck,937nYYCPzqygDm71FX5XJzepDCnJLca9GSfe5essZK2H,pumpswap,1788742003,0.001592,159420.61,1530982,1530990,9605.07,56840.97,303081.18,1765396.47,33,56,377,321,2050,1642,8898,7897,4.96,21.74,45.06,109,0,2,1,1,,1789123730,19,20,293,224,1222,832,3253,2807,99.9286760140634
1789123675,8RVBk8vxLiUHueLUW1f4izFVqN3nWippLhkohKg6EGkS,KNOTS,BUVzsLLLG7GWoyJVoU31pXiBveazA6GXTavZ9VD3CwS9,raydium,1788674285,0.04483,1792922.5,44838334,44838334,7004.12,169360.95,1114401.93,6854507.43,0,1,116,74,1221,876,11049,9638,-2.94,5.37,5.78,102,0,1,2,1,CPMM,1789123730,1,3,58,92,398,655,3152,4880,98.4299999999996
1789123675,659xrvMd1Vdc7TUFQ2uL8hFMmbN3i52yqRX3HTGiEbnu,911,DFRju8F4YvLTfMQUhA9L27h1AAGFKUPMb2mfTN9h5ZTB,pumpswap,1789082204,0.0001670,35792.58,163881,163881,932.78,13043.61,125639.21,801313.31,9,15,240,201,1911,1291,11761,7335,7.81,-19.52,-18.12,140,0,1,1,1,,1789123730,10,9,148,156,962,739,4490,3246,100.0
1789123675,7LxC96Ag4DnBotK6bMMUj4kdneAo1kdV1xHnzVF5s7W2,ROCK,8iUZBKeXCuHDxjbHVFPqhXy14Wk6ZPtC572g7GAtgRVE,raydium,1789023646,0.001317,105004.7,1317358,1317358,1754.9,44779.47,543443.52,2164464.57,7,13,159,79,1230,962,6731,5122,-2.73,-4.05,79.12,826,0,0,2,1,CPMM,1789123730,4,11,86,62,500,462,2182,1865,100.0
1789123675,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,EMBER,2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,meteora,1788992701,0.01287,388228.92,12854745,12854745,65210.05,674588.84,2629817.23,4345899.3,284,221,2455,2349,7522,7575,13541,13213,-1.06,21.52,364,162,0,1,1,1,DYN2,1789123730,131,104,933,866,2633,2428,4319,4173,100.0
1789123675,AGi2s9zPRPHs3zEDPhPTroumTEXK5ufymYSfEFndCSSW,LEVERCAT,42JnUXw5N9ftMkbM1tMzJw2tnzqs1U9RxWBk5LzNv4gD,meteora,1788790180,0.006070,265880.39,6062324,6062324,3428.93,63749.64,241519.27,1317992.35,3,1,61,34,244,226,1497,1031,3.09,15.39,-2.21,22.15,0,1,1,1,DLMM,1789123730,1,0,38,20,134,133,730,594,
1789123674,1HQAydhWYYauYZYG9NDsLejMFeQ8L9XvYMfQT8FcNu7,cumcoin,GhTuHrNTGaJET6HqXT9dNuqtaXmKixBxGPGsBDyAQgQj,pumpswap,1789109232,0.000003660,3322.8,3468,3468,2.21,116.74,118726.51,118726.51,0,1,4,9,1899,1474,1899,1474,-1.38,-8.92,-90.94,-90.94,0,1,1,1,,1789123718,0,1,2,9,812,876,812,876,100.0
1789123675,8QJss2u3SuGwkA4p7zRHrRFTQvGbciXqbf2Ghni8pump,computer,BFdtxAyjW6VRmBcSGhcYpo4FsGXJENsdEFzeeAkofbFD,pumpswap,1789109368,0.000002049,2040.11,1891,1891,0,0,11138.14,11138.14,0,0,0,0,128,448,128,448,,,-95.07,-95.07,0,0,0,1,,1789123718,0,0,0,0,76,84,76,84,100.0
1789123675,FxwxGnk8CP72An586CwoAAmaEZU7QTa2SDuTZXvNpump,NVIDOG,FFzXWp66vVTF8beps25X7Uu4SUXSePx8vXybdgToR5by,pumpswap,1789108918,0.000001941,2042.45,1909,1909,0,0,454899.16,454899.16,0,0,0,0,6008,5057,6008,5057,,,-97.55,-97.55,0,1,1,1,,1789123718,0,0,0,0,4271,4253,4271,4253,100.0
1789123676,M8DyYLDiUpvD7YfM4SPttqcHyXVF556LsMujBDwpump,CYBERLEEK,3jAoAkTrXtL8AihDtNCdqX2VW1FyBWqubKmehG8fjLEF,pumpswap,1789108256,0.006903,218400.06,6901188,6901188,29886.83,121961.58,309294.69,309294.69,258,126,2539,1369,13493,6544,13493,6544,-27.77,-33.49,16555,16555,0,0,0,1,,1789123718,60,53,704,598,2368,1967,2368,1967,100.0
1789123675,8GXgLBrsVhZrTvNb6FHCn8SMUARuZ23XXtEAyWH1nPfA,KNOTTY,9cjjo2QrHsJHoLtLFzKE8jCyhJmiZ16EZcsCbTU9mVPj,meteoradbc,1789109559,0.00004856,,48561.44,48561.44,0,0,9239.92,9239.92,0,0,0,0,451,434,451,434,,,32.16,32.16,0,0,0,1,,1789123718,0,0,0,0,179,176,179,176,
1789123675,A4fh6mSRAiWzK1N2xgMYN8ZH1VJ7PauyhnaZJTJcs42,Crazy,GQvbgextN8VuteWWh6q6PsY2BjeLsFa2LLZuMuaRiWAo,meteoradbc,1789109467,0.00004858,,48583.09,48583.09,0,0,19515.8,19515.8,0,0,0,0,537,669,537,669,,,322,322,0,0,0,1,,1789123718,0,0,0,0,196,192,196,192,
