ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789111295,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,BVPprVYcE56Scndc98bQcoYwuz4tHmbg4cC1HyvCtyU,pumpfun,1789106171,0.00004103,,41030.49,41030.49,0,0,8488.63,8488.63,0,0,0,0,8,0,8,0,,,1369,1369,0,1,1,1,,1789111306,0,0,0,0,8,0,8,0,
1789111295,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.002670,150627.47,2670194,2670194,9.32,172127.33,1585681.14,1585681.14,0,1,250,60,4923,4513,4923,4513,3.12,-36.98,5582,5582,30,0,1,1,CPMM,1789111306,0,1,23,162,1102,2075,1102,2075,99.9999999985047
1789111294,2bRoY87nsBq84TTKJKFD5gYxVLPhrTPKK9MaheSLCCLg,UNC,4UzewNYxrvNzATKiSDXjynL9krknGX4vzUxbnj7WtCBw,raydium,1789104206,0.00004436,17972.68,44368,44368,1126.71,46376.04,254336.29,254336.29,13,12,639,363,3326,1993,3326,1993,8.51,-40.82,9.06,9.06,0,0,1,1,CPMM,1789111306,4,6,237,230,1250,1049,1250,1049,99.9999999911082
1789111295,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,DQ8PWaGPsVz487jxVLJjiEqqkSjWcxdsqBuuQpSu7twK,pumpfun,1788795549,0.00002226,,22268.69,22268.69,0,1045.46,1652.07,4075.11,0,0,9,3,14,10,38,33,,27.73,18.1,25.42,10,0,0,1,,1789111306,0,0,7,3,8,9,24,25,100.0
1789111295,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00005879,18620.93,56433,56433,20.69,41.68,1405.47,3697.57,0,1,1,1,19,12,99,58,-1.29,-0.98,7.31,23.96,20,1,1,1,,1789111306,0,1,1,1,15,11,65,44,100.0
1789111294,3XQZDtpn5QisVxcvB4sAReoknWnooU7yM4YCQtj45nqp,FARTCAT,85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,raydium,1788949208,0.0002615,43146.42,261592,261592,708.32,6977.89,80059.35,284496.86,4,3,41,23,323,368,1598,1340,-0.33,-11.19,53.02,94.76,10,1,1,1,CPMM,1789111306,4,1,33,18,183,191,520,528,100.0
1789111295,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002800,3166.11,2637,2637,1551,117293.45,1442032.82,1442032.82,8,62,859,475,11759,8714,11759,8714,-59.3,-95.42,-93.15,-93.15,100,1,1,1,,1789111306,28,125,229,280,2871,2730,2871,2730,100.0
1789111295,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.00004745,21252.48,47456,47456,0,1768.99,57283.69,57283.69,0,0,26,9,395,255,395,255,,-12.59,-17.74,-17.74,10,1,2,1,CPMM,1789111306,0,0,7,18,151,206,151,206,99.9999999986632
1789111295,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0008590,85360.29,859088,859088,16290.51,7274655.07,306073485.67,321667927.33,57,22,228,125,1859,1314,3627,2685,8.26,-14.28,-35.48,476,30,0,1,1,CPMM,1789111306,0,1,134,74,680,552,1208,919,100.0
1789111295,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.0001108,30519.05,110264,110264,4319.42,33719.24,614675.86,6074642.06,126,122,5331,3752,31660,22364,126737,81813,8.83,30.15,-85.27,-5.21,500,1,2,1,,1789111306,29,26,1152,1343,5220,6529,13228,11617,100.0
1789111294,2YhZUBBVxoDAEtXMhkRjHvAHvkDibyxN3ABHQ9Sspump,CAT,BzZFqwcoATKE8KAXNsoVJsxkUdUVAnvGNsGUuizcFv2C,meteora,1788941779,0.00004437,23969.65,42873,42873,0,0,0,60087.74,0,0,0,0,0,0,918,893,,,,-2.02,500,1,1,1,DLMM,1789111319,0,0,0,0,0,0,238,56,
