ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790011188,2RVZatVH77Mkr7RUqBG7fxudRPiUcCZUickkS6nXpoRi,9ehFSZgbTpaFwLQNSb1N8Qx438M3hUjANB3M555qaMwY,1000,1,1,0,1144.3,0.0,1,0,1144.3,2026-09-21T17:14:53Z,2026-09-21T17:14:53Z
1790011213,2ckoBLmBQeJ3RTP4oJYtpE48f7LTtAVxAGXkDbc6T4eM,HUUXvFtMinHJ5gFRDbayq4uQReU16ahTSg9HpaHsvrYo,1000,121,66,55,90546.73,90810.62,47,41,2979.38,2026-09-21T16:55:11Z,2026-09-21T17:16:19Z
1790011237,628EHeLVjpZWJyiWM394Wqu7g4xcCGLXW6w4skbNpump,G1mVgnG1Q8DdNgbj2o3h2JnqGW5GrT6om7mKut3GqBW,1000,1,1,0,7594.17,0.0,1,0,7594.17,2026-09-21T16:43:01Z,2026-09-21T16:43:01Z
1790011261,6ABTXvsYTvhCBEF4L7AA2fqoXvAsNT3ZF1o1p8yrpsC1,CAF2XYrPnBPE25QXwf2y9buwgSMXyHpbwSENy2bNRycK,1000,1,1,0,1144.55,0.0,1,0,1144.55,2026-09-21T17:14:02Z,2026-09-21T17:14:02Z
1790011286,B6F3rUqfPfPmHXeMJaVttkrP9tfy5Eq2MUAaubFxpump,8sxp8akP5mtsLCqddRMQGkzg9JZFC3mAwBvxPYX7mdaA,1000,9,5,4,8216.27,6769.44,5,4,3488.33,2026-09-21T17:10:44Z,2026-09-21T17:15:59Z
1790011310,EF9W22miUY8a4xMGrz7t2TxzgieAkucv6jVcvzTLpump,Evzo1QujrVikSGyvoWKb2B3tYLf51UvKs8K9KNeSHcrB,1000,3,2,1,3387.07,4484.47,2,1,1894.21,2026-09-21T17:13:35Z,2026-09-21T17:13:35Z
1790011334,HXXZ8D876WynDUfXNxD52zseHq1UqyFqr3Th9xFDCnaK,36ew1V6QTSX9FQDQXk3UQZfBh1VXZHwN7NBtoM27f48w,1000,1,1,0,1144.98,0.0,1,0,1144.98,2026-09-21T17:13:17Z,2026-09-21T17:13:17Z
1790011359,bEEiRt4wRJXxew89CTXzYFWikJ9p4M74em1UrmPpump,FjboL5WwXAYVLPs5Csi3cSJSJEQLr2DEpdwW2cqbjhme,1000,1,1,0,23845.53,0.0,1,0,23845.53,2026-09-21T17:15:06Z,2026-09-21T17:15:06Z
1790011383,cqPruqspfT4EyRvwKBL1VAnrnSMKQQwPDnDVmZRbpgg,GnVV7PxwFfYZvN1xqPHvavSm9QJZb26uH1DtxfQ929cx,1000,10,7,3,10427.12,3257.23,7,3,1957.44,2026-09-21T17:07:38Z,2026-09-21T17:19:52Z
1790011396,13TE8zDTYnP1FED6aca7PyLbjVSoF1T75zFRX5EnGgMm,ECMJ3icqvWCdKgdtaGFE1zYESmYwfYSHXVzHZyiys5FP,1000,1,1,0,1150.87,0.0,1,0,1150.87,2026-09-21T14:17:30Z,2026-09-21T14:17:30Z
1790011408,2SA1n1sKd5yzkRPe89pUfHyhnBnMFCMuyc34Tj7JNJ16,2ia93Vg2h5iCsgvGvpwvqLUfCgNYCJ9GmwhUfmcNqM1n,1000,1,1,0,1037.33,0.0,1,0,1037.33,2026-09-21T14:19:03Z,2026-09-21T14:19:03Z
1790011420,4sELcy2vtPDccNkAfA1MXp9UcdA3xyf2QYYKH8gfcVwb,Dqrok6Yu6ZrE87V92xHAuMdwXhwCGk5usDcng1EUKMWu,1000,6,4,2,5551.87,2271.74,4,2,2056.99,2026-09-21T14:18:16Z,2026-09-21T17:03:40Z
1790011432,5wZDE8f5uKHbVaHAyz84Lgz7xefAkCpvcwoWYaRCrfn,5QuRyuMUhC5Nc3JSXbjbJ5GY5yykb8vMaHUhcXZcwUNb,1000,5,3,2,5979.72,3081.87,3,1,2949.8,2026-09-21T13:58:36Z,2026-09-21T13:58:39Z
1790011444,8f9E3iCyYff8QVienqkc8CsAzPuAPP7AWyxGVu6cy91n,8fbAaFcbUDBzJh9qEr9Qubgxgk2jnqsB5a6JkuzyyARm,1000,13,10,3,12847.33,3109.93,10,3,1983.72,2026-09-20T22:59:52Z,2026-09-21T04:25:57Z
1790011456,9DdHxVe1BSPaTy3iGEwvWsooRchNLK61XFAvzot59FwD,7M5gnsdJNrdBmK1SC9muaCNDwiKkPa3B5d1R5S3KNww5,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011469,A5yvbdNyfSwFcBfevriBBGaUfm8sAaPSvxcfeX5VaLPD,DsN6ZRC5DPPmmGorYKNEpe44ExrWsw1gzWV3zFrPy5vW,1000,1,1,0,1036.69,0.0,1,0,1036.69,2026-09-21T14:14:34Z,2026-09-21T14:14:34Z
1790011481,CSRvuL45tXnqYKqk9RXBksuaFQzsamp3ACT5pgEQTVzn,7Er4xQXyVSKLfUBLsn7i62BsCiy7SH3DrKTtX6fdYw9r,1000,19,12,7,16643.19,10455.6,11,5,2216.52,2026-09-21T13:45:18Z,2026-09-21T16:33:20Z
1790011493,DRxWK1FU7ci4vjGhMZu4koQpVLtut4gpxSpxtr6bfomo,4GmA2wFvXdXAe9LNTMS1HFzSd8tU8dXkWcfUxQir8VNG,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011505,EQFmAhV8Z8TQvY7rCvYmU6yJJF7KqryaxRWYhbT8VzL2,Cm8WBjy7dYHkXarBqnAdAGbv97aopUZsZTvuSEbHeP5q,1000,9,7,2,8261.4,3301.67,6,2,1397.28,2026-09-21T13:57:04Z,2026-09-21T15:38:58Z
1790011517,FZixBtMMBxfbr8XqtWxARcDmqsEvQM3dYeAy4WwEjpPq,2WgfGhU2AqsQL96uWozDVLnpSNQhrA3mnu272LUEbz7b,1000,2,2,0,2570.49,0.0,2,0,1507.77,2026-09-21T13:40:32Z,2026-09-21T16:36:17Z
1790011529,42okNc4QrU8Up6moWLGRhrimt8g1hbcLVG4rYYFMKJZ8,B5ap4SbCJrCv6ZS5DJjCfVviEXTepz1wi66hnUN7oYcu,1000,1,1,0,1139.11,0.0,1,0,1139.11,2026-09-21T13:44:30Z,2026-09-21T13:44:30Z
1790011541,BsNJNzyGwHEFbadCZP8Trm8kUJHEdPfpnn1U2xo6pump,AxRocY6ghN2BNcWRzu4hiwtshSnEkk3wcrqd5szpK1VP,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011554,2Hm8qcnud7LEes2inqHcohQKcD7sqAqX8wb9W2uxwB7g,C9QXaGp2kVa6zNzKYYACC3r3YXkfxwKBip2wNKucb7dY,1000,147,53,94,77758.18,137812.62,38,58,4045.38,2026-09-21T07:29:40Z,2026-09-21T17:10:48Z
1790011566,4hN45GtgCo39FZx3EUK5GiPNkkzUvEYCrAoffPuhpump,5xQqvk73tzLJWqVUJw3JKojj9AaW9hLoLk73vqizA8aV,1000,32,12,20,16450.18,27877.36,11,17,2852.91,2026-09-21T07:21:25Z,2026-09-21T10:52:43Z
1790011578,4msY8aUgKrSqjqnbtWgaYq8bvKrSiYZ8vKLzUrgpDH7m,9i1rbizWkZDiKD123e92yXrXxSyAVYbupy9Ey8StvMdD,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011590,5TEXBNqSxfod4n15zqrCk1kt6nQc9KfEuqqkR2x2pump,BzCSvVedjpXPJZ26pE2zkq8sjj2EHWc6v99FhDj8waR3,1000,4,4,0,8850.37,0.0,4,0,2369.32,2026-09-21T07:50:43Z,2026-09-21T07:50:43Z
1790011602,ATNkqnTZYiT1622jzK14AWoZVv8rJyL2Z5NEWzRK9npP,2fXbjzUbDpjpgb1HxNytKPi5u74dBG4eCFZF1eQ58uNz,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011615,EhAW6wxPPtrHYTtKMzr6ZRqEmGEWF1b4Png2EQtjHqiP,BHi9b1WGxuXfAMAQ4Ch3bNY4ufdspWr9rcANxV1wsUHQ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011627,2Ecj4UJjegEcjCEPFMuXJprFUD8HMVphqTg2Qtm5pump,7Gu4CPCbiGwaqYFyYGhCtkvAd67abRm2ouD3kfYYW627,1000,9,5,4,6546.53,4447.82,5,4,2184.06,2026-09-21T05:00:15Z,2026-09-21T05:27:22Z
1790011639,6HcHZQTL99VqNJ5THkMJCqx2oH2FowthW268jfKxpump,4z38KkoG8fbzBS27wMgL1toZp1pogLSKgBMzfFBRhjnt,1000,3,1,2,29519.93,42185.73,1,1,29519.93,2026-09-21T05:10:33Z,2026-09-21T05:29:05Z
1790011651,AKy6PpDq5QM4dqKa6cWQ1cx1fWtWzhL4YeBkH4gopump,9ZcddiDov6svAgfCXeLACH4hYsUzY3vnanUANYVaAypk,1000,18,13,5,46147.65,58774.81,1,1,26236.37,2026-09-21T05:13:37Z,2026-09-21T05:34:13Z
1790011663,BqzDNtb1vtyUBHZGeft5k8mpwPrsDS7K3oSHhkCPpump,C4msgjQezxqK2W1En6znDNciofU7J1qYs9T2U1reReWP,1000,4,4,0,9444.48,0.0,4,0,2401.9,2026-09-21T05:07:06Z,2026-09-21T05:07:06Z
1790011676,C2yUFYGox1ggub6eVfWC8hgxCSyuVDisbizjZ5xtpump,7DpqGNTDvWuoH5eUtRaqnGZWqYRsgjyMUdMdQ71ULDy3,1000,3,2,1,2794.07,1349.47,2,1,1482.9,2026-09-21T05:05:43Z,2026-09-21T05:09:49Z
1790011688,E3JFezVAdg6119NyTmukBBYPiP3PaJu533KwXs619Ae7,FMQx4qfUWtaCZETC6zVbetbBgp6u27WT3GSYi7GfQsm2,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011700,EeYmbbHJ3EXjLhXATJZpES3DYaZTeM7NNwUZGzTSTNK,2miEa3cFQX5hbVbfpWggZkyYVHsJxWoB3ToaUA1qz8qF,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011712,H8vcDAVqmSGPvWJXHCqFvWCH1LdBU8CpHrsnw4pnUXnn,42DBTAmgecMFz9mQ9EBx7W6TUFVJavW44p23hYcbVTi6,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790011724,yPje5WXtH6uTAj8Dg3aQBcfg4LvjfXe8sERpJMTpump,d5e4Qawn1eXE6a6uqjmUdewzcSUnKVs73nc2Keh632C,1000,6,1,5,19760.14,30095.35,1,1,19760.14,2026-09-21T05:02:17Z,2026-09-21T05:20:39Z
1790011737,DTXNnYMmo1vNCMSZLocYfNP6CFQ7eWz9nd3i8dWpsvpR,BvHZPd9WdicWSkUpYZQodfun1YQvtu58ryYmS5M8xs1f,1000,3,2,1,2290.66,2060.09,2,1,1193.28,2026-09-21T03:58:24Z,2026-09-21T15:29:16Z
1790011750,FHZSvftKynex1QCqYmwyhLnWsuYbBoLwzp8dDTrXC6p3,35DsGFgxGg31xPDiAWUuUpkhVUTgmUTerqF3ky2QfQSS,1000,0,0,0,0.0,0.0,0,0,0.0,,
