ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789995004,5muXiR7aB5RchS7KwDFtmATqgaatkLuy3r78jtLepump,A1ubErMTmtfPcE9g16VAUpLvDLCg49ARDxvKEexVzrsB,1000,1,0,1,0.0,1175.2,0,1,0.0,2026-09-21T12:42:55Z,2026-09-21T12:42:55Z
1789995029,AP5YnCZRFHayveJ1zSSWeGpB1Hps4v8pLJ6ASmXLMD6M,6YpUxTGXuNfqmkbJugPw14yT7oNahTv5udhGpXB4MguW,1000,57,32,25,55054.65,34644.59,18,17,3571.23,2026-09-21T11:16:33Z,2026-09-21T12:49:06Z
1789995053,FvMLDEUDKUr9C34e8Nynz5Aqfdk34a2RBKQxygLpfomo,FdYPSUq2Zrw9vJXkA8uZFVNhNcCvUUuAcSWWVk6MZZhU,1000,2,0,2,0.0,2248.55,0,2,0.0,2026-09-21T12:37:11Z,2026-09-21T12:37:28Z
1789995078,HmSxkszKaxQ3K9ggS5X5JwrfNseRC1ERKvF7ZCv2pump,C5NywbedJQytuDcvAWwsd4aiyQy5dL1U4h2iDua4T72U,1000,2,1,1,21732.29,22391.09,1,1,21732.29,2026-09-21T12:36:16Z,2026-09-21T12:46:03Z
1789995090,23KRj9aM3GFeUjSpRfyya434VVXqEiz32QnARd9npump,DzDvrbdutLGhufHrcYf8Jeob3DxAnX8LhNJmp4h6knAP,1000,58,1,57,7464.38,85813.47,1,56,7464.38,2026-09-21T09:25:57Z,2026-09-21T12:11:40Z
1789995103,3fAxeRbjd75zp9TZ5xGYAnannU7h9qvcPbSzh95vvt4Y,BLWcwm78E92c2gQV8ijua1ktRTxCUfspDvLp1xguSVjq,1000,14,9,5,12501.99,8006.3,8,5,1851.36,2026-09-21T08:41:55Z,2026-09-21T09:44:39Z
1789995115,4xeHn6fCmMtaDLdC36wjzCk2M8pDF1DfqY1ZvsKH8FsU,9Sf9DguCatKzyZNrTZ3gouoXEgVBF4FH23ujbfQd26EP,1000,1,1,0,1358.18,0.0,1,0,1358.18,2026-09-21T09:42:37Z,2026-09-21T09:42:37Z
1789995127,5BKMm4k6GnVNMtA5uRCDyprx5Bbj7AoS2fKUWS633sa4,Aur6o1yxn2fEKPD8oCA8M3FtrJg3xHChG3hrombUs8Js,1000,1,1,0,1020.4,0.0,1,0,1020.4,2026-09-21T09:41:58Z,2026-09-21T09:41:58Z
1789995139,CMVpE5U37XtXka3h7RqW4J567RuakJ4iYwubFZPRpNqv,Dpd7wD6AQeDamZi6m34XKuUVTT2R919cfMwTxo8Ym9di,1000,16,8,8,9434.75,9668.09,8,8,1473.89,2026-09-21T09:54:56Z,2026-09-21T12:32:47Z
1789995152,DTwQVZ4PNYMif57q9xAGnAjy4v8JvUCx9gSxi898spLH,6FRMiYjy6Zew2fVQi6CBRRyorw8V172DGwtojeBVBHaM,1000,0,0,0,0.0,0.0,0,0,0.0,,
