ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789213547,8yJZRKNUT5KjFSzK8c9RKpibUz3EYfsxbBKfrbZvvAtx,GjtBDksJaJTpfUUoJbhthHY4da5mmWNyxGgASj7bXt2C,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789213571,ChELZGaK5hbbo71QrPo4VQrSeW9BqeJ4WcEyXSw4pump,FfR6nWr3KPSgTUBNov3CadCFNF9eM4mrNFvjUWv1JWDu,1000,1,0,1,0.0,1245.56,0,1,0.0,2026-09-12T11:36:28Z,2026-09-12T11:36:28Z
1789213596,Er8TruERRPwW8ENTzk3Ew9i9DH2vKvoZX2PS3URPwCPR,4VbAHWqVeywBSwapbNrcS7k62pNZ2gYN91VsXEEbQZET,1000,1,1,0,1377.68,0.0,1,0,1377.68,2026-09-12T11:41:51Z,2026-09-12T11:41:51Z
1789213620,G1EGhFVor75oYqYwXNhRYRAU1XiEdw4kvrAYE3QVpump,GmFxAaEDbxKPEtBjGbN59wPAjG4sRJWStnt7DhK5GKWD,1000,1,0,1,0.0,1056.24,0,1,0.0,2026-09-12T11:45:53Z,2026-09-12T11:45:53Z
1789213645,J4qLsbjmiNhsbByg8d8xxjzA46ie6pkCXC5n4wP2pBbJ,2qmG2ugZj4cA7wrbTiPATLisWK8tEqmtckBqNPiBN175,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789213669,w5NQVnUFuL9ytE4KY6qngMXt4mrD6yda2eDDsvYpump,HRdkUmXX8w4sJGAfp45H8gsEEg4NxcexxwAWUicj893p,1000,1,1,0,40862.57,0.0,1,0,40862.57,2026-09-12T11:41:01Z,2026-09-12T11:41:01Z
1789213681,5iEp9FvvxdswpoAWpX61TtyEKr6jGcrNvhUJBLhGGsCm,G6ruPgkM1P7pQoKfigFDZqDfX7x8E7WtxXHsvbPhaCwK,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789213694,71X4ktzQ4spkFwEhJKFqkYQmtNt1Fe5fD2ufyw9urogu,EU8YPp5nB3T7oKnDrMuhcRUacQZinz3MgPhieQywUkf4,1000,1,1,0,1005.82,0.0,1,0,1005.82,2026-09-12T08:43:35Z,2026-09-12T08:43:35Z
1789213706,76T2rvEH5gL7M8eNkKzs4ahoFQJz7JWYX683geGS7jmV,CRBHNW2DejjBZtWuFxayVD7pt1T49PvQ5aDoCMNZVGJs,1000,4,2,2,2014.25,2401.41,2,2,1012.2,2026-09-12T08:44:01Z,2026-09-12T08:57:15Z
1789213718,9wjQ4G4yHNxHvi64jYZVKm3fuL15SVLNJNxBifz8E2e8,J62uUyRmbfUBG5oC2cswFph8oE3dXqRwMkbtuWimF4C1,1000,1,1,0,1373.23,0.0,1,0,1373.23,2026-09-12T08:43:33Z,2026-09-12T08:43:33Z
