ts,token,holder,top10,h11_20,h21_40,kalan,holder_guncel,dev_yuzde,dev_adres,mint_yetki,freeze_yetki,honeypot,gt_skor,s_pool,s_islem,s_olusum,s_bilgi,s_holder,gt_dogrulu,kategori,twitter,telegram,n_web
1789604926,3U3Y793ZKWd6xMLxVz8QwhAvvnhWhiurLN85zuUppump,103,67.2873,13.9439,13.4737,5.2951,2026-09-17T00:16:32Z,0.0,Hufy2kTe3sji5mbcttVhmkbWFyyKbHuHd9V8qQpWT4dw,no,no,unknown,27.844155844155843,42.857,0.0,0.0,0.0,46.25,False,,,,0
1789604951,4rFMWAHWNY3vgwne7F4eTk5wSq3z5cit1LzmYQSGmMq5,,,,,,,,,,,unknown,3.116883116883117,0.0,0.0,0.0,60.0,0.0,False,,RF_CRUZ/status/2100369335562703054,,1
1789604975,4uSjWTEheSskM5UPCgACZAds8hXXvh29WKnaZhNLq4BU,,,,,,,,,,,unknown,3.324675324675325,11.429,0.0,0.0,0.0,0.0,False,,,,0
1789605000,5GeSWYizRwQ7y151bEgEUoPHtXZk2XgShjGhZSevpump,88,51.7422,13.7202,20.4067,14.1309,2026-09-17T00:08:09Z,0.0,4Pua1gDJBTwqsz5xLwwnBtWAyehaCqK6TaCbvc41jEH4,no,no,unknown,28.675324675324674,54.286,0.0,0.0,0.0,38.75,False,,,,0
1789605024,5ys2sdYaoMVKVT2R5Z9awqiMT7mU2jwQKXefwMg7zvpx,124,93.716,2.031,2.4702,1.7828,2026-09-17T00:19:27Z,3.75,9zqimfqFEsBCMvK9ZipF1m1rMDxwUpLpb2AGBQ9GB1Zm,no,no,unknown,24.935064935064936,40.0,0.0,0.0,0.0,40.0,False,,,,0
1789605049,767HLw82MuXTa6L7zJs8QXMbizMuCyLsYBtf9PwMpump,171,38.8133,15.8154,25.2478,20.1235,2026-09-17T00:16:33Z,0.0,DB66vrPhwghpuWmpxVTibk3ZqJHo6hjaSA47Vi8TvGqJ,no,no,unknown,27.844155844155843,42.857,0.0,0.0,0.0,46.25,False,,,,0
1789605073,7kt9Hfc9bvyBHwCqc1bTfVFfvmWXdFKrqDrXooTvswrm,35,71.5793,14.1229,10.2951,4.0027,2026-09-16T21:11:09Z,0.78,E2S7fc6whyu6UZa2pXDgkLSSEsjv8YBDYcBMMwHw5Qh7,no,no,unknown,25.142857142857146,54.286,0.0,0.0,20.0,25.0,False,,,,0
1789605098,B9CGZPP1bU2sKNESZ3HXhTKJzHt6qyFWwSXGxuApump,1923,20.7918,0.529,1.058,77.6212,2026-09-17T00:16:43Z,0.0,CzQ2PbBR64dy1nDBeqc5BMFKDoz33w4tAxWAxiCrHJZj,no,no,unknown,36.98701298701298,65.714,0.0,0.0,0.0,53.75,False,,,,0
1789605122,BKyK4gH6v5qLDXwAJE7oyeKBDYnDhnNa9P9R8Db662dg,,,,,,,0.0,BodQGgA8G9H2NcmbLyrSNr15wMTqKeAUAwGVZWvRQP1M,no,no,unknown,18.7012987012987,28.571,0.0,0.0,0.0,31.25,False,,,,0
1789605147,CfAtpxVGiFwvRC5ch3oHCe1FwpM3jZoEizXPJmKgVjo9,461,76.8724,3.2792,5.3766,14.4718,2026-09-17T00:16:33Z,0.0,2hUVMJ2PVHTRbFpwhkuUGn3J347M3r9R47kTxSQqso9Y,no,no,unknown,31.168831168831172,54.286,0.0,0.0,0.0,46.25,False,,,,0
1789605171,EYtUxVqD3jsmhHgQwQ7tczsG7hwLAA9unRKhAJuBpump,2236,3.6089,0.505,1.01,94.8761,2026-09-17T00:16:34Z,0.0,8td4JKKGQwuT4XEKHX4yiRjUBBhgx3nD7Q7g9s7mcgNM,no,no,unknown,42.38961038961039,77.143,0.0,0.0,0.0,60.0,False,,,,0
1789605196,EgFbgA5df6iaCkLQ9qWCZzdR5KP9hJfQjNRgmq9BCoz3,,,,,,,0.0,B85VNf6Vc39i1ivcMj3ZihTHwfjidj85tGWThTGf2AQz,no,no,unknown,18.7012987012987,28.571,0.0,0.0,0.0,31.25,False,,,,0
1789605220,EqJw61e86grfcMbnNod5H5Z54X2iHZYRYPGy79e57ps5,,,,,,,0.0,HWt29JWw5EK8mzbwJ1vgBrryMBkGCjqGokKDbV638Un6,no,no,unknown,22.025974025974026,40.0,0.0,0.0,0.0,31.25,False,,,,0
1789605245,FBKqg5bsARdhj9irW61Pvx3pWVc1AK8LzVbxWmCU8frp,214,96.9078,1.8715,0.6011,0.6196,2026-09-17T00:20:37Z,1.45,AXGoYV9f13uw2N6Qgg71LVoHzUCVYfoFZ9fbwrA6Kj4q,no,no,unknown,24.935064935064936,40.0,0.0,0.0,0.0,40.0,False,,,,0
