ts,token,islem_ts,tur,cuzdan,usd,tx
1790364064,7D7CgWoEqtqw2nZYkXFWRvtEF9UVSCAWaRtCqUZymoon,2026-09-25T19:15:09Z,al,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,6989.17,65Tk5CvW9qtvwsMGTGuW2oGUm5r8VyvDbUXAimH1kVv1Mx7rr2w4aUnA43D8te2Kup6byVDZik6NXCR851dCWvq1
1790364113,CbPu4HXyz4iXK5Nu3AJKQiv88sg4yGAWNNRF7xVBpump,2026-09-25T19:06:53Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,20286.47,2TP2z6PD4kp9n5iNyVguRkRqmWrZ37jLN54Zr3BpwuYXGqKFuPBrthzmrqC1LyQMiyFkJvbP9HfeeNgTfSX4noBP
1790364137,CoqvUVKhkyLTJE871KzM8beCt7Dc1pTrK6aaetiDpump,2026-09-25T18:56:56Z,al,3pwWLr6tMQcMCH6bqQVCGiJEZaGu7oXQuZyk96dCv2R2,2701.28,63nBCM1AoewhDyyDpwd5qdzqD6ZAo1iwr7F29wxf2cjWgqboRaFyTBcG4WkdawkdQZtSJq6uLtXQqPjZHxiK1Wws
1790364137,CoqvUVKhkyLTJE871KzM8beCt7Dc1pTrK6aaetiDpump,2026-09-25T18:56:56Z,al,GP4UDrSwQDfa4DV6vATx8BuJFKtRbHiJCoBMbnipeqhq,2691.93,5DtejjuD8RCHv94qLMERnAu95AJwwhULBVQbTf4aLfd9U9VYAX5o9gLShuNhLKoQaDjciL1XfDbAT1B4VeeFJrrd
1790364210,Gsnba6yfzUux253EXBD17kiRQX5FudrHkRe9MUPMcXf5,2026-09-25T19:08:43Z,sat,CVPhbRHpz4QTyBj3kNakxqXfLJGVX6y3NvVh5zv1wibW,2983.54,3y7EpmcdAy3eszs3pAQPWxf887a588KNQBpvfTDsUEQhAtFRT4Zow9p8SBekDRHvGm7SVRHPmooBFakTRvRRaMnd
1790364210,Gsnba6yfzUux253EXBD17kiRQX5FudrHkRe9MUPMcXf5,2026-09-25T19:08:15Z,al,6eWASUCcwd1TiJ5sPbuf54fdNnwyEYrRRkFhZ5Ya9ums,3661.34,qmqKEP7s28eEwtqhboCWd6A1M5RKw5scFurVKxbPQPghptqcLeVcppMn3wYBV9efrDwmQMp1uaYZXWyEC7yu7Vv
1790364295,8SerkEicthsnmh5hVubrH5GxSCwJD2FYK5MgnA96pump,2026-09-25T16:06:04Z,al,9fjWY4gAhmr6T5bPiRtv5EM49QyQPczVcHtuXqmMe8eG,7816.76,22Vxz446652XurLB9Z1tVZjXyhBU9zdTwC85GCuhH9cKweeN6WXXZ8ZkGKmmf8h1ptNCazicvAV8spzEMKuPEwEK
1790364332,BXnL73Ao2wDekVf72oi5gYnhoorwoLoZYQgStTZcpump,2026-09-25T16:10:12Z,al,GP4UDrSwQDfa4DV6vATx8BuJFKtRbHiJCoBMbnipeqhq,2661.5,2zVbdEU2rw6QZKbTCp8hrtyTBZFWw1qBybyCsNpsBvcLGWk9iJ9UQCxakEZGzXPgBLf5CPqXZmfHfeHNkywece4c
1790364332,BXnL73Ao2wDekVf72oi5gYnhoorwoLoZYQgStTZcpump,2026-09-25T16:10:12Z,al,3pwWLr6tMQcMCH6bqQVCGiJEZaGu7oXQuZyk96dCv2R2,2670.75,22L2hrNx62GZLb4PT1WHx4GVEP33PxXzA2kC1p9MLoCR7AD4FWRv3wc4x72i2aUS9cxUaL7NW8vkv6Srvp6DousP
1790364405,3C4izUmGYWv8fqDxz35T3oVHbAxwdsfsv92cbXCJpump,2026-09-25T13:19:25Z,sat,HizcbApF49u7WhVPBuxXMseeqtjWXrgiYMfWTGiZBE8R,2578.39,ww6rcgPGdQK4UVncxyFpdijsjr5GXJRtC7CVXAUoi4xmCsWA6qNvxhwEJ6oCNXGiEPTYAC2K74FX6cb1jFbdUFB
