ts,token,islem_ts,tur,cuzdan,usd,tx
1790346326,DYM6DRb9W7dQa58Jn717dDSVKP5KwDSevdptfwwcpump,2026-09-25T13:57:27Z,al,4EXb1sEubs5FvaEiwCe7xQUHLeADhSzk6rC8kUX2ZNtp,7738.08,GzokoWZSHjA1sdRTKLWVNievF3ixxjQEinpKyjqYtnn5Kv9CBAwoxGjsfQLKNqopc6sZTyUZ1w4sU3PdUAgtyiQ
1790346462,qhyWQAfBWW8pmDUiNWVwq4e4SZWeMgEvJ3KRRespump,2026-09-25T04:19:39Z,al,6MAmybCzWyWYLX2hxnX7YtAB2dDDkQcnX2jZmNokMdZ1,23165.11,4yYuzg2GbH2GYzbmF5py8LLda5qq87cmyyw895eEV5jMzg3m2ZLrZoXAVH96aVdwyGo9Tgp1GXVpVfBR949F2gpQ
1790346462,qhyWQAfBWW8pmDUiNWVwq4e4SZWeMgEvJ3KRRespump,2026-09-25T04:16:03Z,al,7WvuAt8ZKmEpqNukntbiybZh352QC3XqNbDCPZQzzxZR,23195.76,47kHKko9S2DR7N1tUsAqg5hVGxruzUnHC84JudL2RRwHM9k7st16uyPCAjtCLsPfq7zdJyBVPpoKX8HC2iGx6ZPy
1790346462,qhyWQAfBWW8pmDUiNWVwq4e4SZWeMgEvJ3KRRespump,2026-09-25T03:49:08Z,al,AMkUTwhEyWKK8znmH8q6c25qKZgX7zokdpgmPr1x37zn,1269242.12,3eJ5FYtdzW318BYD9WwNPV9teeRBaDLGsWHSJmFLh72TSvaquX1HMB46ukSCSYMn95VA2QUxkXx8XYWKiJxeYYZg
1790346487,77KzPrghGKrfT7V1k9ULyFpuqJE6hB1dok5byrXcpump,2026-09-25T08:35:11Z,sat,8TawwodB8Mkk1YnqJjEau5Cerix4wms61Yw1gTAc6n49,3075.46,5B1NPa5KKRW6kuYxcnh8FUcN9aYZ9pLhSU8hLQTNHYWKr6zPz6pcHThKdopzsGcWZ9Zg1PRM7TZiWC1pUdE8Xd6U
1790346487,77KzPrghGKrfT7V1k9ULyFpuqJE6hB1dok5byrXcpump,2026-09-25T08:24:32Z,sat,8TawwodB8Mkk1YnqJjEau5Cerix4wms61Yw1gTAc6n49,21785.95,2wKuUKEJEpR1iBj5PeiE6DjpDdp98DmCbzxVGGGtZK3PxWZQAthyAyBnGG6waa1S4WaoqfLDX1En4FpZXyaCFWsX
1790346487,77KzPrghGKrfT7V1k9ULyFpuqJE6hB1dok5byrXcpump,2026-09-25T08:19:23Z,al,8TawwodB8Mkk1YnqJjEau5Cerix4wms61Yw1gTAc6n49,20252.38,h4J3JLApdq92DFuoUWqc4ZxrNxsutwsB4SLCpcShRM3H8uSnZHndCvP9iKphXjWeXKW7X6jy548F4iDp4neiepF
1790346499,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,2026-09-25T08:38:11Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,11300.64,4w3Wv4b61Xiu6u6RHGgeaU6HaZM5DivK5Xqsxwg1SgzVkf2ZuJpWMmqsEsAhQDihuTrjt8G87RykAE5MFUMHugPu
1790346499,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,2026-09-25T08:24:24Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,12023.67,5f5qW3daRZnuicmTbCZUQKEHy7moZBSqs7msBscopq772J7qHhfDfmuAR6cHEXFwoK8VdgHRKdm28ooygqwKkuae
1790346499,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,2026-09-25T08:23:10Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,4187.04,26a1Wqq5pUNn14SGHy3yMd3ZcDgK9nmKpZbKuRdz3LE5FW2ihKtizzehM8keN1L5XSeTNDpaCFhFH4gr8pPn4YiN
1790346499,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,2026-09-25T08:19:29Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,12700.71,jgAF4GZxozMHQWjzKMKto3vtrUn38idWMkPj6Fo1UysvH1iHNPBsiy7jCveW3aoBBeQFmRLug7fP227eZq1njjT
1790346499,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,2026-09-25T08:04:46Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,16952.19,5dNbd23QsrHswpSc4a41SuwoHnLNBJoqtctNEz6E9xxhKfM9XshGiHrGHUHxySsb49c3Fc37E6EqgLRueiAszQnp
1790346511,CYUTE2SDapGQepdXeXCgmo5cepf8D1wgQYHB41Lrpump,2026-09-25T08:58:15Z,sat,4G9JAzftaydKjB2558MLnkYw175KMN6NGGgyxkeRuwwA,50331.24,4MbTGgc46wAG1odtNbPJeTQzAp4ssijiLWiQWYSNPE4VFzJrBxx36ENSPNbYF7fAFzPVHiSSf24k6pyfasEadaW4
1790346511,CYUTE2SDapGQepdXeXCgmo5cepf8D1wgQYHB41Lrpump,2026-09-25T08:12:38Z,al,6tzAKfHtQA4zLwgaXn97kU5C1dYsKcRy8XZhZUWmWU23,18442.27,5mvo7BEnnGK7MHyW4egcET57BQawU8Zq8xhoF8bQSS5zuyDEUPkbMb7JMNT4St5cVpNwuXE361NTTmRNAay2rE4L
1790346560,nrwJ1yLM1SyaQnvXU1uiLBRBSeXvcpGD9s8gVdRpump,2026-09-25T08:44:48Z,sat,2bti5nSkfQoWckxZWUndRABidvvALABPEULcQcx7LqS2,52582.18,53Z1eQCjdxSjUuCJG2oeWMR9FRsoHZ7q16GCM3mB4VABbhJi87eYbPnjjKK5rK9eLbQr8bP25YzX1sHrtJgAe6yi
1790346560,nrwJ1yLM1SyaQnvXU1uiLBRBSeXvcpGD9s8gVdRpump,2026-09-25T08:14:01Z,al,Cd7874xNMP3Rhz1pmZ8RbuTwagyVtRnixsZyeKbXkPei,17186.3,27YTseXV2ZCYpX3j58h6SpwhgnRajTENaBd1Jx9xXKnGL2A738idDPz6PrM7UQ7wyYSbCx3UJq5Pz3YEdob7S4oo
1790346572,5njEkxSX6y4pDy9DnLt4aiFuTE18ueswy5A4bwc5pump,2026-09-25T06:14:40Z,sat,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,9235.65,3HzfFueHwjsU3gRrHQnVjo4qa2X3Q327ZrETGSHKgt4pkGmCWw3suayB9v2QdbTxNXXrQHMSAbGm3m6dfvAoWu7J
1790346572,5njEkxSX6y4pDy9DnLt4aiFuTE18ueswy5A4bwc5pump,2026-09-25T06:14:40Z,sat,9qZvANPkPE6NHoj5W5BzJ4gb4byaVqvg1V4JCJBfiK2m,67055.44,2GMW4H3t4383TV8AoWNwoAftNwisQEChSaxrMUW8e1nrjzuonbszALP6RXW7qVv6pUn3yxaAhxsLDE4dj7M4ZdN3
1790346572,5njEkxSX6y4pDy9DnLt4aiFuTE18ueswy5A4bwc5pump,2026-09-25T05:03:13Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,18459.8,44pMoYzzzPHe7QJv94XJTYW7msVKfR4rTnqH6Dnqp5tqNGNKXdu4JWC4tXKf3sa2f9EV6vpPuG9kw8MvihhE3Kpx
1790346584,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,2026-09-25T07:04:08Z,sat,6UFZUGj1xcKVuKWv4ovu9aHeDyxcMSfmfsp89uNKUsB4,3254.4,56etkgTVctLRDWfs1REX1tcSigTHDwSjvKuFYF5DCPN18qTENymbVDtY64ziTrzASNXAK4ZAAFd6VGSErw46knSV
1790346584,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,2026-09-25T06:09:01Z,al,5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG,2646.07,4B1PCHfdPq63z7AqvKB1fdMBbPtdd9wBUhmFg2rNVP7A8V2i2Ardbp1SdXsG3ngPsnYzMqNcvrxEkteTgyvEcK7u
1790346584,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,2026-09-25T06:07:42Z,sat,3Kfjtk6cPcvUGdaxLo1Q5FKbt5GyxqSDxQrhPtkeH4v6,3985.33,oRSCaZApMxaxxFTU8ad94NePbP8GfKViMh3aRsyEb728HTci2JmRhxK7y6dfx2aKQzmciJ9QcyxzX6U7EFDnH5W
1790346584,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,2026-09-25T05:45:54Z,al,G3gZWqrYkNmYFKYCyfRCNtGuxdyuE2wiYKkZpiZn4WSS,2537.53,5goaCMXNDWSLWp8kjdM6SGDEKPmnDmt5xBSUrPzVMa1pai9ixokt7bU5oBmkqaXk7WHsrkr46NdP5mNgKBU2hq7u
1790346584,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,2026-09-25T05:31:35Z,sat,H9TMtTxBL84rqpX8uqC3TpTgM9BmE3bJDPzStFk8U1Th,5478.01,3tQkuiXxCwCfL4iceh47Uhs1JuK37o7rtPkCawHXgAUFDPvkQ9QybUDo7eNKujZoNxcSK24hoigSP6WP1j71Yc16
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T07:21:49Z,sat,66wniJpXzCF3DT4R9nuHWpdwNwLNUeTN1jLJLNkzCFJf,3089.37,3cuHEhYMNnbr565p7McnbQE2VfVqoT7z8WrJo9xbim1WnghoXmcvN83pL8ciDy2puzfVoiRGSYBUwdp9EyPumpP9
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T06:05:17Z,al,HANcjmXUgZ5as9nUFcKC7ang9hwJcMYE7fCF5LrXZf4j,2554.94,2qtzwcZftACidMnnNiuXJsmFVWDYEdmx2uf8ybEHC9bjxCJhbiBgU8ZocQLRYGuWxJTfzrvk4oV8c7fFbpCFL41k
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T06:04:32Z,sat,HANcjmXUgZ5as9nUFcKC7ang9hwJcMYE7fCF5LrXZf4j,2580.85,27DBHAUEngZda8uvwtXKTGhyje9whHaLVxN7vHDp68MVjQ3EgfMCy1R89Q6vLfB3GLezsgPBA5E3REYZM6VkMxCy
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:53:14Z,sat,6d1HdAWAVHNnQkpUoWK3EZWHKxT892FtzqgqHfybaxZ1,3787.12,3j3FREaXj7XnJga9uNgN8wciDAdMupAANGsLpN6KKHJtAMaWYnEc6gvcupMvJGTR6ZkEuDC1JvPXA33LKb9otEJ9
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:48:24Z,sat,CzU8MaRcwvwUoNkwJFLbvtFWJugcEXAhDDQqNFE4ybb7,4854.67,3vJfoY5e9Mjxxvwq2y6rEhnU5gyjQffQnKeUW2NQ7UmMjgZqgsSNkkcguxPTcehMCMteYKk3BkH2BLyrbAamq1ud
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:46:54Z,al,3eYSCoo8zSu8yTkWthfxpawqKK7uWTeqSXG9UW6hT6u9,4045.34,TdYF5fcBuY8jC7cahrPnME2z4tx2ccNQmNz8RogHRaPuLfxyZCMLLbLCw9jiPDeN89MaiGcBHtWyyTLvH8sgsT2
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:46:54Z,al,CzU8MaRcwvwUoNkwJFLbvtFWJugcEXAhDDQqNFE4ybb7,4955.04,ijenzczk6yosLz3yxso2kpc8R3uai9miWbi6QJqjhgBdabnEsFWzZ4MQt7wj8p9ktvJwsFMKjmGudZ7yjPgaS8H
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:46:37Z,sat,Gtw5QKLnYazyApkzmCXo9GvXa5sCjwvx2bdRLaid8FHu,2547.5,Ck72gBVEv2DK26d4EBdcdY2XMx4J4uhTu6WaNWbpr3ufZq58hnpBCKje8VMv1cxwM4XnV1CSDRhTs1JGdC6y4UF
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:46:37Z,al,4cEDDVwJ7oQdiyrqFUgqTfiCoiSTQZhCwNbzPbGGvAFR,4041.34,42GcwNHiFSnk5ovooSkcE3kM2Grt6krv3uahrEDXMF3sy3JgvujhYf11XRHnLGPn8vB7wiC61KX7wqomqpxx3FdF
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:37:38Z,sat,93FbFuvHRgcVCj2Eo4q14WM3qaYMWq9W8tH62jARzFJ5,2691.0,2QGpjcS5gSDCNu9T4kUjCyVuqGH4zvvCvU4ZXQmRHiseSoEsFgJzKNgEXqDg5xoaef9pVaXktMu5eUmqJ5zMrwG9
1790346597,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,2026-09-25T05:37:28Z,sat,4FuFZjEQrGrFcfFt15g4cz1RqPf5GYAWvDfftUu8HXEq,3790.15,29mAZi1bg4EnAMP4hrHU4YkqxzgcAGWJm97pydbTyefFiYoQ8Byk4T3ogDXBiuqTKSnA45PiuMdGjfDoMsPsggvM
1790346609,7npCde5WD4biuy6EBJdQUyuZzeSu88YGsgANucbxpump,2026-09-25T05:45:22Z,sat,3dgxxcFfNqCUECFFGNeRNok5fZkBGi435v8rkSSqrQJ8,2848.2,4mnERzHdbpHGmMBWszNCDuaz6pKA8jKtbbgrzdZigghqW7YzvvM4nQs3ZZLzUzbXJG5PCTkPwWHLY46gbxjExDJM
1790346609,7npCde5WD4biuy6EBJdQUyuZzeSu88YGsgANucbxpump,2026-09-25T05:06:03Z,al,6TYB4axzjHntqk5Ut3GVAcaurFM7XLJnoFKjs7axaaDt,17274.7,52wFP4B1e4ZJ5gFaKBNyb6hURHkg7MmLY13yV3DnDeqnQALTyNjZJ2Y7LBYVXpw8pDyE62osvrpZ6CtANUwJhhvR
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T05:43:30Z,sat,HDPULyHhMqwfWh45z2fQoGzmdp6dcRihy57dxucmrScg,3018.59,2QtC9b9gfhy3jJn9EjmUtpXmzC9CBqomxJorfkPzJ12ESpgkN7g8WgV9E77UsmuR2FgPWixWVXhDj3bCqqFSSGtX
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T03:21:00Z,al,AuT92NT9PWmRdNdK6GPbQk8n5vBXfpB4tUP9e9Kj3bLu,2893.96,DSXNSrgkh2hLUCFMfSW1PAL8oAFMmASnvoaNNe8npAnp2r2vve3z9Ynfxd3KuhjjsbD8ZUm56xman91G2eZMRp7
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T03:19:43Z,al,AuT92NT9PWmRdNdK6GPbQk8n5vBXfpB4tUP9e9Kj3bLu,2893.48,5ok3Dz5tHiwriuCSsc9Vs5S77zXPaJCbdmNAxssyTC5MJZrKatiy6YRCQ3NgqL4zWC9T9bGnzygMJw7kc6Jp4eqj
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T02:51:03Z,al,HDPULyHhMqwfWh45z2fQoGzmdp6dcRihy57dxucmrScg,2970.02,R254yUxhrNSrrQFtQsP7SQec8PpCS9cfVYCHTsqECSNnE1czPhgAURjSkmY7oecLFFqcT8agZvdLPx6GeodKumm
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T02:00:02Z,al,DdM1tyCdoEyoxYYmGMjdf5rRPcpmj3UzZTpE7ScuTf7d,5570.25,4YfM1P8udbxX28EWCCEzfCMHmC8RfRCtGcPwYmJM3EBGweip7r1nrFP7RDQW4LkKMuE3AN9kVCZD3vEhYxMEK2eZ
1790346622,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,2026-09-25T01:41:26Z,al,GZetT3iRmhuzuT1gkSk69MXMe8hRJZJGz1PPdKW1J2vq,2922.57,322r17kXASojQJifnY3z4RpEgK54NfLjat5s83DvzrS9B54ViVGKqu41ATBm96obrtcs5HBYA3ryuNqLyYkSNudS
1790346634,9eVM5wGKUWNAR8BHRsCCxDq3KFNaX14oBvyPjd5fpump,2026-09-25T05:17:12Z,sat,8TawwodB8Mkk1YnqJjEau5Cerix4wms61Yw1gTAc6n49,24034.76,3atD5aGP5v34FAp4wY6wDvLb1bhLVTtzY2DkFPk8Hq4Rc4psNUtgY9j4TsRYxt5xwuCianc63RKvBXRht6mL8THz
1790346634,9eVM5wGKUWNAR8BHRsCCxDq3KFNaX14oBvyPjd5fpump,2026-09-25T05:03:58Z,al,8TawwodB8Mkk1YnqJjEau5Cerix4wms61Yw1gTAc6n49,19036.3,2bAqTYHuLZEGmKMZWtHr2JgSZKw6PBhgBG2HERXfW9vtCyZzRGssAjSu5kiGnvcB6K5gp9WLaGNAPv421d5m4vSm
1790346646,Ee4wnT4xjivSoYmHGFQVQgvufsMgqU2RbjM4pYhopump,2026-09-25T05:23:24Z,sat,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,16174.61,42YqXnL8aRnTDQVcdNqqvZk15kRSFjY8r36dHq5mqDR9S38wwvFN42XUmwHM5hLHHicJGR6DCW4beNjWtfmT4YTt
1790346646,Ee4wnT4xjivSoYmHGFQVQgvufsMgqU2RbjM4pYhopump,2026-09-25T05:12:26Z,sat,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,35464.24,V6CGTKNDSZKRcp466CsN474zGayEBMzXPouuMfeeQzm2MyrwV8hMFYsQiAJYQKkAvK6SkN2hhaBS1HMsBnuQtwf
1790346646,Ee4wnT4xjivSoYmHGFQVQgvufsMgqU2RbjM4pYhopump,2026-09-25T04:58:39Z,al,HHKuYTFSF4DnZxmUoWrJGwCK2iGVSPoVQF799UnfLKbs,26843.44,5huGYktxKt3PMVomypkf9BoVS1Mw2G8Uyns2fBQMGKDgMewx7CtxjzijSyf7gB6XJC8CtfV2e9TQAvWqB8LqM3P3
1790346658,T3kYh6TETQttm5YbBxHjwBKfvsd8Hm6y2wbweANpump,2026-09-25T05:17:30Z,al,CkFATTCa1smfH7tPPMy99wRcNdz6AoV8SGGFUvSvoLUX,60065.71,33nEEcqZM4HDGVRgTGqAad6eanqbsagMDUxRoEWzPsvj3NXwLaoJtYdsGBd7ALPqjXPp6XNY7pMnbfkD9osNvVju
