ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789803912,2ctiMWm3BiAHQkfLpPZzJDskytNMdAw6iTkodRCq1zzE,RSI,LdfEFih7J6emtaqWdSUN8jqPiMs17iYq5RkTXpxndq1,raydium,1789111400,0.000001765,1813.83,1766,1766,0,0,39.08,117.13,0,0,0,0,0,1,0,4,,,-24.34,-38.77,0,0,0,1,CPMM,,,,,,,,,,
1789803914,7wW1a1DYJq22tbYstw1VPMxk6ScgwRXdeXnphFtusuGa,OTHER,2XdQLnZ7ogfjzqA3zSpdkiBdjniCE5iD3cAt4FjoxCyr,raydium,1789111898,0.000003363,5117.7,3364,3364,0,66.41,66.41,435.89,0,0,0,1,0,1,4,7,,-6.68,-6.68,-13.23,0,0,1,1,CPMM,,,,,,,,,,
1789803914,8iYPW781jBDu8zkC6PFY8WpvtbHxSVMgBX8aPnNmRY3z,EMBERCAT,EiZvARbXzfx9XbMTJygS8LU8rBjwhV2Bw9ZG82cXcEku,meteora,1789024501,0.0001937,47101.43,193710,193710,4.86,1951.77,21394.78,126778.93,1,0,13,22,154,149,908,594,-0.96,6.74,15.94,-28.4,0,1,1,1,DYN2,,,,,,,,,,
1789803915,C5tGuxaPnbxHHP6RTpAQs34x8TN8A9ZfJxcfizd2WF3u,stocklana,HwSUdcDqu1yUuvjsrVhwzSPhrfRjsxcrAWT1AMurtrt9,raydium,1789133472,0.000008964,8599.78,8965,8965,0,5.5,99.81,2955.43,0,0,0,1,6,6,30,44,,-0.26,0.62,-38.29,0,1,1,1,CPMM,,,,,,,,,,
1789803915,CGwAi8WwEcte6XmbgqSAXEQF7ZLdHfrj3HDtv1NUpump,STONKY,5WNMuqfq2RuvoBCr2AzCw9Nyy5UP9EButURvpRe87Km7,pumpswap,1789133199,0.000002669,2732.21,2602,2602,0,0.08,27.28,164.35,0,0,0,2,29,29,184,190,,-1.3,-0.95,9.98,0,1,1,1,,,,,,,,,,,
1789803912,2NdgMAFbWVHvXJcoAwuRkTfYn1j97THVCThWATKHSTNK,UHI,HxaoMaQrpZH947ujX9hbN16jhWAjdbBScgTqZApeNrMb,raydium,1788840437,0.00001508,11105.55,15080,15080,0,0,151.66,2813.78,0,0,0,0,0,2,15,18,,,-5.14,-30.35,0,0,1,1,CPMM,,,,,,,,,,
1789803915,D19orhRdeNGPYypFg5JgqDRhpXq53JnAQ8nTPWe3i4J6,Rock,F4MD91Xs5GLrEvs2vkekPF9srJYoJChK1vKcRM33SkzF,meteora,1788930894,0.000006555,7867.85,6555,6555,0,0,7.06,59.55,0,0,0,0,0,1,8,6,,,0.81,7.3,0,1,1,1,DYN2,,,,,,,,,,
1789803912,3C8NJBaCK1uTnuquThMj12UQdzmrwkx3hk5fbT7Vpump,EMBERCHUMP,DMRU5sbFSVRBDpzaDDRdkdfgMgaptyw8w6WbnQBRwP4S,pumpswap,1789134655,0.000002456,2743.36,2429,2429,0,0,1.22,15.87,0,0,0,0,1,3,17,30,,,1.62,8.63,0,1,2,1,,,,,,,,,,,
1789803915,DWAi7YhCF59EfLUm9nZwdwJfAyExzqvZCvyax9KakHry,WEN,H9Tc12bg2tNi6aD6cjKJHPpRwKEDjehCXbAEDdys269h,raydium,1789137974,0.00006985,21622.35,69854,69854,0,205.87,3338.24,275360.77,0,0,5,5,25,40,1567,1502,,1.72,1.06,268,0,0,1,1,CPMM,,,,,,,,,,
1789803916,ErUbNDfBdQ87g5vXxmTwYVSo7wKkRTs2ArcYtodkmwXY,XRPCAT,AkuTEFTh1L2egTsMmmt1kp65B3ApjyRT4Q6jWLQHGXUW,raydium,1789085056,0.000005281,6303.34,5282,5282,0,0,105.16,489.68,0,0,0,0,0,1,5,3,,,-5.89,-9.32,0,0,1,1,CPMM,,,,,,,,,,
