ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789857825,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,MINER,BCom1yyzu3gmNc5peBdKhUz15PewAZjpsU1zDuoioBEi,raydium,1789070834,0.00001951,13202.12,19518,19518,0,184.31,423.28,5975.02,0,0,7,4,13,10,130,61,,-4.59,-7.54,-10.49,0,1,0,1,CPMM,,,,,,,,,,
1789857821,5MdA82CL7GwKknEYzBWUrzCHGVyFGfJYZkK9NTMtSTNK,Peptides,sFsY6jMRiYEu7Xoq2hG7soTkLg2hoG6o8eCjADoyAzR,raydium,1789122244,0.000004023,3826.01,4024,4024,0,0,4.06,95.41,0,0,0,0,0,2,1,7,,,-10.09,-11.54,0,0,1,1,CPMM,,,,,,,,,,
1789857825,aJZoaVr288mTW3bvCYac22Ndccoj1YZNyg1GKCfbxyF,BNBCAT,D9hADMahTUkub4Xy2FK4YYU89xuYJaTCbP5DgJ5iNrSJ,raydium,1789121978,0.000005175,6223.9,5176,5176,0,55.55,108.93,887.6,0,0,1,1,1,3,8,23,,-0.77,-5.05,-22.51,0,1,0,1,CPMM,,,,,,,,,,
1789857821,6yudUgpgp5YMzYf4L17jmnGW3CPjdQfQ38htcaUNF3Xm,Stonker,E6Sa34UNPpc64fFEyR1BB2wnFw9cVJPdmWtrtpYA3TkQ,raydium,1789100453,0.00003849,19019.4,38495,38495,0,749.34,2810.87,9103.85,0,0,7,8,25,30,99,88,,-13.87,21.01,45.15,0,1,2,1,CPMM,,,,,,,,,,
1789857820,3YMNkRKhZZXYQVH4sdy24V6hKw4mTR2QRhA41j4PcRTM,TBURN,AefFADrGud5WXRc8RqG7hcJ327dreujLRkkWYQp5BmBd,raydium,1789149775,0.000002845,3606.27,2846,2846,0,0,1768.75,1768.75,0,0,0,0,10,13,10,13,,,28.43,28.43,0,0,1,1,CPMM,,,,,,,,,,
1789857821,8PBCyTAd61JuVvUdzT3CgYmyc7v8c3dP9xoP7p9m2gGL,WAGMI,AyrtFCtDsvJa5MTdoCr3rHCpAANYoQhqm9N7HQktHxZ2,raydium,1789172305,0.00001496,10060.86,14965,14965,0,506.61,23451.51,24320.53,0,0,5,8,245,138,257,152,,-11.96,228,241,0,1,0,1,CPMM,,,,,,,,,,
1789857824,Fuj8g6buyP4DgwZ3XQ9HZMfwCLLHzsFw1QQPDy6cSTNK,Memestonk,gH2tZFvtR9TJyaSLSNZyqPGHAdb7nJJaXP7jXEohHr7,raydium,1789194811,0.000005906,7267.59,5906,5906,0,0,201.18,258.11,0,0,0,0,4,23,14,41,,,25.22,39.19,0,0,1,1,CPMM,,,,,,,,,,
1789857823,E48xVLiza8JmnE4Kszoz5tF2Ce15pAAjRbGCkeYApump,JUGGSOL,4vUxwjnk3NdhExvqUtYHRYdJPaPToHRvhMnbu2Fmbwzr,pumpswap,1789216007,0.000002701,3223.6,2629,2629,0,0,1.97,8.09,0,0,0,0,0,1,1,5,,,-0.77,-3.67,0,1,2,1,,,,,,,,,,,
1789857820,3o9FX3rc2VbcHugk8MjFxLn3fgHMLiFkDA3QWoUSpump,HODL,6VcDLAMaKGEQLX7YiR8JnwUnoyU9mMJuMSYZnK9XmVTN,pumpswap,1789232417,0.00001068,9634.47,10463,10463,0,24.72,84.71,763.81,0,0,2,2,7,7,23,27,,-0.25,1.6,-14.62,0,1,1,1,,,,,,,,,,,
1789857822,9oXA1VWKNiYDYa6VKHBFFBBvZdvuhw1b2eD5Aka7YrVt,FLAME,23B6d3FvDu2eiZxyBLgWdm2W2vn1bdRwJTR6NCfQpxGE,meteora,1789122774,0.0004164,55162.75,416415,416415,160.67,3561.71,12450.3,79884.72,0,1,23,15,86,75,416,411,-1.05,1.1,-13.51,-27.5,0,2,1,1,DYN2,,,,,,,,,,
1789857823,D21NoqVeYvyrjnZ5to43pHF5xoKUwY7BSjcgsM6Uoebw,STONKNOTS,21VvvXiUsJ9ex2dVQk6pSC5VeYhkVE8j3hXhSJHC3F7x,raydium,1789259683,0.00001354,8505.73,13544,13544,0,158.66,382.79,2080.36,0,0,0,3,4,12,32,32,,-19.66,-9.22,6.47,0,0,0,1,CPMM,,,,,,,,,,
1789857823,DDYsUN5DtMWRb2FFs9emXtFKSFL8C1JySHZmSUZL92g8,ACTX,CVSFAUTS2z4q4bv4uobAMVGf1SzstPQKRmMATJAYAqNB,raydium,1789260479,0.000002177,4118.57,2177,2177,0,0,0,8.41,0,0,0,0,0,0,4,4,,,,-1.58,0,0,1,1,CPMM,,,,,,,,,,
1789857821,5rE6xNX2su82uXYHAUgsJDqnRJU3cwsKS79PWUqapump,{CAT},4bC8VpHe5sZEHd13qxSKrDaZQcp2sgrrxg4ZuoGU9E8f,pumpswap,1789283001,0.000003058,3121.1,2934,2934,0,0,0,158.81,0,0,0,0,0,0,2,6,,,,-10.04,0,0,1,1,,,,,,,,,,,
1789857824,GigA5pdDKQSkCVPSbCQVcrdisZW1ZZ9eWK7rahDrKj4j,GIGABRAIN,G5fFgx7KNRfRDt9KA7CCb9bW2qEPJGGKodoTEjj562ui,pumpswap,1789302849,0.000002327,2564.84,2271,2271,0,0,0,3.7,0,0,0,0,0,0,0,4,,,,-0.47,0,1,1,1,,,,,,,,,,,
1789857820,4MjrGwD4SpjVN6JPZJfmHCUmnJynoTz56tbzCX71SxE9,FINE,7XP9mvZbdPkg62EkUPLE3aEBrqCTMU6Ee1z3gEtkMDzp,meteora,1789137705,0.00001770,7328.26,17701,17701,26.1,647.63,1873.1,6814.55,0,1,5,5,27,19,84,59,-3.32,6.57,-14.3,-23.63,0,1,2,1,DYN2,,,,,,,,,,
