ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789940677,FiHpuVdsEqsMC571m9e7C9Ct1mgUCr6x9wB3pq1Fpn56,BODEN,9TymA5XepTVna5DcEuq4dGePRidYbvdQoySvWcyVAY6W,pumpswap,1788956141,0.000004745,5143.3,4630,4630,0,0,174.47,263.29,0,0,0,0,1,5,4,17,,,-7.64,-11.41,0,1,1,1,,,,,,,,,,,
1789940674,8H5yfL1GoDETLDaLYZzrgQuZs37eiKJjdfP21b6ypump,SAAR,6hzdUCkrzgoJ5ugz2vWwKd56odxziZwyMEN7CCF7hSKy,pumpswap,1788562544,0.001921,130389.78,1829151,1829151,495.9,6023.68,20470.81,88974.89,3,1,29,24,128,123,485,408,,8.21,10.45,17.44,0,1,2,1,,,,,,,,,,,
1789940673,4mSGtSCjZm6qQcef4p8mNMbSyAiqVBStgHMo5w4MFP6L,BoB,722FSSdCzNEsn3kyeXTX9qxVMnq2n3oYJ16EwaZ6QKP3,raydium,1789118463,0.00004659,24493.31,46593,46593,33.11,796.02,14668.78,36601.26,1,0,6,7,93,66,300,202,0.98,-6.73,54.13,246,0,0,1,1,CPMM,,,,,,,,,,
1789940678,ZesMGYmokFiEuDvNzWeMhB7jxF6eUW8c512vwSKSTNK,🎒,CW5jBQCAw9btDETXs2hZsDUNHYAaXpx9mgKfzYimsebh,raydium,1788769302,0.005003,332708.42,5003046,5003046,2019.75,38464.46,773434.82,1922621.45,6,6,74,104,1361,1571,3962,4202,-0.72,-9.7,21.56,82.15,0,0,2,1,CPMM,,,,,,,,,,
1789940676,DrdwSUzt5ZMqa9Yj1cpvNRRx7zQZP5s9Gm2S8m62STNK,STINK,GHp34Zq9EjTjj6DTsCnP2czhWZDuLUdbhuetNK38igqM,raydium,1789124324,0.00008278,29055.14,82781,82781,42.53,2591.1,14660.51,38483.86,0,1,17,14,120,96,374,266,-0.59,-10.18,26.9,44.23,0,1,1,1,CPMM,,,,,,,,,,
1789940677,HYm6BfpDQkfUtnCWVnj6YAGzJvnpzuCWDZKrpbAVkBFh,WUFF,7GA65yufYGnzdRaJCjy7QPPrivEsf4f85uaTwy4DQaQL,raydium,1788792411,0.00004733,19707.82,47337,47337,0,862.72,3151.47,5911.04,0,0,1,6,7,20,46,38,,-15.6,-33.13,-27.86,0,1,2,1,CPMM,,,,,,,,,,
1789940676,DeCbrdr7VGSL7BTFufojwoJ4gudUrxE9pwBzJ6sApump,poukŸ,5z9oZrUShm7NyiQZdj6NjmuYVAC3sAM12aTTvrmAq89L,pumpswap,1789039185,0.0001658,34020.94,160432,160432,0,2.14,20.28,763.33,0,0,0,1,0,3,20,14,,-0.29,-0.12,-0.24,0,1,3,1,,,,,,,,,,,
1789940672,29KvBXvMpBrkNNeYPYTHARb6ysNSYBcWirnnwxb7pump,BRAINSAHUR,HgT1tZg4286zzaU5vw78sPMG1aKYHFxTLVnWeHxo9GWG,pumpswap,1789140994,0.000001849,2016.28,1802,1802,0,0,0,0,0,0,0,0,0,1,0,3,,,0.45,-1.24,0,1,1,1,,,,,,,,,,,
1789940675,AAHvR3SK2KKa6nGyJZnkbbauLfEWnxqZGgbHHQWG8Aqz,Quagsire,F9rhgos99z63YSZ8u3vXJAZpsLAHVRK5yALTaiFPk1FW,raydium,1788825911,0.0001371,40453.14,137165,137165,1433.39,4677.52,24405.08,185517.83,0,1,8,15,135,94,1308,953,-13.01,4.32,6.22,38.47,0,1,1,1,CPMM,,,,,,,,,,
1789940675,9psZbS4m1hxLcJ41vjRY9dd9CRHkjc1o1saS4d5STNK,S500,HsoweMrJqdrk6bCQ9zXgd4d4u1rjPENAE2F28QwLKX7F,meteora,1789139701,0.0002705,135332.28,148735,148735,0,0,0,164.7,0,0,0,0,0,0,0,2,,,,-0.65,0,2,1,1,DYN2,,,,,,,,,,
1789940672,2RbedkHKGCfJ7NyeQBGWSParreAzSeAn6D8GHqLzpump,DELIVERY,JDAY2ptw6QikC4PHvsbL4VBGnFKRCc2XpKj2NcQjpZAS,pumpswap,1789143122,0.000002869,2947.03,2679,2679,0.51,0.66,21.65,21.96,0,1,1,1,23,14,24,17,-1.29,-0.36,2.15,-1.12,0,1,2,1,,,,,,,,,,,
1789940675,CeEitaSeF2dUsPmiR44Arp6GRq3TsGNNKKCyFBZ2pump,9/11,4mMRsho25AgxhKb8ytwGLy1tsD98q6HJL2T6uNtZbhGU,pumpswap,1789145380,0.000002518,2629.86,2444,2444,0,0,0.1,1.64,0,0,0,0,0,1,0,4,,,1.86,-0.52,0,0,1,1,,,,,,,,,,,
