ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789903171,2bRoY87nsBq84TTKJKFD5gYxVLPhrTPKK9MaheSLCCLg,UNC,4UzewNYxrvNzATKiSDXjynL9krknGX4vzUxbnj7WtCBw,raydium,1789104206,0.00002880,15268.17,28803,28803,0,7.31,367.47,13783.67,0,0,1,0,20,6,204,60,,-0.34,7.06,62.94,0,0,1,1,CPMM,,,,,,,,,,
1789903171,3XQZDtpn5QisVxcvB4sAReoknWnooU7yM4YCQtj45nqp,FARTCAT,85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,raydium,1788949208,0.00005666,22350.11,56670,56670,0,316.16,11095.38,30479.62,0,0,2,11,123,109,402,281,,-3.85,15.87,-22.99,0,1,1,1,CPMM,,,,,,,,,,
1789903171,2YhZUBBVxoDAEtXMhkRjHvAHvkDibyxN3ABHQ9Sspump,CAT,AnL7ZGja9PQQJCUSPAPY32W3VaRmWkTeZquUZF2KYsW8,pumpswap,1788931045,0.000003394,3193.32,3279,3279,0,0,0.2,2.98,0,0,0,0,1,1,11,13,,,1.4,-1.77,0,1,1,1,,,,,,,,,,,
1789903171,2RX8rVoMSCQkDMKeDLNBRc2mXDoTevx77T8gTQ4KkdPU,CYBER,2YtcCVNjo8Gi7WKeiYMkcvc7EPQZdfE65TYZJXm4eMuq,pumpswap,1788930538,0.000003694,3656.48,3531,3531,0,0,0,14.36,0,0,0,0,0,0,0,2,,,,-1.67,0,1,2,1,,,,,,,,,,,
1789903172,8jkhbnbZJjajwdNxNrfQSqjMUH5wJXY8tDXWgtDJgrF1,BONERO,xPe157Q8iKKsuWkKDydox87JrA6yuKxd6iNd7oGAXsx,raydium,1789278067,0.00006574,23095.07,65749,65749,631.15,2532.56,11900.76,47866.18,2,0,15,8,87,48,269,209,11.76,16.46,-27.24,-26.4,0,1,1,1,CPMM,,,,,,,,,,
1789903172,8thd7APG9E1bwQgQ8DxHAA7GvM8cDQVpn6V42pqQpump,VALTH,UPcGrFPi9MY6kskURJUTAbvVGwWFkAwE81faPAWv5mR,pumpswap,1788962839,0.00002037,10960.42,19171,19171,0,0.58,58.91,1014.85,0,0,0,2,4,6,25,40,,-1.78,-1.52,-4.27,0,1,1,1,,,,,,,,,,,
1789903174,DvdmEnztCmXwBnAbedD48XVGZJSxq31zNvnyftXdpump,pill,Bof2XL9zAbLZ15kzAXcXy39wDeZFgKwyvb3UVkv3FhsX,pumpswap,1789342309,0.001288,130984.17,1244800,1244800,724.66,10258.15,55390.84,233449.35,0,6,26,30,147,167,638,637,-2.71,12.65,48.07,-12.93,0,1,1,1,,,,,,,,,,,
1789903173,9LsmvhiNThFurje813v7STBDoQS4wtUySQL3oJXJpump,Jabal,2sXA5dVoje7k4aPNGTAZ3v7ux8RmEt1RtFEhXeapeGmt,pumpswap,1789385052,0.000004460,4250.65,4308,4308,0,0,4.52,132.55,0,0,0,0,0,2,4,11,,,-0.02,-6.29,0,0,1,1,,,,,,,,,,,
1789903173,D75KtdgF7eouvFWjs2xDKRNPYJ5dRzUKg8pSuthMZUN1,LILMET,3wRxFYSpAG941xTatfyh4G54RThikVRenB7ggzTKfJCv,meteora,1789128911,0.00001785,11976.47,17858,17858,0,151.65,359.31,4430.73,0,0,5,0,22,4,56,46,,5.07,8.68,-30.13,0,1,1,1,DYN2,,,,,,,,,,
1789903173,CT9YFpaLeugv5BCXTo7ZmM6ad1eGhQgx9hReAy6RJnC8,BCAT,J5BNUBDKaSGt2FtEqnMn6mWHK4WJN7ZXs9UTkiu5J7J7,raydium,1789383926,0.00005522,20035.38,54924,54924,1.06,20.22,136.1,1281.08,1,0,2,2,7,2,35,23,0.02,-0.37,1.81,-2.22,0,1,1,1,CPMM,,,,,,,,,,
