ts,token,tur,d1,d2
1789260543,Tnrxk9EJPbDZ5MYis2sn5cCYWy84Fc3R7FnZ74Apump,profil,,
1789260543,6zoe9bgB1yQUe3NpeKxuZcGsYsiGdAxWEN4vyQD2rx9f,profil,,
1789260543,GZfnGZc5RGJ4NzdQJfwn1AB23PvHc8ind3US9Vbppump,profil,,
1789260543,EUTipzFepgT9614RaCQaKcqL2NnJFDmvpTcZTrXYpump,profil,,
1789260543,GRtWFNbfsxV9P8ikDNZNLFqEBQ2yfSzX8SBMudbhBT4W,profil,,
1789260543,6YqcqeKmuXEqk4QuT1NBqHT3iuY2KAu896nSzjSTpump,profil,,
1789260543,6bcPya1xH2hvyEHds7KUgTQGE9VvZ8G6j227fpmRpump,profil,,
1789260543,9k8QhR9chspuaWACWKnYddznJqVch1KHFQC4Nzafpump,profil,,
1789260543,STagEBz7PG1cNLcVMj51Wyoige4qieKzQDNXd3Epump,profil,,
1789260543,7McEWYQfbCc1m744nJUeJgvt78FiJTWWsgoCrUG4pump,profil,,
1789260543,DEbvZt2QRA8yqNj2Lvsn8JdWjTmZS4yajwpzYL4ypump,profil,,
1789260543,Fadp1ReowP3NASFX6LXKNG9GYzBTCuNZ5oXgf9YQpump,profil,,
1789260543,BxVt65gsyy4DMqzPx72BaLbKBTaUdQTXV6wnTEFXpump,profil,,
1789260543,APVq1aTk5DuCzoYcKi1AzHzo43ZQJFzUkWwrgPqLpump,profil,,
1789260543,AM6waJDMG1FpqhHMDWjyov3xL8Uzdz5cy4XQjZmbpump,profil,,
1789260543,7yLghwqzL3jRZXZgzZAzBXzofSMbVe238hkU9Ni1pump,profil,,
1789260543,3SGWaWUbRA98rm23Eu6Rgw7FK3UuqEPnyMbrFeifpump,profil,,
1789260543,3JjQD7cYBEr6aMjZ1vvNFXZnTDrxTDxznq3ry7PKpump,profil,,
1789260544,4eLRe7Vh6UWDNxiDZPg9tqiEsaXnWf1Ar9SDam9Mpump,profil_guncel,2026-08-21T02:47:33.498Z,
1789260544,RJMYJKZe1DR69XwznGAfWx5QueMmXQ4uPt1Fuphpump,profil_guncel,2026-08-21T02:47:18.131Z,
1789260544,BbGcaeFpwhshH1EJTbh4KJzrgRgjLajx1afMTnRVpump,profil_guncel,2026-08-21T02:40:22.556Z,
1789260544,GqnkeRkiSNMdRNCg94hpsBJnQq9ZFsicWhnyDBWNpump,profil_guncel,2026-08-21T02:37:49.493Z,
1789260544,AFLtAUCxuu6rSfpE2d366zvQkG5KPBES9Tnr6gNVpump,profil_guncel,2026-08-21T02:32:18.071Z,
1789260544,QY5tHAnGgDjq62L4Ch61oFEeEUHF83H8sFS2yZLpump,profil_guncel,2026-08-21T02:27:48.069Z,
1789260544,CzeYh6zKRwRXmNwrb7PdQTCmd2upRSRH1iyh65bhpump,profil_guncel,2026-08-21T02:27:07.211Z,
1789260544,DmUsS8DzCUF65MYVzYg5UaBe7GvKnqso7bgiGmGapump,profil_guncel,2026-08-21T02:15:48.057Z,
1789260544,4H3KjxdCwZ5dKAtHy6uBukDEi4QAuVEnzq6mHR8NTRPY,profil_guncel,2026-08-21T02:12:48.110Z,
1789260544,DWrrbYP65oo33Fk83iaQVHQhytntFM1uooyJHjaxpump,profil_guncel,2026-08-21T02:12:25.054Z,
1789260544,BorqazWEAnSQDkCkMSQFHw7cbi5o7CCbsDioMySTpump,profil_guncel,2026-08-21T02:08:35.351Z,
1789260544,4wXP83KvMNHBRqczkqwNfCgj7kuUqnYZ6TgnxrMWpump,profil_guncel,2026-08-21T01:56:17.979Z,
1789260544,3vWyhqT6wLsBTS9nGfoQzHFRva3JYJejNeXKUxS7pump,profil_guncel,2026-08-21T01:54:22.955Z,
1789260544,2cpzoowjxNkBdyjqa1Dd21xbzbYCCuKGQ3kViPQ5pump,profil_guncel,2026-08-21T01:48:47.953Z,
1789260544,GDDaU4iuYHTX8WdRtRBWUtg1uTvEtK51hwasgGBJpump,profil_guncel,2026-08-21T01:47:18.333Z,
1789260544,GFZwynuQ2LboU1zJBiXCPpPC4hnj1SVBpYmRHASrpump,profil_guncel,2026-08-21T01:44:17.981Z,
1789260544,9XWmHuoR9yRxC4VaDU5US3tX6hMGqJWHF6vYQqHFpump,profil_guncel,2026-08-21T01:42:46.072Z,
1789260544,2ZxDytvJHqa8Y5JizKfXiQPPpp5uJ8BWXdkNJq8gpump,profil_guncel,2026-08-21T01:38:18.052Z,
1789260544,4wTsqNF9bbP3D5Em1qksiPufs2GDZsK5HapSvYiWpump,profil_guncel,2026-08-21T01:38:18.029Z,
1789260544,Gj8pxESpdiirtBSuF8zQ4DWTAvK8TbpFvvTMLkk3pump,profil_guncel,2026-08-21T01:17:17.874Z,
1789260544,42ycK9ArByM4eYxuKubiWxrYpcFbsuXunpDxHZWAfDgm,profil_guncel,2026-08-21T01:13:50.514Z,
1789260545,F8dStQxqijGctDxJKe6HCJqvjpTdWj6XJBHD7cuTpump,boost,10,50
1789260545,DEbvZt2QRA8yqNj2Lvsn8JdWjTmZS4yajwpzYL4ypump,boost,100,100
1789260545,7McEWYQfbCc1m744nJUeJgvt78FiJTWWsgoCrUG4pump,boost,30,30
1789260545,APVq1aTk5DuCzoYcKi1AzHzo43ZQJFzUkWwrgPqLpump,boost,30,30
1789260545,6oGuFDbEeaSzTcvrmmd2MqfNYwHKXFoN7regcR22pump,boost,10,10
1789260545,3uEVodfTeqLsBssjQ5VPEwwdsTwWCJGCd3FVyx7RUNVB,boost,10,10
1789260545,9iJgiRRawY6Vvvnjvn4EJF5nuLXgrLT11zkApEXVZLaE,boost,30,30
1789260545,93oiJqw78EUpL4JAxKSb1rdnsZw69HQjgQQ9DVpPpump,boost,100,100
1789260545,9BVn3Y8tPghbnGuuuxoj2mGekqgSQV1M7nALF7brpump,boost,10,10
1789260545,BifUDWQFpbTrSxYXBnqCpAVYgcyQGzHzJk2MDmeM2Gyv,boost,100,100
1789260545,FVBnmb8ksBHcvTPULARGY7rsaE2re7ibdTWA85gJzfoe,boost,10,20
1789260545,8vGr1eX9vfpootWiUPYa5kYoGx9bTuRy2Xc4dNMrpump,boost,30,30
1789260545,WmyaoqcT9HPMG5ZgXprgDLFyFdEa38ne9q94SELpump,boost,10,10
1789260545,5E8RdDo7tp6HkvqiH2uwQ3jUfMhMR3Q4MJZ5i8Dxpump,boost,30,30
1789260545,F8dStQxqijGctDxJKe6HCJqvjpTdWj6XJBHD7cuTpump,boost,10,50
1789260545,HirVitxn98jZZgakMKjvbJshCMCfbJcw1CbVREPTpump,boost,10,10
1789260545,DrdwSUzt5ZMqa9Yj1cpvNRRx7zQZP5s9Gm2S8m62STNK,boost,30,30
1789260545,5GefefPX1mDs6ZJB1apYmz6fCTCiNJpHturZ9bvFpump,boost,10,10
1789260545,nWnDYs4dR57Cek8nsK1W8iWEqKiKZE1hW1CLvP3pump,boost,10,10
1789260545,4GBdkJEiYCzWg6soU8mvywvtQu1ZRbC9CrvxvdvBpump,boost,10,10
1789260545,Vs3pDKNzSKAEtTf8GhvwoobnzP14hNoa7BibGjDpump,boost,10,10
1789260545,4wmm49P3dgjmRhUx7hUS7fePTn3csSQzVXGxt6DKG113,boost,10,10
1789260546,CmXSStKTHrVLyvCDPzPoCkjYt5aMpG6p3c88yPpbfmpx,topboost,500,
1789260546,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,topboost,200,
1789260546,BGU4TfDLpV1JeJGXVgSbZkLSRxgAzcsQci1vEbaWJVcm,topboost,200,
1789260546,84uuSMjPYDEAcsr8FXoBvCK2HwZS94c6BA8kk4jNpump,topboost,130,
1789260546,zzjkh1hLbvsFJXWLfE6h4JNbcnRj4eteuKRw42PN2tC,topboost,100,
1789260546,66aBzVKucLmWvY2JEU5CjAYcUSz7YcpoBDfXXWV9pump,topboost,100,
1789260546,ApikwMrgm6XPupi6ggR9mCLTzXSzvnHqAQjdKgpgpump,topboost,100,
1789260546,3xbNQg4tXDdUNp93ioXeNDTURPbf2nXFbwga1t9cpump,topboost,100,
1789260546,88gsSGZ8UNpU1ZgB61HyrFd7J2RaTs7wDNJKPXGmpump,topboost,100,
1789260546,DEbvZt2QRA8yqNj2Lvsn8JdWjTmZS4yajwpzYL4ypump,topboost,100,
1789260546,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,topboost,100,
1789260546,93oiJqw78EUpL4JAxKSb1rdnsZw69HQjgQQ9DVpPpump,topboost,100,
1789260547,Fuj8g6buyP4DgwZ3XQ9HZMfwCLLHzsFw1QQPDy6cSTNK,cto,2026-09-12T23:43:10.962Z,
1789260547,DrdwSUzt5ZMqa9Yj1cpvNRRx7zQZP5s9Gm2S8m62STNK,cto,2026-09-12T21:09:36.459Z,
1789260547,BVzMrTHdX2gmHy1czmCDeeRNKHQawjW2zExK3cmW4N9C,cto,2026-09-12T19:32:26.023Z,
1789260547,BSZR7tCG2KefQNVzcJbcmdiLoqmsf5hdhwoL6W8tuEbZ,cto,2026-09-12T16:55:36.210Z,
1789260547,Aax33ynURrAKhKVrYPCFMKXUXsqZ8HL4X4oYyipxpump,cto,2026-09-12T15:56:01.399Z,
1789260548,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,reklam,100000,tokenAd
1789260548,2JHrkVb5NwQEKRgLbBu9CyrG7F7SmvJyLW1NkpdP8WWR,reklam,,trendingBarAd
1789260548,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,reklam,10000,tokenAd
1789260548,2Vw4P9pGA9phHyLGYoPxidobX1KNnTddBY2yMUFvpump,reklam,10000,tokenAd
1789260548,CqyM9VEcHGvTCD6uG3x6fgyZ9xibEVSsztvYRvdkpump,reklam,10000,tokenAd
1789260548,6r5nvxazDyPqWuL4ZUkj46gttBRUBdH8JpCUFttapump,reklam,10000,tokenAd
1789260548,3nyAYJW3jQXrE3QjfjRQXuEuFV58Bu59j6jdjhZvpump,reklam,10000,tokenAd
1789260548,GHouxjAtzhbaJSH3zhFY1BBBGytvtrAuWY9wb5a4pump,reklam,10000,tokenAd
1789260548,BHauMX8akk2umqkQqnJwpYkCRkZmefGnEBFByeFXRKqv,reklam,10000,tokenAd
1789260548,VCFN4S4N2oK4FZvp2daHfhgWm7oWyAsthL1EakYDNDT,reklam,100000,tokenAd
1789260548,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,reklam,25000,tokenAd
1789260548,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,reklam,,trendingBarAd
1789260548,HGNzEjY7V1H779VN3hdLvTeDeAYBSkXBAqYivfFCpump,reklam,10000,tokenAd
1789260548,BnAiMFh71MM5J3y1Yzaac8VWjARuz4zdwB3TTrUApump,reklam,10000,tokenAd
1789260582,5xJ2a4KzZsgBWU3UznrNe5RDyUaAJ9wb5cN1UFV3pump,gecko_yeni,2254,
1789260582,rWrfVhsto9RezHo3HJ3xbVLPjBHiBhScpuEsj6Gpump,gecko_yeni,2255,
1789260582,DuU8p5LHFMUbQr7KAC9mziuDTqGqPo418a22wQXckrPy,gecko_yeni,0,
1789260582,2DuzkxP1bSLvbakNyxg84qMjbqr8SDtydcLC8it9pump,gecko_yeni,2274,
1789260582,B8J8ZAD5ioWs4DD6rAppt5MgAnhXEE7mVHoniiTpump,gecko_yeni,2425,
1789260582,EHi48oNQ4KZd3NMjLf3MwB1X9zeKTfJCeQteuW4mpump,gecko_yeni,2344,
1789260582,EcTq856anpHobhYi5fs53MbtEbpa9Vjw9zEYKzxPpump,gecko_yeni,2285,
1789260582,4UUJyYAeJwEZrDa6qKq3aDWGPCdJivbxqgEEuTBDpump,gecko_yeni,2940,
1789260582,8X95p6DDQPzRxMMZUJnuiX9v1nKP4EhYVt8wiy9Epump,gecko_yeni,3595,
1789260582,2p2uXwrHdzrJP6SPeVuUEqmWKMR8h5tHJCYSDbnypump,gecko_yeni,2254,
1789260582,2ieh4ZfkchV4jZvFk5jvoCVx9UpjQeMQqBqkHPJXUcJL,gecko_yeni,3398,
1789260582,4cbSmKqGRgEZUARZ1Gm6yNEaWmdPfvwss3NhCDVhpump,gecko_yeni,2255,
1789260582,EinwfFgNy54LSux1UC8rYVaBdLeimcdDghV8VtnApump,gecko_yeni,2546,
1789260582,Dz3qPYkv2PwhoZbsmnnDy67YjopS6GCTC6KieyX3C9Ds,gecko_yeni,51,
1789260582,7AqQRDhGfgDKoyLApSjMmwyfUj8NZ5RL7FVLBJPnpump,gecko_yeni,0,
1789260582,EbWcZPfUqpVbJhz7ha5hj462jvfL7pD2fpH7uKNcpump,gecko_yeni,2875,
1789260582,6z4tkd5CvgPcD8uGjm8hPP6pGs9otrGgvkopjpDTpump,gecko_yeni,3804,
1789260582,EdqeJjifAGhUAB2z5B2o4maoY86WGudwAhmex47ypump,gecko_yeni,2262,
1789260582,D21NoqVeYvyrjnZ5to43pHF5xoKUwY7BSjcgsM6Uoebw,gecko_yeni,306,
1789260582,8buDqg9GpkBwvZXTG5vEpneyHfSZcFY2jwBA65Yupump,gecko_yeni,2255,
1789260582,DDYsUN5DtMWRb2FFs9emXtFKSFL8C1JySHZmSUZL92g8,gecko_yeni,23619,
1789260582,9NvbMdzDyaWwxFgMZD6qGVwv1QVqxYEVVhKaQytgpump,gecko_yeni,58,
1789260582,2fz8exJ8ztYpvCC7jwAgjYFy93KCJh5YvpF9Zv188AyW,gecko_yeni,3699,
1789260582,FK82grKC7TZwsgKP6tyxfEVVaLNwfMoiZgWHYzBypump,gecko_yeni,0,
1789260582,DrmZXuntAq4s9QB7igZ5H2AFE6XN838EroUBagtpump,gecko_yeni,0,
1789260582,FPqrgXTEVbW1pyord59Y7y6ueBUvFiT51uhMmN1Vpump,gecko_yeni,2296,
1789260582,J6qkvcvaKNvoxziyDvWYzPZhQzDQBidDjtQ9i4Z3pump,gecko_yeni,1450,
1789260582,FxyjuvG7CLu38XRZY425b45vTZVKSoM4Aqqymu81pump,gecko_yeni,2495,
1789260582,CYzAx8g3TXdLEmDjx6ijXsgfujpSoJB8zww9EXZzgW3E,gecko_yeni,1,
1789260582,7SHRZR9MNyr9L6EPAnieTjFTDvKyyCM3mu1XBVdkpump,gecko_yeni,1367,
1789260582,9h8wLENwE1zK6gHpwCHRv8WrcqSr94sscH9jyxvmpump,gecko_yeni,2262,
1789260582,77wSSJdvoMuTEszLzPSqEyKJsGruHDiDRphFT2ggpump,gecko_yeni,0,
1789260582,8yCqNxd3KeVfr9vZBN6iG74x2dGtdJ9tpByepdbWpump,gecko_yeni,0,
1789260582,J5iMGLKneSDcxjXT43yGUgp2y8aX1hB2qSZxp2fbpump,gecko_yeni,0,
1789260594,ASoQZA3Dee2HU34Vwx3b5SAtTaczJtZcyx1T413nDALL,trend_5m,1,uzAK8txfJAvqS9VHtDaYAWfBiYbzwq4BzxdiFJTQEnJ
1789260594,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,trend_5m,3,zxTpi4BtaWX3mgdAPoezkMD1hxx8CdeCfrqXMWvSCLX
1789260594,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,trend_5m,4,6e7V9eegCHw997T72MxgwwJipZ6GJyZF8NvjkzT1rvpN
1789260594,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,trend_5m,5,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd
1789260594,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,trend_5m,6,B4PHSkL6CeZbxVqm1aUPQuVpc5ERFcaZj7u9dhtphmVX
1789260594,HcRLc9VDgjLeK154xDawfb1dmVJ98DoSqcwTHGqiDeJR,trend_5m,7,GuPbekwP9MqB23CghhiMQZTaigPdUJooovo1neCErhM8
1789260594,4N4DnNo3qpPks9aQCkcWkzoir8tnvT6diS4TnnZibonk,trend_5m,8,7dNW2mhCtqoZcDuyRbj5LMoeFsS9TpaCdSkk4qMstGPm
1789260594,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,trend_5m,9,8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6
1789260594,VEY71Uj9G6oZiVHR3dDjhMVrVAXfaTNatTjt226pump,trend_5m,10,5UMGkryghjaF32mrRJvgfEHYgyEUVHM1NgBK16EEVUx9
1789260594,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,trend_5m,11,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm
1789260594,8XtRWb4uAAJFMP4QQhoYYCWR6XXb7ybcCdiqPwz9s5WS,trend_5m,12,Eb9qkfiSzKd185KdWLkZrMrejKEbA2ah2BK7spNmoPej
