ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790403966,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.00003442,7953.16,34426,34426,201.3,201.3,3382.05,6471.76,0,2,0,2,46,13,113,34,-7.71,-7.71,-48.5,-38.02,0,1,1,1,CPMM,,,,,,,,,,
1790403963,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.000004232,3898.74,4062,4062,0,0,0,0.35,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
1790403965,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000003095,3565.97,2915,2915,0,3.72,8.18,37.8,0,0,0,5,1,15,18,62,,-0.7,-3.11,0.17,0,1,1,1,,,,,,,,,,,
1790403966,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.000001687,1803.83,1687,1687,0,35.61,85.87,203.62,0,0,4,1,7,5,22,11,,5.06,-20.85,-33.11,0,1,2,1,CPMM,,,,,,,,,,
1790403963,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0004591,82863.27,459126,459126,0.09,1034.7,10143.17,68929.33,1,0,10,6,72,42,352,216,,1.84,-14.11,3.97,0,2,1,1,CPMM,,,,,,,,,,
1790403965,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000003633,4323.69,3613,3613,0,0.01,1.3,162.56,0,0,1,0,4,3,6,20,,-1.11,-0.19,-8.7,0,1,2,1,,,,,,,,,,,
1790403964,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.0004681,146395.76,276987,276987,2.23,215.79,7853.95,69552.73,1,0,21,4,140,71,3318,1602,0.11,0.12,-3.66,28.69,0,2,2,1,,,,,,,,,,,
1790403962,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.001610,147225.45,1610060,1610060,519.95,7568.57,52721.82,212687.69,2,3,38,17,188,127,724,534,-1.36,12.8,-0.67,-19.01,0,1,3,1,CPMM,,,,,,,,,,
1790403962,7paKY5zJ98AgtGsMvRxw68uo9WefQ4eryB5SNfH2pump,holyfrog,A9tsTcTzQ8rLrvCBwWdsVCfcJnZvoe79y6uwgcfAAxNX,pumpswap,1789051123,0.000003170,3390.31,3086,3086,0,0,1.06,20.24,0,0,0,0,3,1,7,15,,,0.45,2.67,0,1,2,1,,,,,,,,,,,
1790403962,6CsmCtDAhRcbp3G4KiinKC2JjLJ9BpR7isqcgZefqLym,METH,5Fa9X4whJVKtyyQRzArRda8oJ1ouT2m5LvnqtxiawKxQ,raydium,1788842267,0.00006212,26339.81,62123,62123,0,321.05,1553.89,14157.47,0,0,2,4,19,25,118,133,,1.6,12.19,9.39,0,1,2,1,CPMM,,,,,,,,,,
1790403965,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,baton,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,pumpswap,1788985934,0.002252,261676.47,2249387,2249387,1276.69,31042.46,261452.65,1052202.78,3,4,57,96,790,608,2385,2503,0.06,1.78,-7.83,96.76,0,1,2,1,,,,,,,,,,,
1790403963,A8AdxR4WqCMvE9ZdzSGKtczGpUhYJ7EjcQXNF2YY5smj,Brian,JC5ADeGLYXN2UyZLf4PCPXhiBLYRrMYpmgyacAJFUbgk,raydium,1789015276,0.00002177,14858.4,21779,21779,0,0,2512.23,3857.99,0,0,0,0,14,10,30,23,,,-17.66,-11.68,0,1,1,1,CPMM,,,,,,,,,,
1790403965,H1kXUqEPkQNNeNjGNN5tuHf3nsQK2vB1jUA9c4RggpUf,ATTN,D3haaTZfGAuvVsowEGZAXRKQUqG5NGcQ7XwF5X4zsdnY,meteora,1788883011,0.01502,155162.6,1481389,1481389,12.28,263.26,8300.01,17395.77,0,12,1,130,13,723,43,2724,-0.09,-0.37,-13.33,-2.3,0,1,1,1,DYN2,,,,,,,,,,
1790403962,7Y7V1a4m2nWK7BMgbka5B4vR1pDvCK7yva3Hnrqkraze,Nasduck,937nYYCPzqygDm71FX5XJzepDCnJLca9GSfe5essZK2H,pumpswap,1788742003,0.0003103,83392.77,298368,298368,29.38,4341.04,24542.03,71245.42,0,1,11,22,170,100,1137,583,-0.05,3.78,-1.39,-15.19,0,3,1,1,,,,,,,,,,,
1790403963,8RVBk8vxLiUHueLUW1f4izFVqN3nWippLhkohKg6EGkS,KNOTS,BUVzsLLLG7GWoyJVoU31pXiBveazA6GXTavZ9VD3CwS9,raydium,1788674285,0.007975,725849.95,7975669,7968130,964.64,14205.65,178939.41,813852.33,2,2,31,30,337,186,1299,712,-0.46,0.85,-10.71,-32.55,0,1,2,1,CPMM,,,,,,,,,,
1790403962,659xrvMd1Vdc7TUFQ2uL8hFMmbN3i52yqRX3HTGiEbnu,911,DFRju8F4YvLTfMQUhA9L27h1AAGFKUPMb2mfTN9h5ZTB,pumpswap,1789082204,0.000007660,6606.58,7510,7510,0,0,0.51,17.48,0,0,0,0,0,1,2,3,,,-1.85,1.99,0,1,1,1,,,,,,,,,,,
1790403962,7LxC96Ag4DnBotK6bMMUj4kdneAo1kdV1xHnzVF5s7W2,ROCK,8iUZBKeXCuHDxjbHVFPqhXy14Wk6ZPtC572g7GAtgRVE,raydium,1789023646,0.0001246,37164.57,124654,124654,0,269.29,8241.84,75955.09,0,0,0,4,47,46,369,280,,-3.16,-14.58,-63.71,0,2,1,1,CPMM,,,,,,,,,,
1790403961,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,EMBER,2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,meteora,1788992701,0.01316,462593.13,13029830,13029830,282.97,8354.2,140487.13,484716.93,3,6,45,45,632,545,2301,2281,0.03,-0.36,-4,-0.6,0,1,1,1,DYN2,,,,,,,,,,
1790403963,AGi2s9zPRPHs3zEDPhPTroumTEXK5ufymYSfEFndCSSW,LEVERCAT,CsjcF4mEmJsXZDWzBtuviVEV7JiKTY4NAJ1rdcHhVxi3,raydium,1788780771,0.001382,150393.46,1380400,1380400,0,326.68,32343.1,179318.26,0,0,4,5,129,75,490,380,,0.23,-8.66,-23.41,0,1,1,1,CPMM,,,,,,,,,,
1790403961,51jek4CRWUgd5m3XaQmt53RzyvFjn3LF3qEB35ZYpump,BABYPUMP,6PbLMbPzbJENsNULiNkGhJWc3kTuVqcEQcxvSYvtVtse,pumpswap,1789299972,0.000005243,4804.31,4967,4967,0,0,0.47,125.95,0,0,0,0,0,2,3,23,,,-0.4,2.58,0,0,1,1,,,,,,,,,,,
1790403965,GKeUT73KRsvWVYNfQPdghxdHTKKGUAESf3t8BZmfXvih,GROK,At3P9qp8d8LnrJAqm9eGizH5jc1uYpG5m3jMyyeKxrWy,raydium,1789202417,0.002160,143920.51,2160154,2160154,1267.19,5351.53,75212.75,160506.8,1,1,13,5,106,134,285,367,3.12,11.96,41.44,65.21,0,1,2,1,CPMM,,,,,,,,,,
1790403962,8JQXg7t2CQS7QyjqS27dE2HcRyRpn8tVZyxEC7htbXNQ,REBME,H6FsywZ5ZBDqFzVyAWqsWc6yGK5Gpf7jHnJUcu2Zga1f,meteora,1789122034,0.00002057,15599.61,20571,20571,47.77,88.34,1599.27,4789.59,1,0,2,2,12,14,45,36,0.66,0.71,-12.35,-8.95,0,0,0,1,DYN2,,,,,,,,,,
1790403961,4JiyyzzVFpkXgmTnggFdjuibMZ42ovozoneZU4xVpump,uncle,9xkoikYUirL96mvqnKV9ggE87RLszXfQpSRhYfY8iZ3A,pumpswap,1789367251,0.000003129,3202.59,2709,2709,0,0,1.24,14.79,0,0,0,0,3,4,6,20,,,-0.02,2.98,0,2,1,1,,,,,,,,,,,
1790403966,vetrcJ3GV7aL4hne2zVjtZqZAmZppwv6tD8KWp1pump,biketrump,EB3ngRRiAJwWgaamiAPy2qsh1qNcSth4HqWZtzAQKxNS,pumpswap,1789452745,0.000002436,2570.38,2325,2325,0,0,0,0,0,0,0,0,0,3,0,12,,,-1.23,2.7,0,1,1,1,,,,,,,,,,,
1790403961,14B28DLfB4S9J7yvyBdhaBoAhqZp3ikxcJKES8Nab6Ni,titcoin,5nGHouF4RZG5cNB6ZoqHB4dvxaGPHsimR5FobNjpjT1J,pumpswap,1789448583,0.000003716,3855.91,3548,3548,0,0,2.36,35.47,0,0,0,0,1,0,2,3,,,1.13,1.64,0,0,0,1,,,,,,,,,,,
1790403966,bveCUi7gPHCKQWjc1ZgUf4rRSfkqsiUQeu5UuYoLooT,LOOT,713wkRbUeKcoV72yqSvVStjWoPtQanFT1a9ckzGfvQTi,raydium,1789534763,0.000003963,6375.46,3963,3963,0,0,0,24.16,0,0,0,0,0,0,1,4,,,,3.18,0,2,1,1,CPMM,,,,,,,,,,
1790403962,7GPGqsfVK1gG88GuVEetrsVyDiikABTsj9B9aHEHpump,lockinu,F8sLh2baV3McR7VQorzdpcMzVAvE3sJovEeESe3oVGMH,pumpswap,1789560446,0.00002262,14901.06,21901,21901,0,302.17,676.33,3855.63,0,0,1,1,13,18,86,83,,-5.04,-9.03,-4.65,0,1,1,1,,,,,,,,,,,
1790403961,2eMoMqs194VxPHSWtCCzkBGqwCUbD4ZcqhecoGuh4tTp,casinu,CgV97a8rm9sKLFcZDbM2avuUA6NQE64pnBzDv7tLUPSA,pumpswap,1789582867,0.000004556,4556.17,4379,4379,0,14.29,17.78,26.66,0,0,2,1,3,6,5,15,,0.91,-0.07,2.78,0,1,2,1,,,,,,,,,,,
1790403961,52qkNpgTHcjuDYhKVcg6rJS4uYYtJHpDRcJoSdKqpump,PAIDDOGE,Bs7Ad8EhZb4NjfcsnewodG2yULXrvdNpLU4wgKJJ2sqj,pumpswap,1789583060,0.000003406,4140.5,3391,3391,0,0,269.92,386.8,0,0,0,0,4,4,12,20,,,8.88,12.97,0,1,2,1,,,,,,,,,,,
