ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790408721,4MT4NAgPGXLa6ZCPdCyRWPKZsyD22Y3rUcUZhLjyqJar,OSMA,8Ax75NZniL9cowGMQNjuEQDvCKNQ7kKyDcrYFrBsu1kG,pumpswap,1789115327,0.000002852,2893.02,2770,2770,0,0,3.91,4.92,0,0,0,0,1,1,1,4,,,0.83,4.98,0,1,1,1,,,,,,,,,,,
1790408724,C5tGuxaPnbxHHP6RTpAQs34x8TN8A9ZfJxcfizd2WF3u,stocklana,HwSUdcDqu1yUuvjsrVhwzSPhrfRjsxcrAWT1AMurtrt9,raydium,1789133472,0.00001194,10074,11948,11948,0,0,102.11,965.84,0,0,0,0,3,2,8,15,,,2.74,-19.64,0,1,1,1,CPMM,,,,,,,,,,
1790408724,CGwAi8WwEcte6XmbgqSAXEQF7ZLdHfrj3HDtv1NUpump,STONKY,5WNMuqfq2RuvoBCr2AzCw9Nyy5UP9EButURvpRe87Km7,pumpswap,1789133199,0.000002709,2794.47,2638,2638,0,0.24,12.32,91.36,0,0,0,1,9,20,71,133,,0.06,-2.01,-1.64,0,1,1,1,,,,,,,,,,,
1790408721,2NdgMAFbWVHvXJcoAwuRkTfYn1j97THVCThWATKHSTNK,UHI,HxaoMaQrpZH947ujX9hbN16jhWAjdbBScgTqZApeNrMb,raydium,1788840437,0.00001503,11255.72,15031,15031,0,169.17,835,3379.83,0,0,0,5,2,9,25,17,,-5.74,-19.55,24.93,0,0,1,1,CPMM,,,,,,,,,,
1790408724,D19orhRdeNGPYypFg5JgqDRhpXq53JnAQ8nTPWe3i4J6,Rock,F4MD91Xs5GLrEvs2vkekPF9srJYoJChK1vKcRM33SkzF,meteora,1788930894,0.000008749,10466.22,8749,8749,0,0,0.06,626.68,0,0,0,0,0,1,3,7,,,-2.76,7.9,0,1,1,1,DYN2,,,,,,,,,,
1790408722,5Zspimi8VD6LctJLtaSjLqaSUvmh3Rs849iPtGocpump,MIZO,G2pNaeFEUaq8ArWbCYe1wv8vRfd2ZL8LjPN8mcJqGeop,pumpswap,1789289607,0.00001420,11234.59,13786,13786,0,2.01,86.69,197.52,0,0,1,0,3,7,7,13,,0.37,-3.58,2.67,0,1,2,1,,,,,,,,,,,
1790408722,6Mmpe862mSEcDgWMwh3Y4pE1afBFsJtD8LFVDkixHCVJ,uniPCs,Dnm84Poh7aZebvKf4rUe7aGUwU2EqT3vwhXWzJJCBD2h,raydium,1789263779,0.000009181,9854.99,9181,9181,0,0,282.28,625.49,0,0,0,0,0,4,2,16,,,-13.18,-10.37,0,1,2,1,CPMM,,,,,,,,,,
1790408726,TW16nqvVUg9j29pY7pan4EjpJ9dHZKDHgJ88AvXdum1,x-0,A6FTU7ak4F3B7TqG4KdpiR9Q847xmAzSP3aHRsyXVr87,pumpswap,1789566437,0.000002875,2983.25,2775,2775,0,0,0.44,0.76,0,0,0,0,0,1,0,2,,,-1.06,-1.06,0,1,1,1,,,,,,,,,,,
1790408724,ChuxPtvuk8BGAtyBm6vd3ZNQaqWuTJXiNRguXvXqpump,WIFELON,6QKBZw36mCbPQE1JjbNZ9NWLaYKgapJeWLL1aQWCdxuo,pumpswap,1789565768,0.000002898,3739.75,2828,2828,0,0,0,5.62,0,0,0,0,0,1,2,3,,,-12.61,-8.77,0,0,0,1,,,,,,,,,,,
1790408725,Eu1e7uuuYzhup2CbHc9CqCyfDmrLJ6wMviYQjUhnmZaB,QUALITY,83RqCjC29ppA3WmBPQntr8DyRVrwCPCLdGYW27SkYoQ4,pumpswap,1789609755,0.000003168,3307.72,2975,2975,0,0,0,0.42,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
