ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790412408,3Bs6YrujwD96HiwgNMpqNPh5LoLF5L5XK53uorChjqJ4,SOON,BiVZuessMiWookjVzT6BPg1gH1doTuoYUvqrwohR87y7,raydium,1789461855,0.000002331,3841.37,2324,2324,0,0,0,4.75,0,0,0,0,0,0,0,3,,,,,0,1,1,1,CPMM,,,,,,,,,,
1790412408,3C6sZzwq2ietUdjRaNgTwoKw6dBMkKCe5u1rricjEFAU,CHAIN,C7ezgafro6XYYmzRkjwacTb4bCkfav9Cy1VCrNtpA1e,raydium,1789460932,0.00002740,17871.97,27403,27403,0,511.38,1810.52,8532.94,0,0,6,1,16,13,83,68,,10.37,-12,-24.37,0,0,1,1,CPMM,,,,,,,,,,
1790412410,8QapBHmhyb6DXA4NcGExyU7hQ7KA4vocPnxrxuDHpump,Roo,E9e57LVcKgLmDjbawTFy1vcF1dGYJ8ySo5Kv17w2GTrw,pumpswap,1789631718,0.000002724,2705.67,2595,2595,0,0,0,46.98,0,0,0,0,0,0,0,1,,,,,0,0,2,1,,,,,,,,,,,
1790412410,ARXGZZiQTQ5LkdK6HarDbKeJrzGC1mfMY4bkchUWNmEW,fun,AkReZPmRoKEnoxthXe2k61Ldzt1rqyAZd9U2TLFtTGL,pumpswap,1789568986,0.00001198,9308.26,11259,11259,0,19.52,1450.39,6650.74,0,0,1,0,4,8,28,26,,0.66,-22.48,-20.39,0,1,1,1,,,,,,,,,,,
1790412408,2kq7mEiemD5LmbzkMrxiJ98i5N3MBngeD7Hpsg8owZLy,blindcat,AccciknnbNDwEkKw7mCBmAUWu5Ra72DvcyJRZ8Kdt1FK,pumpswap,1789569801,0.000002667,2731.75,2602,2602,0,0,0.58,66.37,0,0,0,0,3,1,11,22,,,-2.44,-2.19,0,1,2,1,,,,,,,,,,,
1790412410,AMD8XwJXgQ9WV45Wyj9yFLejxzf2J6VM1PJY8bJEjeES,AMD,CXioobgkWZiBLFdqvAFGwvjqQsX67HJVQoXVXyqSaYnR,raydium,1789570781,630.14,27605.74,,,0,1493.98,9560.23,134006.91,0,0,15,28,102,69,921,1269,,0.4,0.29,-1.74,0,0,0,1,CLMM,,,,,,,,,,
1790412408,3tNhMJ3sQA4VdYZDpw7HEiJ4Sc8UNGk8LmHce5N1cvYH,LIFE3,DxxsCbxqGjowXBbtHP3zLJXY8SyQQkoFw8c917eVeCme,raydium,1789587671,0.00001011,8475.14,10114,10114,0,0,154.91,1011.67,0,0,0,0,0,1,0,6,,,-7.02,-27.43,0,1,1,1,CPMM,,,,,,,,,,
1790412412,FhFvXUevhR7qohajBW43oaDVqN4KmAcxgMBqtPZJUZDx,PSYOP,vMHfRWUtvaFTeFw3wqRf5fZacUUAWMjyx6VtuGXv6FW,raydium,1789591435,0.000007387,8185.44,7388,7388,0,0,343.32,1484.35,0,0,0,0,2,6,9,17,,,-12.23,-40.13,0,0,1,1,CPMM,,,,,,,,,,
1790412410,8bFvxaMqvf3kxNtuZwgiD4Sw8iqj6SWGonn3wvRwLMgY,SPEED,EFePvAxRUPdVSjBWe4HenWKL426mo6tFnyxASizh5uLZ,pumpswap,1789591083,0.000003535,3693.37,3358,3358,0,0,0.2,65.59,0,0,0,0,0,1,1,3,,,-0.56,3.45,0,0,0,1,,,,,,,,,,,
1790412413,J7utqUbdd5XKL83zVdppM2q8CJbYdUFpzFodwnNvpump,CLASHY,8CSUJiFPzokaauCRJEWF86bZngg2HePkNc8dsPJKrAt6,pumpswap,1789593151,0.000003507,3682.43,3433,3433,0,0,4.07,7.45,0,0,0,0,1,1,1,5,,,0.05,-0.12,0,1,1,1,,,,,,,,,,,
1790412413,HuDwEgKxqBLNKHBSFiVh8o5tdfzSBmhKochDqRFYCzVf,ZINU,782nRjbSR76jqKq7KYNFqyMmn4hbAM4eqydEQ6hzd3P5,raydium,1789592039,0.000008318,9350.98,8319,8319,16.08,317.02,386.6,7345.82,0,1,1,3,5,5,52,48,-0.75,-12.64,-12.98,-29.36,0,1,0,1,CPMM,,,,,,,,,,
