ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790324646,2BLZ5SpVAJbjurjdpcWBVtKnWRZ2XbnPaUNiwgDnzkxD,8qVF9A8EbtA8b6ZFCTxN7TkKgrq4C6wi97vcFzeULm3d,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790324670,5mXiJ166yyCZvaBABnP3gLksmecGtWk2gW9S7StUpump,Hvnnk2QjdbtYDEoZszBaGFHnFgQQLeceM97BccQkDaYw,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790324695,77KzPrghGKrfT7V1k9ULyFpuqJE6hB1dok5byrXcpump,Evy6uQso1TvRESMbEJxXVocEoA1gPKMntZdgGGZSrQpt,1000,2,1,1,20252.38,1292.59,1,1,20252.38,2026-09-25T08:19:23Z,2026-09-25T08:19:58Z
1790324720,A8CqZMCG63pj5QPXkuuziWS4xxjZkauiSZEZqtvVpump,543CeyKxjJC33UxnKLYaqP9M2EqZCq9C2fdh5F7Riaxp,1000,5,2,3,19274.14,28911.42,1,1,16952.19,2026-09-25T08:04:46Z,2026-09-25T08:24:28Z
1790324744,Ap7u8gVb8kK1zNwGdiG6WkFEKwaWVWGR23rDpHCxJJ3G,3nahGdnDumiTV5PaFgK3ggmCnp6udeu4ZEgNFyhET3yV,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790324769,CYUTE2SDapGQepdXeXCgmo5cepf8D1wgQYHB41Lrpump,4m3mjQfxckkAYmVVF2sFiPe4DYSFsvTojnzeTddGbBfu,1000,1,1,0,18442.27,0.0,1,0,18442.27,2026-09-25T08:12:38Z,2026-09-25T08:12:38Z
1790324794,CiFxCpWLcC8j7odPMDoMRUT3EutevtfpD1pwCQQV2Yg7,8eRN7FsJHJ7eazuabEy5jKQzVHmnURqEgFWshKeAHNcB,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790324818,Ekfbe93ybDm7JnS3xFbTVrfiov2xtx7bgJkbQc74SLWo,HMwfxasodv8rG5j6tyKBGf5WwS4fkB5RQqYDhL98TkcE,1000,4,3,1,3952.73,1592.7,3,1,1530.57,2026-09-25T07:28:00Z,2026-09-25T08:11:49Z
1790324843,G4i1oQ9QHpZt8jVwomeroySgUpk8gHv7SuyjJBr2QNQj,14n4N6eMjhFJPoPY76cB5zA2FDJud4D88UtaFPy47Xdq,1000,2,1,1,1496.14,1190.45,1,1,1496.14,2026-09-25T07:57:55Z,2026-09-25T08:04:18Z
1790324867,GXkWgnNNddEiVGvVouEakacvcbCZxuCCsY4zEzAf7rQz,FsHivEgBdUVfV8cDpHVvwEEcBzu5LrnCA7xTt4ijzhcW,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790324892,nrwJ1yLM1SyaQnvXU1uiLBRBSeXvcpGD9s8gVdRpump,7eFYJUXcbTDucF9B9f98njLUJv1AussXTfFMsBvXPw5H,1000,1,1,0,17186.3,0.0,1,0,17186.3,2026-09-25T08:14:01Z,2026-09-25T08:14:01Z
1790324904,5njEkxSX6y4pDy9DnLt4aiFuTE18ueswy5A4bwc5pump,4cjT4CgAXgApd5u7sVc7Ae5Tv7F1h9c7NFyz1dDs4mLF,1000,6,1,5,18459.8,80906.04,1,5,18459.8,2026-09-25T05:03:13Z,2026-09-25T06:14:40Z
1790324917,6sEf597zqUxoJeW1znjtx8MUPsXFFF7zjjH2KSG8zF9y,GCQW4cgDHGV3cgEzxesC9MazExYC8P2NBQU27BmH1XE,1000,76,33,43,47234.54,70549.25,29,39,2646.07,2026-09-25T05:20:44Z,2026-09-25T07:29:16Z
1790324929,7R9diEUR5aCk6Xf7WRmJhMFp9TiTexeXnXwKRkZWpump,5jevZ5WwbBoDqcGaQRDa7oZfyZh9KMmxrpFD6kVghVHr,1000,111,48,63,79689.62,99452.6,36,48,4955.04,2026-09-25T05:26:20Z,2026-09-25T07:22:14Z
1790324942,7npCde5WD4biuy6EBJdQUyuZzeSu88YGsgANucbxpump,3hH4DYguSGgZRb9X1wXuuM3uzzHufv4Cqo3ZbqpEGaBw,1000,22,1,21,17274.7,34805.75,1,21,17274.7,2026-09-25T05:06:03Z,2026-09-25T05:45:23Z
1790324954,8t5C4AWDg4CroMChxdo7rG2e8nJM31QG2GG7Czx9X7x2,EAsWkdoY1n8j6hmfEKVQHoz8yfFs7VhUnsZoBGtFu8Jw,1000,67,39,28,64667.17,41492.06,28,21,5570.25,2026-09-25T01:36:44Z,2026-09-25T06:11:43Z
1790324966,9eVM5wGKUWNAR8BHRsCCxDq3KFNaX14oBvyPjd5fpump,5eAXU4Y8wY1QYieVBkuyTxmSA1Rv14AeJD6J7j2Qhmgf,1000,4,1,3,19036.3,27734.59,1,1,19036.3,2026-09-25T05:03:58Z,2026-09-25T05:32:33Z
1790324979,Ee4wnT4xjivSoYmHGFQVQgvufsMgqU2RbjM4pYhopump,HnaRDg6prf2ifsEPGcsRGSTwpg1mPb8DYh3n9edx37n8,1000,3,1,2,26843.44,51638.85,1,1,26843.44,2026-09-25T04:58:39Z,2026-09-25T05:23:24Z
1790324991,T3kYh6TETQttm5YbBxHjwBKfvsd8Hm6y2wbweANpump,BkTVTiBnv5LzgmGLABLs18ZoKxi2kaQkqdVwApMNRHXE,1000,2,2,0,61489.16,0.0,2,0,60065.71,2026-09-25T05:17:30Z,2026-09-25T08:13:47Z
1790325003,14nnVFAdHZ2braEkVPu3Pf54jUZkzTmy8nDVxxFwpump,98VpkdzXhxK7sexjw1d9EdfPfbmMfh84m3E84CGuJPdQ,1000,1,1,0,4632.8,0.0,1,0,4632.8,2026-09-25T01:45:12Z,2026-09-25T01:45:12Z
1790325016,2FHeJNKDR4yEnGGBefwYeguYSPKv7VdUFHbx18ANpump,8NPuPfB437xQep56ASbr2TMsSjkaXjuNEhsABhHDDFvA,1000,1,1,0,1153.74,0.0,1,0,1153.74,2026-09-25T02:08:35Z,2026-09-25T02:08:35Z
1790325028,2q5g2nx9gJdpxCK6JtnKvq9rPAa6fQLkRCQMFvm1STNK,DvfKmzPu5VWFeq3VVxH8eCnCpwb8Z2V5mt5xv7ERKsMY,1000,20,13,7,17401.09,9796.11,11,6,2092.89,2026-09-25T02:21:40Z,2026-09-25T08:13:46Z
1790325040,3qm8LhrCbpaHbcQexV37JgDGTrrjNfxDPEdf9yuLXLYs,G5KBo4iHfad1Y9J3AE8dgLK85fRxksct66Jbo8MmqV2j,1000,30,21,9,33373.0,12951.74,20,9,3141.32,2026-09-25T01:46:00Z,2026-09-25T06:07:08Z
1790325053,6sEfSA57vXerqm3cFmwQxa78rmBgRBR6pyEPJG74pump,CE8R8gSjtwri87Qbaq8Q8BrwqHwTkZ9tHe16vWSDA6MB,1000,2,0,2,0.0,2539.44,0,2,0.0,2026-09-25T02:13:41Z,2026-09-25T02:13:49Z
