ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789726850,72T5GySJTt2RVqgB7R8fH4WVo2QdFwgmzye7vsT7cYeS,COKE,C6tQVNcdifno4NocY6ZYefRDZRhi6Mrjm2hV2qVSqXFB,raydium,1789142483,0.000002216,4005.66,2216,2216,0,0,0.12,176.26,0,0,0,0,0,1,0,6,,,-1.38,-13.73,0,0,1,1,CPMM,,,,,,,,,,
1789726850,6ZNubRGunwWXArKqcCpNF55524gdKBqairVcKiktXefw,CINDER,GB8dnHBKhcpNpUNCYC2Jx7yKN6sDYL7qrgirpnLEav8G,meteora,1789142219,0.000002192,4123.69,2192,2192,0,0,0,11.03,0,0,0,0,0,0,0,1,,,,,0,1,1,1,DYN2,,,,,,,,,,
1789726854,zzjkh1hLbvsFJXWLfE6h4JNbcnRj4eteuKRw42PN2tC,MM,AbXLP7NmNiPn7iJiRJKRVoQ8Vs6SNzkuBRMFiRVygvtY,raydium,1788964414,0.0002932,75151.24,293216,293216,201.34,327.75,3707.89,41563.62,1,0,7,1,31,25,212,195,0.99,4.9,8.74,36.82,0,1,1,1,CLMM,,,,,,,,,,
1789726851,BciXmiwuX8HdVoef2hdkmuWNSUMpE8WPKiwnt2kLpump,baton,4RVnAt86HWarJuG2ivwdzXS9eQ2kxPPcCQHjQ9Z3eXpn,pumpswap,1789142885,0.000004807,5257.56,4733,4733,0,0,0.4,51.72,0,0,0,0,0,2,0,4,,,7.92,5.3,0,0,0,1,,,,,,,,,,,
1789726850,6oS4GBsisvFBtHV14BEEpKyZNL8zLBs8MtSQPsQdpump,PUMPDOG,2xTa4QyMxsYVrMeQaA83B4vfBzJ7f71YimJMpFZad5PZ,pumpswap,1789164815,0.000005279,5284.79,5075,5075,0,26.31,153.63,3908.42,0,0,0,1,3,4,44,31,,-1.05,2.42,51.58,0,1,1,1,,,,,,,,,,,
1789726848,4mQ6cbDwgRnf91WVD8KZrKMJ7okB7rkPy2GSYGoWhumG,CAT,EgAvkTVwgBo3aZgC6DfsE7bsUPtzZQu9hXNGrt7PWRbo,raydium,1789165459,0.000002200,4108.44,2201,2201,0,0,0,23.26,0,0,0,0,0,0,3,4,,,,0.22,0,0,1,1,CPMM,,,,,,,,,,
1789726851,Aw6fiDPWLUnjSsJQtsyEMSaoPaKAUUrStAsYPiPwpump,Anonymouse,CBfWfU1DBUbTJ2Y475idxxidxwUDnPNzFEVnMFbo4Ge9,pumpswap,1788771624,0.0001097,32569.57,104585,104585,44.94,2954.04,29858.25,60081.64,0,4,30,63,399,420,1123,1131,-0.31,-6.91,55.1,112,0,1,1,1,,,,,,,,,,,
1789726853,GWTP6M5bxhaJ1k2Kxvf8hhYaHE6jZMhh4cKzFuCpnc83,USEFUL,FZuTAARDYJapX7HqniQEzzDboNY8RT4FXCrakVFJap2R,raydium,1788621660,0.001206,164660.43,1206928,1206928,3728.01,4772.94,53057.96,378443.69,3,4,12,9,1798,98,3517,740,-6.43,-8.43,-24.31,-21.97,0,1,2,1,CLMM,,,,,,,,,,
1789726851,7xgYmkC6zaSmhu3MVK8aUKQMdDTAtLLSScBJuh6T3HDP,MOMO,D2VeZtnLtKLoig1zg3XpfaNK1Yms7AsaAjZit761J6zd,raydium,1789163176,0.000003190,5212.79,3190,3190,0,10.56,382.65,657.72,0,0,1,0,13,5,20,12,,1.09,17.94,28.28,0,0,2,1,CPMM,,,,,,,,,,
1789726852,Ey98zzqZ67xVWUqss6iErHTGzZCXpKuzsqaQDNzm2Yoe,SCAT,xsVtV8h1xmB8SskSFjDJH3TujnCW6uLznsnMHjza14m,raydium,1789171390,0.00004314,20010.2,43141,43141,182.23,3099.57,31678.3,313624.59,2,3,35,24,311,263,3217,2366,-1.98,-33.08,-2.8,822,0,1,1,1,CPMM,,,,,,,,,,
1789726854,dgRAuQe8Pw11wdYZzQST8goZgY34LPdCs3kxaYAQPJx,TENDIES,AcvisuNxub12XHXaQPmsTV1uQAGLEfvKZAqBDUoPK8s2,raydium,1789120548,0.00009802,27320.93,98022,98022,0,496.7,6868.84,23463.15,0,0,5,1,58,33,324,245,,6.89,4.08,-7.57,0,1,1,1,CPMM,,,,,,,,,,
1789726851,8LstZpZuR9Dy7JCZC3YwPEWtbYhuDVFAYV37r6ZAcuHz,OS,5dYsxy1hJ8DxejsfHJR9wyRsuLHw6wCLKk7idc1kszUn,raydium,1789167205,0.00001324,12188.21,13241,13241,0,104.35,689.85,2895.25,0,0,1,1,8,5,40,47,,2.77,0.52,6.98,0,1,2,1,CLMM,,,,,,,,,,
1789726853,G4vqe8KAcRGTb7Kc55n9sz43aR4ugTPdSeUnAXZhpump,PUMPCAT,4jsZwYyPcFcw1c1nDnvmdTq4Yds4CTQsusUYn1Bzhuku,pumpswap,1788985978,0.0008557,111296.18,841350,841350,80.51,5793.95,50635.78,524332.31,1,1,63,21,199,128,1985,1379,-0.17,-10.74,19.25,68.14,0,1,1,1,,,,,,,,,,,
1789726851,7wCM5K4ziHmrbjGe5QFhBqBME2fH82dn4Wfx8vhKSTNK,BUTTPLUG,Hf41uzMphPjeYmxw16S4Tk8pg27BrNCoaEDeJ8e22SKX,raydium,1789006174,0.0001361,35995.23,136182,136182,0,102.75,5769.49,61406.3,0,0,1,2,37,33,372,281,,-0.14,-16.95,33.3,0,1,1,1,CPMM,,,,,,,,,,
1789726852,EacamThc6ZJZTDrMGoShDVHVtN7zRMWk7dNpTrVzPALL,CATON,9Rg4BqCAhZ2ZJERfx52NJ3tWybtnem4MfB8txgU8RqRv,pumpswap,1789198517,0.000002741,2684.24,2622,2622,0,0.49,23.05,38.16,0,0,0,1,1,3,3,17,,-0.8,2.32,2.19,0,0,0,1,,,,,,,,,,,
