ts,token,islem_ts,tur,cuzdan,usd,tx
1790052552,4f8di1oKa98VSEN8n4xkPwCLMsc5E7f68AuGj7k4pump,2026-09-22T04:46:06Z,al,DDMsrFXDWTqF1gVARhLTGHVpVaEP2sajerhdmiRkDwMP,3457.95,4hWXo9myemv7tszFg7gdpBTDwyG7tTvRfZZWkvQAZ2CjbJTgScVdDY8VbRJLjdzcsUnWDRbKZJMy255xDzijcCoT
1790052577,A3ppMCw9yrN4a5M52AEaauandhCvmDUTFByUicbh9wWo,2026-09-22T04:44:36Z,al,Hkm9m53BVZsV3SRf23zzq6BVEpcsfz2M6Ucsa837Nzk7,3961.24,4CEebo5CH8sW528zGw2dFoHPWxFZ2X9BrD8isaDs3SZYwSt5pfc8cwEoTkNN3PV5Gs7rvumQBPJTNqY4TzEL3DoA
1790052663,2Gc5qzR1AaSxHweku54sP1ovZ1jThKNDDdescJ8nFLEX,2026-09-22T02:31:22Z,al,HaHToYj1EDQf2FzwV9g34wWumk1nsgv55Mu2ou7FFX9Q,2921.13,4E8HoiYTVjk8SkMDjW3jAthNad2ixBKxDgj7Y1abPMpkJxeMP1cZZag8YMHqtFbWg2TmRMsuT9uwJfEgbd8LiEra
1790052663,2Gc5qzR1AaSxHweku54sP1ovZ1jThKNDDdescJ8nFLEX,2026-09-22T01:29:07Z,sat,Fuw8N9qSnhRTKDpezFHdKS1ymvyNXxmtYay2g36AubNi,2599.86,b7notTykCLeq8uFk8B1X9EcH3t8gxnTrZRdxpuAWkbtxUeTVGmv2y2JA1McrKwfrT29H2cawSwtj8v1JQeeRi9B
1790052663,2Gc5qzR1AaSxHweku54sP1ovZ1jThKNDDdescJ8nFLEX,2026-09-22T01:22:49Z,al,215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,2938.36,3HyCZpySePCTLoPmsdkHcttG54ahX5WJbsGERAsj68r4ZntkJtJ1d3TP5n3oGH3geGFrGyQRE8b5kVaN4f3c4A4n
1790052687,6sRE3sx9MN72rHTFqn7rgHom4FeQiRTDgRiRbnLfpump,2026-09-22T02:11:01Z,sat,GTfxD5X6wJtmoDXasfVm3G3N4VbMpSsHxuaPDouBS1X8,2967.56,5gg5dSWE27t1EqtVYhZ1uNLnfG4bsdHWaLoE6S5A3ahV2zdYdrcuFVfQ9nNutVYBhUJSxzA7d9rZmKQVFEnzeAmR
1790052687,6sRE3sx9MN72rHTFqn7rgHom4FeQiRTDgRiRbnLfpump,2026-09-22T02:07:58Z,sat,GTfxD5X6wJtmoDXasfVm3G3N4VbMpSsHxuaPDouBS1X8,16063.29,45BMyGVkFVZFbjQe9ncnLbvjotp8Jf45r1dqHsbZEYy87WMGG3MaLw9nDZgB6N8hCDmKCtDwUK6eNUrBhz118toY
1790052687,6sRE3sx9MN72rHTFqn7rgHom4FeQiRTDgRiRbnLfpump,2026-09-22T01:43:43Z,sat,GTfxD5X6wJtmoDXasfVm3G3N4VbMpSsHxuaPDouBS1X8,5146.89,4zTLZEerVwv4x3Ssm8iBazprApYKNpzuiXL6ES3VnbDk8ie4f2yM7NaQwcLj86FDa9ULCR7WxmJXczjLng4sK5ic
1790052687,6sRE3sx9MN72rHTFqn7rgHom4FeQiRTDgRiRbnLfpump,2026-09-22T01:39:00Z,sat,GTfxD5X6wJtmoDXasfVm3G3N4VbMpSsHxuaPDouBS1X8,41100.05,5kV44X17sLkMgbdxsMLqTepvVNB6CctyTBX1wnMURwUnEuR13Z1DMe2pZGsr8vom7ymiA6mzrEaDZianvh7mQNa8
1790052687,6sRE3sx9MN72rHTFqn7rgHom4FeQiRTDgRiRbnLfpump,2026-09-22T01:21:26Z,al,GTfxD5X6wJtmoDXasfVm3G3N4VbMpSsHxuaPDouBS1X8,31123.11,B38k586TRqZtv3DkrujrAm1bDU3VczftP5XEW9nBkohLs5ddQd6zPNr5mcCiEvL9ucWwFdsqE3p1crXvy8awjtn
