ts,token,islem_ts,tur,cuzdan,usd,tx
1790119304,Dyy9JUBywxmX6vePjN4iubJFQmEZGBzyfKb8z2Qxpump,2026-09-22T23:21:04Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,10983.86,3bE7jtvmTAgPEgbV3ruGFtWA971Mgb3pcV1dYCkHdCgYQtMVJ6yr4vDJecNfiwJxx3igHNuKLwEVSrcsUVWyK4tS
1790119304,Dyy9JUBywxmX6vePjN4iubJFQmEZGBzyfKb8z2Qxpump,2026-09-22T23:11:30Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,27586.3,5Pj6wU6nQFaWaKav5xE1AyTxiHJ6GuCZVyPeyVwkyRkwh5yrLSiPq6JYoaJXP5xGYTD8UK2wPPxQMAQGa3VDkTVM
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:50:50Z,sat,6QucBYxpd6Zg7gm4Q6RGrU5H3rBYKHUgaztuFZUmHyY6,3956.78,4JNVfV36vFjxsa225o9tX6oDNYF1woAerRARDaZmR2VRK42TcMGFqCVuYKvzWYNSN3KZoDY5gsY9zSUDPyTsss95
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:48:41Z,sat,9oBzJc9vijHrzVMQcbxXNDN29UpRVWJS3x3EXCLpgKqw,3481.53,sHnJYmRogKdSyqCEUJkAiEBH66E6keiQVQ9tYMS7ydtP8CqKS3ryULtoCviqjjdgE6LK2grMXN9wAg6Css9noHa
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:45:57Z,sat,8JLN2NsVQGyskGJmvKUL1KBP3QffZjKUxSP2ooLKwu6E,2546.56,28RGuPidPztTh3mPsummwLJrgyjVnr47q9293t4biJJba5HPvwt9rfJyv7Ro8fV419mFLBVaiKyYwxyeZqvGftkQ
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:31:03Z,sat,Cdr7bgQq8RJW9dhKK6yRoed4rvRMUhEC3ZgG2eaVKV86,2963.36,3HepKSWiU3vXZbiwPrmNo98KCv3PKj2tQBac2RT67QGtR9UrUjg7w9vfWPE48jJJHXLgo6xok2PkXzLxVPbP2eaB
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:31:02Z,sat,4ANnzVQuRyRpT3x7rsYpHsP49oHHHEzHSRTB2eM1i6qU,2775.16,3RV7K5a8cG8KA1jJxkyrr8qxcszjtaUibqhp8ZVkVYyGTzLKngFAmgWVZFPYspKPGSbqqDjieaBvDU1KiU1GFbDj
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:19:22Z,sat,4iqeov1Ay9gMmqqK4ekERW1xT9Q78mSWZ86CmuPj3jt5,2688.62,3onbcxaWzZRuvD9LeLaRDnTaQijkhp3vCuVd8broGKXDG63rQHggiU38vd8tePLcxkEW3RDTev5UUNSqaFqZZ3SG
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:18:44Z,sat,HGxmDQuLBVaHStGsxgAsf1mzRh9vXNHkpm3SwLwz8kxy,2548.09,2RtkrmE7TrmfWFH28avftRkYp8q6kYMrCBqD2eFSSo19yRj7A2ZzxuqVK4V7LrVNMYwxgNzhM6UNhmiCuNB1BAHL
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:18:40Z,sat,4DmkVmAQX2MJ4t2MqBQBTsEU3c6dZwUpUskBgC6gYtNQ,2631.39,uik5ba22YZd4R4RpYUAfy1qEmR8c3jGefMfaxQMnAJ4KXjhAcUWRhLoP8eTKxfrgojptMC1m9n9G1LVEV5X69nB
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:18:38Z,sat,HmCMbYB6kZqJAQK6rkBDRBRZiUu96oN4LKbrwC235RN2,2751.21,5MKFmD5kocaw9sr5WNFjwjbhUTsdqXyaiuzERvXgujTV9cRs7R8AiRfzUy7YqeVrCfqjtzBJfJs443aJuCRbsFnk
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:18:28Z,sat,A9neboq7QzJXkp1JW7iRy4zKzA5YFseukpjkn8LctdoM,2701.82,5WnimdNxiYMGu6e2RsT49a8sySNUu4uuCfMs43bLQiZj7rA5qpyijrvHZvDcz2HknVM3gQvtGRKoPynBgXR4xToe
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:18:25Z,sat,Ho9WVcoCSCJmW3qH6DuREasyZpGNc3cr5F4rQfRcSV59,2530.2,3MMoHvfdsMw9TW9WjoggUYZhV3uCFzBp87J7EL5fFZjNQRGWnJjc3CeaW5pYdqXhSsvxaJFYChMZGx5hm2Ug3Lik
1790119439,8uiGv8wn3oqhgZHeZDaHtSvV2nrwByXHyk9Uqf1Vpump,2026-09-22T21:14:52Z,al,9oBzJc9vijHrzVMQcbxXNDN29UpRVWJS3x3EXCLpgKqw,3506.32,CnYY8H3MRinZwXFK9eenXDy7sTMKtig7MRkYxRjRsXDJ6qQBF31ZjBQKsjL8T1dvvZWLpfEe49VcjMqCgau8yNf
