ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789267658,4BNTGzEkzSN8hRY5tSef8wsZvjqPBtfByUMYjhdsBriZ,Bb7qsxtKAhHUL2fCjTGYPGUuYgFf5YxipFAQaQNZn9AE,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267683,98JjBwnrTjyYsjKy2Tz6cYENtgAUev11zjLESdYHpump,DN7rDb9px5Rd6B46YVP3FCFMjtxt7ZxHwkEgRPifnzwP,1000,1,1,0,40375.62,0.0,1,0,40375.62,2026-09-13T02:44:09Z,2026-09-13T02:44:09Z
1789267708,AqoPZcUumKUBHrnfBsNtoNuneYEjoimaiWYq8GH8gpX9,nEnhtdXrHocxDQnmfTWgaLodJP8jxFbY6958iv28GzV,1000,72,39,33,52492.86,55431.11,20,24,3045.68,2026-09-13T01:53:23Z,2026-09-13T02:47:53Z
1789267732,BubMyRC4KCshGK42h2A7Xff6qraCAC14L4FcDUv884pW,BXHF3m6CaahFf6sm7vKr2hThatLXQB9b8tHZrvztKjnc,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267757,C6qcqt9BTvzA3nV8C5ad3NrNBHvVJ2Wx5prCqYteSkXD,2mcKya7R3mGAGVedah8m1fxpBHYsoe3XGJuEq9U5NE3U,1000,1,1,0,1002.6,0.0,1,0,1002.6,2026-09-13T02:43:36Z,2026-09-13T02:43:36Z
1789267781,CUKZhFroH1ihWJcBi1jDqbFCmKEMKfFTQfK88EWXD5qk,CFe2r8cRr6FMhtD7FVymKFxySWSRagEXVmWpkZ6xzuJH,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267806,DAWSx42bkWESmss99qtQdrBggRKCaB5bFVt3q2vcPzVo,DnnsZDYJXtUR1LUAmQDZTjQMpWoRFhaKjmUy4Q9i6k27,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267830,EH389Kgy3Ws7foqAiS3traiMmtJTLVf2x4oQVxKrZZ4N,3KrxBxoEHxHrmtRYAajNup4i8HQpkh7vfzMaYXTeKSbK,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267855,Gvax6akxL9c1uknaKDXi68iNw7dX45hwVu4kSU3pFCjm,MWBq7339iEG3J7fv4ZLLQ26CDCNrhVHYe7mErCXQZfQ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267867,4uFipPwF5cjUe2RxH71UwHA9YodLzR2ULX4cTBpTpump,6a5o8uTN8Q4AmhtcQjAX6RJwVrLaFxd7PBtQKs7pE4sQ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267879,58ysj4JcBMg4amcwvyqMVLAhJhSfCd288HLfrgvPpump,2xxhDwR3MYUwoZU37zgJRDf1Y3co6GWPfsV9cYVLW9W8,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267891,7KB1jWKbmKrccktJsSnpdmuKddoAwMWMU1ut3uLrF9fk,GxKHMaDg7Yz1DRussySBCBQQ1jhmw4JUE6x8YScErymb,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267903,7zqyCApWwFBrmFaRaXAb7egM6X6yBSvcJUHHzcqmpump,6BtAZd4bpETSqrqxn4PLxJHTHUukg6cQmHqcBwG6EyBR,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267915,9iJgiRRawY6Vvvnjvn4EJF5nuLXgrLT11zkApEXVZLaE,FkDayYvzuks1JabsgUFSXDF84XACYSiXGa5xTsioQxEC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267928,CeMP2cLUhQWEXioy33vWk9nCsXv1qvgrZ87PtDaypump,4bhYg9N3CDYacfT8WwBPFkgJxDvMGHHABixpY2BzAb4d,1000,14,5,9,6530.47,10925.46,5,8,1975.97,2026-09-12T21:56:34Z,2026-09-13T01:50:07Z
1789267940,FtUbzV4wQPwczrqGUHS2wXgTtfwk5rNxttzoJZtHpump,5G6BB61gNqWmJd1hgeozyLAA4WjqufjZxkffPu6k4ggq,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789267952,HHDuCwdk67cfJJKmohQ5ziw4JML9xFmB5u8r3kLXSAke,EoZcwMsopX7nU8qmMZN4dhGpSqsPLDV6RtWXCRHjyAMt,1000,7,3,4,3561.27,10191.38,3,2,1499.04,2026-09-12T23:08:12Z,2026-09-13T02:51:07Z
1789267964,3BzHwZCLoaKMK3co1PDCAgFfeLKexTVJb2dWFX18BmKs,8PKmJbCoxcRNjgBjTkuUnHF6F9YK72EvrBRuybLBJSFg,1000,14,8,6,8575.57,8059.7,8,6,1226.37,2026-09-12T20:39:50Z,2026-09-12T21:58:05Z
1789267976,5ZQcKoLCZ3y59rwRxutGLNSFUtkY9h4hXmQscR62pump,J1SBdysZMmLKYmikCZT6AZr9mqHrYVusSMi4wnM36xDm,1000,8,1,7,72668.65,16405.59,1,7,72668.65,2026-09-12T20:42:49Z,2026-09-12T21:44:08Z
1789267988,8w689zFsegRorSrRkYzhcHrWrxhy8CFyYfCdSezHpump,6uuZjoKFLirnfYkf7w2wjqnfAiQJ56csLMjCdVCtngnp,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789268000,9exAdaqdeo5gjXTagmhieS1bC9z2LsPDm5z5k9FeurDw,Asqrzc7ER9BR5RVboe7epFoD1yEU51ovyy1VKyTdCFa4,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789268013,CNTcaYTBBrSjYQXrWSL3T126eCjYnmvAhSwYBXBScLLM,Bg9DC5rDRBqtCZM9YTWxnisehoUooZ19SenaxEzDYfiV,1000,199,88,111,161295.59,209588.81,52,54,7405.6,2026-09-12T17:15:32Z,2026-09-13T02:52:25Z
1789268025,EowcL8MJhjJeHUfZnJHipfDJwyExUb5F5g926Zx6pump,5f45vZK9uRGfyni1yVXF616mHfPtrtsYSD3NTezRQCBX,1000,10,1,9,40094.14,15032.59,1,9,40094.14,2026-09-12T20:01:29Z,2026-09-12T21:42:34Z
1789268037,Etvv3uWWUNJSgy4uJjZeRGGa2ehjMfVJh69ot427pump,GWwNQvauzrR4YdZgivZwKKn3xysMJQWfDY6Z8ppR7qjS,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789268049,HRyz8oJCpg4YajW5x3yxbWifc8Ab55VRdwhe6qnq8NsN,2qBtasz5GAVERr89bXYBLgNFR7p6hQtTykWyW6fkGBnm,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789268062,bwzKAsGZhb74KmeZURvvNmYp41G7kKcoQZTnwxbinee,Gnpng5qPpmeJmAZD42K9z4mbJ6h5Fxh4Hg1LDpnjdjno,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789268074,fFaYigftFgLWAoZNDoefGENf7SXaZ2xaUncKmatpump,3YXE9KDDwGBvkRW8TCPGNma4naGeDP2D3H9HqRRyETxd,1000,2,1,1,29947.98,1359.68,1,1,29947.98,2026-09-12T20:42:45Z,2026-09-13T00:57:21Z
1789268086,5dgYsznRVkYTnab747xLeegcBhFi8xRLgNdhayYXpump,AM4kSZUTaSC1tnewHtdxzsWrEGGrQk4cjkHxzXgXF7Kf,1000,1,1,0,8144.53,0.0,1,0,8144.53,2026-09-12T17:08:28Z,2026-09-12T17:08:28Z
1789268098,6CfuzQ5UzyFQ3Pr2fPDr1Yu2QK4MsYgS86PFqBxWpmb9,HKWEnhfndGuNgDyc1aRLUHZX8AwsFNd4h9QRQo7wFEWy,1000,0,0,0,0.0,0.0,0,0,0.0,,
