ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789285630,39fz7cnk6qmaRdAhvrxUamvpLyJEMSgVkjoppxw2gDfq,7uNFjoEJPRxp2SCahfGjNwEWQYem6Uq4NREWNkhMBQYg,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285655,3ht1a6NgmwGi4Hjaa4pyfKqYueYcS9Dr1SKMtXQMdcCw,5aKSPqmKkn9cjPKfWWhiuYWKbTSrjd9co1gEQ98g8kM7,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285679,65rFgEsjPWPmyLRFU2CQRRtnCcjnYwr2KNrqtKsdKfAu,CNNDJaLZvDoHHV2bWq5MRtKUvHKD48e43JFSq4rghStw,1000,12,8,4,12581.53,10182.87,6,3,2503.02,2026-09-13T06:47:28Z,2026-09-13T07:35:55Z
1789285704,76MHUXHuafBXZDQPzeL7E7so3813xmqf74RZ5Q8ixkHo,BxukRP2KHKVdR9C7xoj3EqG69XJp5djJVuFB1Fe2eZt6,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285728,794zVEtBvDHa4Y8V7n29w7vtBii6H3KhFcbgEAVYjN3M,EDMdzUMfx3FHhaaVaTrSeRhdnkQBWDLr7eS9GVZrqEgH,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285753,7h6HWtoeaJ9xmpMUieoFeQ19wY5NDwaEva5kk8GgbbQ3,GfzY537RsLgNpa1a4awkzpTYV4jTidRXjbmrSFGCqJuv,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285777,8StnEDgfxfvxpCUUMH9ChXaqAkGGtxvnfxCAYHYnPXja,8jvjNdWNKoFj9V3TKUYrpPTdQzNxuJ5LjNhLCPm8hRAA,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285802,8v3YbDp1tgswqr9CnojSKVhpmxmvcM7nicxuM4KCnEk4,8EtpuoGXwgk8P7nhqaybCU8xfa15LrXdxaYmJZ7qdQVD,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285826,EKPAWwbe4k9gtaiUGgNfhPWdCfcMx2MiV54bBqckoXoh,FsZBfFn12oAhycdDaQkgQ4x4cxPgyLaEd78YPzT2brka,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285851,EqVhkYCbxVz7aQ13pwWVC4yjbTh8paSf3MazQxYdeuPy,CwTdo6BM31TJhNTiDiSm8rNPXwSXpmMpSeU4ufU6Svtn,1000,1,1,0,9074.11,0.0,1,0,9074.11,2026-09-13T07:40:14Z,2026-09-13T07:40:14Z
1789285875,FHoAvnqkn6hBvkgj3rUE5H17EURJdqyTNbrCEBiRyZeU,8oPSUEmcquHEpK7M92TQPoGmKApG5ZixNTXFJQ2Ku9Fc,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285900,FvxtYNSLc5ockp15UNG7NBrn8w9WGsH2ZVeCnLMwpump,G6QBXE9mzm1VtDMmLbiLb3uTNsTo6xRqq2MU7WHGWpsp,1000,4,4,0,5345.09,0.0,4,0,1522.36,2026-09-13T07:44:24Z,2026-09-13T07:46:09Z
1789285925,HUKEMjJuMVe37thZLTqUGmzLj8WF762CBQMybNNRpump,D94o2geY9U283NHH9tyiy7iDaKZhWEHu4HCMEPXsG8yq,1000,6,3,3,3580.48,3329.74,3,3,1268.59,2026-09-13T07:42:18Z,2026-09-13T07:46:17Z
1789285949,uBmt22oAcfAtot7A3boRovgD5VkMLrHnqNopbkkboAe,HAjiR3qfcGea7VomED6b1YU3vRTB8RkX5krQaW69rWjN,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285961,2qz7xNFKhqve7wMy7HQNC8sid9fvGyhQWSXCp7KKE8jA,FsgNadG8ieZKAZfsyekmWbga1C1piKcDEq5FjSC9qm3G,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789285973,5TvxfHoP7F5rGZ5HjwhQMu4NNJ5M9qEQo6WE56Xupump,8FHoDcHw6obHHeUoiMb489ZNMSf5shaWUKFzUKDpRZXe,1000,13,3,10,6019.43,18502.26,3,8,2946.61,2026-09-13T03:24:28Z,2026-09-13T07:02:32Z
