ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789274854,2qz7xNFKhqve7wMy7HQNC8sid9fvGyhQWSXCp7KKE8jA,FsgNadG8ieZKAZfsyekmWbga1C1piKcDEq5FjSC9qm3G,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789274878,5TvxfHoP7F5rGZ5HjwhQMu4NNJ5M9qEQo6WE56Xupump,8FHoDcHw6obHHeUoiMb489ZNMSf5shaWUKFzUKDpRZXe,1000,12,3,9,6019.43,17343.19,3,7,2946.61,2026-09-13T03:24:28Z,2026-09-13T04:26:47Z
1789274903,6UtY9iTZMQQ5QZVrbzFnNaJntV7oySm9k97mvwnuZcxr,G19cwhvY4teiUm3jgjrDX5RfzfCnSXe1s5upRXVmTQki,1000,238,96,142,218080.55,323249.88,45,71,9879.04,2026-09-12T04:50:11Z,2026-09-13T04:43:59Z
1789274928,7F8LYfyAKyzr14GFkCyRKFrt6jJaii4f7sxYLDYnPyZ8,FyhjDFpFpkDh8SbPTDNvxsB3As5sh1e5SrcEsnZRSR9F,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789274953,7eQ6SVLzrqmQCBcwZNCj7dsoqRVufWG8V6viJrfvpump,JA6tE2X7VZTB8DvVuSGaeLZQzSoHxui3L2eQ3QfDrpwA,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789274977,8g5AUZaS9VEz45VLiSuLNtrrNwUqLutGbZJRcyCtnPsj,ENkeKp9nN4bY5KCBnUiXMhDQTKu3GxWhpNPppkNzA75T,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789275002,BKhov5stBhxDr7QhgUndfK9haco4kkaNxKpSP7iJaT9g,4iXwq8bqdsT8ArB6Sq6LmdGJXngcvGYyN1GYwZ5fY9rQ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789275027,C16DJQGGPy48ZPQe1ERe7Gh21XRrTDsuX1BSwV7GGyTC,EyNrveMscT7voSUri9gQge27ZeYhYfvNMY52fcKktakK,1000,7,3,4,3624.51,6886.35,3,4,1316.47,2026-09-13T02:22:43Z,2026-09-13T02:29:40Z
1789275051,Ce52Mp17BExLe4PjCD7SqrPsZHDUYLNkuHvEtmDow6ag,EEgpGSXZqKKXVYXxyafSvCoQ3Qi7V1mnRz9zXvxaCrFZ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789275076,DKyxHEbjGqzp7Fn6uMXCNmyYnrKz6nSnURRdvWwRpump,EM5LP3to172AxfCppbFFKu2r6QWWJCnVwVzauo7Ur6Fc,1000,42,19,23,32311.65,46808.93,14,13,2943.82,2026-09-13T04:27:45Z,2026-09-13T04:50:09Z
