ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789276851,4qiBToLecGr44s4AtscnG84SmHYYAivhYiU7rjyLauGL,8ZDMRP6n9n2B4EtTPxTfLb4rY42QEpBhdkGUvWUyB9kP,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789276875,73cMKJgvnJW6twRpyVxxPbv4mSqBjiaMXGjiZyNopump,H9iaQQaDWQ4CRBbQBmwD4buKMrhHaQiwUPv8UiRu3Xb1,1000,1,1,0,8115.29,0.0,1,0,8115.29,2026-09-13T05:03:45Z,2026-09-13T05:03:45Z
1789276900,E4CEFA9DzvDM1jcpv5wqgYVDofN3vaVMECYxxnfZLAJo,6AkyrCrkjWjdevXRgLBp2rTPdwM6gqR2FDETnjuQuoYT,1000,1,1,0,1057.39,0.0,1,0,1057.39,2026-09-13T05:13:04Z,2026-09-13T05:13:04Z
1789276925,EhBSB3wRE8X9WdsZUgt61TgG8TZ2w8pBFmpA57w6zzzb,5tm9mKNYJj7aniRXhCXPrCpn3pWHMy7GUFAokYfhB5S6,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789276949,HCjJgQ7BUugHCfkZwL2hde4WekWUFqUxR8MznWibdYLt,AGnVyLfyD2nfDf9U4JoxES9QhjWtgC6ktsMsyj5gBPaM,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789276973,HqRJFQCAeiQVpen5DH5jsp7fi22VrKNXttS8McqRKMq,91BuTuoLR1WeRjx4M4CWrpHbKgDUxzgTMSadzrZi9ddu,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789276998,oh4AnxbFoatocXp1nLwU4JRtPDKPiko87KnVxJdpump,3yrH7jPwUJeqe5wLnbv5ZDvfc7nHsRy9r29gYf6bU4vs,1000,192,100,92,351555.84,94378.15,11,10,246219.26,2026-09-13T03:47:18Z,2026-09-13T05:22:59Z
1789277023,vXwaadHK7zHMCf94mdtdTe5eNNhbdvUNewMpGAMo5vk,6mdL9qMc1r8GnGfc3VCBDLMCpus4gbymg35QmZtxm5k2,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789277035,3YvxasiPsSudnNVSi7GP6x3VTev4xbbmttUrxVzEW1sc,EfGMyLsqAuzjikYCHN2LqoDV2QSoMAEzt6ZSVaYcTq9Q,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789277047,7K2iAPzHddrghwBF7S7oA9qHr7dDR4QvFmdD1sZgRJxF,CTp8r4HAu8TaGBFokhfR3DdXmcodRP5vKgugvKQ2HHr,1000,2,0,2,0.0,6901.89,0,2,0.0,2026-09-12T22:33:23Z,2026-09-13T03:23:23Z
1789277059,BeExB7k3bQEQHiiwMqUCWUcvV8yzHshVVzupZehfhmZN,BodpgmBFCvnFqr1y1csWP1rPYiyddniai3APYDg2BE6H,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789277071,DSF4CyuWmB5c7S5ig5by3jMHQvqmj1KtgyjE8Sthpump,52kK9b1NkhVeGRNhpVzGs4Yg5oVcV7hATWyk7rtEf72Z,1000,17,1,16,8658.37,19157.09,1,16,8658.37,2026-09-13T01:49:26Z,2026-09-13T02:18:52Z
1789277083,GkSYRSHfdxvucqH4na46sZhvbfc2Hz98XpMoqpxrAMyz,8paJGvUUhPSiYUh7oEZMoT9CKhJthMhxMrTdxFkoc6vA,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789277095,13Q4nKat9uo1E649hWYxDuJX2j4Z1yZ2aqFnuztVpump,7a9A9chCRpBuRayqBnbRJjRK2PB8z1KjkjQR5rn7Skj4,1000,5,1,4,40478.69,42797.23,1,1,40478.69,2026-09-12T23:15:39Z,2026-09-12T23:24:38Z
1789277108,3uEVodfTeqLsBssjQ5VPEwwdsTwWCJGCd3FVyx7RUNVB,5NVx3SjDrTHaGD3XPFWTtkLFvmVBwW8nFv3Ut1cHBqpo,1000,5,2,3,4024.29,3219.05,2,3,2988.71,2026-09-12T17:13:32Z,2026-09-12T23:23:38Z
1789277120,8kvABvjVk9Thac7vXwcnJcf7jReBdmVTooyJXCW6pump,FBnRHadjfYAEQGBrtJ57t9DpsD6AfsxyYRXnHPgjQQdq,1000,0,0,0,0.0,0.0,0,0,0.0,,
