ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789302358,2gPhr8jC5hhCXhKtgV21B3m75abBWQGnEPiM1JBhpump,FLaYoYWvXsyV2vQ8RNFcHaroh5BrrhSDtf4BrBhUqGfp,1000,1,1,0,44431.11,0.0,1,0,44431.11,2026-09-13T12:21:00Z,2026-09-13T12:21:00Z
1789302383,4sESjFv3VtJjt9j6nPpk63RUpAYeRx7XqsHaMyMqLyqE,9DvDQmGw3EiTfqfpv6LCUjSww9cChbX2hZyQwkbsjQAd,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302407,5bHq2we35u8zezq8iB3cPxSUew6GSHMqCvxCsvM8TE3q,y4HpeKvVFArzhszvSipbiA87cR9GQiW4fira1NxvFzd,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302431,6c8M8cLAMuAUgnbxVSD4NZMD8nou6xg8kUER2sPhd5Yv,C4Vbsh5i6LpHszd8DGfoCzyjrfydEdRJGpZNcMV2PGbY,1000,1,0,1,0.0,1213.33,0,1,0.0,2026-09-13T12:12:18Z,2026-09-13T12:12:18Z
1789302456,9PAfy2opoLqq9bapaknzMz1ZPNhafS32FYjMiCWWPXSR,94XpL1zT92tf83j8rwjotwXAyRuUQGNgi9sJcCTfxAoe,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302480,ANtKCWJYrMgqQaVAtWxrnBoRSD9YusUfefbSfyoW233G,B75eu54QaJpcdnLR1quXccxCdhdNWBf1Kbw3PX2Kz3aQ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302505,AQnqwMtoem3wTCUKdw7mRWjhipAkD5qtcA9vfYuanLvY,2pmPUAT9icLJLppRBCEmxsgCJoRV6T4ahqjTTpniXD2p,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302529,Bt5rgfNMvd2RbfJZe4ifvRurocrN4UyUQ3mbCzmk1bSM,3qQ9tSHYnFvKxukzLpC2MXWRrShqtzJ1XDipWz6Nq3w1,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302553,DMMX9v7SWfDN34rVWaYVV2DGNgzCgHLka2XjmtBCy5wk,5x6rtr7bwTGSRo7Xy2NQSUE7abGy8qxSGU9NFeqZdSj7,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302578,Gzw6XQ4UMajrqfubwvynVBfcdHJaqFvFm4yuTgjQpump,4ndMP9MpUpUAWAL9CQqbUVqBVKjgpYdmysgE85Jhc2hE,1000,3,3,0,6216.39,0.0,3,0,2139.3,2026-09-13T12:15:07Z,2026-09-13T12:15:07Z
1789302590,BDS2EAqpJE5m24wcRMLeVMyy1V3zjLHQznFu8EFopump,Dq8z8gVkmzWfReRAs52JxSoUp7qZVhy8gGJjAGWUZzhF,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302603,CabF242SnMMx45UwC2rzZaUbgVB9bAJuwPfUvDeE39wJ,CTGiiVSa7FrWxWamHpmuCtJhAYKGtgFyTYB3LHXcWLLx,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302616,D9Gfamjr6RdLqTbFm2SGU3DdJ16AxLb9h3763ddd1pt7,AocTJeeS5mP73qFsQc6f43JwQJfnpRdsnyn3ypr7x9JX,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302628,EYQgV2Z9jQRDQJ6A6i69dXVq8pttaccxzZD5eJQWmfwm,4qX2kgmzypLq2Y9iY5tqXvS3QCtELwxckmPNELpGWTYC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302640,GaBdgBaDCcBsPuWrc8HJ9eX1vLBvAMmrGtjGR3eNpump,Ecr7o1BEhQchJ24hotSxKPywY3MD4Di1Ju2Dgb3F8TaL,1000,1,1,0,6102.44,0.0,1,0,6102.44,2026-09-13T01:22:35Z,2026-09-13T01:22:35Z
1789302652,HUZMhUSBNyyLF7Z1kinhjRhZvUEjSRKtJJENxnGJXiTL,9qKnnS3PciauPCJ3ekzPTZNGwR4cVvdU55hcUpeGU4wP,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789302664,J6yfijfLKZrbKHXXokspXULw7Q15hKd8RuvGxpo9GXHA,tPZJXjJnQowQ9iv464AoTBjCd8MaQQL8423xbeG75a9,1000,0,0,0,0.0,0.0,0,0,0.0,,
