ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789238741,AgMWUmbKycV1Pc3X3whJn71CEdbbarDQx7q2f5AYpump,Doodlecat,5qx4Czs6SzwWtUN5rnfuVK1YgJXJPmAVYahJJjhzEuQt,pumpswap,1789109605,0.000001863,1903.28,1863,1863,0,0,125019.05,227720.86,0,0,0,0,1130,372,9940,4591,,,-99.97,-99.96,0,0,0,1,,,,,,,,,,,
1789238739,3aBxzAZwM1RGx89VUPShiQQci8FqEe8kuAPXQYkxpump,CME,3CvmvJ83pyWEXKtcaTD7MAA4nyvuRnvT2uDB7nR6miag,pumpswap,1789114543,0.000001848,1870.81,1848,1848,0,0,0,116.05,0,0,0,0,0,0,0,3,,,,-7.64,0,0,0,1,,,,,,,,,,,
1789238739,4MT4NAgPGXLa6ZCPdCyRWPKZsyD22Y3rUcUZhLjyqJar,OSMA,8Ax75NZniL9cowGMQNjuEQDvCKNQ7kKyDcrYFrBsu1kG,pumpswap,1789115327,0.000002619,2631.71,2544,2544,0,0.08,11.2,1365.51,0,0,0,1,2,10,47,131,,-0.33,-1.1,-54.2,0,1,1,1,,,,,,,,,,,
1789238743,WWiznJqavpJQLAW4mwiuZWYTPvvseawyeyBqTnDpump,USWR,7MJUjrv2EgxnEgttggMXPuwGW8BdE4UJpqoVpAzv8maJ,pumpswap,1789113656,0.000001864,1881.8,1865,1865,0,0,0,78.7,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789238742,Ect9FGGLm7eb1SBsjGFdkGvV6FsrArPWtwAkzNZYpump,ASHIBATON,EhPToHyb2MRSv2eQ5zkQgiyoq7QYzswRAtGR1AV2mQrR,pumpswap,1789115824,0.000002121,2270.09,2064,2064,0,0,0,35.48,0,0,0,0,0,1,2,13,,,-1.27,-0.75,0,0,0,1,,,,,,,,,,,
1789238743,HzJQbqpQcgMGocE1K3yWQ4ZfN6eXruy4TqJg2tSoitt,MINER,BCom1yyzu3gmNc5peBdKhUz15PewAZjpsU1zDuoioBEi,raydium,1789070834,0.00004536,19597.63,45364,45364,1794.35,6146.23,21223.53,156645.17,5,5,25,23,170,149,1194,819,-27.48,-13.62,-49.19,-73.93,0,1,0,1,CPMM,,,,,,,,,,
1789238739,5MdA82CL7GwKknEYzBWUrzCHGVyFGfJYZkK9NTMtSTNK,Peptides,sFsY6jMRiYEu7Xoq2hG7soTkLg2hoG6o8eCjADoyAzR,raydium,1789122244,0.00002900,13494.34,29000,29000,17.46,604.57,8796.78,50504.65,0,1,1,7,58,68,349,350,-0.52,-19.2,-41.4,-54.25,0,0,1,1,CPMM,,,,,,,,,,
1789238743,aJZoaVr288mTW3bvCYac22Ndccoj1YZNyg1GKCfbxyF,BNBCAT,D9hADMahTUkub4Xy2FK4YYU89xuYJaTCbP5DgJ5iNrSJ,raydium,1789121978,0.00002367,13038.71,23679,23679,0.4,1511.81,7187.71,41065.74,2,0,17,16,70,58,518,303,0.01,-30.19,-43.76,-69.63,0,1,0,1,CPMM,,,,,,,,,,
1789238740,6yudUgpgp5YMzYf4L17jmnGW3CPjdQfQ38htcaUNF3Xm,Stonker,E6Sa34UNPpc64fFEyR1BB2wnFw9cVJPdmWtrtpYA3TkQ,raydium,1789100453,0.00002827,15232.97,28271,28271,66.81,1337.79,21330.63,120765.68,0,7,15,19,195,139,1060,903,0.38,-6.81,-52.34,-60.56,0,0,1,1,CPMM,,,,,,,,,,
1789238739,593pV1TzX6w9x8s7WV6BvfF2uFxQA8o7BgMz7nFMpump,CPZ,85d3KKmeADvbr9RjfifSGYkCuiPHuGj2k6sgpwaRixLU,pumpswap,1789128209,0.000002082,2160.28,1991,1991,0,0,0.86,810.88,0,0,0,0,1,1,6582,2212,,,-0.43,-5.11,0,1,2,1,,,,,,,,,,,
1789238740,8zP8DhqoTGNGXHXdQfHPPWrAijWt7FkgyporQ4FHpump,TRUMPCAT,HdpWYVr9vwJ4SafX8WNjoEx3MnUXnHH1Jy4yb4zPev8P,pumpswap,1789135365,0.000002040,2159.45,2018,2018,0,12.25,19.1,137.61,0,0,11,1,16,2,29,11,,0.89,2.61,-4.5,0,1,1,1,,,,,,,,,,,
1789238742,E1kghBCLZGxbu154knjvtXxC7vCxMEBFHpAwwgjMpump,STOCAT,AQ2Dmu8UB5tCcQZbSRrVb3P1ApixhmyjnbM9YfHei8xw,pumpswap,1789134935,0.000001964,2133.27,1954,1954,0,0,0,1.17,0,0,0,0,0,0,0,1,,,,,0,1,2,1,,,,,,,,,,,
1789238742,FjTfaSH861nVcbAxdFAHTvhoSL4kyR6wgTWynuJkapht,DIVI,9jP2H9FbqkYQtKYkehsq3XcGn36FFb15cCo96EBu339s,raydium,1789132107,0.006410,217000.21,6410139,6410139,0,145.04,65494.28,424798.41,0,0,9,2,141,47,695,460,,-0.1,-17.41,-1.84,0,1,1,1,CPMM,,,,,,,,,,
1789238741,A9VH3PuQrvTuC5cVQKa4YALGketLkG9UG5uoUpEnjHx,AABL,5dAegfDZ9zgT5bUhFAu7QinQQ1Q3j1DDnNwLAjNzr9wp,raydium,1789135904,0.000005486,5492.86,5486,5486,0,28.21,253.44,2087.87,0,0,0,1,2,3,8,37,,-1.1,-6.93,-39.89,0,0,1,1,CLMM,,,,,,,,,,
1789238741,AaCBdbi8DiBvWiSjTG2xkkqeshDCSifsvYqZrkpDpump,USESTONK,9wjZeqeWphj8JGSaFW1TEYqTznn5FmLvijPWiSqW6LCz,pumpswap,1789135056,0.000002168,2438.19,2144,2144,0.5,3.29,5,38.62,0,1,1,1,3,2,10,11,-1.13,-1.36,-0.36,1.63,0,1,1,1,,,,,,,,,,,
1789238743,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,WEN,ArXpohFUAsifyZPHsYqgSTqLyA6sQG8KMocJ6zBLG29D,raydium,1789137845,7.57,137402.79,,,3162.16,5410.57,57024.39,450153.32,0,9,2,87,261,423,2430,2843,-0.07,-0.11,-0.13,-0.29,0,0,0,1,CLMM,,,,,,,,,,
1789238740,836mp67zxnxobaV4gSe1yNeSJHgTJB2AhxJvff5pump,brainpeppe,AyndJQVi2Br3NMAhe8c4bEeQTMWPUTdJdaBiSSPgS56J,pumpswap,1789137828,0.000001628,1717.61,1579,1579,0,0,0.14,3.3,0,0,0,1,0,4,0,21,,-0.31,-0.35,-18.71,0,0,0,1,,,,,,,,,,,
1789238743,ma4HmEUqkCGTPAJtiXXRvMJus8CVnNSvrMfESMkpump,HOOD,DtjRhZGBPPTAeHmjGppmJTZgwJS7wfUdT4QdQzQZdgRP,pumpswap,1789136940,0.000001876,1894.97,1876,1876,0,0,0,9.8,0,0,0,0,0,0,1,1,,,,1.13,0,0,0,1,,,,,,,,,,,
1789238739,4FmtvrR3tgtcUT4qkGSKJx386u6CfFno3QE7KCesXoZV,BUM,4LYDj9hpAYsqUyCfHewiJxB7MDMpXKPQNAGvxpFdoGkT,raydium,1789141997,0.0005758,65347.67,575823,575823,21355.31,47517.83,58934.84,99515.89,48,24,108,58,177,115,450,361,47.33,252,709,257,0,1,1,1,CPMM,,,,,,,,,,
1789238742,EDuorZsHVCLGcvP4DYsZf3oCf3xFwgWS513xUaug2UnV,SIR,HQXGTYdeVaoj6SLqe48mGLMGzs8kWSgFJqXQYSp7Vcco,raydium,1789143928,0.000002678,4374.69,2679,2679,5.2,5.2,47.03,531.67,0,1,0,1,1,3,4,25,-0.57,-0.57,0.17,-19.99,0,1,1,1,CPMM,,,,,,,,,,
1789238740,8JeGJPcamobz7iVme6bZRgBtFDycfu1D5k47ypHZpump,BONKAT,EeGrDq9T119Y3vMGSNtzVZAiQWH2W5F8kyp3TAkhYjTw,pumpswap,1789142417,0.000002012,2082.34,1991,1991,0,0,0,0.13,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
1789238741,C3sxaQQ2Te4X2bBxbHNkYkFiKrrQsiwWy4puRGRypump,FLYCLOUD,GNNEF7ZYXE59gi39SwebiZumR2wQd4LhUfWNaL42Gb5M,pumpswap,1789144535,0.000002312,2422.58,2246,2246,0,0,33.08,76.18,0,0,0,0,1,4,2,16,,,-1.9,-4.36,0,0,0,1,,,,,,,,,,,
