ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789240637,2bRoY87nsBq84TTKJKFD5gYxVLPhrTPKK9MaheSLCCLg,UNC,4UzewNYxrvNzATKiSDXjynL9krknGX4vzUxbnj7WtCBw,raydium,1789104206,0.000009315,8435.53,9315,9315,144.97,912.64,4796.97,50721.7,2,3,10,11,73,54,581,477,-6.61,-24.06,-49.26,-88.19,0,0,1,1,CPMM,,,,,,,,,,
1789240638,3XQZDtpn5QisVxcvB4sAReoknWnooU7yM4YCQtj45nqp,FARTCAT,85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,raydium,1788949208,0.00008077,24438.09,80777,80777,51.35,3281.18,25624.15,111139.58,2,0,49,25,271,188,1048,607,0.83,-15.23,-30.6,-63.01,0,1,1,1,CPMM,,,,,,,,,,
1789240637,2YhZUBBVxoDAEtXMhkRjHvAHvkDibyxN3ABHQ9Sspump,CAT,AnL7ZGja9PQQJCUSPAPY32W3VaRmWkTeZquUZF2KYsW8,pumpswap,1788931045,0.000003010,2861.87,2908,2908,0,1.27,1.93,90.11,0,0,1,1,3,3,9,11,,0.89,1.1,-6.14,0,1,1,1,,,,,,,,,,,
1789240637,2RX8rVoMSCQkDMKeDLNBRc2mXDoTevx77T8gTQ4KkdPU,CYBER,2YtcCVNjo8Gi7WKeiYMkcvc7EPQZdfE65TYZJXm4eMuq,pumpswap,1788930538,0.00004679,17318.85,44740,44740,0,1166.94,9657.01,58282.91,0,0,20,27,187,173,813,734,,-3.6,-32.86,-7.27,0,1,2,1,,,,,,,,,,,
1789240637,1HQAydhWYYauYZYG9NDsLejMFeQ8L9XvYMfQT8FcNu7,cumcoin,GhTuHrNTGaJET6HqXT9dNuqtaXmKixBxGPGsBDyAQgQj,pumpswap,1789109232,0.000002225,2211.03,2108,2108,0,25.57,25.57,199.73,0,0,1,1,1,1,1,18,,2.15,2.15,-14.13,0,1,1,1,,,,,,,,,,,
1789240637,2abneGCt5fSS8dxd2azxSb2kxxRFbdthBCj8QsWBpump,COST,BjuHMaVzn551GXr11WzCJ3dhyqeMf8ivpdhrpHwqLKkj,pumpswap,1789110031,0.000001923,2007.52,1897,1897,0,0,0,4.59,0,0,0,0,0,0,1,2,,,,-0.06,0,1,1,1,,,,,,,,,,,
1789240638,3ATzi7o1pfpJE2g7zBMJhT3g3UunJQmEZvMrpMp7YnYr,SANDICK,56yTwbs5HYUgVYYMNjYGzndtv6LDb2rB1Tyn3ei5nf6X,raydium,1788710203,0.00003629,16771.72,36290,36290,0,1130.16,3041.62,12572.66,0,0,0,3,6,15,52,74,,-22.65,-16.71,-60.83,0,1,1,1,CPMM,,,,,,,,,,
1789240637,2U8a4TXHHC2g43qnVm6JdmLEGeJX7s5c4PJx2Z5CpKDv,polycat,6J3UBNWvLT7CAsZ8PLCSFwWCrLFMf4wu8pAn9YCDgrW8,pumpswap,1789110659,0.000002175,2228.07,2111,2111,0,0.12,17.15,147.42,0,0,0,1,1,5,9,30,,-1.45,-2.03,-8.1,0,1,1,1,,,,,,,,,,,
1789240637,2bDQvnvwd7rNbm4o3JNdN6z9c7MVzp4yqHJPNXPiSTNK,BITCAT,4A8GQDDuye6feH17QqKK1bxK4czznVhcD9oUhyXt5f7H,raydium,1789018057,0.0002229,45844.59,222918,222918,2309.08,7542.1,54840.44,257456.23,1,9,54,33,428,255,1888,1194,21.77,75.67,-22.97,-49.77,0,1,2,1,CPMM,,,,,,,,,,
1789240637,2izJtroxJk2rECoDt5V1NQfoLowupMx6iZtGy15fpump,computer,CPYDbPFoe4247Uh731Md3ZDJ2e7RoauYbNtGbfaiEp4g,pumpswap,1789112589,0.000002162,2283.32,2090,2090,0,3.79,14.53,42.23,0,0,12,4,27,10,35,24,,-1.2,0.58,1.94,0,0,0,1,,,,,,,,,,,
