ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789215858,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,AwT84VU92wtwU7J312XidGCBgmokgBcCNjD8vCuhX9AA,pumpswap,1789106171,0.000002194,2416.52,2136,2136,0,0,0,5.76,0,0,0,1,0,4,3,38,,0.09,1.84,2.52,0,1,1,1,,,,,,,,,,,
1789215859,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.001838,107190.07,1838705,1838705,1491.69,6137.13,27839.46,481987.91,11,0,23,23,120,83,1632,732,5.73,19.24,3.83,-56.17,100,0,1,1,CPMM,,,,,,,,,,
1789215858,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,4uRvSi6yjwjLbEZB1tw3jcC7izBTxfeMDAPmTR4LAyrT,pumpswap,1789174854,0.0002537,41010.63,245178,245178,0,2515.56,13595.38,27987.66,0,0,11,6,86,56,365,262,,11.7,147,500,0,0,1,1,,,,,,,,,,,
1789215858,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00005391,17931.76,51746,51746,0,102.55,149.64,2991.55,0,0,1,1,2,1,12,19,,-1.67,-0.21,-10.11,0,1,1,1,,,,,,,,,,,
1789215859,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002602,3002.81,2451,2451,0,3.95,21.68,170.47,0,0,0,2,2,8,25,34,,-0.23,-1.64,1.48,0,1,1,1,,,,,,,,,,,
1789215859,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.00001948,11445.11,19481,19481,0,214.97,778.82,22122.57,0,0,2,7,14,36,259,231,,17.19,28.79,-74.27,0,1,2,1,CPMM,,,,,,,,,,
1789215858,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0007017,80691.8,701757,701757,969.61,18287.15,76292.36,653169.58,17,3,131,61,439,275,2482,1812,4.57,11.87,28.15,-39.02,0,2,1,1,CPMM,,,,,,,,,,
1789215859,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000004821,5035.67,4795,4795,0,3.58,16.37,18191.87,0,0,0,1,2,5,398,229,,-0.01,-0.57,31.33,0,1,2,1,,,,,,,,,,,
1789215859,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.00008045,33726.73,47606,47606,0,521.63,3429.86,33661.11,0,0,0,9,18,39,338,322,,-5.18,-7.71,26.43,0,2,2,1,,,,,,,,,,,
1789215858,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.0007039,76833.39,703952,703952,1738.9,19219.72,69834.35,596131,2,8,110,117,377,339,2951,2112,-7.93,16.36,38.73,-23.42,10,1,3,1,CPMM,,,,,,,,,,
1789215858,7paKY5zJ98AgtGsMvRxw68uo9WefQ4eryB5SNfH2pump,holyfrog,A9tsTcTzQ8rLrvCBwWdsVCfcJnZvoe79y6uwgcfAAxNX,pumpswap,1789051123,0.000004244,4070.6,4134,4134,0,71.93,1585.69,349368,0,0,2,10,41,89,19471,2906,,1.65,-14.01,-93.3,100,1,2,1,,,,,,,,,,,
1789215857,6CsmCtDAhRcbp3G4KiinKC2JjLJ9BpR7isqcgZefqLym,METH,5Fa9X4whJVKtyyQRzArRda8oJ1ouT2m5LvnqtxiawKxQ,raydium,1788842267,0.0007448,84569.09,744832,744832,583.78,6470.86,98203.72,1491572.21,4,3,48,41,433,310,4930,3602,-2.39,-7.97,-24.79,-62.93,0,0,1,1,CPMM,,,,,,,,,,
1789215859,Hg5Ja55T5wESq4vyFoiVCMeHXtGyVA69X2UHq8hgpump,baton,Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,pumpswap,1788985934,0.008070,374055.9,8060683,8060702,4190.77,312162.55,774722.18,9090829.85,20,16,708,737,2087,2008,22423,20687,-0.67,14.56,13.49,83.1,0,1,1,1,,,,,,,,,,,
1789215858,A8AdxR4WqCMvE9ZdzSGKtczGpUhYJ7EjcQXNF2YY5smj,Brian,JC5ADeGLYXN2UyZLf4PCPXhiBLYRrMYpmgyacAJFUbgk,raydium,1789015276,0.00002076,14076.64,20765,20765,48.94,308.49,5090.17,41969.6,1,0,2,7,93,64,535,415,1.44,-5.22,2.66,-78.73,0,1,1,1,CPMM,,,,,,,,,,
