ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789681533,3VCmjYqnWVj3ZfKUXTi6QSwNLxgMm84NGRa6ZmEszhKH,9aYVmuQfxzpRPF9e4cFst3xLRfnTzxKSLhD4EapEUJNd,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789681558,3gHwCMKmRFJB49PhGaYXWP96LRQuk5hZXsC8hd7rpump,BYLMeq6Dxzh6TA69DXact2yxxReNShrYrFguHi1EQppu,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789681583,7qVyANei9jYf173z4FBKcmKp3nXDDBKiXAWh7aT2perk,Bt3X28mcx4EAYwiRNdepCdUg42LF7fa1SQMrgkPVivMu,1000,300,156,144,794893.92,764029.37,137,93,14476.08,2026-09-17T21:15:15Z,2026-09-17T21:46:14Z
1789681608,8vZgLSSEUbjEmtRtmd9qsek54QxyRMLy5zT3VuzrcPsi,GSzHw7Xikq7yH4URDXyrHWkfmmULjn7xfajWTMSzPrTh,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789681632,E9d2nc4E3NwAppuyVCEujLgdd9RJBZPTdvGjgTk5L75r,FKPkmRsU7wSgWWdcUYiTmx3kRCvz29vSaUwefXDnd1Cz,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789681668,FKaJuPmxjYm9u4iDHxdYvA947vbjBQjpevQsBBVLns8z,6boRKYHraYY4JYb3XFJjfdW7eC93hmxxbLzyTEe2iwoc,1000,52,24,28,38499.21,40822.78,20,23,4927.96,2026-09-17T15:36:04Z,2026-09-17T21:47:26Z
1789681692,dmxi6j7cmXHG93kYKAL9r6odXZ9gybpsSEmuXsjpump,8pvwXyDmkmLcrvisEXcv3CvRFa3yAXUdtUtoYkfUivu8,1000,2,0,2,0.0,2184.54,0,2,0.0,2026-09-17T21:38:07Z,2026-09-17T21:38:25Z
1789681705,3M1kURavgnF4WnDNjiyCWUh7nu2S5rkoQk9WY2kS4uaz,AwTj3pneHK3YeSCHSXiMLNqCsYuFhscBmaHktgCKZzoG,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789681721,ExLshQgMNKKuE3ZrX1fBjzi7hsYbvhe8BuhFhuoA9Vke,4noustHjV5DPK22a8GQQgxjc6ec1gsfPb5EjBPsSJLL4,1000,8,3,5,26014.86,40038.02,2,3,20506.66,2026-09-17T21:05:04Z,2026-09-17T21:27:11Z
1789681733,6UBMeEe3HynBBGfjVu46vUjKZAEhRyfH3ZS1RPk7pump,8oPivDGPtkFXHagwC2mrY5j9K5J7ukxchmwmzv326i7Y,1000,4,4,0,7286.6,0.0,4,0,1984.08,2026-09-17T18:44:57Z,2026-09-17T18:44:57Z
