ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789397567,2QraXef4T6XR2GSYAfGBguMaQPEr5YE7pHFje11nQP63,746dS8QkVGAFFuNMWXvFcho7UzPRhyUPUwuMJFPUTvUM,1000,1,1,0,7110.29,0.0,1,0,7110.29,2026-09-14T14:48:58Z,2026-09-14T14:48:58Z
1789397592,3xGTFC5cXyeaHRMS7rbNFHrbiVP7PwwkEEi8moovpump,E1PSvncmtKdZY3CwfE3VfsD3C1PzJuTomeGuiEy2CV9c,1000,1,1,0,70184.58,0.0,1,0,70184.58,2026-09-14T14:48:03Z,2026-09-14T14:48:03Z
1789397616,4FztCyve7m9PC6eQdAezf6KtwFL7kdAStS7CyKDEpump,9epdd8hqUzZhY8Rs1e9r82rX6FoSVhq9Yn2vAicFd5ey,1000,1,1,0,7825.06,0.0,1,0,7825.06,2026-09-14T14:17:17Z,2026-09-14T14:17:17Z
1789397641,5Bkk5HeKSZ7LS3GAFevW2Q4wURqGtyd3pfKLYbB3pump,G2AAZZYM5xUCgauPXbDWE41a5FyaJVxiHjhb9WuA8qSw,1000,4,3,1,4767.23,1021.1,2,1,1813.91,2026-09-14T14:37:02Z,2026-09-14T14:51:26Z
1789397666,5HCNoo2z8a6emf4nVCgMG4s4DnUaCwaniXU7ty2Db6k4,4uGH5qeqYLACSX6K979WtMqFfvHsgbkpncoTsBcCGFha,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789397690,5yN9ZbpkLfmEriMRa4YCnMA4vGKWWj1kDameveL1pump,97krxR76Jcmu5VLS7TDfL46A5wYMrHEbUYuEyQRK2qJ2,1000,10,3,7,4589.67,8451.12,3,6,2514.15,2026-09-14T14:43:58Z,2026-09-14T14:51:41Z
1789397715,7bTn2HYiog7B9scKb53Dc62kTqqM9ZQ4tC5nEqsASJyH,B3PhfPkjudi4QVonaLLb22uA4xqK9gqYLsqpJgBvLm6q,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789397739,7rf4vwtoG36mew8nNpLLAg6jmKU87cZwNahDV8Hzpump,6VVfDvpqo3AgiyXYfmRTnnRo4aVzSkJXQnh9nKwe3xAH,1000,1,1,0,40220.54,0.0,1,0,40220.54,2026-09-14T14:48:08Z,2026-09-14T14:48:08Z
1789397764,AVX2DfkwCeq9aGoDKRsjDMQgmJ77RPTmfntjRGNipump,CyHFD7oGmpyD7t8LRTySUrq74otJ4VJc3DjWdbTk1LiB,1000,27,18,9,32159.02,32850.32,18,4,2779.89,2026-09-14T14:44:10Z,2026-09-14T14:44:39Z
1789397789,BZx81fhy14wiGajtf9QwTujx3cnXfUdjJ1S2uTP7Dbzs,JkQTyS2i6PGzLWZmg7mhFcCwMqpbNkuz2ypxPs4KGRk,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789397815,C1xyeVk4NDAcsVXr2r7Jqq3a71yUdnkUupzdPXHypump,2nhRkpoAGVTzQePoLW7zwUMpSnzRrM6zqnJAmgpNP9dS,1000,1,1,0,7605.1,0.0,1,0,7605.1,2026-09-14T14:10:49Z,2026-09-14T14:10:49Z
1789397840,GXjruPKC4hkjXzr6YUVZAYuKDDMau94RzKHLRFwLpump,931h8xDVmoNgAtzszx9GXyShvZV1pfjexGd5az4zdqG7,1000,10,9,1,315289.74,6854.69,5,1,291320.3,2026-09-14T13:07:45Z,2026-09-14T14:54:55Z
1789397864,J2sJYBVz4EYupcx1NRX13m8tNNYTpAhs16XZzfkQWaCS,HJyV9JiEtHmz2V6BsTc2YaNqYGpMKc6nmBeKuT56WfnW,1000,1,1,0,4000.81,0.0,1,0,4000.81,2026-09-14T14:01:04Z,2026-09-14T14:01:04Z
1789397889,RtD743YX86ixJ5iaVCWG5cp4LuySDKxpbMj9yLupump,CnPb9RkQJFGC2exx19yXnVC7eWJY91gepC2uf9z9Cbjz,1000,8,5,3,5577.83,4437.45,4,3,1410.43,2026-09-14T14:44:30Z,2026-09-14T14:55:31Z
1789397901,2kFV3LoVLBVwUGCwyTHQ46K2wTVCudaR64TwpzMYLgTx,68o6FMeziaESTYf52gDNdaoPvxJTxxq42DzTyeiLxKMM,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789397913,6S4NhcyrqgzifrenZw9pg6inGdXpK766NfYzErdfpump,FYotxz5arx4VqbkJXAiqcXppH8nZdxQyS1QQq3jyp2g1,1000,1,1,0,5567.47,0.0,1,0,5567.47,2026-09-14T11:19:57Z,2026-09-14T11:19:57Z
