ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789357825,2z5KCcCgyt1wixJLWR8hzHo5huRXDzEyxN16GkPe6TUq,6dLveHSBYic8cZthY4oRhkWuUBkYm1UdxMtSg5n44GmQ,1000,1,1,0,2627.41,0.0,1,0,2627.41,2026-09-14T03:31:46Z,2026-09-14T03:31:46Z
1789357849,3A5DeXjpAJME6r3W3iFav1TN5oeYZeuNgJJ2QxKNzQpP,9ezvCiuumw1t1wouQfkQcFraNtKBGdoebyo1ZneujUT4,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789357874,53kAgpLUnNmkNaovFoemJXT982o1ix9XUZk27xaXpump,ZcJYdBwej9SrdhrZAdzcHaci2ZMoD6d7cbStHpMD8pC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789357898,68Ydz1XmUYXGe4K7TE8op9RL32Zs5DTuJ7URMivRxHVw,FMLpnWgoTTvpZXfqnFhNE2gBkkuwoRrDhkXwFVS3nwnW,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789357923,7FEF4RUbw9RQzMqFxgVMHAWfDVhGVNjH1jkmpTbwpump,AWeYDN2vCrfVDj9qyk5FGYW3DUBchh3gM3nBkHp8uea8,1000,5,0,5,0.0,6459.51,0,4,0.0,2026-09-14T03:12:52Z,2026-09-14T03:27:19Z
1789357947,7e3VLypMMAsBS4nn7Y5an4fZUcfKHGsMU9urkEGSMHJy,D2M2aarHzAKUM5f6SDL2U4C8xBDjctVwJ2RLoT9hRoxC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789357972,7ghKoBZBAjGSgbxix5K5kFhQzu9mxVmbdPxRT8j27eEo,Dj3LKxwR5NEajJBG9qcZgi5MeXnigVBAcJinYY6AuvKw,1000,51,15,36,23869.93,57250.32,14,23,2489.29,2026-09-14T02:54:38Z,2026-09-14T03:52:14Z
1789357996,DhM9xy8gQzZmjoCyyCNPn57nMPPBGgXxj6rXtJnpump,K5H1yw3yKqxshy6Q9zP32Tym69k5UZSPJvps3uxiXNg,1000,53,28,25,59730.75,33182.11,21,19,9132.32,2026-09-14T03:36:23Z,2026-09-14T03:52:51Z
1789358021,GUoDWddMhhSAJozbwyrPLUG1nGHsT6oKGzTqW674pump,BQwBMeEhcNuhBgG3kADtxQSS1QpkJsqQXWR5ToJP5uoh,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358045,HfvVUy9viv9oiRAtVKuELbSHwAJ3WDsdJ81dSWKDVUvx,EAS4Yxp52op7caAg6i8fdFUKuvJGRB4w58hAfdnxGVMN,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358057,31FyUUWDUa3zTwej4fEcrETE2FLQoyhRQ6swK5gnpump,AcKcNXzz7puURBkJ9TPmHkcZdye9LM97qcVbegeewYt3,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358069,9Uo5aUr7PGKR2yaSBa254jJ7kqLzVZgVLSJwF8gX5h5z,G5btcvxuFxxuBmjn4RUR95mCbhbfWZYmh23ahnE8nmNF,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358081,9vzNzPUhGa37bozyscwXvKVTXKbAvw4WYb8pFfXwcZde,CSMigwrABNtYqnckhHtsynCvZhdqbYJQcCFULdkndQqv,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358094,CX5iF45qT7SzTdxS3MjQabUiwKdzCERkytowARXh3iPN,GjAdXwzDhNZK6L3F5oo4S6p6sWxwfv5gaxrBga7vJtVN,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358106,DHJXy3FuAciUyepaXjs88YH5r8yTKkxbRFfmix4gSTNK,8iTXR62LmApoBUoFyrwsKtrHFw1jsATjoMnih4mGLyRP,1000,1,0,1,0.0,1408.34,0,1,0.0,2026-09-14T00:03:58Z,2026-09-14T00:03:58Z
1789358118,EFqKvRP1try8HGeXsJt1fQRimWJa6KtyKTyPdmvvpump,6VELoj5Hego4FTQ73UisHAenQAbX5vgi71SwYSDYbyDa,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358130,J128iE65Mww7SZm2NhfdDTk6ZT2ArjYtc4DakN681EVq,D9ftXi2j3f5RBmVdKGteEo9oLGRhW22BHzbqGGf1ZXoZ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358143,NKEda5nHhNGgjrE9nDdMvaEmkmJ96qqxzBVZEcKmjSg,6kRoMyYBuz4ReLmLyuqiTtSpVB61hAGRrD6xYBrotsBC,1000,215,72,143,141020.81,293885.23,50,82,4904.41,2026-09-13T04:31:45Z,2026-09-14T03:38:12Z
1789358155,Sd1oVtM992nRaemNzUqkf8xBXLocFfK6hMGqDqtpump,37FieG9MUMquAbVxKhYtDh35ycGAbxRp5ZvE5VuNUcm2,1000,38,15,23,329682.85,168035.29,11,14,294658.52,2026-09-14T00:00:54Z,2026-09-14T03:16:03Z
1789358167,3DeNX6tbtDcaPjVZs1kdbQxfwgccSjP4N1Q8LXs81v8x,8piZBSDpacFyJPTwxDuhbBWKuYEb679wTt2pms11mAvp,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358179,DSgjVUFC6NA59YuxiEDSxgs6zP4jjwSuoYJ3uS7WboeH,7YsZhszqm3pnzzabss3PDEbjHmR6BS4CxV4udt3wJFGR,1000,4,1,3,3033.11,4896.82,1,2,3033.11,2026-09-13T21:28:09Z,2026-09-14T03:37:06Z
1789358192,H6J7yFfFAxQz6PWQCQkkWDatfEzz99g6mQXDnm1vgg3s,6pL4FqE1Lx1gs1mPbrXQN94NFTGqztEqLkPJym7J2AcE,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358204,2NcEyyppRHrrg6fFSpNkSGt1iBJjogM3PecghBiBmJvn,6PScP8UEB3ejunY1WVpNLmL1B52aGfuKAzJnSwXX7eyR,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358216,4775QEyTS7ECpvhbeEg1a5XUjpK6CtEJwRpw6vvwpump,F7Ec4mc9RcRGYFEyHB1gFxJXeGsCo87dELpXNDKa4JZA,1000,22,8,14,10543.31,20236.82,6,13,1897.98,2026-09-13T17:07:12Z,2026-09-13T22:32:10Z
1789358228,5XveLWpZE2qb9ebZPRdnymLqkw73T2exYAWgtxog8wQJ,DFgntqT8GaCyW86XWbnwBQNYRGuumP5WsLQ2SDfoved8,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358240,6VBVMTM9yUXt6wi7XhNDaxcUnJhqZ1y6r7bdShnrfyZT,2NfBkcHM9pozVY2MHDKwh2r1Jktcs9te2mk5GiE9F5iM,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358252,6tnyLwuvJJ3wHs9BGAjGzqfFXHfUCkTfbpKd2iQ2Kij6,H3QjysjLwNay5LhTP8NaqAgHVmVLz3okXPfuyYfynav9,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358264,8VDCWfm1mPn3o67XEaHAreLXXqUqLXh93rAScRQ1dabW,7KYWwRcYMkXjQYML8snKuCr3LvXmBHc7AHVMx7o3r2JD,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358277,GJRxYW8MiEPhJztdh41EXsuZvNQj7sJZRnuKSrTBpump,FxKhr8JP5Dd9BKbKmG3dVc7f3QDC5BeUFzZghFTygcHj,1000,5,4,1,8461.75,1161.7,4,1,2810.33,2026-09-13T18:24:30Z,2026-09-14T02:45:49Z
1789358289,2PhvDb1JXtEYkdQ3UxvKmxarkRxDC5wFuyHDyKSJcecp,7McUjwRG6k43w8asoAwBGNWifqrc5djeCvft1Nf7YEG8,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358301,2PjAsJ88Tqu3QBnZBgyNoKSTkiUgcEuEAocdciJfKgwN,9meiJiWQcvisDujsxdtLmPTPSx5RifkR1T6QXsfGkanx,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358313,36WExLGak75uscGm25M7JVX8jDMu8K6gGbfWFu6w9dNL,DhaQE599BozUWvmxfFRSQWB4rxZjnh6KhkaKsZTxPdtK,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358325,3jsATXeswDYZbvBywzzP5Jw3mxFBSghCgjXiMp78wZoN,7myhEUazgbbGp7q8cPjovnuBgKnk9n97qCjtGUxaqPia,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358337,6T7a9BwjT1VPMoJP8tPTjY7haR5Vm1jbKWXu5iLnpump,7JjXEXYHdSqQgPk6C5pctFyLLDsopg16Aiq2VQCgb9T3,1000,3,1,2,70781.3,4621.01,1,2,70781.3,2026-09-13T15:38:54Z,2026-09-13T16:54:46Z
1789358349,BgBMVMPrzMRfgyoPdVQR3dLWT2fgkRdw5Q3dw3TgTBLR,DPXbMrQua1AH6YZcZfaUNUdyUEFBVpAxMp7B91sWVvEY,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789358362,5fR7Qj7XPQV5yQ79Zzyj8E28oCgCBx7BUB27Xz6Ppump,6o5P6UydNBxoYa2yoBRQraAhLWmXnqftFFfuYLE9peQC,1000,3,1,2,1061.95,3591.59,1,2,1061.95,2026-09-13T14:50:09Z,2026-09-13T15:30:01Z
1789358374,9ZAHcAGCsLsQKvCQv7VthQi8h46WHyQTKBy8y26q6RfG,Dh1Es15gVv48NeLeBTNHLoFbmyryGj73zX2N2hi9jJZ1,1000,0,0,0,0.0,0.0,0,0,0.0,,
